ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,AMEH,2021-08-02,0.63,4.53,0.57,-29.71,5.05,0.084,3.33,-0.022,4.85,0.129,2.68,2016-08-15,health_care_equipment_and_services
ABC,PHG,2021-08-02,0.53,-3.34,0.43,6.05,5.05,0.001,-3.31,-0.004,-3.45,0.013,-2.98,2016-08-15,health_care_equipment_and_services
ABC,RDNT,2021-08-02,0.63,2.97,0.31,-10.76,5.05,0.07,1.42,0.087,1.04,0.073,1.34,2016-08-15,health_care_equipment_and_services
ABMD,AMEH,2021-08-02,0.86,4.99,0.05,7.95,5.05,0.142,3.83,-0.019,5.15,0.196,3.39,2016-08-15,health_care_equipment_and_services
ABT,AMEH,2021-08-02,0.67,4.78,0.35,-9.26,5.05,0.116,3.5,-0.022,5.02,0.179,2.8,2016-08-15,health_care_equipment_and_services
ABT,CRVL,2021-08-02,0.55,2.6,0.95,-2.38,5.05,-0.067,4.07,-0.181,6.55,-0.128,5.39,2016-08-15,health_care_equipment_and_services
ABT,HSIC,2021-08-02,0.65,2.03,0.15,51.67,5.05,0.065,0.86,0.047,1.19,0.062,0.92,2016-08-15,health_care_equipment_and_services
ABT,PHG,2021-08-02,0.69,-2.84,0.33,15.21,5.05,-0.02,-3.38,-0.008,-3.05,-0.019,-3.34,2016-08-15,health_care_equipment_and_services
ABT,RDNT,2021-08-02,0.63,3.36,0.2,-0.54,5.05,0.103,1.77,0.111,1.65,0.119,1.54,2016-08-15,health_care_equipment_and_services
ADUS,AMEH,2021-08-02,0.71,5.06,0.09,14.19,5.05,0.141,4.04,-0.024,5.24,0.22,3.47,2016-08-15,health_care_equipment_and_services
ADUS,ANTM,2021-08-02,0.71,2.75,1.21,182.73,5.05,0.043,2.19,0.02,2.48,-0.073,3.71,2016-08-15,health_care_equipment_and_services
ADUS,HSIC,2021-08-02,0.55,2.78,0.14,53.46,5.05,0.068,1.69,0.047,2.03,0.065,1.74,2016-08-15,health_care_equipment_and_services
ADUS,MDT,2021-08-02,0.65,3.41,0.63,46.19,5.05,0.005,3.31,0.01,3.2,0.087,1.6,2016-08-15,health_care_equipment_and_services
ADUS,MLAB,2021-08-02,0.88,2.76,1.27,129.08,5.05,0.071,1.26,-0.051,3.86,-0.016,3.09,2016-08-15,health_care_equipment_and_services
ADUS,OPCH,2021-08-02,0.9,2.32,0.13,2.74,5.05,-0.182,4.4,-0.145,3.99,-0.185,4.44,2016-08-15,health_care_equipment_and_services
ADUS,PEN,2021-08-02,0.92,2.35,2.21,-3.53,5.05,0.002,2.32,-0.029,2.73,0.016,2.14,2016-08-15,health_care_equipment_and_services
ADUS,RDNT,2021-08-02,0.59,4.2,0.16,3.45,5.05,0.118,2.92,0.128,2.82,0.136,2.73,2016-08-15,health_care_equipment_and_services
ADUS,ZBH,2021-08-02,0.73,2.38,0.9,52.89,5.05,0.07,0.99,0.047,1.45,0.113,0.14,2016-08-15,health_care_equipment_and_services
ALGN,AMEH,2021-08-02,0.9,4.39,0.06,1.78,5.05,0.106,3.09,-0.03,4.77,0.124,2.87,2016-08-15,health_care_equipment_and_services
ALGN,RDNT,2021-08-02,0.67,2.62,0.03,7.68,5.05,0.097,1.1,0.112,0.85,0.06,1.67,2016-08-15,health_care_equipment_and_services
AMED,AMEH,2021-08-02,0.67,4.94,0.08,6.29,5.05,0.063,4.38,-0.1,5.84,0.118,3.89,2016-08-15,health_care_equipment_and_services
AMED,ANTM,2021-08-02,0.78,2.13,0.44,205.21,5.05,-0.036,2.69,-0.064,3.13,-0.17,4.78,2016-08-15,health_care_equipment_and_services
AMED,ATRC,2021-08-02,0.63,3.08,0.21,3.51,5.05,-0.036,3.63,-0.058,3.97,-0.067,4.12,2016-08-15,health_care_equipment_and_services
