ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,AMEH,2021-07-02,0.63,6.54,0.32,-8.51,4.99,-0.197,10.02,-0.082,7.99,-0.213,10.3,2016-07-18,health_care_equipment_and_services
ABC,AMN,2021-07-02,0.53,2.32,0.63,4.56,4.99,-0.011,2.53,-0.072,3.73,-0.092,4.14,2016-07-18,health_care_equipment_and_services
ABC,PHG,2021-07-02,0.53,-2.57,0.47,2.85,4.99,-0.057,-4.4,-0.046,-4.05,-0.059,-4.47,2016-07-18,health_care_equipment_and_services
ABC,RDNT,2021-07-02,0.61,3.72,0.27,-7.38,4.99,-0.028,4.34,0.082,1.89,0.096,1.57,2016-07-18,health_care_equipment_and_services
ABMD,AMEH,2021-07-02,0.9,6.65,0.03,11.38,4.99,-0.292,9.93,-0.119,7.98,-0.3,10.02,2016-07-18,health_care_equipment_and_services
ABT,AMEH,2021-07-02,0.71,6.42,0.17,5.06,4.99,-0.253,9.8,-0.102,7.79,-0.268,10.01,2016-07-18,health_care_equipment_and_services
ABT,ANTM,2021-07-02,0.92,2.04,1.56,145.86,4.99,-0.002,2.08,0.058,0.86,0.017,1.7,2016-07-18,health_care_equipment_and_services
ABT,CRVL,2021-07-02,0.55,2.82,0.88,3.17,4.99,-0.059,4.13,-0.092,4.85,-0.222,7.75,2016-07-18,health_care_equipment_and_services
ABT,PHG,2021-07-02,0.65,-2.03,0.34,14.8,4.99,-0.047,-3.39,-0.057,-3.7,-0.049,-3.44,2016-07-18,health_care_equipment_and_services
ABT,RDNT,2021-07-02,0.61,3.78,0.16,2.25,4.99,-0.055,4.64,0.097,2.26,0.098,2.25,2016-07-18,health_care_equipment_and_services
ACHC,LMAT,2021-07-02,0.71,2.09,0.68,8.69,4.99,0.038,1.05,0.043,0.91,0.071,0.14,2016-07-18,health_care_equipment_and_services
ADUS,AMEH,2021-07-02,0.75,6.58,0.08,12.85,4.99,-0.299,9.74,-0.141,8.07,-0.324,10.0,2016-07-18,health_care_equipment_and_services
ADUS,ANTM,2021-07-02,0.71,2.92,1.26,175.45,4.99,-0.001,2.95,0.039,2.34,-0.005,3.0,2016-07-18,health_care_equipment_and_services
ADUS,MDT,2021-07-02,0.69,3.18,0.64,44.47,4.99,-0.005,3.29,-0.035,4.02,-0.041,4.16,2016-07-18,health_care_equipment_and_services
ADUS,NVCR,2021-07-02,0.65,2.73,2.29,-106.46,4.99,0.125,1.21,0.128,1.17,0.117,1.31,2016-07-18,health_care_equipment_and_services
ADUS,OPCH,2021-07-02,0.94,3.04,0.13,2.56,4.99,0.041,2.5,-0.167,5.29,-0.126,4.74,2016-07-18,health_care_equipment_and_services
ADUS,PEN,2021-07-02,0.96,2.62,2.21,-5.91,4.99,0.051,1.86,0.01,2.48,-0.025,2.99,2016-07-18,health_care_equipment_and_services
ADUS,RDNT,2021-07-02,0.59,4.71,0.16,2.92,4.99,-0.057,5.47,0.078,3.66,0.076,3.7,2016-07-18,health_care_equipment_and_services
ADUS,ZBH,2021-07-02,0.76,2.33,0.9,52.29,4.99,0.062,1.01,0.056,1.12,0.019,1.93,2016-07-18,health_care_equipment_and_services
ALGN,AMEH,2021-07-02,0.94,6.72,0.04,8.16,4.99,-0.224,10.42,-0.081,8.06,-0.245,10.78,2016-07-18,health_care_equipment_and_services
ALGN,AMN,2021-07-02,0.84,2.13,0.06,39.81,4.99,-0.01,2.3,-0.075,3.36,-0.114,3.99,2016-07-18,health_care_equipment_and_services
ALGN,GMED,2021-07-02,0.73,2.14,0.05,35.11,4.99,0.002,2.08,0.01,1.89,0.016,1.76,2016-07-18,health_care_equipment_and_services
ALGN,RDNT,2021-07-02,0.69,3.34,0.02,8.77,4.99,-0.038,3.91,0.119,1.55,0.126,1.44,2016-07-18,health_care_equipment_and_services
AMED,AMEH,2021-07-02,0.71,6.45,0.04,12.25,4.99,-0.293,9.9,-0.18,8.56,-0.363,10.71,2016-07-18,health_care_equipment_and_services
AMED,ANTM,2021-07-02,0.78,2.24,0.41,209.14,4.99,-0.021,2.58,-0.031,2.74,-0.079,3.52,2016-07-18,health_care_equipment_and_services
AMED,ATRC,2021-07-02,0.67,3.13,0.19,6.02,4.99,-0.026,3.56,-0.069,4.27,-0.087,4.56,2016-07-18,health_care_equipment_and_services
AMED,MOH,2021-07-02,0.65,2.1,0.62,52.13,4.99,-0.057,3.33,-0.138,5.1,-0.211,6.69,2016-07-18,health_care_equipment_and_services
AMED,OPCH,2021-07-02,1.0,2.04,0.04,7.33,4.99,0.013,1.88,-0.277,5.54,-0.231,4.95,2016-07-18,health_care_equipment_and_services
AMED,RDNT,2021-07-02,0.65,3.94,0.05,8.37,4.99,-0.085,5.06,-0.002,3.97,-0.005,4.0,2016-07-18,health_care_equipment_and_services
AMED,UNH,2021-07-02,0.51,2.57,0.74,148.95,4.99,-0.028,3.26,-0.112,5.37,-0.122,5.61,2016-07-18,health_care_equipment_and_services
AMEH,AMN,2021-07-02,0.76,-2.22,1.18,37.27,4.99,-0.116,-4.67,0.022,-1.76,-0.053,-3.34,2016-07-18,health_care_equipment_and_services
AMEH,ANTM,2021-07-02,0.94,-2.67,3.84,205.64,4.99,-0.123,-5.45,-0.091,-4.72,-0.154,-6.15,2016-07-18,health_care_equipment_and_services
AMEH,CI,2021-07-02,0.65,-2.7,2.29,142.61,4.99,-0.144,-5.22,-0.131,-4.99,-0.225,-6.62,2016-07-18,health_care_equipment_and_services
AMEH,EHC,2021-07-02,0.73,-2.24,0.63,55.65,4.99,-0.095,-3.81,-0.07,-3.39,-0.178,-5.16,2016-07-18,health_care_equipment_and_services
AMEH,GMED,2021-07-02,0.82,-2.18,0.84,36.09,4.99,-0.112,-4.67,-0.037,-2.99,-0.143,-5.33,2016-07-18,health_care_equipment_and_services
AMEH,IART,2021-07-02,0.78,-2.59,0.66,43.5,4.99,-0.124,-4.72,-0.007,-2.71,-0.136,-4.93,2016-07-18,health_care_equipment_and_services
AMEH,MODV,2021-07-02,0.51,-2.33,3.24,21.15,4.99,-0.18,-4.9,-0.01,-2.47,-0.156,-4.57,2016-07-18,health_care_equipment_and_services
AMEH,NEOG,2021-07-02,0.88,-2.29,0.44,27.16,4.99,-0.168,-5.14,-0.087,-3.76,-0.171,-5.18,2016-07-18,health_care_equipment_and_services
AMEH,STAA,2021-07-02,0.51,-3.25,3.43,-14.69,4.99,-0.253,-7.75,-0.063,-4.37,-0.258,-7.83,2016-07-18,health_care_equipment_and_services
AMEH,THC,2021-07-02,0.61,-3.95,1.47,1.88,4.99,-0.178,-7.72,-0.054,-5.09,-0.202,-8.24,2016-07-18,health_care_equipment_and_services
AMN,RDNT,2021-07-02,0.92,2.46,0.3,-1.56,4.99,-0.029,3.11,0.133,-0.53,0.168,-1.31,2016-07-18,health_care_equipment_and_services
ANTM,RDNT,2021-07-02,0.86,3.11,0.09,-9.56,4.99,-0.042,4.22,0.028,2.37,0.062,1.47,2016-07-18,health_care_equipment_and_services
ATEC,LH,2021-07-02,0.86,2.42,7.08,134.69,4.99,-0.072,4.26,-0.074,4.31,-0.049,3.68,2016-07-18,health_care_equipment_and_services
ATEC,PHG,2021-07-02,0.84,-2.28,1.32,35.67,4.99,-0.023,-2.78,-0.021,-2.76,-0.017,-2.65,2016-07-18,health_care_equipment_and_services
