ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ATRC,2022-01-21,0.55,-3.05,1.01,-50.47,4.19,-0.043,-4.26,-0.102,-5.96,-0.162,-7.66,2017-02-06,health_care_equipment_and_services
ABC,CYRX,2022-01-21,0.53,-3.37,1.1,-69.4,4.19,-0.103,-5.33,-0.166,-6.53,-0.251,-8.15,2017-02-06,health_care_equipment_and_services
ABC,DGX,2022-01-21,0.88,-2.28,1.19,-1.39,4.19,-0.063,-4.76,-0.067,-4.93,-0.115,-6.81,2017-02-06,health_care_equipment_and_services
ABC,DVA,2022-01-21,0.71,-2.14,1.33,-41.81,4.19,-0.028,-2.86,-0.094,-4.56,-0.124,-5.32,2017-02-06,health_care_equipment_and_services
ABC,HUM,2022-01-21,0.55,-2.87,3.39,33.32,4.19,0.016,-2.51,-0.017,-3.26,-0.03,-3.56,2017-02-06,health_care_equipment_and_services
ABC,ISRG,2022-01-21,0.53,-3.34,3.41,-98.14,4.19,-0.025,-4.09,-0.089,-6.04,-0.157,-8.08,2017-02-06,health_care_equipment_and_services
ABC,MCK,2022-01-21,0.65,2.35,1.91,-24.03,4.19,-0.009,2.86,-0.03,4.11,-0.038,4.57,2017-02-06,health_care_equipment_and_services
ABC,NEOG,2022-01-21,0.69,-4.86,0.29,9.28,4.19,-0.034,-5.87,-0.099,-7.78,-0.199,-10.75,2017-02-06,health_care_equipment_and_services
ABC,PEN,2022-01-21,0.59,-4.0,2.8,-65.92,4.19,-0.048,-5.38,-0.118,-7.36,-0.187,-9.34,2017-02-06,health_care_equipment_and_services
ABC,PHG,2022-01-21,0.53,-3.03,0.15,31.31,4.19,-0.014,-3.16,-0.116,-4.09,-0.131,-4.23,2017-02-06,health_care_equipment_and_services
ABC,ZBH,2022-01-21,0.78,-2.29,0.54,81.11,4.19,-0.025,-2.61,-0.049,-2.93,-0.044,-2.87,2017-02-06,health_care_equipment_and_services
ABT,CERN,2022-01-21,0.63,2.77,0.27,44.46,4.19,-0.019,3.28,-0.034,3.69,-0.029,3.56,2017-02-06,health_care_equipment_and_services
ABT,CYRX,2022-01-21,0.59,-3.12,1.01,-62.46,4.19,-0.002,-3.16,0.003,-3.04,-0.058,-4.43,2017-02-06,health_care_equipment_and_services
ABT,MCK,2022-01-21,0.63,3.37,1.61,3.19,4.19,-0.08,6.34,-0.152,9.03,-0.183,10.18,2017-02-06,health_care_equipment_and_services
ABT,PEN,2022-01-21,1.0,-2.86,2.47,-37.69,4.19,0.036,-1.88,0.019,-2.33,-0.031,-3.7,2017-02-06,health_care_equipment_and_services
ABT,PHG,2022-01-21,0.78,-2.89,0.14,31.65,4.19,0.036,-2.57,-0.036,-3.22,-0.037,-3.23,2017-02-06,health_care_equipment_and_services
ACHC,CVS,2022-01-21,0.51,3.25,0.77,35.87,4.19,-0.004,3.32,0.029,2.7,0.08,1.75,2017-02-06,health_care_equipment_and_services
ACHC,NEOG,2022-01-21,0.65,-2.16,0.32,24.28,4.19,0.006,-2.04,-0.095,-3.92,-0.216,-6.17,2017-02-06,health_care_equipment_and_services
ADUS,ANTM,2022-01-21,0.61,2.51,1.13,209.21,4.19,-0.017,2.66,-0.033,2.81,-0.099,3.41,2017-02-06,health_care_equipment_and_services
ADUS,BDX,2022-01-21,1.0,2.18,0.28,212.31,4.19,-0.004,2.29,0.012,1.88,0.019,1.7,2017-02-06,health_care_equipment_and_services
ADUS,PHG,2022-01-21,0.78,-2.13,0.34,15.33,4.19,0.044,-1.47,-0.068,-3.14,-0.092,-3.51,2017-02-06,health_care_equipment_and_services
ALGN,ANTM,2022-01-21,0.75,3.75,0.29,192.31,4.19,0.012,3.53,-0.049,4.69,-0.158,6.79,2017-02-06,health_care_equipment_and_services
ALGN,LH,2022-01-21,0.92,2.71,0.28,95.79,4.19,0.034,1.91,-0.018,3.13,-0.063,4.18,2017-02-06,health_care_equipment_and_services
AMED,ANTM,2022-01-21,0.63,2.53,0.27,258.98,4.19,-0.001,2.54,-0.025,2.74,-0.126,3.57,2017-02-06,health_care_equipment_and_services
AMED,HOLX,2022-01-21,0.63,2.0,0.14,32.34,4.19,0.012,1.89,0.003,1.98,-0.032,2.31,2017-02-06,health_care_equipment_and_services
AMED,UNH,2022-01-21,0.51,2.63,0.6,200.93,4.19,0.005,2.58,-0.042,2.95,-0.107,3.47,2017-02-06,health_care_equipment_and_services
AMEH,ANTM,2022-01-21,0.94,2.68,1.9,249.91,4.19,0.002,2.65,-0.043,3.34,-0.156,5.07,2017-02-06,health_care_equipment_and_services
AMEH,THC,2022-01-21,0.57,2.19,0.68,18.21,4.19,-0.022,2.43,-0.108,3.36,-0.05,2.73,2017-02-06,health_care_equipment_and_services
AMN,ANTM,2022-01-21,1.0,2.63,2.39,141.28,4.19,0.024,2.08,0.009,2.43,-0.051,3.8,2017-02-06,health_care_equipment_and_services
AMN,CVS,2022-01-21,0.75,3.47,0.56,27.91,4.19,0.026,2.81,0.01,3.21,0.04,2.45,2017-02-06,health_care_equipment_and_services
AMN,THC,2022-01-21,1.0,2.26,0.87,-21.29,4.19,0.02,1.83,-0.009,2.46,0.08,0.51,2017-02-06,health_care_equipment_and_services
ANTM,ENOV,2022-01-21,0.51,-2.17,0.21,-4.69,4.19,-0.009,-2.37,-0.052,-3.35,-0.114,-4.74,2017-02-06,health_care_equipment_and_services
ANTM,HSKA,2022-01-21,0.51,-2.59,0.82,-124.62,4.19,-0.05,-3.32,-0.055,-3.39,-0.137,-4.55,2017-02-06,health_care_equipment_and_services
ANTM,ITGR,2022-01-21,0.98,-2.03,0.11,45.33,4.19,0.007,-1.92,-0.043,-2.77,-0.038,-2.68,2017-02-06,health_care_equipment_and_services
ANTM,OMCL,2022-01-21,0.9,-2.36,0.57,-74.12,4.19,-0.061,-4.21,-0.068,-4.43,-0.171,-7.55,2017-02-06,health_care_equipment_and_services
ANTM,PEN,2022-01-21,0.63,-2.4,0.68,-3.14,4.19,-0.007,-2.5,-0.05,-3.2,-0.141,-4.67,2017-02-06,health_care_equipment_and_services
ANTM,ZBH,2022-01-21,0.78,-2.13,0.13,92.53,4.19,0.001,-2.13,-0.005,-2.2,-0.008,-2.22,2017-02-06,health_care_equipment_and_services
ATEC,CERN,2022-01-21,0.71,3.65,1.05,62.24,4.19,-0.008,3.81,-0.016,3.97,-0.0,3.65,2017-02-06,health_care_equipment_and_services
ATEC,CI,2022-01-21,0.75,2.07,5.21,147.36,4.19,0.018,1.77,-0.008,2.21,-0.035,2.68,2017-02-06,health_care_equipment_and_services
ATEC,MCK,2022-01-21,0.78,3.85,5.87,111.22,4.19,-0.085,5.2,-0.172,6.55,-0.199,6.98,2017-02-06,health_care_equipment_and_services
ATEC,NVCR,2022-01-21,0.67,-2.25,8.83,26.97,4.19,0.104,-1.52,0.08,-1.69,-0.03,-2.47,2017-02-06,health_care_equipment_and_services
ATEC,PHG,2022-01-21,0.9,-2.98,0.9,37.84,4.19,0.029,-2.71,-0.077,-3.68,-0.106,-3.94,2017-02-06,health_care_equipment_and_services
ATRC,MOH,2022-01-21,0.88,2.16,2.99,48.15,4.19,-0.055,3.37,-0.111,4.57,-0.122,4.82,2017-02-06,health_care_equipment_and_services
ATRC,UNH,2022-01-21,0.78,3.19,3.83,132.86,4.19,0.005,3.06,-0.056,4.52,-0.103,5.65,2017-02-06,health_care_equipment_and_services
BDX,SNN,2022-01-21,0.65,-2.33,0.11,13.99,4.19,0.011,-2.14,-0.02,-2.69,-0.011,-2.53,2017-02-06,health_care_equipment_and_services
CAH,CI,2022-01-21,0.84,2.42,5.03,-52.68,4.19,0.052,0.59,0.057,0.42,0.072,-0.13,2017-02-06,health_care_equipment_and_services
CERN,TFX,2022-01-21,0.53,-2.98,3.2,126.0,4.19,-0.002,-3.02,0.0,-2.98,-0.013,-3.24,2017-02-06,health_care_equipment_and_services
CERN,ZBH,2022-01-21,0.75,-2.67,1.21,47.4,4.19,0.001,-2.65,-0.002,-2.71,0.019,-2.38,2017-02-06,health_care_equipment_and_services
CHE,PHG,2022-01-21,0.51,-2.81,0.06,17.89,4.19,0.017,-2.6,-0.057,-3.51,-0.065,-3.61,2017-02-06,health_care_equipment_and_services
CI,CVS,2022-01-21,0.67,2.19,0.38,-5.18,4.19,-0.019,2.63,-0.018,2.6,0.039,1.28,2017-02-06,health_care_equipment_and_services
CI,EHC,2022-01-21,0.65,-3.15,0.25,20.65,4.19,0.045,-2.12,0.037,-2.31,-0.004,-3.24,2017-02-06,health_care_equipment_and_services
CNMD,CRVL,2022-01-21,0.59,2.23,1.31,-33.37,4.19,0.114,0.41,0.092,0.76,0.099,0.65,2017-02-06,health_care_equipment_and_services
CNMD,ZBH,2022-01-21,0.76,-2.11,0.48,84.79,4.19,-0.044,-2.77,-0.029,-2.54,-0.006,-2.2,2017-02-06,health_care_equipment_and_services
COO,CRVL,2022-01-21,0.71,2.28,0.71,-140.83,4.19,0.045,1.24,0.057,0.97,0.031,1.56,2017-02-06,health_care_equipment_and_services
CVS,EHC,2022-01-21,0.55,-2.25,0.34,45.96,4.19,0.034,-1.83,0.039,-1.77,0.046,-1.68,2017-02-06,health_care_equipment_and_services
CVS,ENOV,2022-01-21,0.65,-2.7,0.93,-1.69,4.19,-0.008,-2.87,-0.052,-3.87,-0.037,-3.54,2017-02-06,health_care_equipment_and_services
CVS,GMED,2022-01-21,0.67,-2.73,0.77,5.63,4.19,-0.016,-3.13,-0.024,-3.33,0.003,-2.64,2017-02-06,health_care_equipment_and_services
CVS,OPCH,2022-01-21,0.96,-3.05,0.36,-8.44,4.19,0.017,-2.56,0.048,-1.68,0.099,-0.23,2017-02-06,health_care_equipment_and_services
CVS,RDNT,2022-01-21,0.8,-2.55,0.43,-9.39,4.19,-0.051,-3.67,-0.084,-4.42,-0.091,-4.56,2017-02-06,health_care_equipment_and_services
CYH,HSKA,2022-01-21,0.73,-2.18,12.48,43.6,4.19,0.053,-1.59,0.031,-1.84,0.083,-1.24,2017-02-06,health_care_equipment_and_services
CYH,NEOG,2022-01-21,0.57,-3.08,1.07,29.81,4.19,0.075,-1.79,0.01,-2.91,-0.052,-3.98,2017-02-06,health_care_equipment_and_services
CYH,SEM,2022-01-21,0.53,-3.52,1.79,11.1,4.19,0.132,-1.71,0.103,-2.1,0.13,-1.73,2017-02-06,health_care_equipment_and_services
CYH,STAA,2022-01-21,0.51,-3.04,8.56,8.98,4.19,0.119,-1.69,0.08,-2.14,0.116,-1.73,2017-02-06,health_care_equipment_and_services
CYRX,LH,2022-01-21,0.71,2.18,2.16,125.76,4.19,-0.038,2.73,-0.051,2.9,-0.087,3.42,2017-02-06,health_care_equipment_and_services
CYRX,MCK,2022-01-21,0.73,4.46,1.35,111.16,4.19,-0.113,6.4,-0.216,8.16,-0.309,9.77,2017-02-06,health_care_equipment_and_services
CYRX,MOH,2022-01-21,0.63,3.08,2.56,95.66,4.19,-0.135,5.21,-0.196,6.17,-0.229,6.68,2017-02-06,health_care_equipment_and_services
CYRX,PHG,2022-01-21,0.86,-2.42,0.15,39.99,4.19,0.05,-2.06,-0.046,-2.76,-0.01,-2.49,2017-02-06,health_care_equipment_and_services
