ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMEH,2021-02-10,1.0,2.48,0.02,13.11,4.3,-0.109,3.84,-0.066,3.3,-0.347,6.82,2016-02-25,health_care_equipment_and_services
ABMD,AMN,2021-02-10,0.53,2.52,-0.0,58.89,4.3,-0.019,2.7,0.02,2.32,-0.183,4.34,2016-02-25,health_care_equipment_and_services
ABMD,OPCH,2021-02-10,0.51,2.4,-0.0,13.88,4.3,-0.072,2.88,-0.012,2.48,0.111,1.66,2016-02-25,health_care_equipment_and_services
ABT,AMEH,2021-02-10,0.8,2.6,-0.01,18.61,4.3,-0.121,3.64,-0.088,3.35,-0.404,6.06,2016-02-25,health_care_equipment_and_services
ABT,STE,2021-02-10,0.69,-3.27,1.66,3.26,4.3,0.039,-1.43,0.061,-0.41,0.074,0.2,2016-02-25,health_care_equipment_and_services
ADUS,AMEH,2021-02-10,0.86,2.44,0.0,17.84,4.3,-0.119,3.51,-0.085,3.2,-0.389,5.93,2016-02-25,health_care_equipment_and_services
ADUS,PEN,2021-02-10,1.0,2.06,1.49,46.78,4.3,-0.065,3.49,-0.069,3.58,-0.03,2.72,2016-02-25,health_care_equipment_and_services
ALGN,MODV,2021-02-10,0.71,2.36,0.23,6.89,4.3,0.044,1.28,0.121,-0.64,0.088,0.19,2016-02-25,health_care_equipment_and_services
AMED,AMEH,2021-02-10,0.8,2.49,-0.0,18.03,4.3,-0.119,3.55,-0.085,3.24,-0.391,5.96,2016-02-25,health_care_equipment_and_services
AMED,ATRC,2021-02-10,0.73,2.32,0.13,13.85,4.3,-0.076,4.18,-0.059,3.78,-0.13,5.52,2016-02-25,health_care_equipment_and_services
AMED,PEN,2021-02-10,0.71,2.22,0.49,87.74,4.3,-0.048,3.39,-0.037,3.12,0.017,1.81,2016-02-25,health_care_equipment_and_services
AMEH,AMN,2021-02-10,0.78,2.16,0.39,50.75,4.3,-0.004,2.21,0.027,1.85,-0.119,3.53,2016-02-25,health_care_equipment_and_services
AMEH,MODV,2021-02-10,0.71,3.55,2.61,28.91,4.3,0.155,1.98,0.191,1.61,0.273,0.78,2016-02-25,health_care_equipment_and_services
AMEH,STAA,2021-02-10,0.63,4.08,1.46,14.41,4.3,0.236,1.98,0.07,3.46,0.169,2.57,2016-02-25,health_care_equipment_and_services
AMN,LH,2021-02-10,1.0,2.02,1.02,112.94,4.3,-0.026,2.44,-0.086,3.41,-0.093,3.52,2016-02-25,health_care_equipment_and_services
AMN,PEN,2021-02-10,0.67,2.69,1.18,95.39,4.3,-0.001,2.7,-0.017,2.87,0.123,1.35,2016-02-25,health_care_equipment_and_services
AMN,THC,2021-02-10,0.78,2.06,0.5,-1.55,4.3,-0.056,2.84,-0.03,2.48,-0.061,2.92,2016-02-25,health_care_equipment_and_services
ANTM,ISRG,2021-02-10,0.61,2.29,0.84,-35.65,4.3,0.108,-0.24,0.097,0.02,0.137,-0.91,2016-02-25,health_care_equipment_and_services
ANTM,OPCH,2021-02-10,1.0,2.02,0.05,-0.47,4.3,0.026,1.64,0.086,0.74,0.188,-0.79,2016-02-25,health_care_equipment_and_services
ANTM,PEN,2021-02-10,0.67,3.2,0.74,-31.61,4.3,0.062,2.12,0.083,1.75,0.196,-0.24,2016-02-25,health_care_equipment_and_services
ATRC,MOH,2021-02-10,0.86,-2.49,3.67,18.54,4.3,0.036,-1.59,0.057,-1.05,0.052,-1.19,2016-02-25,health_care_equipment_and_services
ATRC,STAA,2021-02-10,0.65,3.3,1.72,-17.48,4.3,0.166,-0.51,0.058,1.97,0.113,0.7,2016-02-25,health_care_equipment_and_services
