ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ATRC,2022-02-04,0.57,-2.92,0.98,-47.23,4.24,-0.044,-4.1,-0.121,-6.21,-0.212,-8.67,2017-02-21,health_care_equipment_and_services
ABC,CYRX,2022-02-04,0.53,-3.74,1.03,-63.05,4.24,-0.086,-5.18,-0.151,-6.26,-0.209,-7.23,2017-02-21,health_care_equipment_and_services
ABC,DGX,2022-02-04,0.9,-3.19,1.14,3.0,4.24,-0.032,-4.38,-0.085,-6.38,-0.082,-6.27,2017-02-21,health_care_equipment_and_services
ABC,DVA,2022-02-04,0.71,-2.47,1.28,-36.96,4.24,-0.028,-3.16,-0.075,-4.33,-0.126,-5.59,2017-02-21,health_care_equipment_and_services
ABC,ENOV,2022-02-04,0.76,-2.35,0.72,-8.74,4.24,-0.074,-3.97,-0.103,-4.6,-0.132,-5.22,2017-02-21,health_care_equipment_and_services
ABC,GMED,2022-02-04,0.76,-2.35,0.6,-1.0,4.24,-0.011,-2.62,-0.031,-3.11,-0.103,-4.86,2017-02-21,health_care_equipment_and_services
ABC,ISRG,2022-02-04,0.55,-2.91,3.27,-85.98,4.24,-0.059,-4.61,-0.094,-5.62,-0.185,-8.24,2017-02-21,health_care_equipment_and_services
ABC,LH,2022-02-04,0.88,-2.12,2.81,-67.12,4.24,-0.062,-4.36,-0.113,-6.21,-0.137,-7.08,2017-02-21,health_care_equipment_and_services
ABC,MCK,2022-02-04,0.65,3.11,1.95,-27.05,4.24,0.016,2.16,-0.007,3.54,-0.046,5.9,2017-02-21,health_care_equipment_and_services
ABC,NEOG,2022-02-04,0.69,-4.28,0.27,11.19,4.24,-0.04,-5.31,-0.144,-7.96,-0.192,-9.18,2017-02-21,health_care_equipment_and_services
ABC,PEN,2022-02-04,0.61,-3.82,2.64,-51.58,4.24,-0.068,-5.54,-0.112,-6.65,-0.225,-9.48,2017-02-21,health_care_equipment_and_services
ABC,PHG,2022-02-04,0.53,-2.73,0.11,34.55,4.24,-0.094,-3.49,-0.107,-3.59,-0.205,-4.38,2017-02-21,health_care_equipment_and_services
ABC,RDNT,2022-02-04,0.88,-2.29,0.32,-11.85,4.24,-0.089,-3.94,-0.143,-4.93,-0.181,-5.63,2017-02-21,health_care_equipment_and_services
ABC,ZBH,2022-02-04,0.78,-2.19,0.47,87.13,4.24,-0.04,-2.69,-0.01,-2.32,-0.053,-2.85,2017-02-21,health_care_equipment_and_services
ABT,CERN,2022-02-04,0.65,2.36,0.27,44.44,4.24,-0.042,3.46,-0.035,3.29,-0.058,3.88,2017-02-21,health_care_equipment_and_services
ABT,CYRX,2022-02-04,0.57,-3.81,0.99,-60.69,4.24,0.04,-2.98,0.033,-3.12,0.022,-3.36,2017-02-21,health_care_equipment_and_services
ABT,MCK,2022-02-04,0.63,3.85,1.67,-2.11,4.24,-0.063,6.14,-0.13,8.59,-0.204,11.25,2017-02-21,health_care_equipment_and_services
ABT,PEN,2022-02-04,1.0,-3.02,2.43,-34.88,4.24,0.029,-2.26,0.031,-2.18,-0.051,-4.37,2017-02-21,health_care_equipment_and_services
ABT,PHG,2022-02-04,0.76,-2.69,0.12,33.58,4.24,-0.041,-3.03,-0.031,-2.95,-0.108,-3.58,2017-02-21,health_care_equipment_and_services
ACHC,CVS,2022-02-04,0.51,3.8,0.79,35.24,4.24,0.091,2.18,0.129,1.49,0.149,1.13,2017-02-21,health_care_equipment_and_services
ACHC,MDRX,2022-02-04,0.78,3.89,0.24,2.21,4.24,0.049,2.84,0.053,2.76,0.192,-0.2,2017-02-21,health_care_equipment_and_services
ADUS,ANTM,2022-02-04,0.61,2.46,1.03,219.65,4.24,-0.01,2.54,-0.096,3.29,-0.103,3.36,2017-02-21,health_care_equipment_and_services
ADUS,BDX,2022-02-04,1.0,2.49,0.27,214.12,4.24,0.017,2.06,-0.02,3.0,0.019,2.01,2017-02-21,health_care_equipment_and_services
ALGN,AMN,2022-02-04,0.65,2.03,0.11,27.53,4.24,-0.034,2.49,-0.028,2.41,-0.07,2.98,2017-02-21,health_care_equipment_and_services
ALGN,ANTM,2022-02-04,0.75,3.35,0.3,191.05,4.24,-0.054,4.34,-0.137,5.85,-0.204,7.1,2017-02-21,health_care_equipment_and_services
ALGN,BDX,2022-02-04,0.75,2.02,0.01,233.19,4.24,0.01,1.78,-0.034,2.8,0.007,1.85,2017-02-21,health_care_equipment_and_services
ALGN,LH,2022-02-04,0.9,2.5,0.28,96.59,4.24,-0.008,2.68,-0.015,2.86,-0.078,4.32,2017-02-21,health_care_equipment_and_services
AMED,ANTM,2022-02-04,0.63,2.43,0.23,267.96,4.24,-0.013,2.53,-0.113,3.33,-0.131,3.47,2017-02-21,health_care_equipment_and_services
AMED,BDX,2022-02-04,0.94,2.19,0.02,233.51,4.24,0.015,1.85,-0.029,2.85,0.015,1.86,2017-02-21,health_care_equipment_and_services
