ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABT,NVCR,2020-12-28,0.57,3.91,1.81,-77.85,4.14,0.088,1.69,0.121,0.84,0.184,-0.75,2016-01-12,health_care_equipment_and_services
ABT,PEN,2020-12-28,0.8,-2.29,1.94,8.22,4.14,0.165,1.54,0.228,3.02,0.157,1.35,2016-01-12,health_care_equipment_and_services
ACHC,NTUS,2020-12-28,0.65,-2.63,0.34,17.17,4.14,0.123,-1.8,0.1,-1.96,0.059,-2.24,2016-01-12,health_care_equipment_and_services
ADUS,BSX,2020-12-28,0.61,-2.63,0.18,23.34,4.14,0.036,-2.06,0.118,-0.75,0.109,-0.89,2016-01-12,health_care_equipment_and_services
ADUS,NVCR,2020-12-28,0.86,2.88,1.48,-48.82,4.14,0.011,2.65,-0.013,3.16,0.08,1.13,2016-01-12,health_care_equipment_and_services
ADUS,PEN,2020-12-28,1.0,-2.25,1.5,45.76,4.14,0.263,2.35,0.391,4.58,0.287,2.75,2016-01-12,health_care_equipment_and_services
ALGN,MODV,2020-12-28,0.76,2.02,0.19,18.95,4.14,-0.079,3.67,0.09,0.15,-0.027,2.58,2016-01-12,health_care_equipment_and_services
AMED,DXCM,2020-12-28,0.57,-2.64,1.89,-72.91,4.14,0.013,-2.37,0.114,-0.28,0.05,-1.61,2016-01-12,health_care_equipment_and_services
AMED,PEN,2020-12-28,0.65,-3.53,0.52,82.92,4.14,0.273,1.81,0.411,4.48,0.305,2.42,2016-01-12,health_care_equipment_and_services
AMEH,EHC,2020-12-28,0.73,2.24,-0.01,63.97,4.14,0.014,2.09,0.022,2.01,-0.014,2.39,2016-01-12,health_care_equipment_and_services
AMEH,GMED,2020-12-28,0.98,2.94,0.26,45.29,4.14,0.046,2.32,0.065,2.08,0.093,1.7,2016-01-12,health_care_equipment_and_services
AMEH,ISRG,2020-12-28,0.69,2.92,-0.44,189.87,4.14,0.044,2.53,0.046,2.52,0.085,2.17,2016-01-12,health_care_equipment_and_services
AMEH,MODV,2020-12-28,0.76,3.76,0.53,62.34,4.14,-0.131,4.84,0.114,2.81,-0.014,3.88,2016-01-12,health_care_equipment_and_services
AMEH,STAA,2020-12-28,0.69,2.9,-0.26,42.03,4.14,-0.358,4.72,-0.368,4.77,-0.292,4.39,2016-01-12,health_care_equipment_and_services
AMEH,UNH,2020-12-28,0.61,2.46,-1.15,277.15,4.14,0.01,2.37,0.007,2.4,-0.122,3.6,2016-01-12,health_care_equipment_and_services
AMN,GMED,2020-12-28,0.98,2.46,0.24,36.27,4.14,0.038,1.83,0.052,1.61,0.063,1.43,2016-01-12,health_care_equipment_and_services
AMN,ISRG,2020-12-28,0.57,2.63,0.82,135.49,4.14,0.051,2.06,0.065,1.9,0.091,1.6,2016-01-12,health_care_equipment_and_services
ANTM,ISRG,2020-12-28,0.61,2.33,0.78,-22.52,4.14,0.007,2.15,0.028,1.65,0.131,-0.89,2016-01-12,health_care_equipment_and_services
ATEC,DGX,2020-12-28,0.53,-2.42,3.75,81.12,4.14,0.021,-1.96,-0.057,-3.64,0.039,-1.57,2016-01-12,health_care_equipment_and_services
ATEC,ZBH,2020-12-28,1.0,-2.53,4.78,97.93,4.14,0.025,-1.95,0.016,-2.15,0.035,-1.7,2016-01-12,health_care_equipment_and_services
ATRI,NVTA,2020-12-28,0.51,2.3,0.01,11.76,4.14,-0.098,2.75,0.033,2.15,0.195,1.4,2016-01-12,health_care_equipment_and_services
ATRI,OMCL,2020-12-28,0.67,3.78,0.08,18.66,4.14,0.001,3.76,-0.073,4.67,-0.067,4.61,2016-01-12,health_care_equipment_and_services
AVNS,SEM,2020-12-28,0.59,2.83,0.0,17.88,4.14,0.014,2.71,-0.203,4.54,-0.244,4.88,2016-01-12,health_care_equipment_and_services
BAX,CHE,2020-12-28,0.61,3.27,8.32,-251.44,4.14,0.001,3.23,0.07,1.31,0.112,0.16,2016-01-12,health_care_equipment_and_services
BAX,CRVL,2020-12-28,0.61,2.81,1.09,-12.38,4.14,0.014,2.57,-0.011,2.98,0.052,1.96,2016-01-12,health_care_equipment_and_services
BAX,CYRX,2020-12-28,0.73,2.1,0.73,-35.82,4.14,-0.232,4.29,-0.192,3.92,-0.009,2.19,2016-01-12,health_care_equipment_and_services
BAX,SLP,2020-12-28,0.51,2.85,1.34,-68.29,4.14,-0.034,3.31,-0.005,2.92,0.12,1.23,2016-01-12,health_care_equipment_and_services
BAX,SYK,2020-12-28,0.55,2.97,2.08,26.22,4.14,0.009,2.75,-0.025,3.61,0.019,2.48,2016-01-12,health_care_equipment_and_services
BAX,TFX,2020-12-28,0.9,3.29,5.25,-86.1,4.14,0.017,2.72,-0.003,3.39,0.031,2.27,2016-01-12,health_care_equipment_and_services
BDX,CNMD,2020-12-28,0.63,2.2,0.66,-72.0,4.14,0.013,1.91,-0.044,3.16,-0.072,3.8,2016-01-12,health_care_equipment_and_services
BDX,GMED,2020-12-28,0.71,2.85,0.11,25.53,4.14,0.033,2.25,0.026,2.39,0.043,2.07,2016-01-12,health_care_equipment_and_services
BDX,ISRG,2020-12-28,0.82,3.02,0.94,-34.39,4.14,0.042,2.22,0.027,2.5,0.049,2.07,2016-01-12,health_care_equipment_and_services
BDX,RMD,2020-12-28,0.53,2.2,1.14,-129.76,4.14,0.009,2.06,0.027,1.78,0.04,1.58,2016-01-12,health_care_equipment_and_services
BDX,UNH,2020-12-28,0.65,2.46,1.01,23.38,4.14,0.027,1.95,0.016,2.16,-0.052,3.46,2016-01-12,health_care_equipment_and_services
BKD,CYH,2020-12-28,0.86,2.31,-0.14,4.92,4.14,-0.434,4.53,-0.249,3.59,-0.877,6.8,2016-01-12,health_care_equipment_and_services
BSX,ENSG,2020-12-28,0.51,3.7,1.38,-8.05,4.14,-0.046,4.32,-0.032,4.13,-0.109,5.17,2016-01-12,health_care_equipment_and_services
BSX,LHCG,2020-12-28,0.57,2.54,4.05,-24.2,4.14,0.06,2.0,0.134,1.32,0.125,1.4,2016-01-12,health_care_equipment_and_services
BSX,MLAB,2020-12-28,0.88,2.76,5.44,18.07,4.14,0.013,2.52,0.052,1.83,0.121,0.6,2016-01-12,health_care_equipment_and_services
BSX,OMCL,2020-12-28,0.9,4.34,1.98,-2.35,4.14,0.005,4.25,-0.023,4.71,-0.021,4.68,2016-01-12,health_care_equipment_and_services
BSX,STE,2020-12-28,0.53,2.62,3.47,4.35,4.14,-0.002,2.65,0.07,1.67,0.031,2.21,2016-01-12,health_care_equipment_and_services
BSX,ZBH,2020-12-28,0.8,2.37,1.86,52.25,4.14,-0.025,2.84,-0.032,2.97,-0.022,2.79,2016-01-12,health_care_equipment_and_services
CAH,CYH,2020-12-28,0.69,2.46,0.13,-2.4,4.14,-0.177,4.66,-0.108,3.8,-0.311,6.33,2016-01-12,health_care_equipment_and_services
CHE,IDXX,2020-12-28,0.51,2.62,0.79,-30.57,4.14,-0.003,2.68,-0.127,5.65,-0.047,3.76,2016-01-12,health_care_equipment_and_services
CHE,PEN,2020-12-28,0.94,-2.17,0.36,22.41,4.14,0.256,2.93,0.403,5.86,0.303,3.87,2016-01-12,health_care_equipment_and_services
COO,OMCL,2020-12-28,0.65,2.78,0.32,-22.86,4.14,-0.001,2.81,-0.009,3.04,-0.017,3.24,2016-01-12,health_care_equipment_and_services
