ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMEH,2021-03-24,1.0,2.75,0.02,12.96,3.84,-0.013,2.9,-0.291,6.09,-0.958,13.76,2016-04-07,health_care_equipment_and_services
ABT,AMEH,2021-03-24,0.8,2.22,0.03,15.72,3.84,-0.044,2.65,-0.302,5.13,-1.047,12.33,2016-04-07,health_care_equipment_and_services
ABT,ANTM,2021-03-24,0.9,2.48,1.13,174.9,3.84,-0.03,3.18,-0.068,4.11,-0.052,3.72,2016-04-07,health_care_equipment_and_services
ABT,MLAB,2021-03-24,0.71,-2.11,1.53,102.91,3.84,0.019,-1.64,0.004,-2.02,0.071,-0.39,2016-04-07,health_care_equipment_and_services
ACHC,SGRY,2021-03-24,0.53,2.31,0.75,-10.08,3.84,-0.005,2.4,-0.053,3.26,-0.176,5.46,2016-04-07,health_care_equipment_and_services
ADUS,AMEH,2021-03-24,0.84,2.32,0.03,15.72,3.84,-0.046,2.76,-0.316,5.34,-1.072,12.59,2016-04-07,health_care_equipment_and_services
ADUS,ANTM,2021-03-24,0.67,3.05,1.08,180.66,3.84,-0.034,3.81,-0.095,5.21,-0.085,4.98,2016-04-07,health_care_equipment_and_services
ADUS,PEN,2021-03-24,1.0,2.05,1.74,28.81,3.84,-0.06,3.15,-0.007,2.18,-0.119,4.22,2016-04-07,health_care_equipment_and_services
ALGN,ANTM,2021-03-24,0.55,2.53,0.15,223.48,3.84,-0.01,2.71,-0.044,3.31,-0.008,2.68,2016-04-07,health_care_equipment_and_services
ALGN,LH,2021-03-24,0.98,2.73,0.19,115.41,3.84,0.024,2.11,-0.005,2.87,0.017,2.3,2016-04-07,health_care_equipment_and_services
AMED,AMEH,2021-03-24,0.8,2.25,0.01,16.84,3.84,-0.049,2.71,-0.319,5.2,-1.094,12.38,2016-04-07,health_care_equipment_and_services
