ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMN,2021-01-27,0.55,2.26,-0.01,59.08,3.97,0.01,2.16,-0.001,2.28,-0.096,3.2,2016-02-10,health_care_equipment_and_services
ABMD,OPCH,2021-01-27,0.53,2.38,-0.01,14.0,3.97,-0.062,2.79,0.052,2.03,-0.072,2.86,2016-02-10,health_care_equipment_and_services
ABT,PEN,2021-01-27,0.82,2.79,1.88,13.84,3.97,-0.006,2.98,0.066,0.87,-0.053,4.33,2016-02-10,health_care_equipment_and_services
ACHC,CYH,2021-01-27,0.51,3.63,0.12,0.1,3.97,0.174,1.43,-0.079,4.63,0.1,2.36,2016-02-10,health_care_equipment_and_services
ADUS,PEN,2021-01-27,1.0,2.62,1.45,49.65,3.97,-0.057,3.83,0.004,2.54,-0.108,4.93,2016-02-10,health_care_equipment_and_services
ALGN,MODV,2021-01-27,0.73,2.87,0.22,10.57,3.97,0.159,-0.57,0.041,1.98,0.15,-0.37,2016-02-10,health_care_equipment_and_services
AMED,DXCM,2021-01-27,0.55,-2.07,1.77,-59.34,3.97,0.124,0.16,0.048,-1.21,0.092,-0.41,2016-02-10,health_care_equipment_and_services
AMED,PEN,2021-01-27,0.69,2.5,0.49,88.14,3.97,-0.071,4.17,0.014,2.17,-0.098,4.81,2016-02-10,health_care_equipment_and_services
AMEH,AMN,2021-01-27,0.8,2.12,0.22,53.48,3.97,0.018,1.92,0.012,1.98,-0.065,2.82,2016-02-10,health_care_equipment_and_services
AMEH,ISRG,2021-01-27,0.65,2.01,1.21,163.62,3.97,0.041,1.65,0.066,1.43,-0.1,2.9,2016-02-10,health_care_equipment_and_services
AMEH,MODV,2021-01-27,0.73,3.52,1.75,43.06,3.97,0.185,1.88,0.099,2.64,0.155,2.15,2016-02-10,health_care_equipment_and_services
AMEH,OPCH,2021-01-27,0.86,2.08,0.13,10.22,3.97,-0.029,2.32,0.07,1.49,-0.005,2.12,2016-02-10,health_care_equipment_and_services
AMEH,PEN,2021-01-27,0.51,3.41,-1.43,187.13,3.97,-0.075,3.94,0.038,3.14,-0.207,4.89,2016-02-10,health_care_equipment_and_services
AMEH,STAA,2021-01-27,0.65,3.78,0.7,26.77,3.97,0.018,3.65,0.069,3.28,-0.237,5.5,2016-02-10,health_care_equipment_and_services
AMN,PEN,2021-01-27,0.69,2.85,0.93,108.14,3.97,-0.041,3.27,0.051,2.33,-0.098,3.85,2016-02-10,health_care_equipment_and_services
AMN,THC,2021-01-27,0.76,2.32,0.45,1.27,3.97,-0.038,2.83,-0.042,2.88,-0.095,3.58,2016-02-10,health_care_equipment_and_services
ANTM,ISRG,2021-01-27,0.61,2.24,0.83,-34.06,3.97,0.037,1.4,0.158,-1.4,0.07,0.63,2016-02-10,health_care_equipment_and_services
ANTM,OPCH,2021-01-27,1.0,2.1,0.05,0.37,3.97,-0.014,2.31,0.141,0.04,0.092,0.75,2016-02-10,health_care_equipment_and_services
ANTM,PEN,2021-01-27,0.69,3.41,0.73,-30.47,3.97,-0.008,3.55,0.156,0.65,0.047,2.57,2016-02-10,health_care_equipment_and_services
ATRC,STAA,2021-01-27,0.63,2.81,1.57,-12.78,3.97,0.062,1.54,0.061,1.56,-0.072,4.28,2016-02-10,health_care_equipment_and_services
ATRI,NVTA,2021-01-27,0.51,2.2,0.01,16.08,3.97,0.139,1.61,0.277,1.03,0.208,1.32,2016-02-10,health_care_equipment_and_services
ATRI,OMCL,2021-01-27,0.63,3.15,0.07,24.42,3.97,-0.061,3.8,-0.124,4.47,-0.148,4.73,2016-02-10,health_care_equipment_and_services
ATRI,OPCH,2021-01-27,0.59,2.23,-0.01,16.4,3.97,-0.056,2.56,0.061,1.87,-0.063,2.6,2016-02-10,health_care_equipment_and_services
AVNS,IART,2021-01-27,0.71,2.24,0.33,40.89,3.97,0.002,2.21,0.009,2.11,-0.066,3.26,2016-02-10,health_care_equipment_and_services
AVNS,LH,2021-01-27,0.55,2.23,0.19,163.04,3.97,-0.113,3.54,-0.166,4.16,-0.215,4.73,2016-02-10,health_care_equipment_and_services
