ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,AMEH,2021-11-23,0.63,2.36,1.07,-72.6,4.16,0.146,0.3,0.241,-1.04,0.252,-1.18,2016-12-07,health_care_equipment_and_services
ABC,CAH,2021-11-23,0.61,-2.02,0.25,24.67,4.16,0.002,-1.98,0.003,-1.95,0.002,-1.98,2016-12-07,health_care_equipment_and_services
ABC,DVA,2021-11-23,0.71,-2.44,1.47,-53.75,4.16,-0.003,-2.52,-0.018,-2.95,-0.047,-3.79,2016-12-07,health_care_equipment_and_services
ABC,MCK,2021-11-23,0.65,2.77,1.79,-13.44,4.16,-0.01,3.4,-0.014,3.71,-0.032,4.89,2016-12-07,health_care_equipment_and_services
ABC,PHG,2021-11-23,0.53,-3.3,0.28,19.15,4.16,-0.05,-4.1,-0.099,-4.87,-0.118,-5.17,2016-12-07,health_care_equipment_and_services
ABC,ZBH,2021-11-23,0.78,-2.28,0.81,55.48,4.16,-0.036,-2.91,-0.066,-3.44,-0.081,-3.71,2016-12-07,health_care_equipment_and_services
ABMD,AMEH,2021-11-23,0.73,2.85,0.2,-24.22,4.16,0.197,1.26,0.255,0.8,0.234,0.97,2016-12-07,health_care_equipment_and_services
ABT,AMEH,2021-11-23,0.53,2.53,0.83,-50.15,4.16,0.197,0.33,0.234,-0.08,0.189,0.43,2016-12-07,health_care_equipment_and_services
ABT,CRVL,2021-11-23,0.55,3.1,1.45,-43.79,4.16,0.055,2.05,0.06,1.97,0.09,1.39,2016-12-07,health_care_equipment_and_services
ABT,MCK,2021-11-23,0.57,2.66,1.47,15.39,4.16,0.017,2.01,-0.051,4.65,-0.119,7.3,2016-12-07,health_care_equipment_and_services
ABT,PHG,2021-11-23,0.78,-3.45,0.26,21.02,4.16,-0.082,-4.81,-0.071,-4.62,-0.045,-4.2,2016-12-07,health_care_equipment_and_services
ABT,ZBH,2021-11-23,0.84,-2.23,0.73,62.62,4.16,-0.065,-3.39,-0.039,-2.93,-0.012,-2.45,2016-12-07,health_care_equipment_and_services
ACHC,AMN,2021-11-23,0.55,2.49,1.16,21.89,4.16,-0.041,3.28,0.061,1.33,0.022,2.08,2016-12-07,health_care_equipment_and_services
ACHC,CVS,2021-11-23,0.55,2.2,0.67,38.89,4.16,-0.066,3.66,-0.113,4.72,-0.094,4.3,2016-12-07,health_care_equipment_and_services
ADUS,AMEH,2021-11-23,0.57,2.86,0.12,18.19,4.16,0.239,1.74,0.406,0.97,0.354,1.21,2016-12-07,health_care_equipment_and_services
ADUS,ANTM,2021-11-23,0.69,2.14,1.24,191.52,4.16,-0.08,3.03,-0.085,3.08,-0.096,3.2,2016-12-07,health_care_equipment_and_services
ADUS,MLAB,2021-11-23,0.78,2.19,1.03,158.62,4.16,-0.054,3.15,0.001,2.16,0.075,0.84,2016-12-07,health_care_equipment_and_services
ADUS,OPCH,2021-11-23,0.75,2.21,0.14,3.24,4.16,-0.052,2.7,0.03,1.93,-0.046,2.64,2016-12-07,health_care_equipment_and_services
ADUS,PHG,2021-11-23,0.8,-3.66,0.36,13.64,4.16,0.015,-3.33,0.048,-2.59,0.069,-2.12,2016-12-07,health_care_equipment_and_services
