ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABT,NVCR,2020-12-11,0.59,4.84,1.72,-71.75,4.29,0.01,4.57,0.053,3.38,0.137,1.08,2015-12-28,health_care_equipment_and_services
ACHC,CYH,2020-12-11,0.55,2.97,0.07,1.54,4.29,0.126,1.71,-0.022,3.19,-0.195,4.92,2015-12-28,health_care_equipment_and_services
ACHC,NTUS,2020-12-11,0.67,-2.67,0.42,14.8,4.29,0.057,-2.22,0.078,-2.06,0.034,-2.41,2015-12-28,health_care_equipment_and_services
ADUS,BSX,2020-12-11,0.63,-2.67,0.2,21.92,4.29,-0.011,-2.85,0.021,-2.33,0.097,-1.11,2015-12-28,health_care_equipment_and_services
ADUS,NVCR,2020-12-11,0.88,4.7,1.38,-41.82,4.29,0.051,3.6,0.024,4.2,0.091,2.75,2015-12-28,health_care_equipment_and_services
ALGN,MODV,2020-12-11,0.78,2.9,0.17,22.2,4.29,-0.042,3.77,-0.076,4.49,0.022,2.43,2015-12-28,health_care_equipment_and_services
AMED,BSX,2020-12-11,0.55,-2.03,0.04,30.23,4.29,0.035,-1.65,0.067,-1.31,0.118,-0.77,2015-12-28,health_care_equipment_and_services
AMED,DXCM,2020-12-11,0.59,-2.33,1.94,-79.03,4.29,-0.026,-2.87,-0.012,-2.57,0.015,-2.03,2015-12-28,health_care_equipment_and_services
AMED,PEN,2020-12-11,0.63,-2.38,0.56,78.3,4.29,0.063,-1.04,0.193,1.76,0.28,3.6,2015-12-28,health_care_equipment_and_services
AMEH,EHC,2020-12-11,0.75,2.57,-0.15,65.94,4.29,0.0,2.57,0.006,2.52,0.036,2.19,2015-12-28,health_care_equipment_and_services
AMEH,GMED,2020-12-11,1.0,2.1,0.18,46.31,4.29,-0.076,3.06,-0.099,3.35,-0.0,2.1,2015-12-28,health_care_equipment_and_services
