ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMEH,2021-04-08,1.0,2.57,0.02,12.91,3.84,-0.223,5.16,-0.467,7.98,-1.595,21.05,2016-04-21,health_care_equipment_and_services
ABMD,NEOG,2021-04-08,0.59,2.12,0.02,28.37,3.84,-0.059,2.87,-0.016,2.32,-0.002,2.14,2016-04-21,health_care_equipment_and_services
ABT,AMEH,2021-04-08,0.8,2.21,0.04,15.13,3.84,-0.216,4.35,-0.483,6.99,-1.685,18.9,2016-04-21,health_care_equipment_and_services
ABT,MLAB,2021-04-08,0.71,-2.58,1.43,111.4,3.84,0.042,-1.63,0.095,-0.42,0.107,-0.15,2016-04-21,health_care_equipment_and_services
ACHC,SGRY,2021-04-08,0.51,2.16,0.8,-11.45,3.84,-0.016,2.48,-0.108,4.24,-0.138,4.82,2016-04-21,health_care_equipment_and_services
ADUS,AMEH,2021-04-08,0.84,2.37,0.04,15.46,3.84,-0.232,4.59,-0.495,7.12,-1.758,19.25,2016-04-21,health_care_equipment_and_services
ADUS,ANTM,2021-04-08,0.69,2.46,1.11,178.98,3.84,-0.112,4.86,-0.108,4.78,-0.12,5.04,2016-04-21,health_care_equipment_and_services
ADUS,PEN,2021-04-08,1.0,2.29,1.8,24.95,3.84,-0.03,2.84,-0.071,3.58,-0.087,3.88,2016-04-21,health_care_equipment_and_services
ADUS,PHG,2021-04-08,0.59,3.0,0.3,19.12,3.84,-0.007,3.23,-0.001,3.03,0.07,0.83,2016-04-21,health_care_equipment_and_services
AMED,AMEH,2021-04-08,0.8,2.28,0.01,16.66,3.84,-0.234,4.46,-0.502,6.95,-1.789,18.93,2016-04-21,health_care_equipment_and_services
AMED,ANTM,2021-04-08,0.69,2.07,0.31,218.91,3.84,-0.109,4.19,-0.098,3.96,-0.076,3.55,2016-04-21,health_care_equipment_and_services
AMED,ATRC,2021-04-08,0.76,2.7,0.15,11.75,3.84,-0.123,5.19,-0.085,4.42,-0.144,5.63,2016-04-21,health_care_equipment_and_services
AMED,MLAB,2021-04-08,0.57,-2.05,0.39,164.94,3.84,0.063,-0.89,0.078,-0.6,0.129,0.33,2016-04-21,health_care_equipment_and_services
AMED,PHG,2021-04-08,0.55,2.05,0.08,30.17,3.84,0.008,1.86,0.026,1.44,0.155,-1.57,2016-04-21,health_care_equipment_and_services
AMEH,STAA,2021-04-08,0.57,2.18,3.27,-14.84,3.84,-0.004,2.21,0.099,1.15,0.712,-5.18,2016-04-21,health_care_equipment_and_services
AMN,ANTM,2021-04-08,0.78,2.14,1.32,192.75,3.84,-0.051,2.98,-0.023,2.51,-0.008,2.27,2016-04-21,health_care_equipment_and_services
AMN,LH,2021-04-08,0.94,2.26,1.67,78.0,3.84,-0.001,2.27,0.073,0.98,0.029,1.76,2016-04-21,health_care_equipment_and_services
AMN,SEM,2021-04-08,0.51,2.56,0.45,-7.51,3.84,0.067,1.02,0.062,1.12,0.059,1.2,2016-04-21,health_care_equipment_and_services
ANTM,MLAB,2021-04-08,0.61,-2.34,0.71,37.8,3.84,-0.03,-2.99,-0.011,-2.58,0.041,-1.44,2016-04-21,health_care_equipment_and_services
ATRI,LNTH,2021-04-08,0.75,2.26,0.05,-13.56,3.84,-0.03,2.84,-0.103,4.22,-0.178,5.66,2016-04-21,health_care_equipment_and_services
ATRI,OMCL,2021-04-08,0.65,2.78,0.02,63.59,3.84,-0.056,3.18,-0.049,3.13,-0.128,3.7,2016-04-21,health_care_equipment_and_services
