ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,AMEH,2021-08-30,0.65,2.27,0.72,-42.3,4.17,-0.139,4.0,-0.001,2.28,-0.157,4.23,2016-09-13,health_care_equipment_and_services
ABC,AMN,2021-08-30,0.53,2.62,0.81,-10.57,4.17,0.006,2.5,0.061,1.35,-0.018,3.0,2016-09-13,health_care_equipment_and_services
ABC,LH,2021-08-30,0.69,2.23,2.84,-70.85,4.17,0.039,0.75,0.033,0.95,0.023,1.36,2016-09-13,health_care_equipment_and_services
ABC,OPCH,2021-08-30,0.76,2.68,0.21,-4.48,4.17,0.05,1.62,-0.01,2.9,0.018,2.29,2016-09-13,health_care_equipment_and_services
ABC,PHG,2021-08-30,0.53,-2.53,0.38,9.92,4.17,-0.013,-2.81,0.021,-2.05,-0.106,-4.89,2016-09-13,health_care_equipment_and_services
ABMD,AMEH,2021-08-30,0.84,2.68,0.08,2.17,4.17,-0.265,4.41,-0.024,2.84,-0.288,4.56,2016-09-13,health_care_equipment_and_services
ABT,AMEH,2021-08-30,0.65,2.33,0.48,-19.75,4.17,-0.206,4.31,0.001,2.32,-0.185,4.1,2016-09-13,health_care_equipment_and_services
ABT,CRVL,2021-08-30,0.55,3.08,1.07,-11.67,4.17,-0.104,5.38,-0.052,4.24,-0.077,4.79,2016-09-13,health_care_equipment_and_services
ABT,OPCH,2021-08-30,0.98,2.62,0.14,1.21,4.17,0.022,2.25,-0.01,2.78,0.024,2.22,2016-09-13,health_care_equipment_and_services
ABT,PHG,2021-08-30,0.73,-2.99,0.31,16.41,4.17,0.024,-2.43,0.02,-2.52,-0.118,-5.78,2016-09-13,health_care_equipment_and_services
ACHC,CI,2021-08-30,0.61,-2.04,1.72,125.94,4.17,0.003,-1.99,0.072,-0.73,0.031,-1.48,2016-09-13,health_care_equipment_and_services
ACHC,MDRX,2021-08-30,0.76,-2.01,0.24,2.4,4.17,-0.049,-3.09,0.001,-2.0,0.121,0.68,2016-09-13,health_care_equipment_and_services
ADUS,AMEH,2021-08-30,0.69,2.97,0.11,13.84,4.17,-0.305,4.51,-0.015,3.04,-0.315,4.56,2016-09-13,health_care_equipment_and_services
ADUS,MDT,2021-08-30,0.61,2.97,0.64,45.74,4.17,0.009,2.8,0.054,1.91,0.116,0.71,2016-09-13,health_care_equipment_and_services
ADUS,OPCH,2021-08-30,0.86,3.73,0.14,2.58,4.17,0.022,3.45,-0.028,4.09,0.014,3.56,2016-09-13,health_care_equipment_and_services
ADUS,PEN,2021-08-30,0.88,2.04,2.22,-2.71,4.17,-0.025,2.36,-0.027,2.39,0.047,1.43,2016-09-13,health_care_equipment_and_services
ADUS,RDNT,2021-08-30,0.59,2.36,0.17,3.19,4.17,-0.005,2.4,-0.017,2.51,0.073,1.72,2016-09-13,health_care_equipment_and_services
ALGN,AMN,2021-08-30,0.84,2.18,0.08,35.82,4.17,-0.021,2.56,0.037,1.52,-0.06,3.26,2016-09-13,health_care_equipment_and_services
ALGN,OPCH,2021-08-30,0.67,2.18,0.02,8.08,4.17,0.036,1.64,-0.052,2.96,-0.013,2.38,2016-09-13,health_care_equipment_and_services
AMED,AMEH,2021-08-30,0.63,3.21,0.09,7.02,4.17,-0.302,4.92,-0.016,3.3,-0.325,5.05,2016-09-13,health_care_equipment_and_services
AMED,ANTM,2021-08-30,0.75,2.38,0.44,207.5,4.17,-0.069,3.26,-0.148,4.26,-0.136,4.1,2016-09-13,health_care_equipment_and_services
AMED,ATRC,2021-08-30,0.59,3.22,0.21,3.72,4.17,-0.008,3.31,-0.024,3.47,0.011,3.1,2016-09-13,health_care_equipment_and_services
AMED,DGX,2021-08-30,0.55,4.29,0.23,63.58,4.17,-0.015,4.57,0.016,4.01,-0.072,5.58,2016-09-13,health_care_equipment_and_services
