ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,AMEH,2021-09-14,0.65,3.27,0.79,-48.82,4.0,0.091,1.98,-0.06,4.11,0.099,1.87,2016-09-27,health_care_equipment_and_services
ABC,AMN,2021-09-14,0.53,2.2,0.85,-14.58,4.0,-0.033,2.89,0.028,1.61,0.018,1.83,2016-09-27,health_care_equipment_and_services
ABC,CAH,2021-09-14,0.51,-2.16,0.3,20.19,4.0,-0.029,-3.04,-0.029,-3.02,-0.035,-3.23,2016-09-27,health_care_equipment_and_services
ABC,NEOG,2021-09-14,0.53,-2.4,0.35,4.03,4.0,0.01,-1.98,0.028,-1.26,-0.017,-3.1,2016-09-27,health_care_equipment_and_services
ABC,PHG,2021-09-14,0.53,-2.16,0.36,11.43,4.0,-0.018,-2.56,-0.003,-2.24,-0.142,-5.25,2016-09-27,health_care_equipment_and_services
ABMD,AMEH,2021-09-14,0.82,3.63,0.1,-2.54,4.0,0.149,2.48,-0.103,4.42,0.116,2.73,2016-09-27,health_care_equipment_and_services
ABT,AMEH,2021-09-14,0.63,3.36,0.54,-25.48,4.0,0.094,2.31,-0.081,4.25,0.149,1.71,2016-09-27,health_care_equipment_and_services
ABT,CRVL,2021-09-14,0.55,3.15,1.13,-17.12,4.0,-0.031,3.82,-0.081,4.92,-0.042,4.06,2016-09-27,health_care_equipment_and_services
ABT,DGX,2021-09-14,0.57,2.09,0.91,23.71,4.0,0.015,1.54,0.024,1.2,-0.002,2.17,2016-09-27,health_care_equipment_and_services
ABT,NVCR,2021-09-14,0.51,-2.18,2.41,-124.09,4.0,0.022,-1.79,-0.037,-2.83,-0.144,-4.71,2016-09-27,health_care_equipment_and_services
ABT,PHG,2021-09-14,0.75,-2.39,0.31,16.8,4.0,-0.001,-2.43,0.005,-2.28,-0.185,-6.74,2016-09-27,health_care_equipment_and_services
ACHC,MDRX,2021-09-14,0.78,-2.0,0.23,2.56,4.0,0.047,-1.07,0.044,-1.13,0.149,0.96,2016-09-27,health_care_equipment_and_services
ADUS,AMEH,2021-09-14,0.67,3.85,0.11,14.52,4.0,0.193,2.74,-0.11,4.49,0.191,2.75,2016-09-27,health_care_equipment_and_services
ADUS,HSIC,2021-09-14,0.55,2.08,0.15,53.09,4.0,-0.007,2.18,0.031,1.62,0.044,1.42,2016-09-27,health_care_equipment_and_services
ADUS,MDT,2021-09-14,0.59,2.72,0.65,45.86,4.0,0.008,2.58,0.124,0.5,0.11,0.74,2016-09-27,health_care_equipment_and_services
ADUS,MLAB,2021-09-14,0.88,3.26,1.24,133.62,4.0,-0.044,4.2,0.031,2.59,-0.045,4.22,2016-09-27,health_care_equipment_and_services
ADUS,OPCH,2021-09-14,0.84,3.15,0.14,2.61,4.0,0.001,3.14,0.031,2.81,-0.008,3.23,2016-09-27,health_care_equipment_and_services
ADUS,PEN,2021-09-14,0.86,2.66,2.23,-2.45,4.0,0.008,2.55,0.139,0.87,0.098,1.4,2016-09-27,health_care_equipment_and_services
ALGN,AMEH,2021-09-14,0.86,3.19,0.08,-3.92,4.0,0.079,2.24,-0.101,4.4,0.085,2.17,2016-09-27,health_care_equipment_and_services
ALGN,AMN,2021-09-14,0.82,2.04,0.08,34.72,4.0,-0.074,3.39,0.013,1.81,-0.014,2.3,2016-09-27,health_care_equipment_and_services
AMED,AMEH,2021-09-14,0.61,4.09,0.09,8.16,4.0,0.178,2.97,-0.116,4.83,0.168,3.03,2016-09-27,health_care_equipment_and_services
AMED,ANTM,2021-09-14,0.75,2.26,0.44,209.01,4.0,-0.039,2.74,-0.135,3.89,-0.156,4.16,2016-09-27,health_care_equipment_and_services
