ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
AMEH,MODV,2020-11-12,0.82,4.78,0.52,59.65,4.5,-0.015,4.95,-0.222,7.21,-0.276,7.8,2015-11-27,health_care_equipment_and_services
AMEH,PEN,2020-11-12,0.61,3.7,-2.31,194.91,4.5,0.373,1.06,0.14,2.71,-0.077,4.24,2015-11-27,health_care_equipment_and_services
AMEH,STAA,2020-11-12,0.73,3.7,-0.09,36.49,4.5,0.083,3.17,-0.105,4.35,-0.545,7.1,2015-11-27,health_care_equipment_and_services
AMEH,UNH,2020-11-12,0.67,3.09,-0.58,261.73,4.5,0.052,2.54,0.002,3.07,0.074,2.3,2015-11-27,health_care_equipment_and_services
AMN,ANTM,2020-11-12,0.61,2.56,0.26,242.57,4.5,0.059,1.79,0.027,2.21,0.127,0.9,2015-11-27,health_care_equipment_and_services
AMN,HUM,2020-11-12,0.53,2.12,1.01,254.04,4.5,0.1,1.19,0.075,1.43,0.149,0.74,2015-11-27,health_care_equipment_and_services
AMN,ISRG,2020-11-12,0.61,2.44,0.58,144.64,4.5,-0.017,2.62,-0.045,2.91,-0.025,2.71,2015-11-27,health_care_equipment_and_services
AMN,PEN,2020-11-12,0.75,3.49,0.74,112.1,4.5,0.274,0.85,0.15,2.05,0.025,3.25,2015-11-27,health_care_equipment_and_services
ANTM,BDX,2020-11-12,0.84,-2.01,0.39,128.65,4.5,0.022,-1.38,0.057,-0.38,0.091,0.61,2015-11-27,health_care_equipment_and_services
ANTM,CYRX,2020-11-12,0.57,3.13,0.17,-25.33,4.5,0.067,2.34,-0.07,3.95,-0.159,4.98,2015-11-27,health_care_equipment_and_services
ANTM,ITGR,2020-11-12,0.94,-2.94,0.31,-9.44,4.5,0.081,-1.29,0.083,-1.24,0.135,-0.18,2015-11-27,health_care_equipment_and_services
ANTM,PEN,2020-11-12,0.73,2.52,0.75,-39.48,4.5,0.134,-0.04,0.068,1.23,-0.066,3.77,2015-11-27,health_care_equipment_and_services
ATRC,MOH,2020-11-12,0.82,3.3,3.83,13.22,4.5,0.14,0.13,0.179,-0.76,0.276,-2.95,2015-11-27,health_care_equipment_and_services
ATRC,STAA,2020-11-12,0.57,4.64,1.29,-4.97,4.5,0.138,2.37,0.123,2.61,-0.076,5.87,2015-11-27,health_care_equipment_and_services
ATRI,COO,2020-11-12,0.53,2.11,0.19,152.92,4.5,0.002,2.08,-0.034,2.55,-0.083,3.2,2015-11-27,health_care_equipment_and_services
ATRI,NVTA,2020-11-12,0.51,3.31,0.03,-0.07,4.5,-0.098,3.96,-0.049,3.64,-0.004,3.34,2015-11-27,health_care_equipment_and_services
ATRI,OMCL,2020-11-12,0.69,4.08,0.1,1.43,4.5,-0.079,5.33,-0.074,5.25,-0.181,6.95,2015-11-27,health_care_equipment_and_services
AVNS,LH,2020-11-12,0.63,2.02,0.09,164.08,4.5,-0.009,2.14,-0.087,3.09,-0.165,4.05,2015-11-27,health_care_equipment_and_services
AVNS,LIVN,2020-11-12,0.84,-2.2,1.74,5.08,4.5,-0.02,-2.43,0.023,-1.93,-0.003,-2.23,2015-11-27,health_care_equipment_and_services
BAX,CYRX,2020-11-12,0.78,4.28,0.71,-35.12,4.5,0.078,3.27,-0.068,5.16,-0.122,5.85,2015-11-27,health_care_equipment_and_services
BAX,PEN,2020-11-12,0.61,4.3,2.72,-50.11,4.5,0.156,1.18,0.074,2.82,-0.029,4.89,2015-11-27,health_care_equipment_and_services
BAX,SLP,2020-11-12,0.55,2.82,1.3,-66.03,4.5,0.051,2.08,-0.018,3.08,-0.1,4.28,2015-11-27,health_care_equipment_and_services
BAX,SYK,2020-11-12,0.61,2.45,2.09,23.95,4.5,-0.028,3.3,-0.052,4.01,-0.078,4.81,2015-11-27,health_care_equipment_and_services
BDX,CYRX,2020-11-12,0.73,4.07,0.2,-28.78,4.5,0.102,3.01,-0.032,4.41,-0.077,4.87,2015-11-27,health_care_equipment_and_services
BDX,ISRG,2020-11-12,0.88,3.1,1.04,-61.47,4.5,-0.015,3.43,-0.001,3.11,0.002,3.05,2015-11-27,health_care_equipment_and_services
BDX,PEN,2020-11-12,0.9,4.17,1.12,-103.02,4.5,0.158,1.19,0.112,2.05,0.028,3.65,2015-11-27,health_care_equipment_and_services
BDX,RMD,2020-11-12,0.59,3.08,1.2,-147.45,4.5,0.015,2.82,0.043,2.31,0.08,1.64,2015-11-27,health_care_equipment_and_services
BDX,UNH,2020-11-12,0.71,3.61,1.08,4.0,4.5,0.029,2.95,0.036,2.79,0.078,1.84,2015-11-27,health_care_equipment_and_services
BDX,ZBH,2020-11-12,0.84,2.18,0.54,-4.16,4.5,0.022,1.61,-0.016,2.59,-0.009,2.41,2015-11-27,health_care_equipment_and_services
BKD,CYH,2020-11-12,0.92,3.83,-0.05,4.17,4.5,-0.021,3.99,-0.063,4.3,-0.171,5.11,2015-11-27,health_care_equipment_and_services
BSX,ENSG,2020-11-12,0.51,3.74,1.57,-16.54,4.5,-0.104,5.82,-0.175,7.23,-0.148,6.7,2015-11-27,health_care_equipment_and_services
BSX,LHCG,2020-11-12,0.63,2.75,4.56,-46.98,4.5,0.002,2.72,0.004,2.71,0.05,2.19,2015-11-27,health_care_equipment_and_services
BSX,MLAB,2020-11-12,0.94,2.63,6.09,-9.92,4.5,-0.049,3.71,-0.055,3.84,0.012,2.36,2015-11-27,health_care_equipment_and_services
BSX,OMCL,2020-11-12,0.96,4.1,2.08,-7.67,4.5,-0.129,7.22,-0.14,7.48,-0.182,8.52,2015-11-27,health_care_equipment_and_services
BSX,STE,2020-11-12,0.55,3.2,3.78,-10.01,4.5,-0.031,3.76,-0.01,3.39,0.032,2.62,2015-11-27,health_care_equipment_and_services
BSX,ZBH,2020-11-12,0.84,2.31,1.78,54.51,4.5,-0.001,2.33,-0.072,3.8,-0.046,3.27,2015-11-27,health_care_equipment_and_services
CAH,CYH,2020-11-12,0.75,3.95,0.11,-1.28,4.5,-0.029,4.41,-0.033,4.46,-0.12,5.84,2015-11-27,health_care_equipment_and_services
CHE,CYRX,2020-11-12,0.75,4.41,0.11,-20.8,4.5,0.102,2.73,-0.029,4.88,-0.096,5.99,2015-11-27,health_care_equipment_and_services
CHE,IDXX,2020-11-12,0.55,3.62,0.71,-4.01,4.5,-0.007,3.8,-0.018,4.07,-0.104,6.27,2015-11-27,health_care_equipment_and_services
CHE,PEN,2020-11-12,0.94,4.51,0.36,21.32,4.5,0.19,-0.47,0.118,1.4,-0.003,4.58,2015-11-27,health_care_equipment_and_services
CHE,PODD,2020-11-12,0.76,3.48,0.65,-104.31,4.5,0.043,1.84,0.0,3.47,-0.027,4.49,2015-11-27,health_care_equipment_and_services
CHE,RMD,2020-11-12,0.86,3.56,0.39,-16.92,4.5,0.02,2.81,0.034,2.29,0.055,1.54,2015-11-27,health_care_equipment_and_services
CNMD,CYRX,2020-11-12,0.65,3.8,0.22,1.28,4.5,0.169,2.48,-0.019,3.95,-0.072,4.36,2015-11-27,health_care_equipment_and_services
CNMD,NVCR,2020-11-12,0.53,2.5,1.21,-35.81,4.5,-0.13,4.11,-0.106,3.81,-0.121,4.0,2015-11-27,health_care_equipment_and_services
CNMD,PEN,2020-11-12,0.69,3.54,1.04,73.77,4.5,0.26,0.25,0.179,1.27,0.065,2.73,2015-11-27,health_care_equipment_and_services
CNMD,PODD,2020-11-12,0.59,2.22,1.86,-10.53,4.5,0.103,1.22,0.054,1.69,0.068,1.55,2015-11-27,health_care_equipment_and_services
CNMD,RMD,2020-11-12,0.55,2.4,1.07,44.21,4.5,0.063,1.72,0.086,1.47,0.154,0.73,2015-11-27,health_care_equipment_and_services
CNMD,SYK,2020-11-12,0.65,2.11,1.16,90.65,4.5,0.026,1.36,0.037,1.07,0.027,1.34,2015-11-27,health_care_equipment_and_services
COO,HOLX,2020-11-12,0.57,2.39,0.16,1.32,4.5,-0.024,2.9,-0.001,2.41,-0.042,3.26,2015-11-27,health_care_equipment_and_services
COO,OMCL,2020-11-12,0.61,2.16,0.29,-13.93,4.5,-0.072,4.18,-0.062,3.92,-0.103,5.06,2015-11-27,health_care_equipment_and_services
CRVL,NVCR,2020-11-12,0.94,2.08,1.63,-53.9,4.5,-0.138,4.54,-0.109,4.02,-0.15,4.75,2015-11-27,health_care_equipment_and_services
CRVL,NVTA,2020-11-12,0.55,2.72,0.55,-19.23,4.5,-0.045,3.39,0.026,2.33,0.055,1.89,2015-11-27,health_care_equipment_and_services
CUTR,LMAT,2020-11-12,0.59,2.81,0.24,23.58,4.5,0.06,1.91,-0.13,4.77,-0.21,5.96,2015-11-27,health_care_equipment_and_services
CUTR,MCK,2020-11-12,0.51,3.14,0.3,128.11,4.5,0.029,2.73,-0.022,3.45,0.002,3.11,2015-11-27,health_care_equipment_and_services
CVS,NTUS,2020-11-12,0.75,-2.05,0.37,6.63,4.5,-0.014,-2.16,0.072,-1.44,0.108,-1.13,2015-11-27,health_care_equipment_and_services
CYRX,SLP,2020-11-12,0.57,-3.07,1.39,6.0,4.5,0.019,-2.57,-0.054,-4.47,-0.022,-3.64,2015-11-27,health_care_equipment_and_services
EHC,PEN,2020-11-12,0.65,3.66,2.09,23.46,4.5,0.271,-0.14,0.164,1.36,0.047,3.0,2015-11-27,health_care_equipment_and_services
EHC,STAA,2020-11-12,0.69,3.98,0.97,-25.7,4.5,0.135,2.1,0.032,3.53,-0.218,7.02,2015-11-27,health_care_equipment_and_services
ENOV,MCK,2020-11-12,0.51,3.14,0.88,90.42,4.5,0.047,2.23,0.026,2.63,0.033,2.5,2015-11-27,health_care_equipment_and_services
EVH,HSKA,2020-11-12,0.63,3.08,1.26,71.65,4.5,-0.099,4.24,-0.219,5.66,-0.46,8.5,2015-11-27,health_care_equipment_and_services
EW,LHCG,2020-11-12,0.51,2.17,2.59,-40.73,4.5,0.057,1.07,0.053,1.15,0.073,0.77,2015-11-27,health_care_equipment_and_services
EW,NVCR,2020-11-12,0.98,3.01,1.8,-53.63,4.5,-0.148,6.7,-0.159,6.97,-0.186,7.64,2015-11-27,health_care_equipment_and_services
EW,PEN,2020-11-12,0.65,4.03,1.92,35.69,4.5,0.209,-0.3,0.125,1.44,0.019,3.65,2015-11-27,health_care_equipment_and_services
EW,STE,2020-11-12,0.96,2.72,1.83,14.85,4.5,0.024,1.83,0.036,1.43,0.055,0.74,2015-11-27,health_care_equipment_and_services
GKOS,HOLX,2020-11-12,0.65,2.54,0.12,41.18,4.5,-0.047,2.98,-0.048,2.99,-0.125,3.7,2015-11-27,health_care_equipment_and_services
GMED,MODV,2020-11-12,0.53,4.69,1.05,17.16,4.5,0.03,4.22,-0.119,6.62,-0.152,7.15,2015-11-27,health_care_equipment_and_services
HAE,PEN,2020-11-12,0.61,3.64,0.64,90.88,4.5,0.264,0.77,0.159,1.91,0.037,3.24,2015-11-27,health_care_equipment_and_services
HCA,ITGR,2020-11-12,0.65,-2.06,0.5,12.84,4.5,-0.001,-2.07,0.003,-2.01,-0.027,-2.56,2015-11-27,health_care_equipment_and_services
HCA,MOH,2020-11-12,0.69,2.03,0.96,18.53,4.5,0.089,0.96,0.042,1.53,0.081,1.06,2015-11-27,health_care_equipment_and_services
IART,LH,2020-11-12,0.84,2.14,0.92,118.2,4.5,0.002,2.11,-0.025,2.54,-0.083,3.47,2015-11-27,health_care_equipment_and_services
ICUI,LH,2020-11-12,0.61,2.01,0.01,166.94,4.5,-0.013,2.17,-0.091,3.12,-0.171,4.09,2015-11-27,health_care_equipment_and_services
ICUI,MODV,2020-11-12,0.63,4.74,-0.01,71.41,4.5,-0.011,4.86,-0.258,7.31,-0.326,7.99,2015-11-27,health_care_equipment_and_services
ISRG,PEN,2020-11-12,0.88,2.77,1.05,-32.35,4.5,0.172,-2.77,0.112,-0.83,0.025,1.97,2015-11-27,health_care_equipment_and_services
ITGR,MLAB,2020-11-12,0.69,2.29,2.14,58.59,4.5,0.03,1.86,0.006,2.21,0.052,1.55,2015-11-27,health_care_equipment_and_services
ITGR,MOH,2020-11-12,0.75,2.8,1.18,47.53,4.5,0.086,1.98,0.022,2.59,0.044,2.38,2015-11-27,health_care_equipment_and_services
ITGR,PEN,2020-11-12,0.59,3.85,0.9,89.24,4.5,0.27,1.0,0.152,2.25,0.015,3.69,2015-11-27,health_care_equipment_and_services
LHCG,PEN,2020-11-12,0.69,3.44,0.72,68.1,4.5,0.168,-1.55,0.086,0.88,-0.034,4.47,2015-11-27,health_care_equipment_and_services
MD,MDRX,2020-11-12,0.69,2.78,0.16,5.64,4.5,-0.09,3.88,-0.256,5.91,-0.252,5.87,2015-11-27,health_care_equipment_and_services
MD,SGRY,2020-11-12,0.65,2.42,0.07,11.38,4.5,-0.156,3.32,-0.293,4.1,-0.589,5.8,2015-11-27,health_care_equipment_and_services
MDRX,NTUS,2020-11-12,0.67,-2.42,1.62,11.85,4.5,-0.091,-3.26,-0.055,-2.93,-0.072,-3.09,2015-11-27,health_care_equipment_and_services
MDRX,TVTY,2020-11-12,0.78,-2.27,3.48,-13.43,4.5,-0.064,-2.89,-0.174,-3.96,-0.16,-3.83,2015-11-27,health_care_equipment_and_services
MDT,NVCR,2020-11-12,0.86,2.38,2.14,-135.47,4.5,-0.115,5.52,-0.106,5.26,-0.112,5.45,2015-11-27,health_care_equipment_and_services
MLAB,NVCR,2020-11-12,0.63,2.02,0.56,-62.15,4.5,-0.155,4.76,-0.152,4.7,-0.22,5.9,2015-11-27,health_care_equipment_and_services
MLAB,PEN,2020-11-12,0.92,3.57,0.64,18.69,4.5,0.192,-0.25,0.123,1.13,-0.009,3.74,2015-11-27,health_care_equipment_and_services
MOH,PEN,2020-11-12,0.94,2.76,0.81,45.93,4.5,0.156,-1.02,0.103,0.26,-0.011,3.03,2015-11-27,health_care_equipment_and_services
MOH,STAA,2020-11-12,0.71,3.16,0.33,-8.67,4.5,0.009,2.95,-0.036,4.03,-0.285,10.0,2015-11-27,health_care_equipment_and_services
NUVA,ZBH,2020-11-12,0.69,3.41,1.01,59.76,4.5,0.026,2.93,-0.012,3.62,-0.004,3.48,2015-11-27,health_care_equipment_and_services
NVCR,PEN,2020-11-12,0.61,2.64,0.98,97.79,4.5,0.324,-3.54,0.239,-1.9,0.141,-0.05,2015-11-27,health_care_equipment_and_services
NVTA,TNDM,2020-11-12,0.57,-2.45,2.89,1.72,4.5,-0.124,-4.46,-0.121,-4.42,-0.019,-2.75,2015-11-27,health_care_equipment_and_services
PEN,TDOC,2020-11-12,0.61,-2.39,1.45,-130.04,4.5,0.22,1.5,0.165,0.53,0.167,0.56,2015-11-27,health_care_equipment_and_services
PODD,TFX,2020-11-12,0.84,-2.04,0.77,202.16,4.5,0.073,-0.32,0.023,-1.5,0.056,-0.73,2015-11-27,health_care_equipment_and_services
QDEL,UNH,2020-11-12,0.69,2.64,0.4,214.77,4.5,0.035,1.81,-0.006,2.77,0.076,0.88,2015-11-27,health_care_equipment_and_services
RDNT,RMD,2020-11-12,0.67,2.16,7.01,25.46,4.5,0.024,1.85,0.051,1.5,0.055,1.44,2015-11-27,health_care_equipment_and_services
RDNT,UNH,2020-11-12,0.76,2.82,6.86,152.62,4.5,0.039,2.07,0.042,2.01,0.061,1.65,2015-11-27,health_care_equipment_and_services
SNN,SYK,2020-11-12,0.8,3.38,4.25,18.92,4.5,-0.011,3.76,-0.003,3.47,-0.013,3.85,2015-11-27,health_care_equipment_and_services
SNN,ZBH,2020-11-12,0.96,2.27,2.28,32.72,4.5,0.028,1.57,-0.022,2.83,-0.009,2.51,2015-11-27,health_care_equipment_and_services
ACIW,FIVN,2020-11-12,0.65,2.55,1.81,9.33,5.75,-0.024,2.7,-0.067,2.98,-0.094,3.16,2015-11-27,software_and_services
ACIW,MTLS,2020-11-12,0.63,2.81,0.39,7.42,5.75,0.034,2.56,-0.601,7.15,-0.525,6.6,2015-11-27,software_and_services
ACIW,PAYC,2020-11-12,0.57,2.3,10.77,-111.52,5.75,0.056,1.7,0.058,1.68,0.137,0.84,2015-11-27,software_and_services
ACIW,PAYX,2020-11-12,0.78,3.02,1.81,17.78,5.75,0.093,0.13,0.102,-0.13,0.132,-1.06,2015-11-27,software_and_services
ACIW,PCTY,2020-11-12,0.53,2.8,4.47,-34.3,5.75,0.103,1.7,0.089,1.84,0.109,1.63,2015-11-27,software_and_services
ACN,CRGE,2020-11-12,0.61,8.8,0.0,0.46,5.75,-0.749,25.65,-0.999,31.28,-2.118,56.45,2015-11-27,software_and_services
ACN,OTEX,2020-11-12,0.86,-2.46,0.14,13.28,5.75,0.054,-0.43,0.038,-1.05,0.045,-0.77,2015-11-27,software_and_services
ACN,SAP,2020-11-12,0.55,-4.51,0.56,20.97,5.75,0.003,-4.42,-0.005,-4.66,0.009,-4.23,2015-11-27,software_and_services
ADBE,CRGE,2020-11-12,0.53,8.8,0.0,0.48,5.75,-0.766,25.71,-1.028,31.46,-2.171,56.61,2015-11-27,software_and_services
ADP,CRM,2020-11-12,0.51,2.14,0.97,24.32,5.75,0.079,1.07,0.067,1.23,-0.003,2.18,2015-11-27,software_and_services
ADP,FIVN,2020-11-12,0.63,2.19,0.72,-37.75,5.75,-0.061,2.74,-0.116,3.24,-0.147,3.52,2015-11-27,software_and_services
ADP,GIB,2020-11-12,0.75,-2.67,0.41,10.89,5.75,0.048,-1.07,0.098,0.6,0.086,0.22,2015-11-27,software_and_services
ADP,HUBS,2020-11-12,0.67,3.13,1.53,-45.45,5.75,-0.036,3.59,-0.074,4.09,-0.294,6.92,2015-11-27,software_and_services
ADP,INFY,2020-11-12,0.63,2.68,0.05,2.99,5.75,-0.021,3.02,-0.155,5.23,-0.126,4.75,2015-11-27,software_and_services
ADP,MTLS,2020-11-12,0.55,2.53,0.13,1.26,5.75,-0.012,2.64,-0.573,7.48,-0.519,7.02,2015-11-27,software_and_services
ADP,NICE,2020-11-12,0.57,2.15,1.24,-29.95,5.75,0.018,1.92,-0.075,3.16,-0.062,2.98,2015-11-27,software_and_services
ADSK,MTLS,2020-11-12,0.75,2.05,0.16,-6.87,5.75,0.068,0.76,-0.304,7.77,-0.275,7.22,2015-11-27,software_and_services
AKAM,ANSS,2020-11-12,0.51,3.22,3.53,-79.85,5.75,-0.003,3.33,-0.043,4.88,-0.113,7.54,2015-11-27,software_and_services
ANSS,BKI,2020-11-12,0.82,3.3,0.21,15.63,5.75,0.059,0.37,0.112,-2.27,0.171,-5.16,2015-11-27,software_and_services
ANSS,CRGE,2020-11-12,0.51,8.82,0.0,0.48,5.75,-0.766,25.78,-1.023,31.44,-2.167,56.63,2015-11-27,software_and_services
APPF,BKI,2020-11-12,0.75,3.92,0.3,31.97,5.75,0.097,0.99,0.082,1.43,0.133,-0.11,2015-11-27,software_and_services
APPF,GLOB,2020-11-12,0.63,2.77,1.09,-9.32,5.75,0.07,0.91,-0.044,3.93,-0.039,3.8,2015-11-27,software_and_services
APPF,INTU,2020-11-12,0.73,2.47,1.24,124.97,5.75,0.032,1.49,-0.011,2.79,-0.083,5.0,2015-11-27,software_and_services
APPF,MSFT,2020-11-12,0.8,2.42,1.06,36.17,5.75,0.078,-0.38,0.03,1.33,-0.01,2.79,2015-11-27,software_and_services
APPF,NICE,2020-11-12,0.94,4.49,1.05,43.78,5.75,0.075,1.88,-0.042,5.94,-0.001,4.54,2015-11-27,software_and_services
APPF,NOW,2020-11-12,0.75,3.57,2.58,25.79,5.75,0.051,2.11,0.021,2.99,-0.017,4.06,2015-11-27,software_and_services
APPF,PAYC,2020-11-12,0.55,2.97,2.06,8.2,5.75,0.012,2.63,-0.022,3.58,0.057,1.4,2015-11-27,software_and_services
APPF,PCTY,2020-11-12,0.57,4.24,0.91,10.1,5.75,0.069,2.33,0.021,3.66,0.039,3.15,2015-11-27,software_and_services
APPF,QTWO,2020-11-12,0.92,2.13,0.42,30.25,5.75,-0.025,2.74,-0.13,5.34,-0.192,6.89,2015-11-27,software_and_services
APPS,FORTY,2020-11-12,0.75,-2.1,1.72,41.33,5.75,-0.153,-4.03,-0.243,-5.16,-0.476,-8.1,2015-11-27,software_and_services
APPS,PEGA,2020-11-12,0.55,-2.08,2.27,57.9,5.75,-0.096,-4.07,-0.203,-6.31,-0.401,-10.43,2015-11-27,software_and_services
ATEN,MSTR,2020-11-12,0.75,3.77,6.96,90.14,5.75,-0.37,11.19,-1.811,40.04,-3.166,67.18,2015-11-27,software_and_services
AZPN,INFY,2020-11-12,0.51,3.66,0.06,3.42,5.75,0.022,3.26,-0.079,5.11,-0.014,3.92,2015-11-27,software_and_services
AZPN,NICE,2020-11-12,0.51,2.91,1.37,-3.09,5.75,0.072,1.97,0.02,2.64,0.076,1.93,2015-11-27,software_and_services
AZPN,PAYX,2020-11-12,0.84,3.17,0.41,27.38,5.75,0.052,1.59,0.092,0.38,0.129,-0.77,2015-11-27,software_and_services
AZPN,QTWO,2020-11-12,0.73,2.88,0.73,-8.21,5.75,-0.003,2.95,-0.035,3.58,-0.061,4.09,2015-11-27,software_and_services
BB,CRGE,2020-11-12,0.98,8.92,-0.0,0.51,5.75,-0.806,25.71,-1.078,31.36,-2.279,56.3,2015-11-27,software_and_services
BB,CTSH,2020-11-12,0.84,3.0,2.2,48.74,5.75,0.046,2.24,0.058,2.04,0.182,0.01,2015-11-27,software_and_services
BB,WIT,2020-11-12,0.69,2.15,0.21,2.73,5.75,0.069,1.37,-0.112,3.44,-0.012,2.29,2015-11-27,software_and_services
BFH,CRGE,2020-11-12,0.94,8.92,-0.0,0.51,5.75,-0.8,25.65,-1.071,31.29,-2.266,56.2,2015-11-27,software_and_services
BFH,WIT,2020-11-12,0.71,2.32,0.01,3.21,5.75,-0.037,2.71,-0.266,5.1,-0.258,5.03,2015-11-27,software_and_services
BKI,DSGX,2020-11-12,0.9,-2.44,0.69,-3.34,5.75,0.056,-0.29,0.095,1.22,0.138,2.86,2015-11-27,software_and_services
BKI,OTEX,2020-11-12,0.8,-2.03,0.26,21.21,5.75,0.094,0.26,0.114,0.73,0.137,1.29,2015-11-27,software_and_services
BKI,PEGA,2020-11-12,0.69,-2.04,1.7,-28.13,5.75,0.055,0.69,0.104,3.14,0.164,6.18,2015-11-27,software_and_services
BKI,SAP,2020-11-12,0.63,-3.74,1.11,51.9,5.75,0.045,-2.82,0.083,-2.04,0.116,-1.34,2015-11-27,software_and_services
BOX,CTSH,2020-11-12,0.78,2.34,1.55,36.05,5.75,-0.013,2.57,-0.02,2.69,0.028,1.85,2015-11-27,software_and_services
BR,CRGE,2020-11-12,0.53,8.8,0.0,0.46,5.75,-0.748,25.73,-0.998,31.37,-2.119,56.64,2015-11-27,software_and_services
CDK,CRGE,2020-11-12,0.9,8.95,-0.0,0.51,5.75,-0.804,25.78,-1.076,31.44,-2.275,56.4,2015-11-27,software_and_services
CRM,HUBS,2020-11-12,0.67,3.23,1.47,-67.75,5.75,-0.097,7.43,-0.118,8.32,-0.243,13.76,2015-11-27,software_and_services
CTSH,CVLT,2020-11-12,0.65,-2.58,0.98,-12.04,5.75,0.053,-1.71,0.084,-1.2,0.221,1.05,2015-11-27,software_and_services
CTSH,DXC,2020-11-12,0.53,-3.2,2.51,-114.69,5.75,-0.024,-3.49,-0.007,-3.28,0.026,-2.88,2015-11-27,software_and_services
CYBR,EVTC,2020-11-12,0.53,2.07,0.19,9.23,5.75,-0.061,3.14,0.117,0.02,0.121,-0.06,2015-11-27,software_and_services
DSGX,EPAM,2020-11-12,0.59,2.59,6.85,-79.53,5.75,0.039,1.0,0.04,0.95,-0.004,2.78,2015-11-27,software_and_services
DSGX,EXLS,2020-11-12,0.67,2.31,0.4,47.51,5.75,-0.026,2.83,-0.031,2.94,0.001,2.3,2015-11-27,software_and_services
DSGX,FIVN,2020-11-12,0.53,2.6,3.33,-64.82,5.75,-0.03,3.4,-0.026,3.29,-0.027,3.32,2015-11-27,software_and_services
DSGX,MTLS,2020-11-12,0.65,2.51,0.68,-7.32,5.75,0.009,2.36,-0.395,9.8,-0.331,8.61,2015-11-27,software_and_services
DSGX,NICE,2020-11-12,0.69,3.29,4.39,-26.02,5.75,0.031,1.98,-0.006,3.53,0.025,2.23,2015-11-27,software_and_services
DSGX,NOW,2020-11-12,0.55,2.58,10.84,-147.97,5.75,0.008,2.29,0.048,0.79,0.015,2.01,2015-11-27,software_and_services
DSGX,SAP,2020-11-12,0.63,-3.43,1.67,54.62,5.75,-0.005,-3.56,-0.001,-3.47,-0.006,-3.57,2015-11-27,software_and_services
DSGX,SNPS,2020-11-12,0.59,2.46,4.47,-42.55,5.75,-0.005,2.66,-0.023,3.45,-0.062,5.15,2015-11-27,software_and_services
DXC,WIT,2020-11-12,0.61,2.41,0.02,3.25,5.75,-0.04,2.85,-0.25,5.12,-0.274,5.38,2015-11-27,software_and_services
EEFT,MTLS,2020-11-12,0.59,2.88,-0.0,18.76,5.75,-0.034,3.06,-0.858,7.48,-0.789,7.11,2015-11-27,software_and_services
ENV,EXLS,2020-11-12,0.61,2.63,0.4,36.87,5.75,-0.017,3.02,-0.022,3.14,-0.022,3.16,2015-11-27,software_and_services
EPAM,SAP,2020-11-12,0.51,-3.77,0.22,77.84,5.75,0.029,-3.2,0.036,-3.07,-0.003,-3.83,2015-11-27,software_and_services
EPAY,PTC,2020-11-12,0.76,2.17,0.99,34.68,5.75,-0.086,3.63,-0.141,4.56,-0.351,8.12,2015-11-27,software_and_services
EVTC,PCTY,2020-11-12,0.51,2.67,4.65,-29.29,5.75,0.061,1.66,0.047,1.89,0.007,2.55,2015-11-27,software_and_services
