,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper
MT_AA,-0.014026357334603941,0.012088897055956827,0.02952335090008464,0.00013526024147515438,-0.14288305031587054,0.04569294813950361,0.08520975144035897,-0.009343758917879447,0.014731501613038841,0.06267780198314667
NUE_AA,-0.002341145429538814,-0.04680990136511707,-0.045279081149372354,-0.007582192822887896,0.011322004682948635,-0.08788546983764525,-0.011167130721471526,-0.0052437500663563225,0.002957892967274522,0.009730669091007052
RGLD_AU,0.019856480571428532,0.008088610170580282,0.02568147483918335,0.009684468930009241,-0.02059470392024095,0.014404339104260321,0.015105694407378828,0.0008034700920248613,0.043720184389084225,0.017575522222338453
SSRM_AU,0.06300428921269252,0.07400849251330774,0.007689734518485078,0.026333201386061985,-0.043200201531287515,0.04494168839661208,0.00993073616037436,0.004972256488921262,0.09635259721258799,0.07492213911096186
VALE_CLF,-0.02064853785730657,0.011930152299145656,0.025699745623677855,-0.0012788933456846594,-0.0013663589521366371,0.00031343426196522075,0.016037534777594276,-0.027823180581315853,0.04476290207070842,0.02010570086829584
NUE_GGB,-0.03121459078190463,-0.006542344009227778,0.0528058702158697,-0.0021084126313277974,-0.01144436621468398,0.01635878677443322,0.028419459679145526,-0.0524388504502799,-0.005825208346361259,0.031559847281361415
PAAS_KGC,-0.012030520156046727,0.04080035688917818,0.0014428650133386611,0.021825285914218156,0.02035911728483657,-0.02166011151309195,-0.0036382882771628677,-0.0003024754996648521,-0.08421883016221782,-0.06620493257859236
PKX_MT,-0.024447200571792355,0.002363596411124178,0.014339251762511092,0.0005149629897285352,-0.018481029363956812,0.012428434169360656,-0.0033875445492662823,0.0025826653882014337,0.02690717871316028,0.004634308881794905
STLD_MT,-0.002827527468421944,0.01259483296421032,0.03812432324519895,-0.013821337579067918,-0.004195477384927849,-0.03213535367461038,-0.008014240332714312,-0.02032088486201934,-0.04646835372485511,-0.023432963322984286
TX_MT,-0.015087587965266736,0.004030063162644663,0.012058114640171412,0.024033383427086556,-0.015101019166586599,-0.023257415761133906,-0.025667625169015773,0.03239297271205216,-0.01676421257359521,-0.03333718179318219
TX_STLD,-0.04555739114497634,0.010115567396998074,0.010765356572135119,0.022062701613469297,0.1076995203948498,-0.048127395350480266,-0.09466037452395644,0.07625353144185741,-0.030218988675935973,-0.013310458239578207
