,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper
LUV_ALK,0.017988887233890846,0.017261749835499815,0.011194738558268495,0.02911729259759087,0.030564915830107245,-0.01867097273043107,-0.025296656325823515,-0.026081717153734484,-0.014661345578162836,0.0061056712970108664
LUV_ASR,-0.05938246121847675,-0.05627341132913894,-0.0307959830304547,-0.02303912747371739,-0.011828376681136102,0.03095125501234795,0.05665092957899829,-0.05119946641715917,-0.021461824771941595,0.03465288442763798
PAC_ASR,-0.0752400645483869,-0.06423352470458693,-0.039253718441235666,-0.021820836236410544,0.02577479487802173,0.003353193000597597,-0.04007620133626255,0.0017740764270800019,0.03340153526570385,-0.01532379359390253
CSX_CNI,0.024670270754312162,0.0005841314433634283,-0.052618238793422034,-0.018014501606042288,-0.013259273490870785,-0.009454931019066456,0.01386512297245768,-0.03650866073661962,-0.03383246350446495,0.03534276995420644
EXPD_CSX,0.006515157776107452,0.00247262082060199,0.017982579343388476,0.009564919574983167,-0.003151459206069063,0.018591234413009992,0.005237603710357672,-0.017201739437077663,-0.011055447438252347,0.02607275111414255
NSC_CSX,0.0017811846951584942,0.01731355898650443,-0.007354064658792926,-0.017289681146947764,-0.0026307416305025306,0.024575217153553427,0.0026942668395217757,0.01290183378263915,0.016381782681551726,0.012903848327936656
UNP_CSX,0.059318329017401625,0.026993589090679695,-0.05420547484505298,0.041842990380198,-0.003843150938620282,-0.016926427526479663,0.015536813654159348,-0.018591050709815145,0.008490498931402706,-0.017227237975691322
UPS_CSX,0.006274001383484063,0.06969785302456392,-0.029951485710158286,0.07470224365221083,-0.007243611580635628,-0.004239039089809347,-0.01420718621513524,0.02576022217558414,0.02496245553325269,-0.06105073622485008
PAC_DAL,-0.0424389571891325,-0.014143080541957117,0.0206784517705579,0.055062055796624355,-0.03414280591191255,-0.04490955445695346,-0.035221176774841004,0.04108777711697559,-0.0275814450760928,-0.042725531102904835
NSC_EXPD,-0.036870174676110666,-0.043811518692725746,-0.014010251471593026,-0.025816181588064733,0.0009567296328012136,-0.00676155800383326,0.006978159618279878,-0.03627590927455757,0.04849473588168134,0.057900925230102644
UPS_JBHT,0.03864196124990832,-0.012126713889188425,0.0261047238471811,-0.04286365765833693,-0.0042570734001039084,0.031408923235365135,-0.016337514013271992,-0.03099060020854599,0.023690434486868986,0.01610079442993592
UPS_LSTR,0.006557804687260847,-0.0029589095830242587,-0.00707703025464279,-0.02652462414470572,0.02455871342535167,0.03478619122087701,-0.05794830989720532,0.0056393527599027885,0.04461784912250797,-0.020862047625234602
PAC_LUV,-0.026499841873512172,-0.02989960136420191,0.033076863182303996,0.0343296907656135,-0.043115299442994255,-0.019046826118335095,0.01062824599534313,0.016224360765692378,-0.0008311822228401913,-0.035470475587816595
UNP_NSC,0.015451552729166472,-0.018746137647290717,-0.03730652164998082,-0.050452134947803255,-0.0020501749619514687,0.009354685678201372,0.03163611484243155,0.005785782034827578,-0.0021627684859395375,0.00312623712275621
UPS_NSC,0.004989724754040073,0.0658542329156777,0.05292877490274618,0.05169281728685449,-0.015778627310876363,0.011138602136912253,-0.01374266909531861,-0.009712063659958739,0.006551327636571242,0.004889478385582036
UPS_RYAAY,0.00950835843416228,0.041014806955929795,0.023372447812426277,0.023076302619058416,0.010171692337129069,-0.012814802141839655,-0.00958797867157835,0.013723817214944601,-0.02232146789458099,-0.008776290630649827
UPS_UNP,0.043722941322065306,0.023647034287606006,0.047604622557498213,0.021245278935343604,0.015063662492127651,-0.014273577714629095,-0.015683265403097824,-0.03956602995508823,-0.021823251713935354,-0.01143530153109915
