,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper
CZR_BKNG,0.026181780599591892,0.050464199597770654,-0.0012844765591541023,0.006201481933276134,-0.0450402729611402,0.057533710296503615,0.05004911293017647,-0.061035938617981754,0.07080537027689766,0.03183472156402724
JACK_BKNG,0.045678412591334046,0.004664108361211742,0.007695364219529527,0.007999506008792331,-0.01127285376737947,-0.042190745685140314,0.005862635936742287,0.03210119257373279,-0.001084649284896225,-0.014973026907050768
MTN_BKNG,0.0034095313904316652,0.014002518390158186,0.006982371141896079,-0.01648030727765574,-0.018506609993584437,-0.006984700888536408,0.02475948971986675,-0.0006803518247336803,-0.004441683845912645,-0.004350217983322806
IHG_CAKE,-0.0020033858530811065,-0.007620664498676726,-0.03363848629137034,-0.013881446163987773,0.003056486956604163,-0.005519110933748614,-0.005916391955279759,0.02610110161798186,-0.03015511091068506,-0.011559420858847336
HTHT_CHGG,-0.044835411512186084,-0.02687528019286413,0.021890449493232867,-0.025021410016682268,0.020826113640954862,-0.03357978997269282,-0.03804882426889674,0.01293411125663467,-0.059393108828682234,-0.0070403049521376515
HTHT_CZR,0.005672873986159728,0.03530838863707507,0.03226245426706831,0.029383715209160978,0.01822086645046919,-0.0010172409547193554,-0.019935164427180657,0.049965657752286674,-0.02390235463121068,0.01582060144756255
HTHT_EAT,-0.03524983324238192,-0.0222291847930595,0.00015821649001705772,0.040776039662739016,-0.019189582989010523,-0.0015779801711414392,0.03562162625035743,0.06158364847421876,-0.007848452907620004,-0.0059814906219717405
SCI_EVRI,-0.002687081888238661,-0.025160538241840467,-0.0061903498342698905,-0.032078737911190695,-0.01174080906506826,-0.008748464759308247,-0.005610788510622042,-0.01758360302005048,0.016299900722278587,-0.018313155546281337
IHG_EXPE,-0.05714068334444343,-0.018732746158371793,0.014294072019447561,0.005559847727917764,0.017689109454645514,-0.03077664103679918,-0.04840975537133706,0.035843923564104034,-0.07373483441759099,-0.0009474905302008501
MAR_H,0.0166428282421668,-0.02919987275868173,-0.02280484340534699,-0.02394213882348512,0.019642933054976313,-0.008292763536626226,-0.01676630075540699,0.02313346698414937,0.002977994240368722,-0.04183260238255269
PENN_HTHT,0.00837410488459817,-0.023000567167345706,-0.025137873459258647,-0.002206475066404888,0.015653076813481236,0.007276858187618835,-0.005602720365961275,0.02279706983877142,0.012720696851585162,0.008340073806493879
TNL_MGM,-0.05868157683062179,-0.08655836527901686,-0.024820523185486585,-0.048697707834169095,0.024260898553551152,-0.005219286251576529,-0.022897561339783677,0.04556607683518655,0.030194913962775728,-0.055211743046893635
