adf_residuals,last_residual,ticker_x,ticker_y,return_one_month,beta,residual_mean_max,trade_date,return_two_month,return_three_month,data_window_start,subindustry
0.6153846153846154,-0.12475671,AAPL,CGNX,0.01996266942690504,0.4181801786271282,4.0439353,2021-07-27,0.02787999721634574,0.008232209753919825,2017-10-03,technology_hardware_and_equipment
0.5384615384615384,-0.6926107,AAPL,INFN,-0.049131228573586365,0.05526125998299891,4.0439353,2021-07-27,-0.06576423106863974,-0.12676119363978347,2017-10-03,technology_hardware_and_equipment
0.9230769230769231,-2.0238092,AAPL,LITE,0.0361563221610669,0.4187653749289817,4.0439353,2021-07-27,0.03807156549816862,-0.003739621508906933,2017-10-03,technology_hardware_and_equipment
0.9230769230769231,-0.610589,AAPL,PLXS,0.022213016400354627,0.31767552620330974,4.0439353,2021-07-27,0.04067387540742631,0.07404057491835347,2017-10-03,technology_hardware_and_equipment
0.8461538461538461,1.536702,AAPL,RDWR,-0.08965006329659693,0.04353740766934089,4.0439353,2021-07-27,-0.14658736908259384,-0.12831267075068165,2017-10-03,technology_hardware_and_equipment
1.0,-0.514731,AAPL,SMCI,0.005309550311477277,0.18331498632537624,4.0439353,2021-07-27,0.03721208116613471,0.00027799493335458844,2017-10-03,technology_hardware_and_equipment
0.5384615384615384,0.8433042,AAPL,SNX,-0.0487845145464684,0.6268658088408987,4.0439353,2021-07-27,0.027496714055861578,0.059089521965127706,2017-10-03,technology_hardware_and_equipment
0.5384615384615384,2.5868402,AEIS,APH,-0.08506555635825577,0.39954918406196516,4.0439353,2021-07-27,-0.09162390949197116,-0.12419039451933643,2017-10-03,technology_hardware_and_equipment
0.5384615384615384,2.149521,AEIS,BMI,-0.0883125731903983,0.7464905789629341,4.0439353,2021-07-27,-0.08185792926776597,-0.08579291150178033,2017-10-03,technology_hardware_and_equipment
0.7692307692307693,1.758726,AEIS,CGNX,-0.06725015600645565,0.6491110952572718,4.0439353,2021-07-27,-0.058479865456164695,-0.06513974654741636,2017-10-03,technology_hardware_and_equipment
0.6153846153846154,-0.5260965,AEIS,CNXN,0.07765686701065273,0.2200388167390992,4.0439353,2021-07-27,0.02168570374753654,0.021511667588154693,2017-10-03,technology_hardware_and_equipment
0.5384615384615384,0.017302563,AEIS,FLEX,-0.10440697774153566,0.14588363158478979,4.0439353,2021-07-27,-0.1163133423485915,-0.13590385137865452,2017-10-03,technology_hardware_and_equipment
0.6923076923076923,1.9441574,AEIS,FN,-0.09176740031676792,0.5999101051404754,4.0439353,2021-07-27,-0.136560510559373,-0.09285475010926446,2017-10-03,technology_hardware_and_equipment
0.5384615384615384,0.35549107,AEIS,INFN,-0.004874941293809409,0.08765583062945048,4.0439353,2021-07-27,0.02969787334636768,0.0603289596601276,2017-10-03,technology_hardware_and_equipment
0.5384615384615384,0.018730203,AEIS,NATI,-0.016444699406768157,0.032581590153169415,4.0439353,2021-07-27,-0.005780232413823528,0.0003874228987465102,2017-10-03,technology_hardware_and_equipment
0.5384615384615384,0.93640816,AEIS,NOVT,-0.11371628190405537,0.9720599098997855,4.0439353,2021-07-27,-0.18713780502649158,-0.2023325004269717,2017-10-03,technology_hardware_and_equipment
0.5384615384615384,1.9015415,AEIS,NSIT,-0.041058600783313665,0.7055429057252418,4.0439353,2021-07-27,0.012128592672653442,-0.033565902302257096,2017-10-03,technology_hardware_and_equipment
0.8461538461538461,0.6090462,AEIS,NTCT,0.004738366558998889,0.05702381151246705,4.0439353,2021-07-27,0.026690597638944727,0.036199479580770695,2017-10-03,technology_hardware_and_equipment
0.6923076923076923,0.12046883,AEIS,PLUS,-0.15512253426550374,0.1320328285831538,4.0439353,2021-07-27,-0.13571387629142267,-0.20274138063241687,2017-10-03,technology_hardware_and_equipment
0.6923076923076923,0.34836566,AEIS,PLXS,-0.06233959215414705,0.5160444981300945,4.0439353,2021-07-27,-0.06618722127320278,-0.12086182724307855,2017-10-03,technology_hardware_and_equipment
0.7692307692307693,2.2287722,AEIS,RDWR,-0.1085954600183997,0.07784459975520219,4.0439353,2021-07-27,-0.1562919892513361,-0.15037706293937708,2017-10-03,technology_hardware_and_equipment
0.8461538461538461,0.78878236,AEIS,SMCI,-0.054400369061951226,0.28674780324849447,4.0439353,2021-07-27,-0.06862856500677933,-0.0592439423915406,2017-10-03,technology_hardware_and_equipment
0.8461538461538461,2.1974778,AEIS,SNX,-0.09788895765206193,1.0350512251163533,4.0439353,2021-07-27,-0.007094776898631806,-0.004651765984038309,2017-10-03,technology_hardware_and_equipment
0.7692307692307693,1.8919069,AEIS,STX,-0.05286783079206736,0.6043859271693659,4.0439353,2021-07-27,-0.035341246165652034,-0.07687505825693106,2017-10-03,technology_hardware_and_equipment
0.7692307692307693,-0.47395858,ANET,HPQ,0.01830399748382626,0.2948346524580199,4.0439353,2021-07-27,0.013432407761761756,0.028035288736755454,2017-10-03,technology_hardware_and_equipment
0.6923076923076923,-1.5219048,ANET,LPL,-0.018389165067396327,0.12683228690205617,4.0439353,2021-07-27,-0.047238741580868285,-0.10568064780426066,2017-10-03,technology_hardware_and_equipment
0.7692307692307693,3.7054763,ANET,LWLG,0.11214566750578923,0.0962425831216257,4.0439353,2021-07-27,-0.15893335032568687,-0.0024555947583936965,2017-10-03,technology_hardware_and_equipment
0.9230769230769231,-1.0507203,ANET,NATI,0.007791202756838771,0.14931505678408286,4.0439353,2021-07-27,0.010351484654328308,-0.01497868430233792,2017-10-03,technology_hardware_and_equipment
1.0,-0.8252549,ANET,NTCT,-0.016649232897495574,0.1434463240952546,4.0439353,2021-07-27,-0.018770822007570676,-0.0550459813877297,2017-10-03,technology_hardware_and_equipment
1.0,-1.1737175,ANET,PLUS,0.107244581958961,0.2890116782585608,4.0439353,2021-07-27,0.1108295429839811,0.12995798026082464,2017-10-03,technology_hardware_and_equipment
0.9230769230769231,-1.5631393,ANET,PSTG,0.051324760321051384,0.16347060212806852,4.0439353,2021-07-27,0.24635183501138572,0.1939722232014497,2017-10-03,technology_hardware_and_equipment
0.8461538461538461,0.49905324,ANET,RDWR,-0.07482885264400806,0.15915265841922555,4.0439353,2021-07-27,-0.13193903145780608,-0.09607868806878797,2017-10-03,technology_hardware_and_equipment
0.6923076923076923,-0.919941,ANET,SANM,0.019120784817549995,0.3039555850446316,4.0439353,2021-07-27,0.05356389640215019,0.016736832762263322,2017-10-03,technology_hardware_and_equipment
0.5384615384615384,-1.0999366,ANET,VSH,0.0216558312288764,0.1712129420521329,4.0439353,2021-07-27,0.006472820761048848,-0.055281750030649474,2017-10-03,technology_hardware_and_equipment
0.6923076923076923,-2.0499847,APH,FLEX,-0.0021561221180480595,0.3478766126219641,4.0439353,2021-07-27,0.0011828637157512238,-0.01514244350137774,2017-10-03,technology_hardware_and_equipment
