ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMN,2020-01-24,0.863,2.84,0.057,37.456,3.41,0.6273202,1.5175315,-0.08,3.762,0.061,2.138,0.281,-0.389,2015-02-06,health_care_equipment_and_services
ABMD,CNC,2020-01-24,0.588,3.522,0.095,29.491,3.41,0.88762575,1.7219987,0.099,2.029,0.13,1.577,-0.064,4.478,2015-02-06,health_care_equipment_and_services
ABMD,EHC,2020-01-24,0.549,3.31,0.067,27.505,3.41,0.77914697,3.0861554,-0.002,3.331,0.207,0.87,0.097,2.171,2015-02-06,health_care_equipment_and_services
ABMD,OPCH,2020-01-24,0.843,2.6,0.008,9.127,3.41,0.60206664,1.3062068,0.061,2.133,0.392,-0.378,0.194,1.126,2015-02-06,health_care_equipment_and_services
ABMD,QDEL,2020-01-24,0.667,2.96,0.118,22.473,3.41,0.8284225,2.3971798,-0.026,3.185,-0.07,3.565,-0.585,8.042,2015-02-06,health_care_equipment_and_services
ABMD,RDNT,2020-01-24,0.706,3.365,0.017,7.919,3.41,0.78594905,1.9165149,-0.036,3.652,0.45,-0.245,0.352,0.537,2015-02-06,health_care_equipment_and_services
ADUS,USPH,2020-01-24,0.706,-2.808,1.16,26.032,3.41,0.429906,-0.79915076,0.054,-1.397,-0.052,-4.177,-0.112,-5.75,2015-02-06,health_care_equipment_and_services
ALGN,PODD,2020-01-24,0.608,2.716,0.211,40.525,3.41,0.9920996,1.2184472,-0.051,3.077,0.032,2.489,-0.111,3.506,2015-02-06,health_care_equipment_and_services
ALGN,RDNT,2020-01-24,0.863,3.126,0.031,4.886,3.41,0.89774466,2.8709402,-0.057,3.77,0.304,-0.303,0.22,0.652,2015-02-06,health_care_equipment_and_services
ALGN,SEM,2020-01-24,0.784,3.028,0.017,12.702,3.41,0.72786194,2.0007105,-0.094,4.296,0.231,-0.085,0.251,-0.359,2015-02-06,health_care_equipment_and_services
AMED,MOH,2020-01-24,0.569,-2.516,0.791,27.903,3.41,0.051397152,-1.1384206,-0.038,-3.273,0.034,-1.843,0.101,-0.511,2015-02-06,health_care_equipment_and_services
AMEH,PODD,2020-01-24,0.706,2.719,3.225,39.601,3.41,0.9814323,2.522589,-0.028,2.921,0.026,2.531,-0.094,3.398,2015-02-06,health_care_equipment_and_services
AMEH,RDNT,2020-01-24,0.745,2.897,0.388,6.053,3.41,0.8347788,2.030032,-0.028,3.177,0.328,-0.355,0.261,0.305,2015-02-06,health_care_equipment_and_services
AMEH,RMD,2020-01-24,0.647,2.678,2.449,60.133,3.41,0.96667284,2.0900834,-0.029,2.964,0.054,2.14,-0.041,3.083,2015-02-06,health_care_equipment_and_services
ANTM,RDNT,2020-01-24,0.922,2.747,0.068,-3.474,3.41,0.63136864,1.4389771,-0.059,4.014,0.156,-0.588,0.166,-0.792,2015-02-06,health_care_equipment_and_services
