ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,OPCH,2021-01-21,0.529,2.987,-0.006,14.059,3.88,0.6818728,0.97153825,0.035,2.735,0.08,2.414,-0.005,3.027,2016-02-04,health_care_equipment_and_services
ALGN,MODV,2021-01-21,0.725,3.227,0.213,12.324,3.88,0.284702,1.6007442,0.073,1.528,0.014,2.908,0.13,0.199,2016-02-04,health_care_equipment_and_services
AMEH,EHC,2021-01-21,0.706,2.586,0.349,44.703,3.88,0.6458257,1.1100094,0.09,1.452,0.098,1.347,0.021,2.316,2016-02-04,health_care_equipment_and_services
AMEH,MODV,2021-01-21,0.725,4.088,1.484,47.324,3.88,0.9887379,0.03010172,0.077,3.364,0.077,3.366,0.143,2.743,2016-02-04,health_care_equipment_and_services
AMEH,OPCH,2021-01-21,0.843,2.602,0.111,10.532,3.88,0.92773074,0.86577415,0.03,2.336,0.072,1.957,0.019,2.434,2016-02-04,health_care_equipment_and_services
AMEH,STAA,2021-01-21,0.647,3.038,0.518,29.577,3.88,0.8903679,2.9714193,-0.247,4.602,-0.067,3.464,-0.376,5.413,2016-02-04,health_care_equipment_and_services
AMN,THC,2021-01-21,0.725,2.775,0.421,2.584,3.88,0.6368952,0.83086467,-0.001,2.784,-0.005,2.841,-0.047,3.407,2016-02-04,health_care_equipment_and_services
ATRI,OMCL,2021-01-21,0.647,3.162,0.071,23.52,3.88,0.67279196,2.934077,-0.079,4.052,-0.113,4.426,-0.116,4.466,2016-02-04,health_care_equipment_and_services
ATRI,OPCH,2021-01-21,0.627,2.853,-0.006,16.277,3.88,0.5098335,0.9955673,0.057,2.485,0.089,2.28,0.004,2.827,2016-02-04,health_care_equipment_and_services
BAX,CHE,2021-01-21,0.647,2.959,8.376,-249.602,3.88,0.01676619,0.87455606,0.049,1.688,0.08,0.864,0.117,-0.075,2016-02-04,health_care_equipment_and_services
BAX,CYRX,2021-01-21,0.686,4.306,0.764,-36.999,3.88,0.67193294,0.07295988,0.088,3.31,0.163,2.463,0.202,2.028,2016-02-04,health_care_equipment_and_services
BAX,OPCH,2021-01-21,1.0,2.797,0.095,5.321,3.88,0.84248954,0.824838,0.014,2.641,0.048,2.248,0.024,2.517,2016-02-04,health_care_equipment_and_services
