ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMN,2021-02-19,0.549,2.746,-0.003,58.719,4.34,0.5253643,0.826251,0.027,2.473,0.023,2.51,-0.13,4.053,2016-03-04,health_care_equipment_and_services
ABT,STE,2021-02-19,0.686,-2.998,1.614,6.673,4.34,0.18156156,-0.55217487,0.029,-1.758,0.091,0.941,0.05,-0.843,2016-03-04,health_care_equipment_and_services
AMED,ATRC,2021-02-19,0.725,3.054,0.133,13.492,4.34,0.6595167,1.0747207,-0.002,3.099,-0.052,4.31,-0.098,5.416,2016-03-04,health_care_equipment_and_services
AMEH,MODV,2021-02-19,0.686,2.879,3.159,19.905,4.34,0.7492926,2.6412797,0.067,2.233,0.153,1.41,0.183,1.116,2016-03-04,health_care_equipment_and_services
AMEH,STAA,2021-02-19,0.608,3.757,1.977,5.9,4.34,0.9211989,0.33835077,0.188,2.064,0.006,3.706,0.108,2.785,2016-03-04,health_care_equipment_and_services
AMN,LH,2021-02-19,0.98,2.565,1.147,106.004,4.34,0.7223546,0.8463586,0.003,2.516,-0.051,3.446,-0.034,3.153,2016-03-04,health_care_equipment_and_services
ATRI,OMCL,2021-02-19,0.627,3.474,0.057,35.524,4.34,0.7139437,0.5721112,-0.038,3.84,-0.016,3.628,-0.043,3.883,2016-03-04,health_care_equipment_and_services
BAX,CYRX,2021-02-19,0.647,2.956,0.76,-35.318,4.34,0.76733804,2.9311936,0.116,1.945,0.162,1.545,0.131,1.818,2016-03-04,health_care_equipment_and_services
BDX,CNMD,2021-02-19,0.588,2.618,0.701,-80.748,4.34,0.0952029,0.6083905,-0.027,3.224,-0.01,2.84,-0.067,4.108,2016-03-04,health_care_equipment_and_services
BDX,CYRX,2021-02-19,0.608,2.772,0.294,-45.746,4.34,0.8083915,2.5109062,0.078,2.055,0.118,1.689,0.088,1.958,2016-03-04,health_care_equipment_and_services
BKD,CYH,2021-02-19,0.804,2.739,-0.26,5.8,4.34,0.007507257,1.2751662,-0.471,4.958,-0.213,3.742,-0.656,5.827,2016-03-04,health_care_equipment_and_services
BKD,ENOV,2021-02-19,0.588,2.721,0.151,51.388,4.34,0.7533208,1.3029698,-0.047,3.146,-0.018,2.882,-0.001,2.734,2016-03-04,health_care_equipment_and_services
BSX,ENSG,2021-02-19,0.51,3.003,1.185,1.461,4.34,0.59347785,0.75792134,-0.054,3.564,-0.007,3.071,0.038,2.605,2016-03-04,health_care_equipment_and_services
BSX,OMCL,2021-02-19,0.843,3.416,1.854,5.265,4.34,0.88566023,0.33434376,-0.038,3.886,0.014,3.241,0.009,3.299,2016-03-04,health_care_equipment_and_services
CAH,CYH,2021-02-19,0.765,2.84,0.198,-4.986,4.34,0.0930608,1.1713368,-0.106,4.2,0.038,2.354,-0.187,5.237,2016-03-04,health_care_equipment_and_services
CAH,ENOV,2021-02-19,0.863,2.783,1.026,4.994,4.34,0.051551122,0.8414896,0.026,2.32,0.066,1.587,0.04,2.069,2016-03-04,health_care_equipment_and_services
CHE,CYRX,2021-02-19,0.647,3.011,0.151,-36.447,4.34,0.04015537,1.846495,0.059,2.142,0.086,1.743,0.109,1.403,2016-03-04,health_care_equipment_and_services
CHE,PODD,2021-02-19,0.745,3.077,0.741,-138.758,4.34,0.04827159,0.18125549,-0.023,3.897,-0.024,3.943,0.053,1.158,2016-03-04,health_care_equipment_and_services
CRVL,OMCL,2021-02-19,0.529,2.567,0.938,6.324,4.34,0.4469759,1.2308159,-0.04,3.445,0.035,1.807,0.039,1.714,2016-03-04,health_care_equipment_and_services
CUTR,LMAT,2021-02-19,0.588,3.334,0.288,23.627,4.34,0.8117365,1.6622809,-0.023,3.653,-0.107,4.826,-0.007,3.433,2016-03-04,health_care_equipment_and_services
EHC,STAA,2021-02-19,0.569,3.981,2.156,-69.834,4.34,0.4475879,3.0620987,0.092,2.362,0.025,3.538,0.036,3.342,2016-03-04,health_care_equipment_and_services
EHC,THC,2021-02-19,0.765,2.521,0.828,-15.197,4.34,0.5782639,1.2572236,-0.045,3.329,0.01,2.348,-0.079,3.954,2016-03-04,health_care_equipment_and_services
FMS,MDRX,2021-02-19,0.51,2.842,0.204,2.847,4.34,0.84606236,2.289522,0.058,2.261,0.054,2.298,0.019,2.65,2016-03-04,health_care_equipment_and_services
IART,LH,2021-02-19,0.725,2.925,1.534,87.253,4.34,0.8769284,1.5010177,0.005,2.838,-0.016,3.223,-0.054,3.947,2016-03-04,health_care_equipment_and_services
ICUI,LH,2021-02-19,0.549,3.458,-0.029,178.822,4.34,0.61019653,1.949528,0.014,3.298,-0.063,4.165,-0.095,4.532,2016-03-04,health_care_equipment_and_services
ICUI,MODV,2021-02-19,0.608,3.376,-0.071,92.314,4.34,0.7876953,0.8534337,0.042,3.135,0.173,2.383,0.1,2.803,2016-03-04,health_care_equipment_and_services
LHCG,OMCL,2021-02-19,0.569,2.791,0.272,38.415,4.34,0.2675077,2.164775,-0.058,3.608,-0.019,3.059,-0.04,3.36,2016-03-04,health_care_equipment_and_services
MD,MDRX,2021-02-19,0.549,3.31,0.13,6.907,4.34,0.06408921,3.0943215,0.097,2.392,0.064,2.708,0.034,2.99,2016-03-04,health_care_equipment_and_services
MD,TVTY,2021-02-19,0.588,2.58,0.749,0.212,4.34,0.08813613,0.20609207,0.097,1.207,0.091,1.289,0.163,0.274,2016-03-04,health_care_equipment_and_services
MLAB,OMCL,2021-02-19,0.961,3.461,0.429,-22.503,4.34,0.4339226,1.069293,-0.087,5.608,-0.054,4.799,-0.075,5.315,2016-03-04,health_care_equipment_and_services
MOH,STAA,2021-02-19,0.569,4.55,0.448,-22.987,4.34,0.3308652,2.3023255,0.142,1.514,0.043,3.635,0.07,3.06,2016-03-04,health_care_equipment_and_services
NEOG,THC,2021-02-19,0.686,2.586,1.05,-9.005,4.34,0.44756475,1.0848892,-0.051,3.387,0.02,2.267,-0.078,3.814,2016-03-04,health_care_equipment_and_services
SNN,SYK,2021-02-19,0.784,2.831,4.572,13.308,4.34,0.65478605,1.624463,-0.013,3.179,-0.051,4.201,0.002,2.769,2016-03-04,health_care_equipment_and_services
STAA,UNH,2021-02-19,0.51,-3.707,1.599,194.217,4.34,0.74387604,-0.52236265,0.162,0.51,0.127,-0.411,0.162,0.495,2016-03-04,health_care_equipment_and_services
UHS,USPH,2021-02-19,0.51,2.644,1.089,-31.262,4.34,0.006973472,0.32928437,0.101,-0.265,0.151,-1.72,0.182,-2.601,2016-03-04,health_care_equipment_and_services
ACIW,VRNT,2021-02-19,0.863,4.573,0.864,-0.274,6.13,0.6569348,1.2599905,-0.012,4.902,0.011,4.252,0.031,3.689,2016-03-04,software_and_services
ACN,CRGE,2021-02-19,0.529,6.752,0.008,-0.866,6.13,0.15243508,0.10197346,-0.013,6.947,0.23,3.097,0.174,3.98,2016-03-04,software_and_services
ACN,PANW,2021-02-19,0.922,3.586,1.095,28.266,6.13,0.4724618,2.3526726,0.127,0.374,0.12,0.553,0.13,0.3,2016-03-04,software_and_services
ADBE,ADSK,2021-02-19,0.706,2.89,0.528,8.396,6.13,0.3103719,1.1351044,0.045,1.221,0.061,0.644,0.055,0.856,2016-03-04,software_and_services
ADBE,PANW,2021-02-19,0.765,3.644,0.348,114.876,6.13,0.51157165,3.1829557,0.114,1.615,0.092,2.004,0.104,1.788,2016-03-04,software_and_services
ADP,INFY,2021-02-19,0.647,2.654,0.081,-1.199,6.13,0.76693785,2.4590337,0.006,2.564,0.062,1.692,0.044,1.971,2016-03-04,software_and_services
ADP,INTU,2021-02-19,0.569,2.548,2.314,-69.037,6.13,0.96350324,2.180451,0.081,0.886,0.076,0.99,0.043,1.679,2016-03-04,software_and_services
ADP,MTLS,2021-02-19,0.549,2.938,0.352,-27.455,6.13,0.37311327,2.3822505,0.246,0.424,0.353,-0.662,0.395,-1.091,2016-03-04,software_and_services
ADP,PANW,2021-02-19,0.725,3.708,1.508,14.004,6.13,0.9067524,3.3489876,0.15,1.04,0.122,1.55,0.143,1.171,2016-03-04,software_and_services
ADP,QTWO,2021-02-19,0.529,2.693,0.891,-49.961,6.13,0.63102996,2.076725,0.153,-0.178,0.203,-1.103,0.231,-1.623,2016-03-04,software_and_services
ADP,WIX,2021-02-19,0.569,2.635,1.649,-80.651,6.13,0.86513954,2.570985,0.132,1.294,0.164,0.975,0.235,0.25,2016-03-04,software_and_services
ADSK,SPLK,2021-02-19,0.588,-2.621,0.593,32.623,6.13,0.0010833169,-0.8543643,-0.015,-2.925,-0.074,-4.175,-0.111,-4.942,2016-03-04,software_and_services
AKAM,ANSS,2021-02-19,0.549,4.672,4.092,-123.61,6.13,0.19413376,0.9944292,0.082,1.98,0.071,2.351,0.152,-0.284,2016-03-04,software_and_services
APPS,MTLS,2021-02-19,0.667,-3.925,0.78,13.414,6.13,0.61882156,-0.0041734716,-0.215,-12.303,-0.194,-11.479,-0.172,-10.613,2016-03-04,software_and_services
APPS,PEGA,2021-02-19,0.549,-2.758,1.351,64.934,6.13,0.56530535,-1.137246,-0.132,-5.558,-0.009,-2.958,0.018,-2.365,2016-03-04,software_and_services
ATEN,MSTR,2021-02-19,0.765,6.402,92.13,-464.123,6.13,0.13566643,1.7993617,0.185,2.632,0.157,3.205,0.268,0.936,2016-03-04,software_and_services
AZPN,PANW,2021-02-19,0.824,2.91,1.666,43.524,6.13,0.854935,1.9218196,0.098,0.923,0.053,1.841,0.047,1.952,2016-03-04,software_and_services
BB,CRGE,2021-02-19,0.843,6.536,0.044,0.293,6.13,0.905706,0.055659253,-0.041,6.932,0.22,4.455,0.158,5.045,2016-03-04,software_and_services
BB,DXC,2021-02-19,0.941,-2.734,7.331,-10.051,6.13,0.92427963,-0.81852055,0.031,-2.529,0.211,-1.347,0.251,-1.085,2016-03-04,software_and_services
BB,MARA,2021-02-19,0.51,7.652,1.003,-3.991,6.13,0.27172047,0.0841119,0.057,7.001,0.112,6.368,0.355,3.597,2016-03-04,software_and_services
BFH,CRGE,2021-02-19,0.843,6.665,-0.002,0.856,6.13,0.89327735,0.13785377,-0.058,7.138,0.28,4.441,0.199,5.088,2016-03-04,software_and_services
