ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMN,2020-02-07,0.843,2.989,0.053,38.639,3.74,0.634025,1.8677562,-0.007,3.068,0.105,1.804,0.323,-0.649,2015-02-23,health_care_equipment_and_services
ABMD,CNC,2020-02-07,0.588,2.632,0.092,30.518,3.74,0.87580997,1.1569468,0.009,2.505,-0.06,3.455,-0.034,3.094,2015-02-23,health_care_equipment_and_services
ABMD,EHC,2020-02-07,0.549,3.1,0.064,28.622,3.74,0.7885351,2.921582,0.063,2.397,0.074,2.269,0.119,1.771,2015-02-23,health_care_equipment_and_services
ABMD,OPCH,2020-02-07,0.843,2.725,0.006,9.602,3.74,0.6770887,1.428914,0.236,0.941,0.39,-0.226,0.224,1.028,2015-02-23,health_care_equipment_and_services
ABMD,QDEL,2020-02-07,0.667,2.541,0.111,24.77,3.74,0.8125885,1.9387143,-0.077,3.166,-0.219,4.313,-0.854,9.461,2015-02-23,health_care_equipment_and_services
ABMD,RDNT,2020-02-07,0.686,3.242,0.015,8.599,3.74,0.7767325,2.1131756,0.193,1.775,0.412,0.106,0.308,0.896,2015-02-23,health_care_equipment_and_services
ABMD,ZBH,2020-02-07,0.647,2.938,-0.032,123.734,3.74,0.7554722,1.8800409,0.259,-0.529,0.306,-1.158,0.228,-0.118,2015-02-23,health_care_equipment_and_services
ABT,RDNT,2020-02-07,0.647,2.518,0.216,-1.096,3.74,0.23573458,1.492265,0.091,0.595,0.251,-2.765,0.222,-2.164,2015-02-23,health_care_equipment_and_services
ABT,ZBH,2020-02-07,0.627,2.56,0.482,85.467,3.74,0.25598308,1.4435006,0.174,-1.194,0.218,-2.142,0.187,-1.478,2015-02-23,health_care_equipment_and_services
ADUS,USPH,2020-02-07,0.706,-2.705,1.131,27.405,3.74,0.38465205,-0.85334826,0.056,-1.284,-0.114,-5.61,-0.118,-5.72,2015-02-23,health_care_equipment_and_services
ALGN,OPCH,2020-02-07,0.902,2.501,0.008,9.344,3.74,0.86827946,1.2661657,0.222,0.761,0.355,-0.288,0.196,0.961,2015-02-23,health_care_equipment_and_services
ALGN,PODD,2020-02-07,0.588,2.811,0.209,42.53,3.74,0.9929203,1.4125705,0.052,2.454,0.034,2.576,-0.109,3.564,2015-02-23,health_care_equipment_and_services
ALGN,RDNT,2020-02-07,0.843,3.224,0.03,5.096,3.74,0.91608214,2.6849382,0.141,1.735,0.284,0.23,0.207,1.036,2015-02-23,health_care_equipment_and_services
ALGN,SEM,2020-02-07,0.784,2.866,0.016,12.898,3.74,0.73928297,1.9082143,0.052,2.208,0.22,0.092,0.269,-0.529,2015-02-23,health_care_equipment_and_services
ALGN,ZBH,2020-02-07,0.686,2.999,0.012,112.852,3.74,0.89539176,2.3036275,0.236,-0.252,0.275,-0.788,0.211,0.1,2015-02-23,health_care_equipment_and_services
AMED,BSX,2020-02-07,0.608,-3.154,0.157,18.608,3.74,0.40030333,-0.47668406,-0.068,-5.659,-0.089,-6.454,-0.037,-4.514,2015-02-23,health_care_equipment_and_services
AMED,MOH,2020-02-07,0.569,-3.073,0.753,30.99,3.74,0.03059414,-1.5883108,0.069,-1.801,0.121,-0.845,0.2,0.611,2015-02-23,health_care_equipment_and_services
AMED,PINC,2020-02-07,0.549,-2.741,0.052,28.849,3.74,0.13984288,-1.355438,-0.036,-3.208,0.082,-1.683,-0.014,-2.915,2015-02-23,health_care_equipment_and_services
AMEH,OPCH,2020-02-07,0.804,2.509,0.216,7.756,3.74,0.88359755,0.9957511,0.174,0.884,0.305,-0.332,0.168,0.947,2015-02-23,health_care_equipment_and_services
