ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ANTM,CYRX,2020-05-19,0.667,3.078,0.086,-8.246,5.22,-0.031,3.52,-0.214,6.175,-0.136,5.05,2015-06-03,health_care_equipment_and_services
ATRC,NXGN,2020-05-19,0.667,-2.591,0.064,14.316,5.22,0.095,-2.168,0.157,-1.888,0.348,-1.036,2015-06-03,health_care_equipment_and_services
ATRC,PINC,2020-05-19,0.765,-2.227,0.24,27.861,5.22,0.073,-1.334,0.054,-1.561,0.114,-0.832,2015-06-03,health_care_equipment_and_services
ATRI,HOLX,2020-05-19,0.51,2.434,0.029,23.83,5.22,-0.002,2.466,-0.11,4.245,-0.201,5.744,2015-06-03,health_care_equipment_and_services
AVNS,HUM,2020-05-19,0.569,2.53,-0.234,294.225,5.22,0.038,2.167,-0.011,2.632,-0.064,3.138,2015-06-03,health_care_equipment_and_services
BAX,CYRX,2020-05-19,0.863,3.655,0.437,-18.32,5.22,-0.021,4.287,-0.131,7.591,-0.125,7.411,2015-06-03,health_care_equipment_and_services
BDX,CYRX,2020-05-19,0.902,2.916,0.163,-23.212,5.22,-0.065,4.394,-0.12,5.651,-0.101,5.218,2015-06-03,health_care_equipment_and_services
BDX,QDEL,2020-05-19,0.725,6.262,0.67,-87.33,5.22,-0.109,8.558,-0.203,10.524,-0.175,9.93,2015-06-03,health_care_equipment_and_services
BSX,EW,2020-05-19,0.647,2.228,2.073,-16.902,5.22,0.03,1.592,0.005,2.126,0.008,2.049,2015-06-03,health_care_equipment_and_services
BSX,HOLX,2020-05-19,0.529,2.6,0.643,21.357,5.22,0.008,2.416,-0.098,4.803,-0.164,6.282,2015-06-03,health_care_equipment_and_services
BSX,LHCG,2020-05-19,0.608,4.806,4.019,-42.208,5.22,0.009,4.579,-0.071,6.507,-0.089,6.956,2015-06-03,health_care_equipment_and_services
BSX,MLAB,2020-05-19,0.941,2.289,6.398,-27.162,5.22,0.053,0.986,0.057,0.882,0.055,0.943,2015-06-03,health_care_equipment_and_services
BSX,STE,2020-05-19,0.549,3.35,3.841,-19.626,5.22,0.03,2.591,0.022,2.778,0.05,2.077,2015-06-03,health_care_equipment_and_services
CAH,NTUS,2020-05-19,0.922,-2.401,0.295,17.569,5.22,-0.034,-2.7,-0.018,-2.56,-0.133,-3.561,2015-06-03,health_care_equipment_and_services
CHE,CNMD,2020-05-19,0.824,-3.196,0.196,8.917,5.22,0.031,-2.689,0.04,-2.535,0.047,-2.415,2015-06-03,health_care_equipment_and_services
CHE,CYRX,2020-05-19,0.98,2.719,0.05,-3.202,5.22,-0.023,3.216,-0.167,6.282,-0.098,4.817,2015-06-03,health_care_equipment_and_services
CNC,HQY,2020-05-19,0.588,-2.096,1.115,2.358,5.22,0.061,-1.27,0.017,-1.863,0.035,-1.624,2015-06-03,health_care_equipment_and_services
CNMD,CYRX,2020-05-19,0.882,4.505,0.185,-0.613,5.22,-0.0,4.505,-0.185,6.833,-0.103,5.801,2015-06-03,health_care_equipment_and_services
CNMD,EW,2020-05-19,0.667,2.924,0.675,6.693,5.22,0.023,2.486,0.027,2.413,0.034,2.289,2015-06-03,health_care_equipment_and_services
CNMD,PODD,2020-05-19,0.824,3.287,1.868,-27.501,5.22,0.028,2.974,0.029,2.954,0.049,2.735,2015-06-03,health_care_equipment_and_services
CNMD,RDNT,2020-05-19,0.961,2.098,0.154,2.262,5.22,0.044,1.413,0.078,0.885,0.098,0.574,2015-06-03,health_care_equipment_and_services
CNMD,RMD,2020-05-19,0.804,3.232,1.145,26.747,5.22,-0.039,3.782,-0.123,4.977,-0.007,3.336,2015-06-03,health_care_equipment_and_services
CNMD,SLP,2020-05-19,0.686,3.276,0.341,-1.497,5.22,-0.219,5.877,-0.356,7.501,-0.267,6.442,2015-06-03,health_care_equipment_and_services
CNMD,STE,2020-05-19,0.745,3.455,1.184,28.849,5.22,0.024,3.012,0.045,2.623,0.079,1.995,2015-06-03,health_care_equipment_and_services
CNMD,UHS,2020-05-19,0.588,-2.399,0.628,76.888,5.22,-0.026,-2.828,-0.071,-3.588,0.01,-2.234,2015-06-03,health_care_equipment_and_services
COO,CRVL,2020-05-19,0.529,-2.662,0.315,-21.955,5.22,0.088,-0.643,0.173,1.322,0.159,0.999,2015-06-03,health_care_equipment_and_services
COO,HOLX,2020-05-19,0.706,2.073,0.11,13.737,5.22,0.002,2.003,-0.111,5.231,-0.162,6.684,2015-06-03,health_care_equipment_and_services
CRVL,SYK,2020-05-19,0.569,2.342,1.594,68.966,5.22,0.077,0.61,0.123,-0.441,0.149,-1.022,2015-06-03,health_care_equipment_and_services
CVS,NTUS,2020-05-19,0.98,-2.564,0.383,8.346,5.22,-0.025,-2.863,-0.004,-2.615,-0.117,-3.96,2015-06-03,health_care_equipment_and_services
CYH,NTUS,2020-05-19,0.843,-2.092,1.118,27.215,5.22,-0.035,-2.303,-0.02,-2.212,-0.265,-3.688,2015-06-03,health_care_equipment_and_services
CYRX,IDXX,2020-05-19,0.725,-2.386,8.621,110.55,5.22,0.03,-1.466,-0.02,-2.993,0.061,-0.545,2015-06-03,health_care_equipment_and_services
CYRX,MDT,2020-05-19,0.667,-2.279,1.805,63.102,5.22,-0.021,-2.67,-0.119,-4.459,-0.055,-3.278,2015-06-03,health_care_equipment_and_services
CYRX,PHG,2020-05-19,0.941,-2.266,0.674,30.375,5.22,0.051,-1.068,0.049,-1.102,0.07,-0.606,2015-06-03,health_care_equipment_and_services
CYRX,QDEL,2020-05-19,0.51,4.972,3.313,18.403,5.22,-0.077,6.264,-0.168,7.788,-0.145,7.402,2015-06-03,health_care_equipment_and_services
CYRX,SYK,2020-05-19,0.824,-3.117,4.316,115.317,5.22,0.002,-3.081,-0.119,-5.636,-0.096,-5.147,2015-06-03,health_care_equipment_and_services
CYRX,TFX,2020-05-19,0.529,-2.193,8.921,168.01,5.22,0.03,-1.53,-0.07,-3.735,-0.059,-3.488,2015-06-03,health_care_equipment_and_services
DVA,MDRX,2020-05-19,0.51,-2.2,-0.011,12.122,5.22,0.1,-1.955,0.177,-1.769,0.573,-0.811,2015-06-03,health_care_equipment_and_services
DXCM,MDT,2020-05-19,0.608,-3.103,0.455,70.841,5.22,-0.016,-3.385,-0.027,-3.594,0.009,-2.941,2015-06-03,health_care_equipment_and_services
DXCM,UHS,2020-05-19,0.882,-2.399,0.174,116.107,5.22,-0.022,-2.584,-0.048,-2.8,0.086,-1.684,2015-06-03,health_care_equipment_and_services
EHC,HQY,2020-05-19,0.882,-2.058,1.003,5.676,5.22,0.091,-0.838,0.064,-1.201,0.073,-1.08,2015-06-03,health_care_equipment_and_services
EHC,QDEL,2020-05-19,0.549,6.252,1.31,-16.634,5.22,-0.111,7.985,-0.309,11.089,-0.267,10.435,2015-06-03,health_care_equipment_and_services
ENOV,NTUS,2020-05-19,0.549,-2.158,0.282,16.559,5.22,-0.041,-2.553,-0.06,-2.738,-0.228,-4.38,2015-06-03,health_care_equipment_and_services
ENSG,MOH,2020-05-19,0.941,3.061,2.333,29.909,5.22,0.038,2.469,0.029,2.617,0.071,1.964,2015-06-03,health_care_equipment_and_services
EW,LHCG,2020-05-19,0.569,3.335,1.776,-0.492,5.22,-0.018,3.855,-0.081,5.63,-0.106,6.352,2015-06-03,health_care_equipment_and_services
EW,UHS,2020-05-19,0.569,-2.99,0.662,85.472,5.22,-0.011,-3.13,-0.043,-3.564,0.047,-2.36,2015-06-03,health_care_equipment_and_services
FMS,MDRX,2020-05-19,0.824,-3.101,0.288,-0.092,5.22,-0.016,-3.295,-0.016,-3.297,0.119,-1.659,2015-06-03,health_care_equipment_and_services
HAE,QDEL,2020-05-19,0.627,6.505,0.457,19.24,5.22,-0.125,8.073,-0.345,10.835,-0.297,10.228,2015-06-03,health_care_equipment_and_services
HAE,USPH,2020-05-19,0.647,-2.592,0.775,25.548,5.22,0.088,-1.433,0.087,-1.443,0.153,-0.571,2015-06-03,health_care_equipment_and_services
HCA,ITGR,2020-05-19,0.549,2.605,0.605,0.59,5.22,0.009,2.391,0.047,1.424,0.178,-1.888,2015-06-03,health_care_equipment_and_services
HCA,MLAB,2020-05-19,0.843,2.511,1.521,25.908,5.22,0.028,2.052,0.043,1.798,0.115,0.621,2015-06-03,health_care_equipment_and_services
HCA,MOH,2020-05-19,0.784,4.072,1.106,-10.452,5.22,0.005,3.995,-0.005,4.145,0.058,3.145,2015-06-03,health_care_equipment_and_services
HOLX,ZBH,2020-05-19,0.863,-2.036,1.998,29.023,5.22,0.013,-1.651,-0.046,-3.368,-0.068,-4.001,2015-06-03,health_care_equipment_and_services
HQY,HUM,2020-05-19,0.627,3.403,1.468,189.001,5.22,0.047,2.763,-0.006,3.487,-0.048,4.052,2015-06-03,health_care_equipment_and_services
HQY,NXGN,2020-05-19,0.588,-2.189,0.129,7.731,5.22,0.018,-2.055,0.104,-1.428,0.231,-0.489,2015-06-03,health_care_equipment_and_services
HUM,IART,2020-05-19,0.569,-2.055,0.053,39.706,5.22,-0.0,-2.059,-0.008,-2.154,-0.003,-2.089,2015-06-03,health_care_equipment_and_services
ISRG,PODD,2020-05-19,0.569,2.136,1.142,-75.335,5.22,0.068,1.301,0.112,0.755,0.119,0.674,2015-06-03,health_care_equipment_and_services
ISRG,QDEL,2020-05-19,0.765,6.518,0.487,-17.116,5.22,-0.048,7.25,-0.195,9.482,-0.134,8.556,2015-06-03,health_care_equipment_and_services
ISRG,RMD,2020-05-19,0.588,2.17,0.753,-10.98,5.22,0.009,2.02,-0.019,2.492,0.069,1.019,2015-06-03,health_care_equipment_and_services
ISRG,UNH,2020-05-19,0.686,2.367,0.975,76.165,5.22,0.034,1.261,0.064,0.275,0.053,0.633,2015-06-03,health_care_equipment_and_services
ITGR,MOH,2020-05-19,0.843,2.918,1.772,-7.852,5.22,-0.002,2.955,-0.041,3.71,-0.09,4.649,2015-06-03,health_care_equipment_and_services
ITGR,UNH,2020-05-19,0.529,2.009,1.659,118.672,5.22,-0.02,2.474,-0.061,3.452,-0.097,4.299,2015-06-03,health_care_equipment_and_services
LH,LMAT,2020-05-19,0.98,-2.011,0.156,5.433,5.22,-0.015,-2.226,-0.043,-2.644,0.032,-1.549,2015-06-03,health_care_equipment_and_services
LHCG,MDT,2020-05-19,0.745,-2.854,0.364,50.615,5.22,-0.022,-3.426,-0.073,-4.78,-0.07,-4.709,2015-06-03,health_care_equipment_and_services
LHCG,MLAB,2020-05-19,0.882,-2.833,1.461,52.738,5.22,-0.042,-4.101,-0.12,-6.466,-0.132,-6.846,2015-06-03,health_care_equipment_and_services
LHCG,OMCL,2020-05-19,0.765,-4.38,0.475,17.684,5.22,0.035,-3.671,-0.071,-5.829,-0.116,-6.757,2015-06-03,health_care_equipment_and_services
LHCG,STE,2020-05-19,0.51,-2.378,0.908,25.323,5.22,-0.019,-3.209,-0.085,-6.043,-0.128,-7.861,2015-06-03,health_care_equipment_and_services
MASI,MLAB,2020-05-19,0.863,-2.839,0.976,74.8,5.22,0.015,-2.554,-0.034,-3.487,0.053,-1.818,2015-06-03,health_care_equipment_and_services
MCK,NTUS,2020-05-19,0.824,-2.477,0.114,16.524,5.22,-0.048,-2.897,-0.029,-2.733,-0.152,-3.802,2015-06-03,health_care_equipment_and_services
MDT,UHS,2020-05-19,0.549,-2.849,0.925,42.331,5.22,-0.002,-2.892,-0.021,-3.236,0.037,-2.156,2015-06-03,health_care_equipment_and_services
MLAB,OMCL,2020-05-19,0.765,-2.132,0.303,4.894,5.22,0.08,-0.513,0.06,-0.906,0.031,-1.509,2015-06-03,health_care_equipment_and_services
MLAB,UHS,2020-05-19,0.529,-2.717,0.201,82.729,5.22,0.004,-2.661,-0.009,-2.829,0.078,-1.721,2015-06-03,health_care_equipment_and_services
MLAB,VEEV,2020-05-19,0.51,2.341,0.826,-53.772,5.22,-0.116,4.527,-0.197,6.078,-0.179,5.737,2015-06-03,health_care_equipment_and_services
MOH,OMCL,2020-05-19,0.627,-3.15,0.391,19.903,5.22,0.06,-2.137,0.019,-2.825,-0.017,-3.439,2015-06-03,health_care_equipment_and_services
PODD,QDEL,2020-05-19,0.569,6.118,0.365,21.574,5.22,-0.094,7.712,-0.282,10.894,-0.224,9.904,2015-06-03,health_care_equipment_and_services
QDEL,RMD,2020-05-19,0.627,-3.245,0.89,55.021,5.22,-0.026,-3.706,-0.083,-4.71,-0.109,-5.172,2015-06-03,health_care_equipment_and_services
SLP,SNN,2020-05-19,0.706,-2.301,0.455,25.957,5.22,-0.092,-4.201,-0.169,-5.795,-0.159,-5.599,2015-06-03,health_care_equipment_and_services
SNN,TFX,2020-05-19,0.765,2.384,9.542,-66.182,5.22,-0.009,2.691,-0.025,3.233,-0.023,3.164,2015-06-03,health_care_equipment_and_services
STE,SYK,2020-05-19,0.549,-2.076,0.87,71.126,5.22,0.016,-1.584,0.009,-1.8,0.004,-1.95,2015-06-03,health_care_equipment_and_services
TNDM,UHS,2020-05-19,0.902,-2.725,0.273,111.549,5.22,-0.038,-3.093,-0.085,-3.555,0.045,-2.282,2015-06-03,health_care_equipment_and_services
UHS,ZBH,2020-05-19,0.725,2.121,0.674,34.102,5.22,-0.028,2.748,-0.052,3.297,-0.036,2.94,2015-06-03,health_care_equipment_and_services
ACIW,DSGX,2020-05-19,0.529,4.132,1.042,4.384,4.84,-0.062,5.423,-0.1,6.203,-0.075,5.696,2015-06-03,software_and_services
ACIW,FICO,2020-05-19,0.608,3.616,14.81,-173.319,4.84,-0.035,4.165,-0.022,3.967,0.031,3.128,2015-06-03,software_and_services
ACIW,FIVN,2020-05-19,0.725,4.466,2.558,-26.21,4.84,0.034,4.073,-0.055,5.093,-0.039,4.918,2015-06-03,software_and_services
ACIW,INTU,2020-05-19,0.529,3.486,8.834,-34.956,4.84,0.033,2.879,0.011,3.284,0.054,2.496,2015-06-03,software_and_services
ACIW,MNDT,2020-05-19,0.549,-2.224,0.064,13.862,4.84,0.087,-1.643,0.146,-1.242,0.249,-0.553,2015-06-03,software_and_services
ACIW,MTLS,2020-05-19,0.647,3.357,0.381,4.906,4.84,-0.017,3.609,-0.194,6.313,-0.111,5.05,2015-06-03,software_and_services
ACIW,NOW,2020-05-19,0.549,4.489,11.29,-106.824,4.84,0.006,4.4,-0.065,5.436,0.014,4.286,2015-06-03,software_and_services
ACIW,PAYC,2020-05-19,0.667,3.897,12.656,-194.416,4.84,-0.02,4.189,0.005,3.829,0.099,2.415,2015-06-03,software_and_services
ACIW,PCTY,2020-05-19,0.608,3.797,4.99,-61.762,4.84,-0.054,4.679,-0.039,4.442,0.07,2.655,2015-06-03,software_and_services
ACIW,QTWO,2020-05-19,0.549,3.196,2.927,-21.398,4.84,0.029,2.687,-0.051,4.105,-0.012,3.408,2015-06-03,software_and_services
ACIW,RNG,2020-05-19,0.569,3.817,7.296,-99.315,4.84,-0.017,3.975,0.008,3.743,0.031,3.525,2015-06-03,software_and_services
ACIW,VRSN,2020-05-19,0.588,3.385,6.988,-38.173,4.84,0.049,2.527,0.049,2.524,0.116,1.344,2015-06-03,software_and_services
ACN,DSGX,2020-05-19,0.804,2.128,0.229,-2.844,4.84,-0.041,3.643,-0.018,2.786,-0.014,2.627,2015-06-03,software_and_services
ACN,MNDT,2020-05-19,0.588,-2.157,-0.01,17.258,4.84,0.147,-1.447,0.252,-0.935,0.43,-0.071,2015-06-03,software_and_services
ACN,WNS,2020-05-19,0.706,-4.671,0.394,-12.272,4.84,0.058,-2.873,0.062,-2.755,0.048,-3.182,2015-06-03,software_and_services
ADBE,EGHT,2020-05-19,0.569,-2.981,0.034,10.28,4.84,-0.041,-3.39,-0.026,-3.243,-0.065,-3.628,2015-06-03,software_and_services
ADBE,IT,2020-05-19,0.627,-2.368,0.121,106.098,4.84,0.004,-2.327,-0.013,-2.507,0.007,-2.291,2015-06-03,software_and_services
ADBE,JKHY,2020-05-19,0.922,2.601,0.291,57.826,4.84,0.076,-0.33,0.1,-1.261,0.059,0.338,2015-06-03,software_and_services
ADBE,WEX,2020-05-19,0.529,-3.115,0.421,62.029,4.84,0.064,-2.442,-0.018,-3.301,-0.048,-3.615,2015-06-03,software_and_services
ADBE,WNS,2020-05-19,0.608,-4.324,0.139,15.608,4.84,0.053,-3.419,0.093,-2.734,0.108,-2.48,2015-06-03,software_and_services
ADP,ADSK,2020-05-19,0.843,4.377,0.98,16.393,4.84,-0.079,6.421,-0.116,7.399,-0.128,7.701,2015-06-03,software_and_services
ADP,CRM,2020-05-19,0.686,3.896,1.069,-1.363,4.84,0.027,3.118,-0.011,4.227,-0.065,5.785,2015-06-03,software_and_services
ADP,DSGX,2020-05-19,0.647,4.339,0.23,3.689,4.84,-0.03,5.135,-0.079,6.48,-0.129,7.833,2015-06-03,software_and_services
ADP,FISV,2020-05-19,0.529,2.823,0.694,-6.205,4.84,0.06,1.259,0.055,1.381,0.026,2.151,2015-06-03,software_and_services
ADP,FIVN,2020-05-19,0.882,5.048,0.64,-37.871,4.84,0.068,3.987,-0.028,5.478,-0.089,6.425,2015-06-03,software_and_services
ADP,HUBS,2020-05-19,0.882,4.272,1.54,-66.105,4.84,0.012,3.951,-0.048,5.617,-0.219,10.364,2015-06-03,software_and_services
ADP,INTU,2020-05-19,0.941,5.54,2.078,-57.965,4.84,0.07,2.84,0.032,4.284,-0.013,6.055,2015-06-03,software_and_services
ADP,LPSN,2020-05-19,0.765,3.753,0.387,-26.474,4.84,0.07,2.038,0.003,3.689,-0.27,10.347,2015-06-03,software_and_services
ADP,MA,2020-05-19,0.667,4.689,2.33,-90.58,4.84,0.05,3.012,0.021,3.982,-0.04,6.012,2015-06-03,software_and_services
ADP,MNDT,2020-05-19,0.529,-2.293,-0.004,16.122,4.84,0.122,-1.617,0.192,-1.226,0.334,-0.438,2015-06-03,software_and_services
ADP,MSFT,2020-05-19,0.745,4.448,1.155,-38.282,4.84,0.026,3.932,-0.035,5.146,-0.06,5.648,2015-06-03,software_and_services
ADP,MTLS,2020-05-19,0.549,3.075,0.081,5.01,4.84,0.008,2.944,-0.177,5.944,-0.158,5.638,2015-06-03,software_and_services
ADP,NICE,2020-05-19,0.784,4.749,1.161,-32.073,4.84,0.011,4.478,-0.036,5.66,-0.118,7.7,2015-06-03,software_and_services
ADP,NOW,2020-05-19,0.863,5.432,2.669,-137.945,4.84,0.044,4.488,-0.038,6.259,-0.049,6.484,2015-06-03,software_and_services
ADP,OTEX,2020-05-19,0.608,2.149,0.167,13.739,4.84,0.001,2.114,-0.038,3.398,-0.048,3.741,2015-06-03,software_and_services
ADP,PAYC,2020-05-19,0.608,4.5,2.843,-210.058,4.84,0.026,3.927,0.028,3.863,0.013,4.213,2015-06-03,software_and_services
ADP,PCTY,2020-05-19,0.608,4.177,1.105,-65.871,4.84,-0.01,4.401,-0.015,4.521,-0.012,4.453,2015-06-03,software_and_services
ADP,QTWO,2020-05-19,0.843,3.971,0.664,-25.809,4.84,0.067,1.93,-0.026,4.749,-0.083,6.485,2015-06-03,software_and_services
ADP,RNG,2020-05-19,0.588,4.258,1.889,-140.613,4.84,0.027,3.909,0.032,3.842,-0.027,4.618,2015-06-03,software_and_services
ADP,SPLK,2020-05-19,0.882,3.876,1.057,-27.506,4.84,-0.025,4.429,-0.113,6.341,-0.105,6.163,2015-06-03,software_and_services
ADP,V,2020-05-19,0.804,5.218,1.249,-19.889,4.84,0.054,3.187,0.026,4.229,-0.002,5.292,2015-06-03,software_and_services
ADP,VRSN,2020-05-19,0.588,4.504,1.614,-52.527,4.84,0.084,1.85,0.068,2.382,0.041,3.207,2015-06-03,software_and_services
ADP,WIX,2020-05-19,0.667,6.949,1.142,-44.828,4.84,-0.056,8.388,-0.22,12.567,-0.258,13.543,2015-06-03,software_and_services
ADSK,IT,2020-05-19,0.902,-2.854,0.368,83.396,4.84,-0.051,-3.536,-0.058,-3.64,-0.029,-3.244,2015-06-03,software_and_services
ADSK,MNDT,2020-05-19,0.569,-2.067,-0.009,16.907,4.84,0.171,-1.223,0.259,-0.786,0.419,0.006,2015-06-03,software_and_services
ADSK,PAYX,2020-05-19,0.529,-3.423,0.331,17.597,4.84,-0.039,-4.276,-0.076,-5.089,-0.054,-4.605,2015-06-03,software_and_services
ADSK,VRNT,2020-05-19,0.608,-3.286,0.101,9.323,4.84,-0.099,-5.207,-0.108,-5.368,-0.083,-4.891,2015-06-03,software_and_services
ANSS,WNS,2020-05-19,0.608,-3.75,0.191,15.21,4.84,0.071,-2.629,0.123,-1.799,0.127,-1.732,2015-06-03,software_and_services
APPS,FORTY,2020-05-19,0.608,2.198,5.03,28.535,4.84,0.013,1.928,0.29,-4.093,0.777,-14.653,2015-06-03,software_and_services
APPS,MNDT,2020-05-19,0.529,-2.067,-0.254,16.486,4.84,0.241,-0.791,0.402,0.061,0.907,2.727,2015-06-03,software_and_services
AZPN,INTU,2020-05-19,0.588,4.055,1.937,25.193,4.84,0.025,3.427,-0.022,4.597,0.063,2.474,2015-06-03,software_and_services
AZPN,MNDT,2020-05-19,0.569,-2.295,-0.005,16.123,4.84,0.118,-1.636,0.188,-1.25,0.344,-0.381,2015-06-03,software_and_services
AZPN,NICE,2020-05-19,0.745,4.013,1.075,15.095,4.84,-0.041,4.777,-0.098,5.852,-0.064,5.21,2015-06-03,software_and_services
AZPN,QTWO,2020-05-19,0.902,3.834,0.641,-1.355,4.84,0.019,3.336,-0.093,6.281,-0.009,4.067,2015-06-03,software_and_services
BR,MNDT,2020-05-19,0.706,-2.29,0.0,15.631,4.84,0.11,-1.648,0.179,-1.25,0.317,-0.449,2015-06-03,software_and_services
BR,TYL,2020-05-19,0.627,2.986,1.766,45.152,4.84,0.04,2.338,0.0,2.981,0.085,1.593,2015-06-03,software_and_services
BR,WEX,2020-05-19,0.804,-3.309,1.868,-25.16,4.84,0.075,-1.847,0.032,-2.693,-0.035,-3.99,2015-06-03,software_and_services
BR,WNS,2020-05-19,0.706,-2.446,0.478,1.008,4.84,0.086,-0.894,0.158,0.395,0.137,0.016,2015-06-03,software_and_services
CDNS,ORCL,2020-05-19,0.843,-2.253,0.225,35.973,4.84,-0.008,-2.532,-0.013,-2.71,-0.034,-3.439,2015-06-03,software_and_services
CDNS,OTEX,2020-05-19,0.529,-2.101,0.254,21.914,4.84,0.016,-1.681,0.001,-2.075,-0.031,-2.952,2015-06-03,software_and_services
CDNS,PAYX,2020-05-19,0.667,-4.118,0.611,32.534,4.84,0.038,-3.325,-0.033,-4.813,-0.048,-5.113,2015-06-03,software_and_services
CDNS,SAP,2020-05-19,0.608,-2.334,0.601,78.94,4.84,0.087,-0.333,0.197,2.217,0.189,2.034,2015-06-03,software_and_services
CDNS,VRNT,2020-05-19,0.647,-2.881,0.162,15.252,4.84,-0.031,-3.322,-0.063,-3.79,-0.068,-3.868,2015-06-03,software_and_services
CHKP,MTLS,2020-05-19,0.627,2.487,0.12,2.313,4.84,-0.027,2.842,-0.131,4.24,-0.086,3.641,2015-06-03,software_and_services
CRM,EGHT,2020-05-19,0.549,-2.991,0.09,6.519,4.84,-0.017,-3.198,0.014,-2.824,-0.038,-3.455,2015-06-03,software_and_services
CRM,IT,2020-05-19,0.627,-2.632,0.377,84.578,4.84,0.012,-2.477,0.004,-2.573,0.009,-2.505,2015-06-03,software_and_services
CRM,JKHY,2020-05-19,0.863,3.474,0.634,43.217,4.84,0.053,1.726,0.059,1.538,0.028,2.535,2015-06-03,software_and_services
