ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,CNC,2019-12-24,0.588,3.787,0.102,27.035,3.71,0.8984953,1.234592,0.009,3.635,0.086,2.365,0.032,3.264,2015-01-08,health_care_equipment_and_services
ABMD,EHC,2019-12-24,0.549,2.682,0.073,25.536,3.71,0.7169182,1.9779943,-0.084,3.681,-0.115,4.047,0.089,1.632,2015-01-08,health_care_equipment_and_services
ABMD,PODD,2019-12-24,0.529,2.613,0.093,64.208,3.71,0.8489323,1.6099714,-0.109,3.201,-0.054,2.902,-0.044,2.851,2015-01-08,health_care_equipment_and_services
ABMD,QDEL,2019-12-24,0.667,3.218,0.131,18.036,3.71,0.78505445,2.5130837,-0.041,3.602,-0.098,4.137,-0.189,4.976,2015-01-08,health_care_equipment_and_services
ABMD,RDNT,2019-12-24,0.706,3.524,0.021,6.735,3.71,0.76297706,0.30398628,-0.083,4.252,-0.116,4.54,0.33,0.642,2015-01-08,health_care_equipment_and_services
ABMD,ZBH,2019-12-24,0.686,2.934,-0.017,118.404,3.71,0.75158817,1.4514272,0.016,2.692,0.03,2.496,0.338,-2.038,2015-01-08,health_care_equipment_and_services
ABT,ZBH,2019-12-24,0.627,2.518,0.387,90.634,3.71,0.36368522,1.1787219,0.02,2.086,0.01,2.295,0.244,-2.832,2015-01-08,health_care_equipment_and_services
ADUS,USPH,2019-12-24,0.706,-3.635,1.237,22.411,3.71,0.5182497,-0.6764239,-0.002,-3.705,0.052,-2.011,-0.06,-5.521,2015-01-08,health_care_equipment_and_services
ALGN,HUM,2019-12-24,0.745,3.043,0.361,180.116,3.71,0.8155459,1.819556,0.031,2.504,0.044,2.283,0.067,1.877,2015-01-08,health_care_equipment_and_services
ALGN,RDNT,2019-12-24,0.902,2.753,0.03,4.763,3.71,0.86493707,2.1199608,-0.094,3.865,-0.137,4.373,0.198,0.416,2015-01-08,health_care_equipment_and_services
ALGN,SEM,2019-12-24,0.784,3.013,0.016,12.798,3.71,0.6446399,1.4648803,-0.049,3.73,-0.126,4.851,0.169,0.542,2015-01-08,health_care_equipment_and_services
ALGN,ZBH,2019-12-24,0.745,2.982,0.012,111.521,3.71,0.87521744,1.7337826,0.016,2.747,0.022,2.641,0.315,-1.797,2015-01-08,health_care_equipment_and_services
AMEH,HUM,2019-12-24,0.902,2.701,4.759,190.061,3.71,0.90838987,0.9118334,0.033,2.196,0.072,1.601,0.072,1.603,2015-01-08,health_care_equipment_and_services
AMEH,RMD,2019-12-24,0.647,2.567,2.46,58.003,3.71,0.96792364,1.7760562,-0.033,2.917,-0.062,3.216,-0.028,2.86,2015-01-08,health_care_equipment_and_services
AMEH,ZBH,2019-12-24,0.569,2.95,0.307,109.405,3.71,0.9526588,1.6197062,0.014,2.729,0.024,2.584,0.303,-1.777,2015-01-08,health_care_equipment_and_services
ANTM,MMSI,2019-12-24,0.588,-2.592,0.159,8.85,3.71,0.58917683,-2.2117496,0.094,-1.793,0.145,-1.354,0.147,-1.338,2015-01-08,health_care_equipment_and_services
ANTM,ZBH,2019-12-24,0.627,2.616,0.086,94.617,3.71,0.62869346,1.3703048,0.004,2.534,0.005,2.523,0.245,-2.024,2015-01-08,health_care_equipment_and_services
ATRC,ZBH,2019-12-24,0.569,2.773,0.564,100.033,3.71,0.4688383,1.5081125,0.036,2.135,0.052,1.857,0.287,-2.256,2015-01-08,health_care_equipment_and_services
ATRI,MDT,2019-12-24,0.706,2.566,0.058,44.436,3.71,0.56227297,1.9957186,-0.052,3.565,-0.003,2.616,0.084,0.947,2015-01-08,health_care_equipment_and_services
ATRI,ZBH,2019-12-24,0.941,2.928,0.03,94.929,3.71,0.5857319,1.5067043,0.009,2.773,0.001,2.902,0.263,-1.863,2015-01-08,health_care_equipment_and_services
BAX,ZBH,2019-12-24,0.765,2.622,0.568,76.762,3.71,0.23946677,1.2309238,0.03,1.886,0.027,1.952,0.236,-3.188,2015-01-08,health_care_equipment_and_services
CHE,RMD,2019-12-24,0.941,2.529,0.286,15.058,3.71,0.79712796,0.26181924,0.029,1.186,-0.019,3.43,0.016,1.766,2015-01-08,health_care_equipment_and_services
CI,SEM,2019-12-24,0.745,2.587,0.069,4.472,3.71,0.5118034,0.8915657,-0.037,3.361,-0.099,4.691,0.098,0.504,2015-01-08,health_care_equipment_and_services
