ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,AMN,2020-03-09,0.804,2.848,0.044,41.771,4.38,0.6447512,2.1422114,0.171,1.205,0.394,-0.938,0.336,-0.378,2015-03-23,health_care_equipment_and_services
ABMD,QDEL,2020-03-09,0.647,2.699,0.094,30.612,4.38,0.7426854,2.2772079,-0.081,3.292,-0.741,8.126,-0.706,7.875,2015-03-23,health_care_equipment_and_services
ALGN,AMN,2020-03-09,0.804,2.706,0.069,35.87,4.38,0.8719298,1.7707124,0.123,1.338,0.339,-1.048,0.313,-0.768,2015-03-23,health_care_equipment_and_services
ALGN,QDEL,2020-03-09,0.902,2.864,0.164,13.775,4.38,0.8050629,1.9379653,-0.123,4.19,-0.637,9.718,-0.554,8.819,2015-03-23,health_care_equipment_and_services
AMED,BSX,2020-03-09,0.627,-4.321,0.145,19.655,4.38,0.4432165,-1.4968791,-0.026,-4.995,0.037,-3.358,0.058,-2.812,2015-03-23,health_care_equipment_and_services
AMED,DXCM,2020-03-09,0.627,3.747,0.326,-3.015,4.38,0.39822257,0.6597483,0.054,2.167,-0.271,11.756,-0.181,9.093,2015-03-23,health_care_equipment_and_services
AMED,HCA,2020-03-09,0.804,-3.717,0.545,55.575,4.38,0.043033842,-1.6340663,-0.107,-6.375,-0.081,-5.734,-0.023,-4.291,2015-03-23,health_care_equipment_and_services
AMED,MDT,2020-03-09,0.765,-2.896,0.255,58.882,4.38,0.24636108,-1.1655413,0.004,-2.789,0.042,-1.787,0.048,-1.639,2015-03-23,health_care_equipment_and_services
AMED,PINC,2020-03-09,0.549,-2.539,0.038,30.068,4.38,0.0751593,-1.1638372,0.125,-1.29,0.015,-2.386,0.168,-0.855,2015-03-23,health_care_equipment_and_services
AMED,UHS,2020-03-09,0.51,-3.753,0.253,98.041,4.38,0.6121064,-0.8587728,-0.116,-6.299,-0.123,-6.463,-0.04,-4.623,2015-03-23,health_care_equipment_and_services
AMED,ZBH,2020-03-09,0.745,-2.73,0.2,96.585,4.38,0.1564488,-0.9592002,-0.073,-3.902,0.05,-1.925,0.159,-0.19,2015-03-23,health_care_equipment_and_services
AMEH,AMN,2020-03-09,0.941,2.9,1.165,33.86,4.38,0.9720172,0.86899173,0.137,1.187,0.338,-1.325,0.265,-0.41,2015-03-23,health_care_equipment_and_services
AMN,GMED,2020-03-09,0.784,-4.094,0.79,3.083,4.38,0.08361175,-1.7697904,0.148,-1.296,0.334,2.215,0.347,2.457,2015-03-23,health_care_equipment_and_services
AMN,IART,2020-03-09,0.529,-2.787,0.315,37.964,4.38,0.4932223,-1.2044837,0.051,-2.139,0.218,-0.024,0.245,0.306,2015-03-23,health_care_equipment_and_services
ATRC,NXGN,2020-03-09,0.765,-4.394,0.221,10.548,4.38,0.1866057,-2.9336796,0.041,-4.057,-0.05,-4.808,-0.028,-4.623,2015-03-23,health_care_equipment_and_services
ATRC,PINC,2020-03-09,0.843,-3.211,0.385,23.644,4.38,0.67883724,-1.5276697,0.099,-1.836,-0.041,-3.777,0.004,-3.161,2015-03-23,health_care_equipment_and_services
BAX,SYK,2020-03-09,0.961,-2.599,2.554,-7.601,4.38,0.25550017,-0.08988187,-0.045,-4.969,-0.014,-3.338,0.019,-1.575,2015-03-23,health_care_equipment_and_services
