ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACHC,ENOV,2021-03-05,0.667,2.502,0.838,24.145,3.47,0.055753868,0.61778957,0.095,0.475,0.144,-0.591,0.119,-0.051,2016-03-18,health_care_equipment_and_services
ADUS,MDT,2021-03-05,0.804,2.724,0.571,46.981,3.47,0.4893231,0.25764707,0.016,2.181,-0.057,4.64,-0.032,3.797,2016-03-18,health_care_equipment_and_services
AMED,ATRC,2021-03-05,0.725,3.724,0.138,12.981,3.47,0.6675893,1.8397799,0.021,3.292,-0.122,6.242,-0.092,5.608,2016-03-18,health_care_equipment_and_services
AMN,THC,2021-03-05,0.784,2.623,0.586,-6.063,3.47,0.69402546,0.79408926,0.039,2.059,-0.039,3.188,-0.02,2.913,2016-03-18,health_care_equipment_and_services
ATRI,OMCL,2021-03-05,0.627,2.833,0.045,44.625,3.47,0.71575654,2.727327,-0.055,3.288,-0.11,3.748,-0.103,3.687,2016-03-18,health_care_equipment_and_services
BAX,TFX,2021-03-05,0.824,2.547,5.432,-94.863,3.47,0.21089819,0.89561045,0.018,2.056,0.046,1.322,0.037,1.57,2016-03-18,health_care_equipment_and_services
BDX,CNMD,2021-03-05,0.569,2.684,0.705,-80.957,3.47,0.08992437,0.7400332,-0.031,3.348,-0.051,3.782,-0.05,3.76,2016-03-18,health_care_equipment_and_services
BKD,CYH,2021-03-05,0.784,2.601,-0.27,5.913,3.47,0.0032079224,1.2471383,-0.647,5.324,-0.752,5.767,-1.078,7.139,2016-03-18,health_care_equipment_and_services
BKD,ENOV,2021-03-05,0.588,3.701,0.088,52.089,3.47,0.7909041,2.4317002,0.11,2.637,0.146,2.294,0.08,2.931,2016-03-18,health_care_equipment_and_services
BSX,OMCL,2021-03-05,0.824,2.641,1.826,7.122,3.47,0.90789443,2.459793,-0.051,3.23,-0.046,3.165,-0.054,3.265,2016-03-18,health_care_equipment_and_services
CAH,ENOV,2021-03-05,0.863,3.745,1.18,-1.645,3.47,0.03942665,1.398792,0.12,1.357,0.146,0.847,0.074,2.28,2016-03-18,health_care_equipment_and_services
CHE,PHG,2021-03-05,0.569,2.623,0.058,19.016,3.47,0.17264874,0.60613763,-0.031,3.483,-0.009,2.877,0.011,2.327,2016-03-18,health_care_equipment_and_services
CHE,PODD,2021-03-05,0.745,3.672,0.753,-143.052,3.47,0.044416137,0.3513197,-0.004,3.808,0.035,2.621,0.051,2.126,2016-03-18,health_care_equipment_and_services
CNMD,SNN,2021-03-05,0.549,-3.146,0.186,22.807,3.47,0.38493598,-1.0226336,-0.026,-3.743,0.026,-2.572,0.036,-2.328,2016-03-18,health_care_equipment_and_services
CUTR,LMAT,2021-03-05,0.588,3.09,0.31,23.29,3.47,0.86600417,1.5427818,-0.054,3.744,-0.086,4.126,0.014,2.924,2016-03-18,health_care_equipment_and_services
CYH,ENOV,2021-03-05,0.667,2.752,2.894,40.462,3.47,0.15625203,1.0083635,0.2,-0.288,0.247,-1.016,0.255,-1.132,2016-03-18,health_care_equipment_and_services
EHC,THC,2021-03-05,0.765,2.817,0.9,-18.769,3.47,0.56392205,1.6115233,0.029,2.285,-0.062,3.955,-0.112,4.883,2016-03-18,health_care_equipment_and_services
ICUI,LH,2021-03-05,0.549,2.811,-0.036,181.229,3.47,0.6392463,1.4766334,-0.062,3.434,-0.168,4.514,-0.124,4.073,2016-03-18,health_care_equipment_and_services
LHCG,MOH,2021-03-05,0.529,2.571,0.755,45.398,3.47,0.36982796,0.38256523,0.004,2.482,-0.077,4.3,-0.036,3.388,2016-03-18,health_care_equipment_and_services
LHCG,OMCL,2021-03-05,0.549,2.669,0.28,37.958,3.47,0.30999085,2.0796502,-0.019,2.911,-0.054,3.351,-0.052,3.323,2016-03-18,health_care_equipment_and_services
MLAB,OMCL,2021-03-05,0.941,2.826,0.456,-28.323,3.47,0.302179,0.82900757,-0.085,4.792,-0.098,5.09,-0.075,4.554,2016-03-18,health_care_equipment_and_services
NEOG,THC,2021-03-05,0.686,3.182,1.123,-11.309,3.47,0.45040718,1.6534654,0.08,1.95,-0.026,3.59,-0.08,4.426,2016-03-18,health_care_equipment_and_services
QDEL,UNH,2021-03-05,0.824,2.763,0.448,214.093,3.47,0.26164714,0.16751039,-0.068,4.074,-0.203,6.695,-0.196,6.555,2016-03-18,health_care_equipment_and_services
SNN,SYK,2021-03-05,0.784,3.172,4.529,15.781,3.47,0.674981,2.2066758,-0.022,3.714,0.02,2.678,0.017,2.755,2016-03-18,health_care_equipment_and_services
SNN,TFX,2021-03-05,0.608,2.783,9.408,-41.479,3.47,0.795202,1.4466999,-0.029,3.454,0.049,1.656,0.062,1.367,2016-03-18,health_care_equipment_and_services
SNN,ZBH,2021-03-05,0.863,2.837,2.736,17.994,3.47,0.014541598,1.8364406,-0.02,3.289,-0.006,2.969,0.043,1.889,2016-03-18,health_care_equipment_and_services
ACIW,VRNT,2021-03-05,0.843,4.068,0.944,-2.455,5.86,0.57323045,1.336081,0.025,3.458,-0.002,4.118,0.031,3.332,2016-03-18,software_and_services
ACN,CRGE,2021-03-05,0.51,4.216,0.01,-1.178,5.86,0.14944912,3.975198,0.058,3.473,0.125,2.614,0.084,3.145,2016-03-18,software_and_services
ACN,ENV,2021-03-05,0.784,-2.507,0.278,15.453,5.86,0.30545506,-0.19399709,-0.044,-3.759,-0.084,-4.914,-0.009,-2.768,2016-03-18,software_and_services
ACN,GWRE,2021-03-05,0.627,-2.985,0.331,40.517,5.86,0.13918899,-0.31931925,-0.037,-3.994,-0.09,-5.448,-0.048,-4.304,2016-03-18,software_and_services
ACN,ORCL,2021-03-05,0.667,3.78,0.146,23.949,5.86,0.31566077,0.6285368,0.004,3.604,-0.033,5.304,-0.077,7.302,2016-03-18,software_and_services
ADBE,SPLK,2021-03-05,1.0,-3.017,0.341,28.163,5.86,0.25675836,-0.4028184,-0.042,-3.9,-0.124,-5.592,-0.16,-6.352,2016-03-18,software_and_services
ADSK,SPLK,2021-03-05,0.588,-2.894,0.565,37.053,5.86,5.401939e-06,-1.1853698,-0.018,-3.187,-0.096,-4.451,-0.119,-4.818,2016-03-18,software_and_services
ADSK,SPSC,2021-03-05,0.608,2.507,0.385,-11.539,5.86,0.25960633,0.16292399,0.04,0.757,0.053,0.203,0.075,-0.739,2016-03-18,software_and_services
AKAM,EXLS,2021-03-05,0.529,2.814,0.329,36.334,5.86,0.6803127,0.7679124,-0.009,2.957,-0.031,3.316,-0.071,3.976,2016-03-18,software_and_services
ANSS,DSGX,2021-03-05,0.824,2.527,0.148,6.626,5.86,0.7179183,0.25356463,0.036,1.104,0.037,1.048,-0.004,2.686,2016-03-18,software_and_services
ANSS,EXLS,2021-03-05,0.51,2.834,0.098,42.035,5.86,0.22203812,0.47571737,0.014,2.541,-0.023,3.306,-0.099,4.837,2016-03-18,software_and_services
APPS,GWRE,2021-03-05,0.51,-2.579,0.433,95.818,5.86,0.3858233,-0.55846244,-0.009,-2.691,-0.003,-2.613,0.038,-2.068,2016-03-18,software_and_services
APPS,MTLS,2021-03-05,0.686,-6.367,0.688,14.165,5.86,0.75659275,-0.56113255,-0.062,-7.415,-0.024,-6.769,-0.012,-6.571,2016-03-18,software_and_services
APPS,PEGA,2021-03-05,0.549,-2.737,1.226,66.025,5.86,0.5133255,-1.4154124,-0.07,-3.864,0.023,-2.368,0.03,-2.245,2016-03-18,software_and_services
BB,CRGE,2021-03-05,0.824,4.462,0.062,0.199,5.86,0.87617236,0.6010037,-0.005,4.505,0.06,4.047,0.108,3.706,2016-03-18,software_and_services
BB,EBIX,2021-03-05,0.922,-2.751,6.001,-1.894,5.86,0.8665395,-0.43561274,0.12,-1.854,0.16,-1.558,-0.268,-4.751,2016-03-18,software_and_services
BB,MARA,2021-03-05,0.51,4.232,1.15,-4.753,5.86,0.23979688,1.6168283,-0.561,8.295,-0.121,5.106,0.263,2.33,2016-03-18,software_and_services
BFH,CRGE,2021-03-05,0.824,4.509,-0.003,0.931,5.86,0.90410185,0.53011554,-0.003,4.526,0.089,4.022,0.034,4.323,2016-03-18,software_and_services
BFH,MARA,2021-03-05,0.745,4.041,-0.005,4.524,5.86,0.8122064,4.0543804,-0.758,7.546,-0.121,4.602,0.19,3.164,2016-03-18,software_and_services
BLKB,DOX,2021-03-05,0.608,2.805,0.074,55.818,5.86,0.6983028,1.6927121,0.059,1.947,0.007,2.702,-0.041,3.406,2016-03-18,software_and_services
CDNS,ORCL,2021-03-05,0.882,3.692,0.172,38.186,5.86,0.14901708,0.29720518,-0.015,4.28,-0.103,7.819,-0.144,9.438,2016-03-18,software_and_services
CTSH,WIT,2021-03-05,0.569,2.553,0.084,-1.121,5.86,0.28799582,0.6214185,0.029,1.85,-0.016,2.958,-0.149,6.224,2016-03-18,software_and_services
DSGX,ORCL,2021-03-05,0.745,3.602,0.454,32.061,5.86,0.19194242,0.6452654,-0.026,4.548,-0.083,6.58,-0.113,7.639,2016-03-18,software_and_services
DSGX,SPLK,2021-03-05,0.529,-3.543,2.925,19.464,5.86,0.6493516,-1.0777477,-0.019,-3.928,-0.095,-5.435,-0.126,-6.063,2016-03-18,software_and_services
DXC,MARA,2021-03-05,0.529,4.03,-0.009,4.433,5.86,0.34444016,4.032784,-0.754,7.534,-0.12,4.589,0.187,3.162,2016-03-18,software_and_services
DXC,WIT,2021-03-05,0.667,2.708,0.015,3.789,5.86,0.57922596,2.4857137,-0.012,2.813,-0.112,3.669,-0.224,4.622,2016-03-18,software_and_services
