ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
AMED,AMEH,2021-11-09,0.53,3.27,0.06,15.97,3.9,0.159,2.46,0.305,1.73,0.365,1.42,2016-11-22,health_care_equipment_and_services
AMED,ANTM,2021-11-09,0.71,2.94,0.39,223.37,3.9,-0.003,2.98,-0.043,3.42,-0.112,4.19,2016-11-22,health_care_equipment_and_services
AMED,ATRC,2021-11-09,0.59,2.71,0.2,7.76,3.9,0.049,2.29,0.074,2.07,0.036,2.4,2016-11-22,health_care_equipment_and_services
AMED,DGX,2021-11-09,0.55,2.12,0.21,69.34,3.9,-0.119,3.49,-0.134,3.67,-0.026,2.42,2016-11-22,health_care_equipment_and_services
AMED,HUM,2021-11-09,0.69,2.56,0.94,175.82,3.9,-0.044,3.27,0.055,1.68,-0.045,3.28,2016-11-22,health_care_equipment_and_services
AMED,MLAB,2021-11-09,0.51,2.91,0.26,199.07,3.9,-0.048,3.65,0.003,2.86,0.088,1.55,2016-11-22,health_care_equipment_and_services
AMED,OPCH,2021-11-09,0.86,2.89,0.03,8.96,3.9,0.039,2.58,0.034,2.62,0.038,2.59,2016-11-22,health_care_equipment_and_services
AMED,PEN,2021-11-09,0.9,2.26,0.67,70.0,3.9,0.016,2.08,0.019,2.05,0.025,1.98,2016-11-22,health_care_equipment_and_services
AMED,RDNT,2021-11-09,0.65,2.28,0.05,9.13,3.9,0.068,1.81,0.066,1.82,0.08,1.72,2016-11-22,health_care_equipment_and_services
AMED,UNH,2021-11-09,0.51,3.32,0.75,159.21,3.9,-0.052,3.95,-0.043,3.85,-0.114,4.7,2016-11-22,health_care_equipment_and_services
AMEH,EHC,2021-11-09,0.55,-2.08,0.17,63.87,3.9,0.013,-1.95,0.093,-1.17,0.09,-1.19,2016-11-22,health_care_equipment_and_services
AMN,EHC,2021-11-09,0.65,-2.46,0.32,47.52,3.9,-0.042,-3.06,0.007,-2.36,-0.002,-2.5,2016-11-22,health_care_equipment_and_services
ANTM,EHC,2021-11-09,0.57,-3.21,0.12,31.83,3.9,-0.009,-3.38,0.002,-3.16,-0.042,-3.96,2016-11-22,health_care_equipment_and_services
ANTM,ZBH,2021-11-09,0.78,-2.69,0.26,55.28,3.9,-0.026,-3.16,-0.039,-3.39,-0.099,-4.48,2016-11-22,health_care_equipment_and_services
ATEC,EHC,2021-11-09,0.55,-2.35,1.58,55.97,3.9,-0.019,-2.67,0.005,-2.26,0.028,-1.86,2016-11-22,health_care_equipment_and_services
ATEC,ENOV,2021-11-09,0.69,2.91,2.71,36.7,3.9,0.077,1.53,0.12,0.77,0.099,1.14,2016-11-22,health_care_equipment_and_services
ATEC,MCK,2021-11-09,0.78,3.47,5.43,110.52,3.9,-0.05,4.63,-0.1,5.81,-0.24,9.08,2016-11-22,health_care_equipment_and_services
ATEC,OPCH,2021-11-09,0.92,2.96,0.73,9.43,3.9,0.052,2.34,0.073,2.1,0.044,2.44,2016-11-22,health_care_equipment_and_services
ATEC,RDNT,2021-11-09,0.84,2.12,1.05,10.26,3.9,0.083,1.22,0.111,0.92,0.087,1.18,2016-11-22,health_care_equipment_and_services
ATEC,SYK,2021-11-09,0.94,2.48,6.25,160.67,3.9,0.034,1.71,0.041,1.54,0.013,2.19,2016-11-22,health_care_equipment_and_services
ATRC,STAA,2021-11-09,0.86,-2.24,2.18,-33.98,3.9,0.002,-2.19,-0.012,-2.52,-0.027,-2.87,2016-11-22,health_care_equipment_and_services
AVNS,PINC,2021-11-09,0.9,2.52,0.12,30.1,3.9,0.053,1.61,0.022,2.14,0.058,1.52,2016-11-22,health_care_equipment_and_services
AVNS,TVTY,2021-11-09,0.69,2.11,0.47,1.47,3.9,0.043,1.75,0.08,1.43,0.031,1.84,2016-11-22,health_care_equipment_and_services
BAX,OPCH,2021-11-09,0.71,2.64,0.08,8.62,3.9,0.073,2.11,0.087,2.01,0.11,1.84,2016-11-22,health_care_equipment_and_services
BAX,RDNT,2021-11-09,0.75,2.14,0.26,-1.82,3.9,0.096,1.36,0.128,1.1,0.166,0.78,2016-11-22,health_care_equipment_and_services
BDX,OPCH,2021-11-09,0.8,2.71,0.12,-12.91,3.9,0.045,2.15,0.074,1.78,0.121,1.18,2016-11-22,health_care_equipment_and_services
BDX,RDNT,2021-11-09,0.71,2.11,0.19,-25.21,3.9,0.06,1.36,0.096,0.92,0.155,0.19,2016-11-22,health_care_equipment_and_services
BKD,PINC,2021-11-09,0.57,2.17,0.7,30.55,3.9,0.038,1.44,-0.013,2.41,0.037,1.45,2016-11-22,health_care_equipment_and_services
BSX,OPCH,2021-11-09,0.69,2.45,0.6,-8.53,3.9,0.025,2.14,0.037,1.97,0.074,1.51,2016-11-22,health_care_equipment_and_services
CAH,ENOV,2021-11-09,0.84,2.92,1.99,-37.99,3.9,0.048,2.05,0.093,1.24,0.142,0.35,2016-11-22,health_care_equipment_and_services
CAH,OPCH,2021-11-09,0.69,3.25,0.55,-11.35,3.9,0.032,2.77,0.063,2.31,0.102,1.73,2016-11-22,health_care_equipment_and_services
CERN,OPCH,2021-11-09,0.8,2.61,0.32,-6.65,3.9,0.05,1.99,0.156,0.65,0.167,0.52,2016-11-22,health_care_equipment_and_services
CERN,RDNT,2021-11-09,0.57,2.14,0.61,-23.83,3.9,0.062,1.13,0.2,-1.12,0.216,-1.38,2016-11-22,health_care_equipment_and_services
CHE,OPCH,2021-11-09,0.78,2.39,0.03,1.32,3.9,0.052,1.84,0.052,1.84,0.05,1.87,2016-11-22,health_care_equipment_and_services
CHE,TFX,2021-11-09,0.69,-2.13,0.59,97.06,3.9,-0.036,-3.12,-0.031,-2.98,0.001,-2.12,2016-11-22,health_care_equipment_and_services
CI,CVS,2021-11-09,0.67,3.23,0.33,2.59,3.9,-0.035,4.18,-0.038,4.25,-0.042,4.37,2016-11-22,health_care_equipment_and_services
CI,EHC,2021-11-09,0.59,-2.6,0.28,15.41,3.9,-0.01,-2.87,-0.031,-3.46,-0.04,-3.72,2016-11-22,health_care_equipment_and_services
CI,ENOV,2021-11-09,0.51,2.2,0.38,-13.65,3.9,0.054,1.29,0.117,0.23,0.134,-0.05,2016-11-22,health_care_equipment_and_services
CI,OPCH,2021-11-09,0.96,2.93,0.12,-7.7,3.9,0.033,2.37,0.083,1.53,0.09,1.42,2016-11-22,health_care_equipment_and_services
CI,RDNT,2021-11-09,0.51,2.01,0.16,-12.42,3.9,0.053,1.25,0.11,0.43,0.125,0.22,2016-11-22,health_care_equipment_and_services
CNMD,CRVL,2021-11-09,0.65,2.04,1.07,-11.96,3.9,-0.071,3.56,-0.074,3.61,0.047,1.04,2016-11-22,health_care_equipment_and_services
CNMD,MDT,2021-11-09,0.88,-2.59,0.55,50.38,3.9,0.005,-2.42,-0.015,-3.16,-0.035,-3.89,2016-11-22,health_care_equipment_and_services
CNMD,ZBH,2021-11-09,0.86,-4.5,0.65,69.21,3.9,0.016,-4.1,0.035,-3.6,-0.017,-4.94,2016-11-22,health_care_equipment_and_services
COO,CRVL,2021-11-09,0.8,2.97,0.57,-97.9,3.9,-0.045,4.38,-0.026,3.8,0.04,1.68,2016-11-22,health_care_equipment_and_services
COO,NVCR,2021-11-09,0.61,-2.47,0.79,-162.58,3.9,0.003,-2.42,-0.06,-3.39,-0.008,-2.6,2016-11-22,health_care_equipment_and_services
COO,OMCL,2021-11-09,0.71,2.06,0.59,-100.83,3.9,-0.026,2.94,0.02,1.4,0.02,1.38,2016-11-22,health_care_equipment_and_services
COO,ZBH,2021-11-09,0.8,-2.71,0.29,34.94,3.9,-0.005,-2.82,-0.007,-2.87,-0.023,-3.22,2016-11-22,health_care_equipment_and_services
CRVL,LH,2021-11-09,0.65,-2.98,1.42,65.02,3.9,-0.003,-3.07,0.024,-2.32,0.095,-0.35,2016-11-22,health_care_equipment_and_services
CRVL,MDT,2021-11-09,0.75,-2.65,0.4,66.84,3.9,-0.058,-4.12,-0.084,-4.76,-0.012,-2.96,2016-11-22,health_care_equipment_and_services
CRVL,NVCR,2021-11-09,0.71,-2.48,1.01,6.34,3.9,-0.079,-3.12,-0.14,-3.61,0.028,-2.26,2016-11-22,health_care_equipment_and_services
CRVL,ZBH,2021-11-09,0.86,-2.68,0.37,97.59,3.9,-0.053,-3.42,-0.037,-3.21,-0.007,-2.78,2016-11-22,health_care_equipment_and_services
CVS,EHC,2021-11-09,0.55,-3.73,0.62,27.9,3.9,-0.042,-4.6,-0.051,-4.8,-0.065,-5.09,2016-11-22,health_care_equipment_and_services
CYH,HSKA,2021-11-09,0.63,-2.08,13.59,39.67,3.9,0.035,-1.52,-0.009,-2.21,-0.08,-3.35,2016-11-22,health_care_equipment_and_services
CYRX,EHC,2021-11-09,0.53,-2.69,0.29,58.9,3.9,0.023,-2.4,0.123,-1.11,0.136,-0.95,2016-11-22,health_care_equipment_and_services
CYRX,HOLX,2021-11-09,0.8,-2.33,0.55,39.27,3.9,0.105,-0.06,0.173,1.43,0.224,2.52,2016-11-22,health_care_equipment_and_services
CYRX,ZBH,2021-11-09,0.84,-2.44,0.63,110.52,3.9,0.004,-2.37,0.075,-1.39,0.071,-1.45,2016-11-22,health_care_equipment_and_services
DGX,MCK,2021-11-09,0.71,2.12,1.36,4.62,3.9,0.023,1.16,-0.019,2.91,-0.16,8.76,2016-11-22,health_care_equipment_and_services
DGX,OPCH,2021-11-09,0.92,2.18,0.19,-5.27,3.9,0.095,0.35,0.102,0.22,0.035,1.51,2016-11-22,health_care_equipment_and_services
DVA,EHC,2021-11-09,0.51,-2.36,0.3,43.5,3.9,-0.018,-2.72,-0.007,-2.5,-0.02,-2.76,2016-11-22,health_care_equipment_and_services
DVA,ENOV,2021-11-09,0.59,2.59,0.49,17.23,3.9,0.069,1.34,0.116,0.5,0.137,0.12,2016-11-22,health_care_equipment_and_services
DVA,MCK,2021-11-09,0.73,4.06,1.05,65.06,3.9,-0.041,5.39,-0.074,6.45,-0.161,9.29,2016-11-22,health_care_equipment_and_services
DVA,OPCH,2021-11-09,0.84,3.1,0.14,3.15,3.9,0.046,2.42,0.075,1.99,0.085,1.85,2016-11-22,health_care_equipment_and_services
DVA,RDNT,2021-11-09,0.67,2.25,0.21,1.03,3.9,0.07,1.24,0.106,0.73,0.126,0.45,2016-11-22,health_care_equipment_and_services
DXCM,TDOC,2021-11-09,0.63,-2.61,0.35,28.55,3.9,-0.058,-3.12,0.001,-2.6,-0.002,-2.63,2016-11-22,health_care_equipment_and_services
EHC,GMED,2021-11-09,0.67,2.96,1.01,-13.28,3.9,0.033,2.39,0.03,2.45,0.03,2.44,2016-11-22,health_care_equipment_and_services
EHC,HSIC,2021-11-09,0.63,2.52,0.48,33.27,3.9,0.012,2.29,-0.003,2.58,0.014,2.25,2016-11-22,health_care_equipment_and_services
EHC,OPCH,2021-11-09,0.94,4.12,0.36,-9.25,3.9,0.028,3.7,0.054,3.31,0.054,3.31,2016-11-22,health_care_equipment_and_services
EHC,PINC,2021-11-09,0.71,2.25,0.02,33.23,3.9,0.062,1.29,0.021,1.91,0.067,1.2,2016-11-22,health_care_equipment_and_services
EHC,RDNT,2021-11-09,0.69,3.35,0.51,-16.22,3.9,0.047,2.7,0.078,2.27,0.085,2.18,2016-11-22,health_care_equipment_and_services
EHC,THC,2021-11-09,0.67,4.19,1.49,-66.34,3.9,0.009,4.06,0.04,3.61,-0.016,4.43,2016-11-22,health_care_equipment_and_services
ENSG,NVTA,2021-11-09,0.57,-2.1,0.43,2.27,3.9,-0.042,-2.39,-0.134,-3.02,-0.105,-2.82,2016-11-22,health_care_equipment_and_services
ENSG,OPCH,2021-11-09,0.86,2.34,0.18,4.73,3.9,0.035,1.89,0.047,1.73,0.034,1.91,2016-11-22,health_care_equipment_and_services
EW,MDT,2021-11-09,0.9,-2.39,0.78,42.14,3.9,-0.045,-4.02,-0.074,-5.08,-0.045,-4.01,2016-11-22,health_care_equipment_and_services
EW,NVCR,2021-11-09,0.53,-2.47,2.11,-66.18,3.9,-0.053,-3.05,-0.113,-3.72,-0.025,-2.75,2016-11-22,health_care_equipment_and_services
EW,TFX,2021-11-09,0.78,-2.91,1.98,193.24,3.9,-0.038,-3.63,-0.032,-3.51,0.009,-2.75,2016-11-22,health_care_equipment_and_services
EW,ZBH,2021-11-09,0.9,-2.72,0.78,70.36,3.9,-0.04,-3.43,-0.032,-3.29,-0.035,-3.34,2016-11-22,health_care_equipment_and_services
GKOS,HSIC,2021-11-09,0.69,2.02,0.16,56.38,3.9,0.01,1.89,-0.019,2.27,0.027,1.67,2016-11-22,health_care_equipment_and_services
GKOS,OPCH,2021-11-09,0.65,2.68,0.03,13.21,3.9,0.065,2.27,0.072,2.23,0.099,2.06,2016-11-22,health_care_equipment_and_services
GKOS,PINC,2021-11-09,0.98,2.39,0.04,32.45,3.9,0.054,1.52,0.017,2.12,0.071,1.26,2016-11-22,health_care_equipment_and_services
GMED,OPCH,2021-11-09,1.0,2.53,0.33,-3.47,3.9,-0.002,2.57,0.025,1.97,0.025,1.97,2016-11-22,health_care_equipment_and_services
HAE,OPCH,2021-11-09,0.71,2.08,-0.08,23.37,3.9,0.123,1.43,0.126,1.42,0.134,1.38,2016-11-22,health_care_equipment_and_services
HOLX,MLAB,2021-11-09,0.57,2.62,1.75,145.99,3.9,-0.008,2.83,0.03,1.83,0.11,-0.28,2016-11-22,health_care_equipment_and_services
HOLX,NVTA,2021-11-09,0.78,-2.5,0.73,-14.91,3.9,-0.096,-3.56,-0.133,-3.97,-0.154,-4.21,2016-11-22,health_care_equipment_and_services
HOLX,OPCH,2021-11-09,0.8,2.61,0.26,0.21,3.9,0.07,1.64,0.061,1.77,0.077,1.55,2016-11-22,health_care_equipment_and_services
HQY,OPCH,2021-11-09,0.57,2.68,0.14,5.8,3.9,-0.04,3.01,-0.012,2.77,0.027,2.45,2016-11-22,health_care_equipment_and_services
HQY,PINC,2021-11-09,1.0,2.28,0.09,28.79,3.9,0.007,2.15,-0.017,2.58,0.038,1.59,2016-11-22,health_care_equipment_and_services
HSKA,LH,2021-11-09,0.75,2.01,0.77,99.41,3.9,-0.05,3.37,-0.093,4.53,-0.119,5.22,2016-11-22,health_care_equipment_and_services
HSKA,OPCH,2021-11-09,0.9,3.55,0.07,6.74,3.9,0.021,3.18,0.002,3.52,-0.03,4.1,2016-11-22,health_care_equipment_and_services
HSKA,RDNT,2021-11-09,0.69,2.42,0.1,6.52,3.9,0.044,1.67,0.025,1.98,-0.002,2.46,2016-11-22,health_care_equipment_and_services
HSKA,SGRY,2021-11-09,0.55,2.15,0.26,-8.99,3.9,-0.025,2.57,-0.006,2.24,-0.118,4.1,2016-11-22,health_care_equipment_and_services
HSKA,THC,2021-11-09,0.53,4.99,0.29,-0.01,3.9,-0.007,5.17,-0.03,5.78,-0.145,8.78,2016-11-22,health_care_equipment_and_services
HUM,OPCH,2021-11-09,0.9,2.23,0.05,-1.7,3.9,0.047,1.55,-0.018,2.49,0.043,1.61,2016-11-22,health_care_equipment_and_services
IART,OPCH,2021-11-09,0.9,2.26,0.38,-6.74,3.9,-0.0,2.27,0.01,2.09,0.016,1.98,2016-11-22,health_care_equipment_and_services
IDXX,MCK,2021-11-09,0.63,2.09,0.18,86.88,3.9,-0.047,3.79,-0.134,6.92,-0.233,10.5,2016-11-22,health_care_equipment_and_services
IDXX,OPCH,2021-11-09,0.96,2.15,0.02,5.87,3.9,0.039,1.53,0.01,1.98,0.007,2.04,2016-11-22,health_care_equipment_and_services
IDXX,UNH,2021-11-09,0.51,2.67,0.41,148.26,3.9,-0.027,3.58,-0.043,4.13,-0.104,6.21,2016-11-22,health_care_equipment_and_services
ISRG,LH,2021-11-09,0.65,-2.19,0.81,16.64,3.9,0.043,-0.66,0.081,0.68,0.111,1.73,2016-11-22,health_care_equipment_and_services
ISRG,ZBH,2021-11-09,0.69,-2.62,0.23,81.36,3.9,-0.015,-2.87,0.009,-2.48,0.013,-2.41,2016-11-22,health_care_equipment_and_services
ITGR,OPCH,2021-11-09,0.59,2.85,0.32,-9.98,3.9,0.023,2.49,0.009,2.7,0.017,2.58,2016-11-22,health_care_equipment_and_services
ITGR,PINC,2021-11-09,0.98,2.08,0.11,25.74,3.9,0.046,1.15,0.005,1.97,0.044,1.19,2016-11-22,health_care_equipment_and_services
LH,MCK,2021-11-09,0.51,2.16,0.55,45.72,3.9,-0.024,3.08,-0.063,4.6,-0.153,8.11,2016-11-22,health_care_equipment_and_services
LH,OPCH,2021-11-09,0.94,2.29,0.08,-0.33,3.9,0.054,1.24,0.069,0.94,0.064,1.05,2016-11-22,health_care_equipment_and_services
LHCG,MASI,2021-11-09,0.71,3.14,1.11,25.24,3.9,-0.024,3.5,0.017,2.89,0.064,2.19,2016-11-22,health_care_equipment_and_services
LHCG,MLAB,2021-11-09,0.59,3.14,0.41,182.79,3.9,-0.049,3.99,-0.001,3.15,0.088,1.64,2016-11-22,health_care_equipment_and_services
LHCG,OPCH,2021-11-09,0.84,2.95,0.05,7.39,3.9,0.035,2.66,0.03,2.7,0.044,2.59,2016-11-22,health_care_equipment_and_services
LHCG,PEN,2021-11-09,0.92,2.51,1.02,38.63,3.9,0.011,2.37,0.013,2.34,0.036,2.05,2016-11-22,health_care_equipment_and_services
LHCG,RDNT,2021-11-09,0.57,2.43,0.08,5.57,3.9,0.056,1.98,0.053,2.0,0.079,1.8,2016-11-22,health_care_equipment_and_services
LHCG,TNDM,2021-11-09,0.59,3.68,0.45,11.32,3.9,-0.04,4.21,-0.015,3.88,0.01,3.55,2016-11-22,health_care_equipment_and_services
LMAT,OPCH,2021-11-09,0.78,2.33,0.35,2.57,3.9,0.01,2.16,-0.001,2.36,-0.023,2.76,2016-11-22,health_care_equipment_and_services
LMAT,THC,2021-11-09,0.59,3.24,1.57,-20.49,3.9,-0.018,3.85,-0.031,4.3,-0.12,7.27,2016-11-22,health_care_equipment_and_services
LMAT,ZBH,2021-11-09,0.67,-2.32,1.35,83.7,3.9,-0.009,-2.49,0.008,-2.17,0.005,-2.23,2016-11-22,health_care_equipment_and_services
MASI,OPCH,2021-11-09,0.84,2.0,0.06,3.88,3.9,0.036,1.55,0.007,1.92,-0.011,2.14,2016-11-22,health_care_equipment_and_services
MCK,ZBH,2021-11-09,0.75,-3.1,0.51,53.24,3.9,-0.061,-4.4,-0.096,-5.16,-0.183,-7.02,2016-11-22,health_care_equipment_and_services
MD,PINC,2021-11-09,0.51,2.36,0.25,28.55,3.9,0.045,1.39,0.011,2.12,0.043,1.43,2016-11-22,health_care_equipment_and_services
MD,TVTY,2021-11-09,0.94,2.01,0.8,-0.39,3.9,0.026,1.58,0.038,1.37,-0.005,2.1,2016-11-22,health_care_equipment_and_services
MDT,OPCH,2021-11-09,0.94,2.84,0.26,-11.62,3.9,-0.004,2.93,-0.033,3.58,-0.022,3.33,2016-11-22,health_care_equipment_and_services
MDT,ZBH,2021-11-09,1.0,-2.51,1.11,17.53,3.9,0.007,-2.31,0.04,-1.29,0.013,-2.12,2016-11-22,health_care_equipment_and_services
MLAB,ZBH,2021-11-09,0.65,-2.41,0.46,18.29,3.9,-0.049,-3.4,-0.01,-2.61,0.022,-1.96,2016-11-22,health_care_equipment_and_services
MODV,OPCH,2021-11-09,0.92,2.7,0.09,6.85,3.9,0.022,2.36,0.007,2.59,-0.032,3.2,2016-11-22,health_care_equipment_and_services
MOH,NVTA,2021-11-09,0.55,-2.38,0.12,5.13,3.9,-0.049,-2.69,-0.105,-3.04,-0.159,-3.39,2016-11-22,health_care_equipment_and_services
MOH,STAA,2021-11-09,0.53,-2.64,0.71,-64.16,3.9,-0.049,-3.76,-0.075,-4.35,-0.113,-5.2,2016-11-22,health_care_equipment_and_services
MOH,ZBH,2021-11-09,0.63,-2.22,0.23,90.42,3.9,-0.031,-2.68,-0.017,-2.46,-0.07,-3.24,2016-11-22,health_care_equipment_and_services
NEOG,OPCH,2021-11-09,0.88,2.13,0.64,-8.05,3.9,-0.019,2.48,-0.026,2.6,-0.053,3.11,2016-11-22,health_care_equipment_and_services
NEOG,ZBH,2021-11-09,0.53,-2.54,2.78,30.83,3.9,0.022,-2.0,0.035,-1.69,0.044,-1.47,2016-11-22,health_care_equipment_and_services
NTUS,PINC,2021-11-09,0.51,2.27,0.19,29.67,3.9,0.041,1.54,0.004,2.2,0.045,1.47,2016-11-22,health_care_equipment_and_services
NVCR,OMCL,2021-11-09,0.57,4.1,0.52,44.44,3.9,-0.026,4.41,-0.009,4.2,0.05,3.51,2016-11-22,health_care_equipment_and_services
NVCR,OPCH,2021-11-09,0.94,3.29,0.06,9.15,3.9,0.032,2.98,-0.008,3.36,0.036,2.95,2016-11-22,health_care_equipment_and_services
NVCR,PEN,2021-11-09,0.76,2.38,0.88,109.32,3.9,0.024,2.09,-0.018,2.6,0.048,1.79,2016-11-22,health_care_equipment_and_services
NVCR,RDNT,2021-11-09,0.76,2.79,0.1,8.99,3.9,0.057,2.26,0.009,2.7,0.074,2.1,2016-11-22,health_care_equipment_and_services
NVCR,STE,2021-11-09,0.73,3.49,0.56,105.75,3.9,-0.049,4.27,-0.089,4.9,-0.079,4.74,2016-11-22,health_care_equipment_and_services
NVCR,SYK,2021-11-09,0.92,3.26,0.57,153.33,3.9,0.012,3.04,-0.038,3.94,0.0,3.26,2016-11-22,health_care_equipment_and_services
NVRO,OPCH,2021-11-09,0.73,3.07,0.06,9.01,3.9,0.041,2.74,0.034,2.8,0.026,2.87,2016-11-22,health_care_equipment_and_services
NVRO,RDNT,2021-11-09,0.53,2.53,0.09,8.75,3.9,0.068,2.01,0.063,2.05,0.061,2.06,2016-11-22,health_care_equipment_and_services
NVTA,OPCH,2021-11-09,0.75,2.93,0.13,11.72,3.9,0.056,2.55,0.039,2.66,0.052,2.57,2016-11-22,health_care_equipment_and_services
NVTA,RDNT,2021-11-09,0.55,2.3,0.18,13.77,3.9,0.097,1.75,0.081,1.84,0.11,1.67,2016-11-22,health_care_equipment_and_services
NXGN,PINC,2021-11-09,1.0,2.34,0.43,27.95,3.9,0.053,1.3,0.032,1.71,0.081,0.74,2016-11-22,health_care_equipment_and_services
OMCL,ZBH,2021-11-09,0.76,-2.81,0.41,93.06,3.9,-0.036,-3.37,0.003,-2.76,-0.018,-3.09,2016-11-22,health_care_equipment_and_services
OPCH,ZBH,2021-11-09,0.55,-2.25,2.53,93.66,3.9,-0.015,-2.47,-0.007,-2.35,-0.034,-2.72,2016-11-22,health_care_equipment_and_services
PEN,UNH,2021-11-09,0.9,2.66,1.14,77.29,3.9,-0.05,4.07,-0.046,3.94,-0.104,5.58,2016-11-22,health_care_equipment_and_services
PHG,RDNT,2021-11-09,0.61,2.09,0.51,-4.67,3.9,-0.052,2.62,-0.012,2.21,-0.027,2.36,2016-11-22,health_care_equipment_and_services
PODD,TFX,2021-11-09,0.86,-3.11,0.56,240.88,3.9,0.012,-2.86,0.048,-2.1,0.047,-2.1,2016-11-22,health_care_equipment_and_services
PODD,ZBH,2021-11-09,0.98,-2.31,0.2,92.3,3.9,0.008,-2.18,0.045,-1.55,-0.005,-2.39,2016-11-22,health_care_equipment_and_services
QDEL,RDNT,2021-11-09,0.55,2.04,0.02,16.36,3.9,0.131,1.34,0.131,1.35,0.148,1.25,2016-11-22,health_care_equipment_and_services
QDEL,UNH,2021-11-09,0.53,2.74,0.47,244.78,3.9,-0.005,2.79,0.003,2.71,-0.09,3.54,2016-11-22,health_care_equipment_and_services
RDNT,ZBH,2021-11-09,0.63,-2.25,2.06,93.76,3.9,-0.001,-2.26,0.01,-2.11,-0.012,-2.43,2016-11-22,health_care_equipment_and_services
RMD,TFX,2021-11-09,0.8,-2.2,0.66,236.73,3.9,-0.046,-2.96,-0.005,-2.28,-0.0,-2.2,2016-11-22,health_care_equipment_and_services
RMD,UNH,2021-11-09,0.67,2.08,1.17,103.62,3.9,-0.009,2.35,-0.04,3.24,-0.068,4.08,2016-11-22,health_care_equipment_and_services
SEM,ZBH,2021-11-09,0.71,-2.06,1.78,91.58,3.9,-0.001,-2.08,0.02,-1.72,0.028,-1.56,2016-11-22,health_care_equipment_and_services
STAA,UNH,2021-11-09,0.82,3.61,1.51,203.9,3.9,-0.073,5.59,-0.09,6.06,-0.141,7.46,2016-11-22,health_care_equipment_and_services
STE,TFX,2021-11-09,0.76,-3.14,1.15,164.08,3.9,-0.043,-4.1,-0.036,-3.95,-0.033,-3.88,2016-11-22,health_care_equipment_and_services
STE,ZBH,2021-11-09,0.84,-2.76,0.45,60.27,3.9,-0.045,-3.65,-0.036,-3.48,-0.076,-4.28,2016-11-22,health_care_equipment_and_services
