ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,OPCH,2021-02-04,0.51,2.95,-0.005,13.919,4.07,0.7115744,0.96591985,0.08,2.374,0.093,2.281,0.132,2.0,2016-02-19,health_care_equipment_and_services
AMEH,MODV,2021-02-04,0.706,3.487,2.202,35.734,4.07,0.9243691,0.2986478,0.212,1.478,0.164,1.931,0.214,1.46,2016-02-19,health_care_equipment_and_services
AMEH,OPCH,2021-02-04,0.863,2.509,0.165,9.663,4.07,0.9453843,1.0126219,0.061,1.937,0.091,1.657,0.156,1.048,2016-02-19,health_care_equipment_and_services
AMEH,STAA,2021-02-04,0.627,3.776,1.084,20.578,4.07,0.95926064,0.8335104,0.244,1.842,0.031,3.53,-0.087,4.467,2016-02-19,health_care_equipment_and_services
ANTM,OPCH,2021-02-04,0.98,2.725,0.049,-0.15,4.07,0.710901,0.7781424,0.101,1.153,0.132,0.67,0.202,-0.404,2016-02-19,health_care_equipment_and_services
ATRC,STAA,2021-02-04,0.647,3.098,1.647,-15.308,4.07,0.58935565,1.3973665,0.188,-0.891,0.057,1.896,0.051,2.025,2016-02-19,health_care_equipment_and_services
ATRI,OMCL,2021-02-04,0.627,3.318,0.065,28.79,4.07,0.6791777,3.3029835,-0.009,3.415,-0.049,3.827,-0.109,4.446,2016-02-19,health_care_equipment_and_services
ATRI,OPCH,2021-02-04,0.608,2.833,-0.006,16.861,4.07,0.52350783,1.0798967,0.098,2.216,0.115,2.114,0.164,1.802,2016-02-19,health_care_equipment_and_services
BAX,CHE,2021-02-04,0.627,2.555,8.33,-243.992,4.07,0.015792882,0.8651624,0.08,0.677,0.098,0.244,0.1,0.194,2016-02-19,health_care_equipment_and_services
BAX,CYRX,2021-02-04,0.667,3.661,0.765,-36.396,4.07,0.72495586,0.072516076,0.171,1.998,0.187,1.84,0.123,2.467,2016-02-19,health_care_equipment_and_services
BAX,OPCH,2021-02-04,1.0,2.964,0.097,5.273,4.07,0.85161966,1.0577078,0.052,2.389,0.089,1.978,0.121,1.624,2016-02-19,health_care_equipment_and_services
BAX,SYK,2021-02-04,0.51,2.705,2.102,27.383,4.07,0.663623,1.781939,0.01,2.491,0.013,2.421,0.011,2.464,2016-02-19,health_care_equipment_and_services
BAX,TFX,2021-02-04,0.863,2.971,5.395,-94.076,4.07,0.22450347,0.81602275,0.006,2.788,0.025,2.257,0.058,1.285,2016-02-19,health_care_equipment_and_services
BAX,ZBH,2021-02-04,0.784,2.706,1.186,31.621,4.07,0.19116813,1.2096832,0.023,2.246,0.028,2.148,0.0,2.7,2016-02-19,health_care_equipment_and_services
BDX,CYRX,2021-02-04,0.627,3.2,0.267,-40.213,4.07,0.83191925,3.171611,0.137,1.859,0.114,2.082,0.031,2.892,2016-02-19,health_care_equipment_and_services
BDX,OPCH,2021-02-04,1.0,2.688,0.072,-3.964,4.07,0.74072087,0.5971716,0.018,2.399,0.026,2.264,0.036,2.101,2016-02-19,health_care_equipment_and_services
BKD,CYH,2021-02-04,0.824,3.18,-0.232,5.593,4.07,0.010204837,1.3097255,-0.024,3.309,-0.339,4.94,-0.638,6.486,2016-02-19,health_care_equipment_and_services
BSX,ENSG,2021-02-04,0.51,3.437,1.206,0.044,4.07,0.46532124,0.5935367,0.032,3.066,-0.039,3.89,0.048,2.876,2016-02-19,health_care_equipment_and_services
BSX,OMCL,2021-02-04,0.863,3.265,1.875,3.575,4.07,0.84151417,3.2526906,0.014,3.082,-0.034,3.713,-0.035,3.729,2016-02-19,health_care_equipment_and_services
BSX,OPCH,2021-02-04,0.98,2.835,0.165,6.519,4.07,0.8316536,1.2186979,0.053,2.266,0.064,2.149,0.114,1.625,2016-02-19,health_care_equipment_and_services
CAH,CYH,2021-02-04,0.765,2.821,0.185,-4.428,4.07,0.058735006,1.092459,-0.013,3.001,-0.078,3.916,-0.243,6.218,2016-02-19,health_care_equipment_and_services
CHE,CYRX,2021-02-04,0.667,3.491,0.142,-33.236,4.07,0.054931782,2.1811354,0.066,2.409,0.078,2.212,0.026,3.06,2016-02-19,health_care_equipment_and_services
CHE,IDXX,2021-02-04,0.51,2.552,0.874,-59.17,4.07,0.040417913,2.199015,-0.062,3.926,-0.04,3.435,-0.067,4.041,2016-02-19,health_care_equipment_and_services
CHE,PODD,2021-02-04,0.745,2.513,0.722,-131.669,4.07,0.04591741,0.10650415,-0.024,3.434,-0.055,4.612,0.008,2.214,2016-02-19,health_care_equipment_and_services
