ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,EHC,2019-09-16,0.549,3.065,0.084,21.288,4.65,0.5287261,1.1391832,-0.02,3.407,-0.017,3.359,-0.081,4.454,2014-09-29,health_care_equipment_and_services
ABMD,NEOG,2019-09-16,0.98,3.442,0.048,18.621,4.65,0.536539,1.1878134,0.131,1.575,0.178,0.901,0.099,2.029,2014-09-29,health_care_equipment_and_services
ABMD,PODD,2019-09-16,0.647,3.461,0.175,33.282,4.65,0.66704243,0.28338072,-0.082,4.119,-0.166,4.79,-0.193,5.004,2014-09-29,health_care_equipment_and_services
ABMD,QDEL,2019-09-16,0.667,3.395,0.155,9.21,4.65,0.25931835,1.8002784,0.043,2.863,0.093,2.256,-0.079,4.371,2014-09-29,health_care_equipment_and_services
ABMD,RDNT,2019-09-16,0.706,3.264,0.026,4.615,4.65,0.2642616,2.0605185,0.005,3.208,0.009,3.161,-0.214,5.792,2014-09-29,health_care_equipment_and_services
ABMD,RMD,2019-09-16,0.529,3.225,0.146,53.98,4.65,0.8477659,3.193145,-0.01,3.336,-0.067,3.947,-0.155,4.906,2014-09-29,health_care_equipment_and_services
ABT,CNMD,2019-09-16,0.843,2.74,1.061,0.172,4.65,0.42514783,1.2772793,0.028,1.737,-0.056,4.733,-0.031,3.842,2014-09-29,health_care_equipment_and_services
ABT,SLP,2019-09-16,0.588,2.682,0.435,-7.416,4.65,0.2918663,1.324219,-0.001,2.704,0.038,1.7,0.042,1.59,2014-09-29,health_care_equipment_and_services
ADUS,CNMD,2019-09-16,0.569,2.861,0.857,17.273,4.65,0.6659492,1.0378288,0.07,0.796,-0.037,3.96,0.018,2.325,2014-09-29,health_care_equipment_and_services
ADUS,MDT,2019-09-16,0.569,3.025,0.412,57.972,4.65,0.674845,0.96702975,0.021,2.315,0.016,2.485,0.008,2.74,2014-09-29,health_care_equipment_and_services
ALGN,CYRX,2019-09-16,0.608,2.63,0.043,-0.071,4.65,0.7068647,2.2008097,0.186,1.385,0.236,1.054,0.252,0.942,2014-09-29,health_care_equipment_and_services
ALGN,GMED,2019-09-16,0.51,2.723,0.103,17.479,4.65,0.56549203,1.6611817,0.058,1.999,0.067,1.886,0.023,2.442,2014-09-29,health_care_equipment_and_services
ALGN,ISRG,2019-09-16,0.569,2.662,0.38,52.124,4.65,0.9551034,2.202614,0.041,2.179,0.089,1.605,0.059,1.962,2014-09-29,health_care_equipment_and_services
ALGN,NEOG,2019-09-16,0.98,3.658,0.057,17.351,4.65,0.8961517,1.529222,0.174,0.958,0.238,-0.033,0.205,0.479,2014-09-29,health_care_equipment_and_services
ALGN,PODD,2019-09-16,0.784,3.669,0.221,26.51,4.65,0.9613518,0.6871022,-0.031,3.941,-0.092,4.468,-0.073,4.307,2014-09-29,health_care_equipment_and_services
ALGN,QDEL,2019-09-16,0.902,3.153,0.179,6.836,4.65,0.41302124,1.4593356,0.118,1.763,0.191,0.893,0.097,2.01,2014-09-29,health_care_equipment_and_services
ALGN,RDNT,2019-09-16,0.882,3.047,0.03,4.277,4.65,0.54516315,1.6665406,0.065,2.315,0.088,2.047,-0.072,3.863,2014-09-29,health_care_equipment_and_services
ALGN,RMD,2019-09-16,0.588,3.204,0.171,51.26,4.65,0.98515457,3.1379223,0.034,2.833,-0.006,3.271,-0.051,3.764,2014-09-29,health_care_equipment_and_services
ALGN,STE,2019-09-16,0.608,2.777,0.181,55.794,4.65,0.90756637,0.16964263,0.038,2.429,0.077,2.077,0.046,2.36,2014-09-29,health_care_equipment_and_services
AMED,MDT,2019-09-16,0.804,3.164,0.212,61.482,4.65,0.32647178,1.177664,0.005,3.011,0.028,2.264,0.015,2.679,2014-09-29,health_care_equipment_and_services
AMED,MOH,2019-09-16,0.549,-2.753,0.983,13.96,4.65,0.21839552,-0.44381636,0.0,-2.747,-0.054,-4.115,-0.07,-4.526,2014-09-29,health_care_equipment_and_services
AMEH,ICUI,2019-09-16,0.686,-2.588,6.368,119.882,4.65,0.9088758,-0.65476435,0.064,-2.007,0.149,-1.248,0.089,-1.782,2014-09-29,health_care_equipment_and_services
AMEH,MMSI,2019-09-16,0.627,-2.968,1.502,22.733,4.65,0.8941767,-1.3148547,0.13,-2.033,0.084,-2.361,0.067,-2.485,2014-09-29,health_care_equipment_and_services
AMN,MDT,2019-09-16,0.686,2.934,0.46,56.438,4.65,0.73096895,2.3624747,0.013,2.693,0.015,2.662,-0.019,3.281,2014-09-29,health_care_equipment_and_services
AMN,PODD,2019-09-16,0.588,2.81,2.184,-30.601,4.65,0.100283414,2.0871887,-0.022,3.106,-0.089,4.011,-0.082,3.925,2014-09-29,health_care_equipment_and_services
ANTM,BDX,2019-09-16,0.51,2.604,0.535,87.922,4.65,0.6716721,0.20923258,0.0,2.585,0.064,-0.106,0.009,2.225,2014-09-29,health_care_equipment_and_services
ANTM,MMSI,2019-09-16,0.588,-4.109,0.213,-1.031,4.65,0.6840773,-2.5571182,0.028,-3.7,-0.097,-5.505,-0.054,-4.88,2014-09-29,health_care_equipment_and_services
