ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,QDEL,2020-05-19,0.569,5.696,0.022,54.767,5.22,0.68358254,0.23413186,-0.108,6.619,-0.384,8.974,-0.316,8.388,2015-06-03,health_care_equipment_and_services
ABT,CYRX,2020-05-19,0.725,3.307,0.3,-7.336,5.22,0.5527841,1.114015,0.006,3.168,-0.108,5.721,-0.061,4.668,2015-06-03,health_care_equipment_and_services
ADUS,ATRC,2020-05-19,0.51,3.93,0.253,11.897,5.22,0.5678617,2.9105191,0.079,2.48,0.052,2.98,0.141,1.342,2015-06-03,health_care_equipment_and_services
ADUS,BSX,2020-05-19,0.725,-2.857,0.276,17.509,5.22,0.87932837,-0.58579046,0.005,-2.738,0.04,-1.824,0.03,-2.095,2015-06-03,health_care_equipment_and_services
ADUS,CNMD,2020-05-19,0.647,-2.991,0.842,19.213,5.22,0.7628799,-1.1307778,-0.01,-3.164,0.077,-1.663,0.067,-1.842,2015-06-03,health_care_equipment_and_services
ADUS,HCA,2020-05-19,0.843,-2.923,0.989,49.513,5.22,0.33850667,-1.1993864,-0.038,-3.527,0.018,-2.629,0.116,-1.066,2015-06-03,health_care_equipment_and_services
ADUS,USPH,2020-05-19,0.706,-3.328,0.984,33.422,5.22,0.5220835,-2.3568838,-0.013,-3.473,0.045,-2.818,0.032,-2.969,2015-06-03,health_care_equipment_and_services
ALGN,CYRX,2020-05-19,0.51,3.093,0.018,8.212,5.22,0.7698225,2.9203775,0.015,2.994,-0.242,4.715,-0.184,4.322,2015-06-03,health_care_equipment_and_services
ALGN,HUM,2020-05-19,0.569,2.963,0.229,225.764,5.22,0.7163612,1.6622137,0.055,2.315,0.039,2.501,-0.01,3.078,2015-06-03,health_care_equipment_and_services
ALGN,QDEL,2020-05-19,0.804,5.807,0.071,42.621,5.22,0.77966034,5.3701262,-0.095,6.678,-0.342,8.952,-0.282,8.402,2015-06-03,health_care_equipment_and_services
AMED,ATRC,2020-05-19,0.51,3.741,0.127,13.898,5.22,0.20299295,1.1819098,0.065,2.234,0.104,1.318,0.189,-0.664,2015-06-03,health_care_equipment_and_services
AMED,DXCM,2020-05-19,0.647,5.157,0.387,-8.553,5.22,0.5686812,2.5559285,0.003,5.084,0.018,4.708,0.053,3.849,2015-06-03,health_care_equipment_and_services
AMED,HCA,2020-05-19,0.804,-2.717,0.397,68.135,5.22,0.2648475,-1.5978595,-0.02,-2.955,-0.052,-3.335,0.067,-1.927,2015-06-03,health_care_equipment_and_services
AMED,UHS,2020-05-19,0.51,-2.603,0.145,106.041,5.22,0.5760069,-1.1952214,-0.021,-2.808,-0.065,-3.236,0.039,-2.22,2015-06-03,health_care_equipment_and_services
AMEH,HUM,2020-05-19,0.765,2.812,3.265,228.973,5.22,0.8260752,1.1190367,0.036,2.389,-0.007,2.896,-0.05,3.407,2015-06-03,health_care_equipment_and_services
AMEH,QDEL,2020-05-19,0.784,5.809,1.304,38.862,5.22,0.90145934,0.7783736,-0.105,6.817,-0.363,9.305,-0.3,8.704,2015-06-03,health_care_equipment_and_services
AMN,BDX,2020-05-19,0.843,2.598,1.502,139.748,5.22,0.7537936,0.7924276,0.086,1.039,0.004,2.525,0.03,2.053,2015-06-03,health_care_equipment_and_services
AMN,HUM,2020-05-19,0.51,4.037,2.616,142.273,5.22,0.61849135,1.380267,0.038,3.451,0.017,3.777,-0.008,4.156,2015-06-03,health_care_equipment_and_services
AMN,PODD,2020-05-19,0.51,3.07,2.697,-38.649,5.22,0.6149225,2.0650804,0.033,2.798,0.014,2.956,0.017,2.926,2015-06-03,health_care_equipment_and_services
AMN,QDEL,2020-05-19,0.588,6.389,0.86,14.171,5.22,0.5726348,4.9266663,-0.092,7.371,-0.32,9.792,-0.253,9.074,2015-06-03,health_care_equipment_and_services
ANTM,CYRX,2020-05-19,0.667,3.078,0.087,-8.246,5.22,0.65054125,1.7032079,-0.031,3.52,-0.214,6.175,-0.136,5.05,2015-06-03,health_care_equipment_and_services
ATRC,NXGN,2020-05-19,0.667,-2.591,0.064,14.316,5.22,0.044971764,-1.8029814,0.095,-2.168,0.157,-1.888,0.348,-1.036,2015-06-03,health_care_equipment_and_services
BAX,CYRX,2020-05-19,0.863,3.655,0.438,-18.318,5.22,0.2284033,0.33926195,-0.021,4.287,-0.131,7.59,-0.125,7.411,2015-06-03,health_care_equipment_and_services
BDX,CYRX,2020-05-19,0.902,2.916,0.163,-23.212,5.22,0.08953218,0.80923575,-0.065,4.394,-0.12,5.651,-0.101,5.218,2015-06-03,health_care_equipment_and_services
BDX,QDEL,2020-05-19,0.725,6.262,0.67,-87.33,5.22,0.46023625,0.16778097,-0.109,8.558,-0.203,10.524,-0.175,9.93,2015-06-03,health_care_equipment_and_services
BSX,HOLX,2020-05-19,0.529,2.6,0.643,21.357,5.22,0.372916,0.49906844,0.008,2.416,-0.098,4.803,-0.164,6.282,2015-06-03,health_care_equipment_and_services
BSX,LHCG,2020-05-19,0.608,4.806,4.019,-42.208,5.22,0.096348196,3.386251,0.009,4.579,-0.071,6.507,-0.089,6.956,2015-06-03,health_care_equipment_and_services
BSX,STE,2020-05-19,0.549,3.35,3.841,-19.626,5.22,0.029797722,2.2178676,0.03,2.591,0.022,2.778,0.05,2.077,2015-06-03,health_care_equipment_and_services
CHE,CNMD,2020-05-19,0.824,-3.196,0.196,8.917,5.22,0.41967154,-2.1584098,0.031,-2.689,0.04,-2.535,0.047,-2.415,2015-06-03,health_care_equipment_and_services
CHE,CYRX,2020-05-19,0.98,2.719,0.05,-3.202,5.22,0.28056744,0.7626896,-0.023,3.216,-0.167,6.282,-0.098,4.818,2015-06-03,health_care_equipment_and_services
CNMD,CYRX,2020-05-19,0.882,4.505,0.185,-0.613,5.22,0.47802112,3.9980774,-0.0,4.505,-0.185,6.833,-0.103,5.801,2015-06-03,health_care_equipment_and_services
CNMD,EW,2020-05-19,0.667,2.924,0.675,6.694,5.22,0.42732653,1.7729223,0.023,2.486,0.027,2.413,0.034,2.289,2015-06-03,health_care_equipment_and_services
CNMD,PODD,2020-05-19,0.824,3.287,1.868,-27.501,5.22,0.93445784,3.157589,0.028,2.974,0.029,2.954,0.049,2.735,2015-06-03,health_care_equipment_and_services
CNMD,RMD,2020-05-19,0.804,3.232,1.145,26.747,5.22,0.92139006,2.8757246,-0.039,3.782,-0.123,4.977,-0.007,3.336,2015-06-03,health_care_equipment_and_services
CNMD,SLP,2020-05-19,0.686,3.276,0.341,-1.497,5.22,0.79347545,2.6361735,-0.219,5.877,-0.356,7.501,-0.267,6.442,2015-06-03,health_care_equipment_and_services
CNMD,STE,2020-05-19,0.765,3.455,1.184,28.849,5.22,0.31350124,2.7952197,0.024,3.012,0.045,2.623,0.079,1.995,2015-06-03,health_care_equipment_and_services
COO,CRVL,2020-05-19,0.529,-2.662,0.315,-21.955,5.22,0.20172743,-0.71569526,0.088,-0.643,0.173,1.322,0.159,0.999,2015-06-03,health_care_equipment_and_services
CVS,NTUS,2020-05-19,0.98,-2.564,0.383,8.346,5.22,0.40877393,-0.616099,-0.025,-2.863,-0.004,-2.615,-0.117,-3.96,2015-06-03,health_care_equipment_and_services
CYRX,PHG,2020-05-19,0.941,-2.579,0.658,29.841,5.22,0.4837484,-0.4922712,0.05,-1.416,0.047,-1.488,0.069,-0.999,2015-06-03,health_care_equipment_and_services
CYRX,QDEL,2020-05-19,0.51,4.972,3.313,18.403,5.22,0.8364367,0.8285194,-0.077,6.264,-0.168,7.788,-0.145,7.402,2015-06-03,health_care_equipment_and_services
CYRX,SYK,2020-05-19,0.824,-3.117,4.327,115.611,5.22,0.88552076,-1.0293713,0.002,-3.081,-0.119,-5.636,-0.096,-5.147,2015-06-03,health_care_equipment_and_services
DXCM,MDT,2020-05-19,0.608,-3.103,0.451,70.3,5.22,0.007320841,-2.1571758,-0.016,-3.386,-0.027,-3.594,0.009,-2.941,2015-06-03,health_care_equipment_and_services
EHC,QDEL,2020-05-19,0.588,6.252,1.658,-16.635,5.22,0.9347739,4.633168,-0.111,7.985,-0.309,11.089,-0.267,10.435,2015-06-03,health_care_equipment_and_services
ENSG,MOH,2020-05-19,0.941,3.062,2.339,29.901,5.22,0.5047213,1.119183,0.038,2.47,0.029,2.617,0.071,1.964,2015-06-03,health_care_equipment_and_services
EW,LHCG,2020-05-19,0.569,3.335,1.776,-0.492,5.22,0.026937537,0.7028157,-0.018,3.855,-0.081,5.63,-0.106,6.352,2015-06-03,health_care_equipment_and_services
EW,UHS,2020-05-19,0.569,-2.989,0.661,85.336,5.22,0.517755,-1.2426515,-0.011,-3.13,-0.043,-3.564,0.047,-2.36,2015-06-03,health_care_equipment_and_services
FMS,MDRX,2020-05-19,0.824,-3.101,0.288,-0.092,5.22,0.45456675,-1.2514688,-0.016,-3.295,-0.016,-3.297,0.119,-1.659,2015-06-03,health_care_equipment_and_services
HAE,QDEL,2020-05-19,0.627,6.505,0.457,19.24,5.22,0.81051826,0.095420435,-0.125,8.073,-0.345,10.835,-0.297,10.228,2015-06-03,health_care_equipment_and_services
HAE,USPH,2020-05-19,0.647,-2.592,0.769,25.338,5.22,0.9653293,-1.0168853,0.088,-1.433,0.087,-1.443,0.153,-0.571,2015-06-03,health_care_equipment_and_services
HCA,ITGR,2020-05-19,0.549,2.605,0.605,0.59,5.22,0.16756031,0.20965894,0.009,2.391,0.047,1.424,0.178,-1.888,2015-06-03,health_care_equipment_and_services
HCA,MLAB,2020-05-19,0.843,2.511,1.521,25.908,5.22,0.5117136,0.5486534,0.028,2.052,0.043,1.798,0.115,0.621,2015-06-03,health_care_equipment_and_services
HCA,MOH,2020-05-19,0.784,4.072,1.106,-10.452,5.22,0.051127203,3.4946218,0.005,3.995,-0.005,4.145,0.058,3.145,2015-06-03,health_care_equipment_and_services
ISRG,QDEL,2020-05-19,0.765,6.518,0.487,-17.116,5.22,0.9359591,0.9350875,-0.048,7.25,-0.195,9.482,-0.134,8.556,2015-06-03,health_care_equipment_and_services
ITGR,MOH,2020-05-19,0.843,2.918,1.772,-7.852,5.22,0.10339654,0.89756674,-0.002,2.955,-0.041,3.71,-0.09,4.649,2015-06-03,health_care_equipment_and_services
LHCG,MDT,2020-05-19,0.745,-2.851,0.361,50.229,5.22,0.5131555,-0.7948643,-0.022,-3.427,-0.073,-4.78,-0.07,-4.71,2015-06-03,health_care_equipment_and_services
LHCG,MLAB,2020-05-19,0.882,-2.833,1.461,52.738,5.22,0.7202026,-0.0735878,-0.042,-4.101,-0.12,-6.466,-0.132,-6.846,2015-06-03,health_care_equipment_and_services
LHCG,OMCL,2020-05-19,0.765,-4.38,0.475,17.684,5.22,0.48156285,-1.3217467,0.035,-3.671,-0.071,-5.829,-0.116,-6.757,2015-06-03,health_care_equipment_and_services
MASI,MLAB,2020-05-19,0.863,-2.839,0.976,74.8,5.22,0.021388534,-1.0401057,0.015,-2.554,-0.034,-3.487,0.053,-1.818,2015-06-03,health_care_equipment_and_services
MDT,UHS,2020-05-19,0.549,-2.85,0.931,42.259,5.22,0.348148,-1.0004033,-0.002,-2.891,-0.021,-3.236,0.037,-2.156,2015-06-03,health_care_equipment_and_services
MLAB,UHS,2020-05-19,0.529,-2.717,0.201,82.597,5.22,0.45648056,-0.88998044,0.004,-2.66,-0.009,-2.829,0.078,-1.721,2015-06-03,health_care_equipment_and_services
MOH,OMCL,2020-05-19,0.627,-3.15,0.391,19.903,5.22,0.7872448,-1.2990286,0.06,-2.137,0.019,-2.825,-0.017,-3.439,2015-06-03,health_care_equipment_and_services
PODD,QDEL,2020-05-19,0.569,6.118,0.365,21.574,5.22,0.36327848,0.34600842,-0.094,7.712,-0.282,10.894,-0.224,9.904,2015-06-03,health_care_equipment_and_services
QDEL,RMD,2020-05-19,0.627,-3.245,0.89,55.021,5.22,0.7080432,-2.1725128,-0.026,-3.706,-0.083,-4.71,-0.109,-5.172,2015-06-03,health_care_equipment_and_services
