ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,CNC,2019-11-25,0.588,3.545,0.109,24.839,3.92,0.89467645,0.7928372,-0.049,4.439,-0.051,4.464,0.06,2.457,2014-12-09,health_care_equipment_and_services
ABMD,EHC,2019-11-25,0.549,3.255,0.077,24.058,3.92,0.6620189,2.3360703,0.007,3.152,-0.074,4.291,-0.078,4.336,2014-12-09,health_care_equipment_and_services
ABMD,PODD,2019-11-25,0.569,3.338,0.124,53.152,3.92,0.8355502,1.7497132,0.036,3.104,-0.061,3.733,-0.033,3.553,2014-12-09,health_care_equipment_and_services
ABMD,QDEL,2019-11-25,0.667,3.011,0.14,14.693,3.92,0.65554523,1.9188178,-0.074,3.768,-0.113,4.169,-0.136,4.409,2014-12-09,health_care_equipment_and_services
ABMD,RDNT,2019-11-25,0.706,3.678,0.023,5.798,3.92,0.65495884,3.5554318,-0.082,4.51,-0.18,5.512,-0.15,5.2,2014-12-09,health_care_equipment_and_services
ABMD,ZBH,2019-11-25,0.686,2.714,-0.005,114.282,3.92,0.74424833,1.1845256,-0.037,3.276,-0.03,3.17,0.035,2.183,2014-12-09,health_care_equipment_and_services
ABT,CNMD,2019-11-25,0.784,3.691,1.166,-5.025,3.92,0.558542,2.4822707,0.043,2.292,0.071,1.391,0.06,1.748,2014-12-09,health_care_equipment_and_services
ABT,EW,2019-11-25,0.588,3.101,0.895,-4.883,3.92,0.38896513,1.8964581,0.035,1.85,0.056,1.102,0.041,1.643,2014-12-09,health_care_equipment_and_services
ADUS,USPH,2019-11-25,0.686,-4.956,1.315,18.869,3.92,0.59021163,-0.37460044,-0.014,-5.509,-0.016,-5.584,-0.024,-5.893,2014-12-09,health_care_equipment_and_services
ALGN,PODD,2019-11-25,0.686,2.977,0.202,37.067,3.92,0.975798,1.3245573,0.04,2.658,-0.061,3.465,-0.057,3.434,2014-12-09,health_care_equipment_and_services
ALGN,RDNT,2019-11-25,0.922,2.568,0.03,4.657,3.92,0.8115976,1.5443982,-0.055,3.257,-0.165,4.629,-0.159,4.551,2014-12-09,health_care_equipment_and_services
ALGN,SEM,2019-11-25,0.784,3.13,0.015,12.663,3.92,0.58230716,1.1097949,-0.024,3.515,-0.088,4.538,-0.103,4.779,2014-12-09,health_care_equipment_and_services
ALGN,ZBH,2019-11-25,0.745,2.683,0.016,109.383,3.92,0.8562887,1.2676836,-0.036,3.258,-0.03,3.16,0.027,2.261,2014-12-09,health_care_equipment_and_services
AMED,DXCM,2019-11-25,0.529,3.517,0.263,2.534,3.92,0.21018358,0.44872165,0.033,2.504,0.027,2.667,-0.077,5.898,2014-12-09,health_care_equipment_and_services
AMEH,CNMD,2019-11-25,0.588,3.078,1.822,36.587,3.92,0.82114244,2.9609106,0.057,2.513,0.07,2.389,0.124,1.852,2014-12-09,health_care_equipment_and_services
AMEH,PODD,2019-11-25,0.765,3.114,3.114,35.686,3.92,0.9811468,2.8832226,0.058,2.648,-0.042,3.455,-0.011,3.206,2014-12-09,health_care_equipment_and_services
AMEH,RDNT,2019-11-25,0.745,2.505,0.385,5.589,3.92,0.6937019,1.3745792,-0.038,2.903,-0.151,4.076,-0.105,3.596,2014-12-09,health_care_equipment_and_services
AMEH,RMD,2019-11-25,0.647,2.524,2.443,56.694,3.92,0.9632073,1.5859947,-0.032,2.869,-0.079,3.37,-0.089,3.47,2014-12-09,health_care_equipment_and_services
AMEH,ZBH,2019-11-25,0.569,2.717,0.379,107.231,3.92,0.9278053,1.2242646,-0.032,3.244,-0.027,3.151,0.032,2.193,2014-12-09,health_care_equipment_and_services
AMN,PODD,2019-11-25,0.588,2.85,2.589,-46.488,3.92,0.40483192,2.3725781,0.036,2.357,0.018,2.609,0.096,1.547,2014-12-09,health_care_equipment_and_services
ANTM,MMSI,2019-11-25,0.588,-3.331,0.182,4.189,3.92,0.68465257,-3.0420206,0.015,-3.191,0.121,-2.174,0.18,-1.603,2014-12-09,health_care_equipment_and_services
ANTM,SEM,2019-11-25,0.569,2.557,0.017,12.518,3.92,0.124487914,1.1258702,-0.017,2.793,-0.082,3.711,-0.091,3.837,2014-12-09,health_care_equipment_and_services
ATRC,ZBH,2019-11-25,0.569,2.582,0.523,100.02,3.92,0.48069617,1.1407473,-0.026,3.044,0.005,2.502,0.065,1.431,2014-12-09,health_care_equipment_and_services
ATRI,MDT,2019-11-25,0.706,3.047,0.058,43.355,3.92,0.526591,2.3851073,0.005,2.949,-0.05,4.084,0.032,2.375,2014-12-09,health_care_equipment_and_services
ATRI,OMCL,2019-11-25,0.647,2.834,0.123,-21.08,3.92,0.1547493,0.33916488,0.015,2.421,-0.017,3.305,-0.066,4.675,2014-12-09,health_care_equipment_and_services
ATRI,ZBH,2019-11-25,0.941,2.797,0.032,92.751,3.92,0.53091586,1.1832108,-0.026,3.295,-0.025,3.277,0.012,2.564,2014-12-09,health_care_equipment_and_services
BDX,EW,2019-11-25,0.588,2.646,0.41,-36.723,3.92,0.035288893,1.5546037,0.055,1.308,0.085,0.597,0.036,1.769,2014-12-09,health_care_equipment_and_services
BDX,MMSI,2019-11-25,0.588,-2.705,0.263,-9.856,3.92,0.043832153,-2.3136551,-0.014,-2.841,0.02,-2.504,0.118,-1.545,2014-12-09,health_care_equipment_and_services
