ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,EHC,2019-10-14,0.549,2.779,0.081,22.389,4.16,0.55504894,1.2455509,-0.014,2.99,-0.08,3.973,-0.177,5.41,2014-10-27,health_care_equipment_and_services
ABMD,PODD,2019-10-14,0.627,3.165,0.155,41.14,4.16,0.7502071,0.12493112,-0.099,3.837,-0.115,3.944,-0.187,4.434,2014-10-27,health_care_equipment_and_services
ABMD,RDNT,2019-10-14,0.706,2.62,0.025,5.027,4.16,0.39579418,1.7207396,0.007,2.553,-0.276,5.367,-0.308,5.683,2014-10-27,health_care_equipment_and_services
ABMD,RMD,2019-10-14,0.51,2.726,0.133,58.672,4.16,0.8420679,2.6234095,-0.058,3.263,-0.151,4.114,-0.196,4.533,2014-10-27,health_care_equipment_and_services
ABT,ANTM,2019-10-14,0.961,-2.77,3.14,35.469,4.16,0.018363094,-1.0626363,0.071,-0.932,0.064,-1.12,0.089,-0.48,2014-10-27,health_care_equipment_and_services
ABT,EW,2019-10-14,0.588,3.585,0.828,-1.341,4.16,0.40166065,1.1734557,-0.004,3.755,0.026,2.603,0.014,3.064,2014-10-27,health_care_equipment_and_services
ALGN,ICUI,2019-10-14,0.804,-2.701,0.548,90.353,4.16,0.76402783,-0.3754254,-0.01,-2.846,-0.017,-2.938,-0.031,-3.13,2014-10-27,health_care_equipment_and_services
ALGN,PODD,2019-10-14,0.745,3.048,0.205,32.705,4.16,0.9634476,1.6098341,-0.072,3.6,-0.042,3.366,-0.083,3.683,2014-10-27,health_care_equipment_and_services
AMED,MDT,2019-10-14,0.765,2.505,0.228,60.333,4.16,0.3292326,1.0163583,0.033,1.514,0.024,1.784,0.011,2.191,2014-10-27,health_care_equipment_and_services
AMEH,CHE,2019-10-14,0.765,2.609,9.275,129.227,4.16,0.9363376,1.6306063,0.008,2.524,0.004,2.565,-0.049,3.116,2014-10-27,health_care_equipment_and_services
AMEH,PODD,2019-10-14,0.765,2.991,3.206,30.727,4.16,0.96507347,2.2434514,-0.123,4.007,-0.059,3.476,-0.12,3.984,2014-10-27,health_care_equipment_and_services
