ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ZBH,2020-03-23,0.51,-2.758,0.799,51.635,4.78,0.007567218,-1.3943214,0.132,-1.218,0.187,-0.575,0.151,-0.998,2015-04-07,health_care_equipment_and_services
ABMD,QDEL,2020-03-23,0.647,3.176,0.082,34.316,4.78,0.7059963,3.041785,-0.328,5.576,-0.879,9.596,-1.124,11.391,2015-04-07,health_care_equipment_and_services
ABMD,ZBH,2020-03-23,0.627,-3.699,-0.039,125.911,4.78,0.7582908,-2.25004,0.399,-1.272,0.585,-0.146,0.651,0.257,2015-04-07,health_care_equipment_and_services
ABT,ANTM,2020-03-23,0.941,-3.252,2.556,72.185,4.78,0.097426064,-0.50063425,0.012,-3.031,0.098,-1.461,0.061,-2.145,2015-04-07,health_care_equipment_and_services
ABT,CNMD,2020-03-23,0.627,-3.459,1.293,-12.393,4.78,0.5371726,-1.4504242,-0.138,-5.527,-0.021,-3.772,-0.053,-4.25,2015-04-07,health_care_equipment_and_services
ABT,SLP,2020-03-23,0.588,2.781,0.521,-11.982,4.78,0.48596644,0.89581597,0.065,1.606,0.061,1.674,-0.21,6.597,2015-04-07,health_care_equipment_and_services
ABT,ZBH,2020-03-23,0.667,-3.756,0.532,82.004,4.78,0.31227142,-0.8547072,0.094,-2.721,0.23,-1.235,0.252,-0.983,2015-04-07,health_care_equipment_and_services
ADUS,BSX,2020-03-23,0.725,-4.193,0.29,16.825,4.78,0.93610835,-0.6718493,0.113,-1.853,0.004,-4.119,0.017,-3.847,2015-04-07,health_care_equipment_and_services
ADUS,CNMD,2020-03-23,0.706,-4.972,0.9,16.709,4.78,0.7130305,-1.0205243,0.111,-3.387,0.055,-4.181,-0.005,-5.041,2015-04-07,health_care_equipment_and_services
ADUS,HCA,2020-03-23,0.922,-3.36,1.055,46.84,4.78,0.30984315,-1.1910592,0.058,-2.537,-0.021,-3.664,-0.104,-4.836,2015-04-07,health_care_equipment_and_services
ADUS,MDT,2020-03-23,0.706,-3.676,0.52,53.249,4.78,0.37210703,-1.1721162,0.138,-0.561,0.059,-2.338,0.029,-3.023,2015-04-07,health_care_equipment_and_services
ADUS,USPH,2020-03-23,0.706,-4.179,1.106,28.005,4.78,0.44240633,-1.9071149,-0.062,-4.951,-0.115,-5.606,-0.129,-5.781,2015-04-07,health_care_equipment_and_services
ADUS,ZBH,2020-03-23,0.686,-4.235,0.395,92.501,4.78,0.45466337,-2.831092,0.207,-2.008,0.272,-1.306,0.288,-1.13,2015-04-07,health_care_equipment_and_services
ALGN,AMN,2020-03-23,0.784,2.734,0.062,37.801,4.78,0.8454735,1.8260365,0.304,-0.11,0.381,-0.832,0.411,-1.117,2015-04-07,health_care_equipment_and_services
ALGN,LH,2020-03-23,0.961,-3.759,0.14,127.715,4.78,0.5700322,0.87441033,0.344,-0.019,0.439,1.015,0.352,0.077,2015-04-07,health_care_equipment_and_services
ALGN,QDEL,2020-03-23,0.882,4.19,0.149,18.13,4.78,0.8180485,0.5284163,-0.253,6.521,-0.714,10.756,-0.948,12.91,2015-04-07,health_care_equipment_and_services
ALGN,ZBH,2020-03-23,0.667,-3.051,0.015,112.425,4.78,0.920082,-1.674336,0.336,-0.891,0.481,0.042,0.507,0.214,2015-04-07,health_care_equipment_and_services
AMED,BSX,2020-03-23,0.608,-6.398,0.137,20.322,4.78,0.4686013,-0.27545816,0.129,-4.089,0.117,-4.31,0.125,-4.169,2015-04-07,health_care_equipment_and_services
AMED,HCA,2020-03-23,0.804,-6.325,0.517,57.708,4.78,0.10039439,-4.486488,0.078,-5.102,0.102,-4.737,0.025,-5.932,2015-04-07,health_care_equipment_and_services
AMED,MDT,2020-03-23,0.745,-5.681,0.244,59.724,4.78,0.33248675,-1.2611812,0.15,-2.745,0.146,-2.829,0.115,-3.433,2015-04-07,health_care_equipment_and_services
AMED,MLAB,2020-03-23,0.902,-3.785,0.982,90.608,4.78,0.5427913,-0.39729762,0.023,-3.311,0.086,-2.03,0.008,-3.612,2015-04-07,health_care_equipment_and_services
AMED,MOH,2020-03-23,0.569,-2.871,0.666,39.42,4.78,0.0007353437,-0.9613721,0.179,-0.274,0.265,0.966,0.239,0.588,2015-04-07,health_care_equipment_and_services
AMED,OPCH,2020-03-23,0.961,-2.72,0.036,7.849,4.78,0.42757788,-0.7308607,0.22,-1.239,0.351,-0.36,0.308,-0.653,2015-04-07,health_care_equipment_and_services
AMED,PINC,2020-03-23,0.549,-2.845,0.034,30.463,4.78,0.059671283,-1.228796,0.112,-1.814,0.166,-1.323,0.158,-1.397,2015-04-07,health_care_equipment_and_services
AMED,UHS,2020-03-23,0.51,-7.261,0.231,99.49,4.78,0.65191114,-0.62720007,0.186,-5.049,0.255,-4.229,0.157,-5.39,2015-04-07,health_care_equipment_and_services
AMED,ZBH,2020-03-23,0.725,-5.214,0.182,97.746,4.78,0.20214668,-3.1792312,0.213,-2.885,0.327,-1.636,0.341,-1.491,2015-04-07,health_care_equipment_and_services
AMEH,AMN,2020-03-23,0.922,2.834,1.091,35.423,4.78,0.9650947,0.78775656,0.286,-0.195,0.378,-1.167,0.379,-1.178,2015-04-07,health_care_equipment_and_services
AMEH,IART,2020-03-23,0.843,-2.68,0.542,45.75,4.78,0.7943277,-1.1044816,0.221,-1.0,0.224,-0.974,0.191,-1.231,2015-04-07,health_care_equipment_and_services
AMEH,QDEL,2020-03-23,0.784,3.542,1.943,23.31,4.78,0.8500778,2.1200535,-0.277,6.0,-0.727,9.999,-1.005,12.471,2015-04-07,health_care_equipment_and_services
AMEH,ZBH,2020-03-23,0.608,-3.038,0.415,109.448,4.78,0.9649311,-0.8279433,0.322,-0.879,0.451,-0.014,0.485,0.213,2015-04-07,health_care_equipment_and_services
AMN,BDX,2020-03-23,0.804,-3.389,1.906,115.49,4.78,0.85649604,-1.4520135,0.315,2.747,0.252,1.51,0.248,1.436,2015-04-07,health_care_equipment_and_services
AMN,GMED,2020-03-23,0.804,-3.252,0.718,6.727,4.78,0.10306447,-1.135112,0.243,0.596,0.377,2.724,0.3,1.507,2015-04-07,health_care_equipment_and_services
