ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ACHC,2016-12-01,0.549,-2.681,0.722,1.566,4.384,0.399,-1.0,-0.059,0.019,-0.001,0.032,-0.068,-0.031,0.11,0.059,0.055,0.037,-0.094,-4.223,-0.073,-3.882,-0.022,-3.043,2011-12-14,health_care_equipment_and_services
ABC,CUTR,2016-12-01,0.804,4.357,0.109,3.448,4.384,0.238,2.231,0.003,-0.001,0.047,0.004,0.039,-0.016,-0.067,-0.008,-0.015,-0.015,-0.02,4.742,-0.064,5.605,-0.106,6.435,2011-12-14,health_care_equipment_and_services
ABC,HUM,2016-12-01,0.51,3.467,1.609,25.161,4.384,0.386,2.744,0.066,0.022,-0.064,-0.005,-0.025,0.02,0.042,-0.022,-0.038,0.026,0.079,2.207,0.097,1.912,0.068,2.383,2011-12-14,health_care_equipment_and_services
ABMD,NEOG,2016-12-01,0.549,2.515,0.054,14.573,4.384,0.038,0.216,-0.014,0.013,0.008,0.03,-0.026,0.05,0.038,-0.05,0.045,0.045,-0.025,3.084,-0.021,3.006,-0.001,2.534,2011-12-14,health_care_equipment_and_services
ABT,ANTM,2016-12-01,0.863,2.902,4.616,-56.028,4.384,0.073,1.193,-0.017,0.006,0.009,0.028,0.023,-0.038,-0.086,-0.011,-0.087,0.009,0.027,2.224,0.038,1.955,0.046,1.748,2011-12-14,health_care_equipment_and_services
ABT,CUTR,2016-12-01,0.804,4.287,0.391,-2.792,4.384,0.122,2.279,0.021,0.075,-0.008,0.011,0.062,-0.049,-0.027,0.073,-0.012,-0.025,-0.014,4.6,-0.021,4.735,-0.034,5.022,2011-12-14,health_care_equipment_and_services
ABT,EHC,2016-12-01,0.863,2.535,0.661,1.366,4.384,0.406,0.7,-0.034,0.016,0.06,-0.009,0.076,-0.069,-0.024,-0.025,-0.092,0.019,0.009,2.299,0.085,0.363,0.076,0.602,2011-12-14,health_care_equipment_and_services
ACHC,ANTM,2016-12-01,0.549,3.356,1.287,43.365,4.384,0.589,2.318,0.023,-0.01,-0.064,-0.007,0.003,0.022,0.007,-0.05,0.008,0.011,-0.026,3.726,-0.062,4.229,-0.061,4.221,2011-12-14,health_care_equipment_and_services
ACHC,CUTR,2016-12-01,0.824,4.58,0.108,5.656,4.384,0.399,3.368,0.007,-0.024,-0.04,-0.029,-0.003,0.039,0.022,0.068,0.046,-0.009,-0.073,5.61,-0.123,6.301,-0.151,6.707,2011-12-14,health_care_equipment_and_services
ACHC,NEOG,2016-12-01,0.765,2.953,0.053,15.132,4.384,0.841,2.002,-0.005,-0.006,0.064,0.064,0.054,-0.095,-0.08,0.022,-0.043,-0.065,-0.05,3.534,-0.017,3.153,-0.014,3.119,2011-12-14,health_care_equipment_and_services
ADUS,AMEH,2016-12-01,0.784,-2.755,0.076,3.604,4.384,0.805,-0.661,0.006,-0.031,-0.015,-0.035,-0.023,-0.021,0.057,0.077,0.081,-0.076,0.746,1.035,1.212,3.398,1.22,3.443,2011-12-14,health_care_equipment_and_services
AMED,NEOG,2016-12-01,0.667,3.215,0.141,13.599,4.384,0.218,0.492,0.052,-0.035,-0.071,-0.02,-0.021,-0.004,0.009,0.014,0.064,0.082,-0.02,3.626,0.014,2.917,0.028,2.621,2011-12-14,health_care_equipment_and_services
AMED,USPH,2016-12-01,0.843,3.485,0.703,20.273,4.384,0.581,1.274,-0.012,0.038,0.023,0.008,-0.024,0.037,0.016,-0.018,0.008,0.045,-0.046,4.549,-0.016,3.856,-0.02,3.955,2011-12-14,health_care_equipment_and_services
AMN,NEOG,2016-12-01,0.529,2.72,0.194,13.365,4.384,0.19,0.37,0.041,0.015,-0.017,0.009,-0.017,0.006,0.005,-0.004,-0.013,0.049,0.004,2.623,0.004,2.632,0.024,2.195,2011-12-14,health_care_equipment_and_services
ANTM,CVS,2016-12-01,0.549,-4.549,0.502,17.625,4.384,0.672,-1.964,-0.041,-0.069,0.047,-0.038,-0.076,0.097,0.061,0.039,0.178,0.107,0.03,-3.635,-0.053,-6.188,-0.043,-5.87,2011-12-14,health_care_equipment_and_services
ANTM,HUM,2016-12-01,0.569,2.631,1.373,-11.353,4.384,0.06,0.951,-0.004,-0.021,0.018,0.006,-0.003,0.071,0.027,-0.018,-0.02,-0.008,0.04,1.363,0.082,0.044,0.076,0.23,2011-12-14,health_care_equipment_and_services
ANTM,MODV,2016-12-01,0.765,-2.568,0.272,10.88,4.384,0.629,-0.396,0.035,-0.045,-0.062,-0.058,0.034,-0.008,-0.025,-0.025,-0.01,0.026,0.034,-2.011,0.003,-2.511,-0.003,-2.624,2011-12-14,health_care_equipment_and_services
ANTM,PDCO,2016-12-01,0.667,-2.957,0.125,21.372,4.384,0.552,-0.526,0.043,-0.052,-0.077,-0.053,0.014,-0.0,0.056,-0.003,0.023,0.037,0.063,-1.447,0.021,-2.447,0.035,-2.118,2011-12-14,health_care_equipment_and_services
ATRI,BDX,2016-12-01,0.686,-2.969,0.358,2.824,4.384,0.311,-0.257,0.035,-0.014,-0.033,0.032,0.043,0.011,-0.037,0.004,-0.001,-0.027,-0.012,-3.472,0.065,-0.151,0.07,0.075,2011-12-14,health_care_equipment_and_services
ATRI,BSX,2016-12-01,0.765,-3.255,0.066,-5.74,4.384,0.46,-1.069,-0.026,0.042,0.037,0.042,0.004,0.054,-0.016,-0.037,-0.008,0.005,0.018,-2.696,0.126,0.737,0.103,0.031,2011-12-14,health_care_equipment_and_services
ATRI,HSIC,2016-12-01,0.549,-3.587,0.132,10.165,4.384,0.618,-1.365,-0.01,0.017,0.022,-0.033,-0.041,0.026,0.042,-0.047,-0.05,0.046,0.007,-3.37,0.062,-1.64,0.081,-1.068,2011-12-14,health_care_equipment_and_services
ATRI,IART,2016-12-01,0.529,-2.613,0.109,-7.025,4.384,0.067,-0.245,-0.03,-0.029,0.071,-0.035,0.015,0.008,0.005,0.0,0.036,0.028,0.03,-1.419,0.065,-0.041,0.052,-0.56,2011-12-14,health_care_equipment_and_services
ATRI,MODV,2016-12-01,1.0,-2.864,0.076,16.664,4.384,0.0,-0.99,0.018,-0.026,-0.003,0.002,0.04,-0.008,-0.077,-0.037,-0.049,-0.008,0.014,-2.689,0.07,-1.964,0.079,-1.846,2011-12-14,health_care_equipment_and_services
ATRI,SYK,2016-12-01,0.882,-2.725,0.227,10.448,4.384,0.261,-0.103,-0.01,0.011,0.012,0.003,0.039,0.007,-0.011,-0.032,-0.016,0.004,0.022,-1.685,0.077,0.965,0.092,1.7,2011-12-14,health_care_equipment_and_services
ATRI,TFX,2016-12-01,0.941,-4.008,0.442,-26.894,4.384,0.093,-0.832,0.014,0.003,-0.019,-0.009,-0.016,0.023,0.023,0.011,0.031,-0.036,0.019,-3.325,0.091,-0.683,0.144,1.227,2011-12-14,health_care_equipment_and_services
ATRI,XRAY,2016-12-01,0.922,-3.092,0.099,17.451,4.384,0.381,-0.485,-0.017,0.026,-0.0,0.015,0.017,-0.011,-0.02,-0.002,0.008,0.023,-0.001,-3.141,0.013,-2.636,0.06,-0.938,2011-12-14,health_care_equipment_and_services
BDX,MDT,2016-12-01,0.98,-4.349,0.418,10.685,4.384,0.0,-0.563,-0.006,0.0,0.004,-0.028,0.037,0.042,-0.05,-0.007,0.008,0.032,-0.01,-4.939,-0.011,-5.004,0.009,-3.783,2011-12-14,health_care_equipment_and_services
BDX,UNH,2016-12-01,0.549,4.192,1.049,-32.03,4.384,0.176,0.438,-0.023,0.05,0.017,0.086,-0.009,-0.004,0.023,-0.05,0.064,0.059,0.002,4.067,0.045,1.881,0.041,2.072,2011-12-14,health_care_equipment_and_services
BSX,NEOG,2016-12-01,1.0,2.726,0.458,10.462,4.384,0.306,0.495,0.031,-0.027,-0.011,-0.021,-0.036,0.093,0.035,-0.088,0.029,0.074,-0.005,2.849,0.056,1.464,0.044,1.741,2011-12-14,health_care_equipment_and_services
