ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ABT,2017-12-28,0.725,2.675,0.102,32.396,4.94,0.95,2.632,0.033,-0.043,-0.013,-0.006,0.011,-0.005,-0.046,0.05,-0.025,0.013,-0.064,3.532,-0.023,2.977,-0.03,3.074,2013-01-14,health_care_equipment_and_services
ABC,MODV,2017-12-28,0.51,2.579,0.017,45.437,4.94,0.493,0.822,0.078,0.033,0.005,0.019,0.141,-0.005,-0.051,-0.017,-0.014,-0.023,-0.084,3.62,-0.056,3.279,-0.14,4.32,2013-01-14,health_care_equipment_and_services
ABMD,BSX,2017-12-28,0.765,-2.655,0.105,10.251,4.94,0.669,-1.383,0.046,0.027,0.027,0.018,0.071,-0.012,-0.033,0.011,0.022,0.004,-0.041,-3.615,-0.146,-6.099,-0.169,-6.657,2013-01-14,health_care_equipment_and_services
ABMD,MLAB,2017-12-28,0.824,-2.619,0.536,52.539,4.94,0.609,-0.528,-0.049,0.033,0.003,0.015,0.007,0.021,-0.008,-0.017,-0.025,-0.046,-0.054,-3.655,-0.175,-5.964,-0.135,-5.199,2013-01-14,health_care_equipment_and_services
ACHC,DVA,2017-12-28,0.529,2.613,0.446,45.678,4.94,0.878,0.287,0.048,-0.018,-0.067,0.017,0.0,0.019,-0.009,0.068,-0.043,-0.059,-0.067,3.872,0.049,1.7,0.128,0.218,2013-01-14,health_care_equipment_and_services
ADUS,AMEH,2017-12-28,0.922,6.81,0.26,-0.302,4.94,0.611,6.515,0.001,0.001,0.009,-0.002,0.008,-0.04,-0.07,0.015,-0.026,-0.068,0.142,4.717,0.119,5.056,0.308,2.268,2013-01-14,health_care_equipment_and_services
AMED,AMN,2017-12-28,0.961,2.809,0.63,5.996,4.94,0.812,0.569,0.008,-0.028,-0.019,-0.032,0.007,-0.029,0.003,0.042,-0.044,-0.019,-0.035,3.577,-0.036,3.599,-0.022,3.302,2013-01-14,health_care_equipment_and_services
AMED,FMS,2017-12-28,0.863,3.049,0.261,28.35,4.94,0.914,1.141,-0.025,0.055,-0.072,-0.009,0.02,0.048,-0.039,0.033,0.033,-0.024,-0.064,4.738,0.035,2.129,0.065,1.312,2013-01-14,health_care_equipment_and_services
AMED,HSIC,2017-12-28,0.824,-2.534,0.454,41.697,4.94,0.866,-1.149,0.027,0.015,0.037,0.103,0.004,-0.03,-0.018,-0.042,-0.057,-0.0,0.067,-1.226,-0.096,-4.424,-0.089,-4.284,2013-01-14,health_care_equipment_and_services
AMED,OMI,2017-12-28,0.686,-3.224,-0.07,33.016,4.94,0.788,-2.991,-0.006,0.028,0.002,-0.039,-0.008,-0.03,-0.024,-0.03,-0.034,-0.027,0.236,-2.297,-0.164,-3.867,-0.202,-4.017,2013-01-14,health_care_equipment_and_services
AMN,HSIC,2017-12-28,0.667,-2.515,0.401,48.285,4.94,0.71,-1.749,0.027,0.015,0.029,0.008,-0.004,0.071,0.015,-0.026,-0.007,0.029,0.059,-1.651,-0.105,-4.065,-0.084,-3.753,2013-01-14,health_care_equipment_and_services
AMN,OMI,2017-12-28,0.745,-2.738,-0.174,35.823,4.94,0.709,-1.819,-0.043,-0.026,0.024,-0.012,0.01,0.038,-0.013,-0.056,-0.129,-0.108,0.424,-1.611,-0.176,-3.207,-0.244,-3.387,2013-01-14,health_care_equipment_and_services
