ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ATRC,2018-07-20,0.588,3.24,0.211,2.693,3.844,0.597,2.294,-0.045,-0.011,-0.002,-0.024,-0.034,0.036,0.075,0.003,0.037,0.01,-0.013,3.426,-0.102,4.727,-0.023,3.569,2013-08-05,health_care_equipment_and_services
ABC,ENSG,2018-07-20,0.569,3.525,0.152,8.688,3.844,0.672,0.299,-0.001,0.039,0.015,0.062,-0.139,0.009,0.09,0.046,0.001,0.008,0.023,3.257,0.049,2.961,0.019,3.308,2013-08-05,health_care_equipment_and_services
ABMD,AMED,2018-07-20,1.0,2.526,0.115,33.538,3.844,0.086,0.748,0.065,-0.002,-0.018,0.068,-0.006,0.03,-0.011,-0.025,-0.004,0.064,-0.214,8.278,-0.192,7.671,-0.146,6.432,2013-08-05,health_care_equipment_and_services
ABT,CNC,2018-07-20,0.529,3.053,1.223,-14.387,3.844,0.07,0.212,-0.001,0.001,0.049,-0.044,0.001,-0.065,0.002,0.018,0.01,-0.003,-0.016,3.849,0.015,2.298,0.005,2.818,2013-08-05,health_care_equipment_and_services
ABT,ENSG,2018-07-20,0.569,2.733,0.383,4.197,3.844,0.02,1.874,-0.081,0.067,-0.025,-0.002,-0.006,0.027,-0.0,-0.071,0.033,-0.006,0.017,2.385,0.059,1.544,0.025,2.237,2013-08-05,health_care_equipment_and_services
ABT,HAE,2018-07-20,0.529,2.765,1.995,-41.643,3.844,0.014,1.834,-0.008,0.061,-0.051,0.072,0.025,0.07,-0.036,0.007,-0.003,0.008,-0.013,3.13,-0.006,2.945,-0.001,2.795,2013-08-05,health_care_equipment_and_services
ACHC,CAH,2018-07-20,0.569,-3.001,0.354,43.913,3.844,0.424,-1.291,-0.045,0.016,-0.017,-0.051,-0.038,0.008,0.024,-0.002,-0.031,-0.051,0.065,-2.308,0.122,-1.699,0.1,-1.933,2013-08-05,health_care_equipment_and_services
ACHC,NXGN,2018-07-20,0.51,3.119,-0.015,15.032,3.844,0.534,1.973,0.009,-0.087,-0.02,-0.096,0.019,-0.011,-0.032,0.016,0.008,-0.051,-0.09,4.069,-0.033,3.468,0.022,2.889,2013-08-05,health_care_equipment_and_services
ADUS,STAA,2018-07-20,0.549,2.553,0.484,-4.096,3.844,0.172,1.318,0.016,-0.022,0.049,-0.022,-0.039,-0.011,0.021,0.0,0.025,-0.036,-0.152,5.801,-0.167,6.123,-0.124,5.2,2013-08-05,health_care_equipment_and_services
ALGN,PODD,2018-07-20,0.784,-3.126,0.226,17.089,3.844,0.186,-0.404,-0.001,0.009,0.012,0.031,-0.025,0.04,0.022,-0.008,0.013,0.042,0.041,-1.582,0.085,0.077,0.083,0.016,2013-08-05,health_care_equipment_and_services
ANTM,ENSG,2018-07-20,0.549,2.761,0.068,10.041,3.844,0.076,2.155,0.003,0.035,0.0,0.018,-0.024,-0.029,0.053,0.052,0.033,-0.035,0.029,2.303,0.061,1.792,0.034,2.217,2013-08-05,health_care_equipment_and_services
ANTM,NXGN,2018-07-20,0.529,2.591,0.019,11.305,3.844,0.016,1.201,0.061,0.124,-0.026,0.105,0.038,0.04,-0.059,-0.03,0.045,0.002,-0.062,3.498,-0.013,2.779,0.039,2.019,2013-08-05,health_care_equipment_and_services
ANTM,STE,2018-07-20,0.549,2.524,0.281,28.753,3.844,0.207,0.936,0.022,-0.012,0.049,-0.058,-0.024,-0.021,0.011,0.071,-0.016,-0.041,0.01,2.183,0.026,1.594,0.068,0.109,2013-08-05,health_care_equipment_and_services
ATEC,NXGN,2018-07-20,0.529,3.358,-0.518,16.173,3.844,0.831,1.129,-0.031,-0.046,-0.028,-0.053,0.05,-0.025,-0.048,0.006,0.025,-0.008,-0.115,4.673,-0.052,3.948,0.012,3.224,2013-08-05,health_care_equipment_and_services
ATRI,MLAB,2018-07-20,0.882,3.244,0.199,30.043,3.844,0.483,1.077,0.004,-0.003,0.024,0.033,0.068,0.02,-0.025,-0.023,-0.011,0.043,0.028,2.702,0.087,1.55,0.122,0.871,2013-08-05,health_care_equipment_and_services
ATRI,NEOG,2018-07-20,0.725,2.86,0.047,2.198,3.844,0.553,2.345,0.04,-0.023,0.003,0.006,-0.0,-0.021,-0.019,-0.037,-0.022,-0.012,-0.007,2.998,-0.06,4.052,0.161,-0.321,2013-08-05,health_care_equipment_and_services
ATRI,STE,2018-07-20,0.51,3.045,0.1,25.664,3.844,0.19,2.054,0.062,0.016,-0.083,-0.019,0.045,0.017,0.036,-0.005,0.024,-0.012,-0.0,3.049,-0.007,3.215,0.052,1.79,2013-08-05,health_care_equipment_and_services
BKD,CAH,2018-07-20,0.549,-2.728,0.886,48.218,3.844,0.757,-0.782,-0.014,-0.047,0.025,-0.004,-0.008,0.044,0.017,-0.058,-0.004,0.078,0.07,-2.019,0.087,-1.848,0.094,-1.786,2013-08-05,health_care_equipment_and_services
BKD,NXGN,2018-07-20,0.588,2.994,-0.101,15.787,3.844,0.915,1.727,-0.045,-0.026,-0.006,-0.045,0.048,-0.136,-0.045,0.015,-0.012,-0.014,-0.088,3.942,-0.039,3.419,0.021,2.765,2013-08-05,health_care_equipment_and_services
CI,HUM,2018-07-20,0.804,2.946,1.432,-10.032,3.844,0.843,2.578,0.036,0.031,0.017,0.048,-0.021,-0.026,-0.019,0.06,0.052,0.001,0.01,2.717,0.022,2.433,0.061,1.505,2013-08-05,health_care_equipment_and_services
CI,LHCG,2018-07-20,0.647,3.012,0.447,-15.143,3.844,0.582,1.94,0.003,-0.006,0.01,0.042,0.014,0.015,-0.033,-0.066,-0.054,0.041,-0.02,3.415,0.002,2.968,0.069,1.583,2013-08-05,health_care_equipment_and_services
CI,STE,2018-07-20,0.863,3.378,0.388,14.53,3.844,0.338,2.828,0.022,-0.028,-0.018,-0.007,-0.044,0.069,0.052,-0.079,-0.059,0.053,0.008,3.184,0.035,2.571,0.091,1.264,2013-08-05,health_care_equipment_and_services
CNC,FMS,2018-07-20,0.922,-3.114,0.382,27.246,3.844,0.602,-0.627,0.04,0.052,0.031,0.028,-0.031,-0.015,0.0,0.035,0.026,0.017,-0.027,-4.091,0.005,-2.935,-0.151,-8.522,2013-08-05,health_care_equipment_and_services
COO,EHC,2018-07-20,0.745,2.821,0.14,4.694,3.844,0.387,2.358,-0.002,-0.047,0.035,0.015,0.013,0.034,-0.013,0.031,0.071,-0.03,-0.087,4.569,-0.038,3.579,-0.039,3.609,2013-08-05,health_care_equipment_and_services
CRVL,NXGN,2018-07-20,0.51,2.747,0.105,9.636,3.844,0.723,1.47,-0.079,0.127,0.073,0.076,-0.027,0.037,-0.01,-0.006,-0.032,-0.012,-0.055,3.606,-0.017,3.006,0.01,2.587,2013-08-05,health_care_equipment_and_services
CUTR,NXGN,2018-07-20,0.569,2.899,0.037,13.41,3.844,0.195,1.627,0.04,-0.007,0.039,-0.016,0.037,-0.015,-0.045,-0.054,-0.003,-0.007,-0.098,4.105,-0.056,3.585,-0.02,3.14,2013-08-05,health_care_equipment_and_services
CUTR,RMD,2018-07-20,0.569,2.775,1.01,42.863,3.844,0.375,1.036,0.012,-0.008,0.06,-0.05,-0.033,-0.04,0.024,0.088,-0.016,-0.008,-0.046,3.809,-0.11,5.229,-0.122,5.488,2013-08-05,health_care_equipment_and_services
CUTR,STE,2018-07-20,0.549,3.647,0.769,54.965,3.844,0.282,1.788,-0.018,-0.012,-0.05,0.018,-0.041,-0.043,0.027,-0.006,-0.017,0.0,-0.066,5.392,-0.083,5.817,-0.098,6.207,2013-08-05,health_care_equipment_and_services
CVS,ENSG,2018-07-20,0.725,3.014,-0.199,35.417,3.844,0.722,2.273,-0.017,-0.033,0.023,0.004,0.023,-0.033,-0.012,-0.007,0.003,-0.052,-0.053,3.345,-0.042,3.276,-0.093,3.592,2013-08-05,health_care_equipment_and_services
CYH,NXGN,2018-07-20,0.627,3.019,-0.045,14.866,3.844,0.99,1.866,-0.031,0.093,0.002,-0.014,0.029,0.065,-0.037,-0.033,0.033,-0.025,-0.092,4.043,-0.039,3.455,0.018,2.819,2013-08-05,health_care_equipment_and_services
CYH,THC,2018-07-20,0.529,2.984,0.694,16.103,3.844,0.997,2.676,0.033,-0.003,-0.006,0.011,-0.028,0.08,0.046,-0.021,0.031,0.031,0.08,2.468,0.205,1.662,0.232,1.489,2013-08-05,health_care_equipment_and_services
DGX,IDXX,2018-07-20,0.51,2.602,2.986,-108.767,3.844,0.071,1.226,-0.053,0.015,0.078,-0.02,-0.02,-0.038,0.024,0.047,0.093,0.136,-0.005,2.791,-0.021,3.361,-0.015,3.125,2013-08-05,health_care_equipment_and_services
ENOV,NXGN,2018-07-20,0.667,3.233,0.019,13.211,3.844,0.899,2.143,0.026,0.025,-0.079,0.046,-0.001,-0.021,-0.009,-0.016,0.024,0.045,-0.08,4.155,-0.026,3.53,0.02,3.003,2013-08-05,health_care_equipment_and_services
FMS,HUM,2018-07-20,0.549,2.722,8.172,-135.221,3.844,0.458,0.974,-0.014,-0.054,-0.009,-0.083,-0.017,0.02,0.015,-0.001,0.007,0.045,-0.018,3.267,-0.004,2.838,-0.127,6.509,2013-08-05,health_care_equipment_and_services
