ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,CUTR,2017-04-27,0.647,2.598,0.105,4.697,3.31,0.79,2.544,0.018,-0.004,-0.043,-0.025,-0.005,-0.013,0.028,-0.027,-0.049,0.019,-0.073,3.314,-0.158,4.155,-0.193,4.497,2012-05-09,health_care_equipment_and_services
ABT,ANTM,2017-04-27,0.843,2.754,3.541,-9.623,3.31,0.633,1.648,-0.016,-0.013,0.013,-0.027,-0.001,0.008,0.021,-0.028,-0.056,-0.03,-0.003,2.835,0.023,2.185,0.053,1.452,2012-05-09,health_care_equipment_and_services
ACHC,ANTM,2017-04-27,0.549,2.942,0.318,108.241,3.31,0.636,2.611,0.021,-0.01,-0.014,-0.002,0.028,0.034,-0.004,-0.068,0.02,-0.018,-0.025,3.233,-0.042,3.422,-0.018,3.155,2012-05-09,health_care_equipment_and_services
ANTM,ENSG,2017-04-27,0.824,-2.525,0.098,6.339,3.31,0.486,-0.954,0.034,0.073,0.107,0.071,-0.016,-0.032,0.028,0.04,0.045,0.091,-0.029,-2.996,0.046,-1.777,0.074,-1.31,2012-05-09,health_care_equipment_and_services
ANTM,MD,2017-04-27,0.804,-3.409,0.274,33.228,3.31,0.56,-2.131,0.011,0.032,-0.019,0.049,-0.009,-0.005,-0.019,-0.027,-0.081,-0.067,-0.069,-4.786,-0.036,-4.135,-0.056,-4.538,2012-05-09,health_care_equipment_and_services
ANTM,MOH,2017-04-27,0.529,-2.518,0.304,17.949,3.31,0.781,-1.328,-0.0,0.044,-0.011,0.041,-0.019,0.062,0.02,0.019,0.001,0.004,0.169,-0.433,0.189,-0.187,0.185,-0.244,2012-05-09,health_care_equipment_and_services
BDX,ISRG,2017-04-27,0.647,3.568,0.538,-9.491,3.31,0.255,0.55,0.008,0.03,0.012,0.023,0.004,0.054,0.016,-0.011,0.061,0.016,-0.034,5.333,-0.025,4.852,-0.004,3.793,2012-05-09,health_care_equipment_and_services
BDX,SYK,2017-04-27,0.961,2.673,0.692,1.975,3.31,0.671,0.638,0.045,0.012,-0.018,0.003,-0.084,-0.001,0.028,0.046,0.021,0.008,-0.013,3.442,0.018,1.598,0.016,1.697,2012-05-09,health_care_equipment_and_services
BDX,TFX,2017-04-27,0.569,2.603,1.28,-36.331,3.31,0.214,0.918,-0.03,-0.013,0.017,0.039,-0.0,0.019,-0.013,0.029,-0.017,0.025,0.023,1.581,0.038,0.878,0.046,0.52,2012-05-09,health_care_equipment_and_services
CAH,RMD,2017-04-27,0.569,2.715,0.649,12.597,3.31,0.022,1.905,0.026,0.017,-0.058,-0.019,0.025,0.007,-0.016,-0.004,-0.003,0.058,0.021,2.337,-0.009,2.874,-0.024,3.14,2012-05-09,health_care_equipment_and_services
CHE,NEOG,2017-04-27,0.627,-2.756,0.11,5.231,3.31,0.473,-0.3,-0.029,0.012,-0.012,0.03,-0.018,0.006,0.025,0.0,0.002,-0.001,-0.002,-2.815,0.042,-1.198,0.013,-2.257,2012-05-09,health_care_equipment_and_services
