ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,MCK,2021-12-28,0.588,2.676,1.847,-18.002,3.96,0.014293079,0.6096237,0.02332688879109408,0.018793176639568893,0.03489438311282408,0.045634077653330093,0.0062806049604711015,-0.017356304072948532,-0.004182153216119311,0.06430247107211823,0.015246615570334248,-0.06895475358993418,-0.009,3.233,-0.019,3.878,-0.037,5.034,2017-01-11,health_care_equipment_and_services
ABC,PHG,2021-12-28,0.51,-2.953,0.179,26.991,3.96,0.0033368436,-2.2301626,0.00880562656313716,-0.00038235787233137516,4.324813477092297e-05,0.012614471408364036,-0.011955189472512572,0.004445889194277126,0.009712986885989103,-0.011579902146977905,0.02531618304285507,0.0035942176419206,-0.086,-3.955,-0.08,-3.888,-0.157,-4.787,2017-01-11,health_care_equipment_and_services
ABT,CYRX,2021-12-28,0.569,-3.706,1.057,-66.158,3.96,0.029974114,-0.27576274,-0.011471484358089704,-0.02581573440768028,-0.0034611749724018587,-0.003731196483337099,0.019458108745365375,0.0007173932452412949,-0.009858846778487796,-0.01754727052867066,-0.021963057553904073,-0.010467429536500119,-0.004,-3.822,-0.014,-4.162,-0.006,-3.882,2017-01-11,health_care_equipment_and_services
ABT,PHG,2021-12-28,0.745,-3.091,0.16,28.582,3.96,0.6350726,-2.3548284,-0.08341048436331802,-0.0673968016960073,-0.01528653306591495,-0.09564336253011498,-0.0008095068049207579,-0.011582272751275036,0.0111860480816711,0.01783803888904762,-0.056244817349866985,-0.010264258629261728,-0.027,-3.4,0.004,-3.041,-0.035,-3.494,2017-01-11,health_care_equipment_and_services
ACHC,AMN,2021-12-28,0.588,2.529,1.225,19.874,3.96,0.10115418,0.9499582,0.045341585839903886,-0.012090311352499024,-0.08407422568616765,-0.03686048250195408,0.00602388357771515,-0.007344026115812724,-0.00935519484344558,-0.0130692785237464,-0.020241708562483373,-0.011760998924576854,0.052,1.584,0.053,1.565,0.123,0.301,2017-01-11,health_care_equipment_and_services
ACHC,CVS,2021-12-28,0.549,3.2,0.719,36.744,3.96,0.22263487,1.8133328,-0.015640016598326274,0.019531713396101647,0.02119211299556983,0.0056006457967628645,0.00576474453557911,-0.007712709185530586,0.004605408917370358,-0.008162179810863148,-0.001766622475546136,0.008633746367045374,-0.077,4.881,-0.026,3.775,0.023,2.698,2017-01-11,health_care_equipment_and_services
ADUS,ANTM,2021-12-28,0.647,2.846,1.217,197.671,3.96,0.8969265,2.502181,-0.007553267285979627,0.026793649977845956,0.0008519632831791759,0.028160604993416043,0.0034935482619015855,-0.015350216039966292,-0.006912927382985631,-0.03186719375583414,0.03222562712980023,0.020568253151107857,0.007,2.774,0.003,2.811,-0.057,3.466,2017-01-11,health_care_equipment_and_services
ADUS,MLAB,2021-12-28,0.686,2.82,0.986,165.613,3.96,0.8288886,1.1131998,0.013172055685626414,-0.017598357552561044,-0.039757972507817964,0.004412573356066922,-0.022861166324514327,0.010321178254478149,0.052644383465999124,-0.03911326566200562,0.0030705296773198606,0.06353173115920477,0.092,1.311,0.158,0.227,0.168,0.074,2017-01-11,health_care_equipment_and_services
ADUS,PHG,2021-12-28,0.843,-2.859,0.315,16.299,3.96,0.20757942,-0.8983174,0.049345207231902784,0.05493220808077991,-0.031036028837675953,0.0021208194412923793,0.033652338798386534,-0.013637797694641698,-0.008719232397032078,0.048169107697471465,-0.022024486471825432,-0.02355629770403483,0.026,-2.391,-0.002,-2.899,-0.054,-3.849,2017-01-11,health_care_equipment_and_services
ALGN,ANTM,2021-12-28,0.725,3.174,0.283,194.665,3.96,0.15355903,0.5985012,0.0013523748086485116,-0.026797322099440087,0.0013552901170247095,0.01862567149962229,0.020896790595527483,0.001614642591609163,-0.012975417699162014,-0.0362494775027203,0.020936795745483492,0.017682140579019144,-0.044,4.255,-0.044,4.263,-0.13,6.379,2017-01-11,health_care_equipment_and_services
AMED,ANTM,2021-12-28,0.725,3.125,0.325,243.325,3.96,0.81681526,2.8922446,-0.027754705682606146,0.020138063103801826,-0.03152838866610711,-0.021733494472229845,0.0003718729879530829,-0.025499262497897742,-0.002660020987271841,0.030884853476236776,-0.03919714751134882,-0.06947990068927236,0.029,2.843,0.02,2.927,-0.044,3.552,2017-01-11,health_care_equipment_and_services
AMED,DGX,2021-12-28,0.549,3.212,0.173,78.622,3.96,0.6092025,3.1753554,-0.02537955820016998,0.003709763906882694,0.022493036598751123,-0.03924140882044804,0.008928283579171649,-8.57180874777603e-05,-0.003375836588350354,-0.024829762156322672,-0.007888767518686363,-0.020161778737807973,0.133,1.806,0.184,1.271,0.149,1.644,2017-01-11,health_care_equipment_and_services
AMED,HUM,2021-12-28,0.725,2.784,0.891,189.843,3.96,0.91555893,1.4773996,-0.0026976008067453217,0.011107490614555104,0.013964690759815084,0.007894974073936753,-0.05265466473867508,0.005680201554551581,0.04181980702026884,0.03277089251841585,0.009332680564910083,-0.0015637075426819494,0.075,1.773,0.043,2.201,0.062,1.953,2017-01-11,health_care_equipment_and_services
AMED,OPCH,2021-12-28,0.784,2.689,0.03,10.124,3.96,0.9096227,2.4769886,-0.003467793515353244,-0.08804116360075556,-0.07338796930736399,-0.06221869164974459,-0.02760906997589636,0.031591296481320585,0.02015231442374889,0.04784394331477649,0.034170513997556544,-0.016673822509084148,0.15,1.677,0.071,2.207,-0.002,2.705,2017-01-11,health_care_equipment_and_services
AMED,UNH,2021-12-28,0.529,3.339,0.67,183.62,3.96,0.9171102,1.0059637,0.014321492830632169,-0.11582660109225526,-0.0950076711370584,-0.1238828943229711,0.030091352646841672,-0.038455431933952955,-0.07046782062101742,0.11349715018275824,-0.052918434276651986,-0.13726393492733596,0.023,3.116,0.038,2.964,0.001,3.331,2017-01-11,health_care_equipment_and_services
AMEH,ANTM,2021-12-28,0.941,2.561,1.816,249.844,3.96,0.31599325,0.4235154,0.04712813586602799,-0.028730070000292172,-0.06192126033587373,-0.04989043859784212,-0.006544195089101127,-0.00039602260520406557,-0.00994158674999906,0.02858820245213198,0.07872461432696823,0.027325263086913836,-0.029,3.086,-0.051,3.474,-0.11,4.538,2017-01-11,health_care_equipment_and_services
AMN,MDT,2021-12-28,0.667,-2.882,0.525,68.26,3.96,0.37700605,-0.812985,0.011281478658097513,-0.028162713389116155,-0.06354909601470578,0.01571118659420323,0.006175172714199509,-0.02009390306074693,-0.011464244184033617,0.044618073975919124,0.004799856409272086,-0.00967987166838341,0.059,-1.826,0.048,-2.023,0.091,-1.251,2017-01-11,health_care_equipment_and_services
AMN,SEM,2021-12-28,0.784,-2.617,0.344,-0.534,3.96,0.036057036,-0.8400749,-0.24941217109901484,-0.025806165462393598,0.08824073013332578,0.14097219223164212,-0.28317582987782275,0.08275871705882898,0.20552601632606732,-0.09916627246931034,0.06771420430661766,0.10778935726261475,0.008,-2.491,-0.012,-2.804,0.012,-2.434,2017-01-11,health_care_equipment_and_services
ATEC,DGX,2021-12-28,0.686,3.314,3.497,82.322,3.96,0.7916884,2.3317673,0.011450429215667142,0.0068603059690160095,0.04081176047944729,0.0009341873338561883,-0.06540586555974785,0.18614993549679107,0.05255185967710775,-0.02583628988268738,0.028174985593339565,0.036990071277102674,0.118,1.42,0.162,0.706,0.115,1.457,2017-01-11,health_care_equipment_and_services
ATEC,LH,2021-12-28,0.765,2.699,9.442,124.031,3.96,0.635909,1.5133624,0.027396908718521237,0.0025749165634967853,-0.04723445828684926,0.034728352833136356,0.09381592608393205,-0.005863464263003064,-0.04382206287965371,-0.07703685282027097,0.0040945025440411245,0.048550643540692905,0.043,2.011,0.065,1.655,0.054,1.836,2017-01-11,health_care_equipment_and_services
ATEC,MCK,2021-12-28,0.784,4.142,5.633,111.351,3.96,0.82968026,2.0912392,-0.0193346338369686,-0.013285949647698659,0.06837720416865362,-0.014721686179779403,-6.092229294071128e-05,0.05289427563611602,-0.023194198902756518,0.05558622579841352,-0.015537584774187986,-0.05606383455217603,-0.072,5.529,-0.108,6.233,-0.209,8.177,2017-01-11,health_care_equipment_and_services
ATEC,OPCH,2021-12-28,0.843,2.77,0.818,8.893,3.96,0.81062806,1.6705312,-0.009676193532473797,-0.008431286331158019,-0.008231285609570036,-0.007575859935944918,-0.006179307290609035,-0.0017993568769420587,0.0045857091520371054,-0.004990334539390996,-0.00034219699767447457,0.014519253457446894,0.11,1.569,0.047,2.252,-0.029,3.091,2017-01-11,health_care_equipment_and_services
ATEC,PHG,2021-12-28,0.941,-2.801,0.875,36.781,3.96,0.53856903,-1.4535027,-0.010336740416660535,-0.005720835522887028,-0.0017733902486207574,0.009637414679716452,-0.019153626915816898,-0.0012483988062776685,-0.008925545066144005,0.08207037588642772,-0.023335934838428187,-0.039395818612505754,-0.055,-3.405,-0.045,-3.298,-0.097,-3.876,2017-01-11,health_care_equipment_and_services
ATRC,MOH,2021-12-28,0.882,3.185,2.935,49.632,3.96,0.52538127,0.59663093,-0.009527300579714095,0.008748035402589362,0.004641110206417372,-0.015167144152861594,0.02305951781697138,-0.012721097447262082,-0.010973525511177099,-0.031075755454027496,-0.05973158501867553,-0.029248445574106254,0.021,2.614,0.018,2.69,-0.077,5.249,2017-01-11,health_care_equipment_and_services
ATRC,UNH,2021-12-28,0.706,3.937,3.715,136.137,3.96,0.67228115,0.951288,0.029083566529210354,-0.02413421842035037,-0.022517436247498687,0.021893401404716913,0.006292469402689219,-0.018632266282921632,-0.017853810090859016,0.0030895286827713887,-0.04932497561800674,-0.04113537515159398,-0.005,4.088,0.025,3.187,-0.044,5.249,2017-01-11,health_care_equipment_and_services
CAH,OPCH,2021-12-28,0.647,2.563,0.572,-12.002,3.96,0.1487197,1.5495759,0.048301451672363244,-0.01196395404880671,-0.10342609442564533,0.006189798406180997,-0.009357754225780543,-0.013604842093831565,0.007293826833330816,-0.026744701684006212,0.004356087363347216,-0.00746880047401595,0.118,0.967,0.072,1.596,0.056,1.809,2017-01-11,health_care_equipment_and_services
CHE,PHG,2021-12-28,0.588,-3.261,0.061,17.245,3.96,0.48616832,-2.2640426,-0.02855418247014623,0.015311865146682086,0.014563501250665349,0.04364950007268562,0.03538077299077945,0.010979944514053985,-0.04183148687972869,0.05450655808307885,0.032531628240278075,0.020902205337859813,0.004,-3.204,0.007,-3.158,-0.047,-3.994,2017-01-11,health_care_equipment_and_services
CHE,TFX,2021-12-28,0.725,-2.668,0.513,128.193,3.96,0.7445124,-0.5600202,-0.010040548026225836,-0.0034407065915178356,0.008024260508817292,-0.07736391335831562,-0.26107149805234253,0.07533226794993034,0.15555223866589038,0.016824293964915627,0.07714928598614101,0.049379791176135446,0.011,-2.419,0.056,-1.398,0.055,-1.422,2017-01-11,health_care_equipment_and_services
CI,CVS,2021-12-28,0.667,2.929,0.348,-1.187,3.96,0.21106215,2.2065947,0.06289980324032178,-0.05875848633739928,-0.1493211975154641,-0.07571639542647304,0.0028524548799570334,0.02548470958243636,-0.01051056283707738,0.04527113190167555,0.048966033203189915,0.025906099462376132,-0.031,3.676,0.006,2.781,0.011,2.659,2017-01-11,health_care_equipment_and_services
