ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ABT,2017-06-23,0.961,2.768,0.21,21.742,3.51,0.83,0.565,-0.008,-0.014,0.021,-0.005,0.052,-0.038,-0.047,-0.042,-0.058,-0.036,-0.033,3.891,-0.064,4.967,-0.097,6.093,2012-07-06,health_care_equipment_and_services
ABC,CUTR,2017-06-23,0.569,2.961,0.099,5.672,3.51,0.894,2.421,-0.03,0.055,-0.027,0.017,-0.017,0.044,-0.004,-0.044,-0.035,0.095,-0.083,3.769,-0.361,6.469,-0.502,7.841,2012-07-06,health_care_equipment_and_services
ABMD,ATRI,2017-06-23,0.608,2.687,1.742,232.696,3.51,0.637,0.792,0.031,0.029,-0.025,-0.063,-0.049,0.025,0.042,0.0,-0.01,0.041,-0.042,3.851,-0.026,3.407,-0.041,3.82,2012-07-06,health_care_equipment_and_services
ABMD,IART,2017-06-23,0.627,2.986,0.193,17.979,3.51,0.767,1.283,0.0,0.004,-0.014,0.004,-0.003,0.048,-0.006,-0.103,0.074,0.056,-0.007,3.177,0.071,0.937,0.111,-0.24,2012-07-06,health_care_equipment_and_services
ABMD,LHCG,2017-06-23,0.549,2.808,0.244,18.512,3.51,0.721,1.465,-0.007,-0.037,-0.029,-0.036,-0.041,0.038,0.052,-0.074,-0.031,0.02,0.048,1.847,0.067,1.477,0.074,1.348,2012-07-06,health_care_equipment_and_services
ACHC,ANTM,2017-06-23,0.549,2.77,-0.024,131.691,3.51,0.641,2.488,0.021,0.026,0.1,0.077,0.01,-0.03,-0.063,-0.086,-0.085,0.021,-0.003,2.796,-0.027,3.038,0.035,2.414,2012-07-06,health_care_equipment_and_services
ACHC,CUTR,2017-06-23,0.588,2.95,-0.086,18.586,3.51,0.837,2.85,0.016,-0.04,0.008,-0.021,0.031,-0.044,-0.089,-0.056,-0.033,-0.093,-0.144,3.811,-0.508,5.989,-0.745,7.407,2012-07-06,health_care_equipment_and_services
AMED,AMN,2017-06-23,0.863,-3.291,0.696,2.286,3.51,0.666,-0.901,-0.056,-0.019,0.032,0.004,-0.085,0.023,0.049,-0.006,0.013,0.03,0.066,-1.557,0.132,0.201,0.156,0.819,2012-07-06,health_care_equipment_and_services
AMN,FMS,2017-06-23,0.961,2.679,0.311,28.474,3.51,0.687,0.715,-0.045,-0.011,0.017,0.014,0.069,-0.06,-0.073,-0.047,-0.131,-0.113,0.028,1.927,0.032,1.835,0.035,1.748,2012-07-06,health_care_equipment_and_services
AMN,LH,2017-06-23,0.706,2.802,1.215,86.555,3.51,0.678,0.996,-0.096,-0.017,-0.0,-0.018,0.085,-0.059,-0.026,-0.04,-0.018,-0.003,-0.019,3.347,-0.009,3.069,0.005,2.661,2012-07-06,health_care_equipment_and_services
AMN,RMD,2017-06-23,0.706,2.587,0.518,40.203,3.51,0.679,1.472,0.011,0.029,-0.004,0.024,0.03,-0.005,-0.044,-0.007,0.01,-0.024,0.015,2.347,0.043,1.879,0.027,2.14,2012-07-06,health_care_equipment_and_services
ATEC,QDEL,2017-06-23,0.824,3.174,0.325,19.119,3.51,0.952,1.156,0.0,0.024,-0.031,0.002,-0.048,-0.017,0.064,0.033,-0.004,0.005,-0.365,7.415,-0.217,5.688,-0.558,9.654,2012-07-06,health_care_equipment_and_services
ATRI,USPH,2017-06-23,0.667,-3.624,0.144,-5.364,3.51,0.096,-1.221,0.028,0.0,-0.026,-0.03,0.008,0.011,-0.025,-0.039,-0.016,0.046,-0.011,-3.959,-0.057,-5.398,-0.087,-6.35,2012-07-06,health_care_equipment_and_services
