ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,QDEL,2020-04-29,0.608,5.144,0.047,45.872,4.8,0.87934595,1.418977,-0.022756117355050128,-0.023232183011986412,-0.020710220399512178,0.018006762267269143,-0.0009879302956738267,0.007645396880689249,0.021605795308592947,-0.004643546797372188,0.07329422906848962,0.031742734450131795,-0.222,7.105,-0.456,9.182,-0.769,11.954,2015-05-13,health_care_equipment_and_services
ABT,CNMD,2020-04-29,0.549,-2.72,1.198,-7.23,4.8,0.72337633,-1.1747389,0.002343141984047483,-0.0076249111481076015,0.0014242949957270223,-0.042864563548943746,-0.09115767031015039,0.02790716584632352,0.08741098578911846,0.020868385653983697,0.07102624931297802,0.040802824734809916,-0.022,-3.128,-0.005,-2.811,-0.002,-2.751,2015-05-13,health_care_equipment_and_services
ADUS,USPH,2020-04-29,0.706,-3.053,1.053,30.617,4.8,0.74922806,-1.5317274,0.029483108374292355,-0.004020027279821937,0.0229049776644068,-0.02898406484348332,0.024232542104608023,-0.06930315154778771,-0.06181868112366355,0.0058820586342233855,-0.03665343328595073,-0.0592260343122846,-0.134,-4.786,-0.054,-3.755,-0.061,-3.836,2015-05-13,health_care_equipment_and_services
ALGN,HUM,2020-04-29,0.647,2.823,0.264,214.403,4.8,0.88206506,1.3718545,-0.02540266712141741,0.04199360934154224,0.1342707945491113,0.002293236067992518,0.014343994151750328,0.4242491081434107,-0.06131533899090322,0.06439539747490174,0.09695789807455858,-0.02247794429165561,-0.061,3.568,0.022,2.551,0.004,2.776,2015-05-13,health_care_equipment_and_services
ALGN,QDEL,2020-04-29,0.824,5.334,0.104,32.049,4.8,0.9640966,4.6070204,0.024697010484970514,0.031203347818072106,-0.04532037772080789,-0.006341407575195144,0.004073826252714868,-0.014187325133552522,0.0013586150709935187,0.02297673101889187,-0.032698120651446755,-0.026968072971795765,-0.201,7.391,-0.406,9.484,-0.686,12.349,2015-05-13,health_care_equipment_and_services
AMED,DXCM,2020-04-29,0.627,5.168,0.358,-6.088,4.8,0.11565692,1.0372387,0.01968841670283307,0.0785138295469531,-0.027623168886893288,0.030032285358848835,-0.01773211068307642,0.03636507349750147,0.046118393635284916,-0.032608928714189286,0.026959796519171728,0.007669386605618288,-0.048,6.738,-0.068,7.377,-0.042,6.537,2015-05-13,health_care_equipment_and_services
AMEH,HUM,2020-04-29,0.863,2.653,3.547,221.812,4.8,0.89300615,0.85209376,-0.050375353941758676,-0.020159419374293393,0.03826884651162848,-0.0054950550618652625,0.043327892186709474,0.05966509981458021,-0.0901770860012304,-0.010856811348978566,0.054085407324535574,-0.04182225404137845,-0.052,3.287,-0.005,2.718,-0.036,3.092,2015-05-13,health_care_equipment_and_services
AMEH,QDEL,2020-04-29,0.843,5.27,1.518,32.845,4.8,0.97107106,3.060393,0.00178605131440309,-0.014710155853161369,0.012244269918326554,-0.024772540271151618,0.019706434780513104,0.0022018656519642633,-0.010378894120261982,-0.020920433256264803,1.8195585900079075e-05,-0.04710574456528922,-0.188,7.236,-0.431,9.772,-0.721,12.8,2015-05-13,health_care_equipment_and_services
AMN,HUM,2020-04-29,0.51,3.971,3.01,118.476,4.8,0.7644595,0.52672774,-0.026823091485511475,-0.11042079004840545,-0.026198953855752213,-0.028114841333626343,-0.06170866061801333,0.10122486395413256,0.12885443830897142,-0.07113425797379812,0.12407992441678344,0.0559722245844897,-0.082,5.477,-0.014,4.237,0.009,3.799,2015-05-13,health_care_equipment_and_services
AMN,PODD,2020-04-29,0.549,3.37,3.113,-63.824,4.8,0.49762833,1.721779,-0.012918351408903017,0.03358002846209739,0.0354211479112643,0.020637732669597904,0.00027464603678114765,-0.01445568920741661,-0.020289079053303107,0.023109937352301494,0.013979616974592745,0.005741270464358566,-0.004,3.415,0.013,3.232,0.062,2.737,2015-05-13,health_care_equipment_and_services
AMN,QDEL,2020-04-29,0.647,6.888,1.245,-9.066,4.8,0.8134271,0.03354127,0.043755648850692136,-0.037198838998348915,0.08658984602493419,0.002589574857131539,-0.08450468192852117,0.13305079593104252,0.1414261017028834,-0.04968937601100685,0.12771453647870576,0.10478851721649442,-0.197,9.89,-0.366,12.47,-0.552,15.314,2015-05-13,health_care_equipment_and_services
AMN,RMD,2020-04-29,0.549,3.259,2.153,-8.559,4.8,0.50690013,1.3674974,-0.00614140348149348,0.045599623639228336,0.08927498618430507,0.03241603297490569,-0.011074670991874463,0.028511461011310413,0.021501659640433116,-0.021513678924109776,0.02521615146448597,-0.016862575233604963,-0.044,3.872,-0.138,5.167,-0.118,4.889,2015-05-13,health_care_equipment_and_services
ATRC,NXGN,2020-04-29,0.667,-2.512,0.142,12.319,4.8,0.4106185,-1.6191113,-0.022936819451189062,0.02367566304370211,-0.0045357280851143844,0.0672646051615163,0.058210676847243376,-0.04586047176598567,-0.048029436338541856,-0.05182155417458026,-0.0738208817843257,-0.12149732368750174,-0.114,-3.239,-0.063,-2.911,0.032,-2.309,2015-05-13,health_care_equipment_and_services
ATRI,BAX,2020-04-29,0.608,2.634,0.053,34.365,4.8,0.77909833,1.8291706,0.007277992032070485,-0.04526008730172206,-0.008304753530985151,-0.06068117367316779,0.017807225026436946,0.0037079913385811864,-0.0160123505955707,-0.008086164110638233,-0.004573560201109694,-0.05270250649072252,0.015,2.413,0.056,1.796,0.0,2.63,2015-05-13,health_care_equipment_and_services
BDX,QDEL,2020-04-29,0.725,6.081,0.582,-69.747,4.8,0.5520951,4.854763,-0.03865653280887838,0.009754561148231145,-0.04291299739260435,0.0024810676663700403,0.002660526405103404,-0.0025051535275488262,0.01728271159263723,-0.08629481118125468,-0.029675151845243,0.02487313608071606,-0.146,9.86,-0.298,13.765,-0.386,16.039,2015-05-13,health_care_equipment_and_services
