ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ABT,2017-07-24,0.922,3.564,0.221,20.998,4.212,0.889,1.279,-0.002,-0.015,0.013,0.013,0.051,-0.026,-0.063,-0.046,-0.002,-0.005,-0.026,4.394,-0.047,5.055,-0.111,7.101,2012-08-03,health_care_equipment_and_services
ABC,CUTR,2017-07-24,0.529,3.168,0.103,5.739,4.212,0.928,0.969,0.016,0.001,-0.024,-0.041,-0.006,-0.033,0.036,0.081,0.083,-0.022,-0.258,5.516,-0.393,6.747,-0.366,6.501,2012-08-03,health_care_equipment_and_services
ABMD,ATRI,2017-07-24,0.608,2.587,1.932,219.451,4.212,0.691,1.051,0.016,-0.04,-0.01,-0.085,-0.094,-0.022,0.101,-0.016,0.025,0.018,0.018,2.141,-0.007,2.748,-0.002,2.644,2012-08-03,health_care_equipment_and_services
ACHC,ANTM,2017-07-24,0.529,2.525,-0.142,140.461,4.212,0.713,2.139,-0.031,0.029,0.015,0.036,-0.006,-0.063,-0.001,-0.009,-0.028,0.03,-0.019,2.696,0.042,2.138,-0.018,2.694,2012-08-03,health_care_equipment_and_services
ACHC,CUTR,2017-07-24,0.549,3.191,-0.11,20.396,4.212,0.87,0.602,-0.081,-0.083,-0.047,-0.061,-0.049,0.034,0.063,-0.085,-0.048,0.053,-0.354,5.159,-0.575,6.39,-0.536,6.175,2012-08-03,health_care_equipment_and_services
AMN,LH,2017-07-24,0.686,3.093,1.297,84.521,4.212,0.758,1.478,0.045,0.023,-0.022,0.014,-0.004,-0.003,0.036,-0.031,0.044,-0.014,0.008,2.871,0.036,2.119,0.064,1.373,2012-08-03,health_care_equipment_and_services
ATEC,PODD,2017-07-24,0.588,2.564,-0.156,37.551,4.212,0.969,1.432,0.056,-0.051,-0.017,-0.024,0.019,0.028,-0.014,-0.025,-0.078,-0.035,-0.091,3.352,-0.085,3.304,-0.175,4.089,2012-08-03,health_care_equipment_and_services
ATEC,QDEL,2017-07-24,0.824,5.873,0.294,19.718,4.212,0.988,5.53,-0.001,-0.034,0.025,-0.008,0.042,0.022,-0.055,-0.034,0.004,-0.007,0.115,4.404,-0.135,7.604,-0.084,6.952,2012-08-03,health_care_equipment_and_services
ATRI,USPH,2017-07-24,0.667,-2.548,0.115,5.42,4.212,0.031,-1.314,-0.004,0.031,0.034,0.024,0.082,0.029,-0.073,-0.029,0.027,0.035,-0.024,-3.098,-0.054,-3.79,-0.023,-3.086,2012-08-03,health_care_equipment_and_services
BKD,CYRX,2017-07-24,0.686,2.984,0.164,-0.071,4.212,0.981,1.532,0.017,-0.041,-0.026,-0.016,-0.008,-0.038,-0.005,0.016,-0.021,-0.024,-0.27,4.868,-0.557,6.877,-0.339,5.355,2012-08-03,health_care_equipment_and_services
