ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,CUTR,2017-03-15,0.706,3.155,0.105,4.378,3.501,0.684,3.144,0.008,0.051,0.047,0.037,-0.025,0.008,0.024,-0.066,-0.053,-0.031,-0.014,3.332,0.022,2.885,-0.105,4.434,2012-03-27,health_care_equipment_and_services
ABT,ACHC,2017-03-15,0.706,-2.636,2.644,-44.094,3.501,0.356,-1.787,0.011,0.024,-0.007,0.008,0.021,-0.023,-0.014,-0.045,-0.014,0.046,0.041,-1.939,0.027,-2.173,-0.015,-2.887,2012-03-27,health_care_equipment_and_services
ABT,CUTR,2017-03-15,0.706,2.641,0.408,-2.813,3.501,0.532,2.208,-0.003,0.015,-0.0,0.022,-0.057,0.012,0.064,0.041,0.052,0.001,-0.028,3.077,0.006,2.548,-0.067,3.696,2012-03-27,health_care_equipment_and_services
ACHC,AMEH,2017-03-15,0.549,2.65,0.012,4.958,3.501,0.793,1.338,0.016,0.025,-0.003,0.001,0.004,-0.022,-0.013,0.04,0.063,-0.054,0.065,2.234,-0.047,2.954,-0.098,3.284,2012-03-27,health_care_equipment_and_services
ACHC,ANTM,2017-03-15,0.549,2.961,0.585,90.317,3.501,0.745,2.549,0.023,0.007,-0.06,0.039,-0.08,-0.003,0.061,0.02,-0.043,0.019,0.023,2.678,-0.062,3.715,-0.091,4.07,2012-03-27,health_care_equipment_and_services
ACHC,CUTR,2017-03-15,0.725,2.911,0.004,12.481,3.501,0.947,0.122,0.011,0.028,0.04,0.082,0.002,-0.013,0.002,-0.028,-0.002,0.003,-0.007,2.966,0.029,2.685,-0.169,4.209,2012-03-27,health_care_equipment_and_services
ANTM,CVS,2017-03-15,0.51,-2.882,0.338,35.941,3.501,0.478,-2.58,0.021,-0.038,0.059,-0.014,0.059,-0.044,-0.036,-0.021,-0.148,-0.124,-0.002,-2.91,-0.025,-3.311,-0.041,-3.586,2012-03-27,health_care_equipment_and_services
ANTM,ENSG,2017-03-15,0.882,-3.766,0.145,0.565,3.501,0.767,-1.767,0.027,-0.009,0.013,0.019,0.01,-0.091,-0.018,0.016,-0.027,0.005,0.026,-3.217,-0.014,-4.066,-0.009,-3.95,2012-03-27,health_care_equipment_and_services
ANTM,MOH,2017-03-15,0.588,-3.89,0.442,1.377,3.501,0.766,-2.073,0.009,-0.114,0.032,-0.066,0.002,-0.053,-0.039,-0.062,-0.053,0.006,0.038,-3.253,0.148,-1.413,0.136,-1.603,2012-03-27,health_care_equipment_and_services
ATRI,IDXX,2017-03-15,0.588,3.768,0.316,-31.718,3.501,0.144,2.127,0.092,0.05,-0.017,0.024,-0.007,-0.036,0.002,0.026,0.014,-0.019,0.012,3.449,0.043,2.66,0.089,1.482,2012-03-27,health_care_equipment_and_services
ATRI,SYK,2017-03-15,0.961,2.818,0.223,12.244,3.501,0.382,0.159,0.046,-0.044,-0.047,-0.031,0.034,-0.065,-0.034,0.003,-0.012,-0.049,0.022,1.787,0.058,0.033,0.064,-0.241,2012-03-27,health_care_equipment_and_services
BDX,EW,2017-03-15,0.51,-2.628,0.344,-19.608,3.501,0.021,-0.772,-0.009,-0.067,0.019,-0.042,-0.038,0.065,0.014,-0.038,-0.0,0.021,0.008,-2.36,0.071,-0.298,0.048,-1.047,2012-03-27,health_care_equipment_and_services
BSX,TFX,2017-03-15,0.765,2.607,6.086,22.387,3.501,0.079,0.608,0.031,0.023,-0.047,0.002,0.005,-0.052,-0.011,0.057,0.024,-0.019,0.002,2.528,0.038,0.883,0.043,0.661,2012-03-27,health_care_equipment_and_services
CAH,IDXX,2017-03-15,0.51,3.238,0.367,58.728,3.501,0.887,0.716,0.037,-0.042,-0.027,-0.026,-0.007,-0.015,0.042,-0.007,0.151,0.091,-0.003,3.261,-0.078,3.89,-0.052,3.673,2012-03-27,health_care_equipment_and_services
CI,CUTR,2017-03-15,0.529,2.594,0.086,2.251,3.501,0.933,1.684,0.07,-0.005,0.0,0.004,-0.019,0.057,0.045,0.014,0.063,0.107,-0.014,2.82,0.038,1.951,-0.069,3.748,2012-03-27,health_care_equipment_and_services
CI,MOH,2017-03-15,0.784,-3.365,0.37,11.035,3.501,0.775,-1.538,0.023,-0.068,0.045,-0.04,-0.03,-0.037,0.038,0.004,0.018,-0.045,0.039,-2.76,0.194,-0.353,0.189,-0.433,2012-03-27,health_care_equipment_and_services
CNC,CUTR,2017-03-15,0.569,2.864,0.235,5.941,3.501,0.978,2.362,0.066,-0.027,0.0,-0.019,-0.029,0.02,0.045,0.027,0.03,0.044,0.003,2.826,0.053,2.191,-0.083,3.904,2012-03-27,health_care_equipment_and_services
CNC,DGX,2017-03-15,0.647,2.708,1.115,31.227,3.501,0.798,2.636,-0.041,0.007,-0.029,0.019,-0.03,0.01,0.039,0.027,0.033,0.028,0.023,2.315,-0.025,3.128,-0.013,2.938,2012-03-27,health_care_equipment_and_services
CUTR,MOH,2017-03-15,0.549,-2.723,1.735,33.856,3.501,0.197,-1.295,-0.126,-0.047,0.112,-0.026,0.023,-0.026,-0.018,0.05,-0.123,-0.108,0.029,-2.457,0.293,-0.083,0.225,-0.694,2012-03-27,health_care_equipment_and_services
CVS,HUM,2017-03-15,0.745,2.754,1.45,46.716,3.501,0.803,2.087,0.031,0.02,-0.024,0.015,0.084,-0.028,-0.061,0.018,0.038,0.049,0.014,2.566,-0.034,3.2,-0.034,3.207,2012-03-27,health_care_equipment_and_services
CVS,LH,2017-03-15,0.569,2.623,0.504,79.588,3.501,0.663,2.116,0.012,-0.057,-0.035,-0.09,0.069,-0.027,-0.06,-0.013,-0.041,-0.01,0.008,2.501,0.024,2.246,0.022,2.284,2012-03-27,health_care_equipment_and_services
CVS,RMD,2017-03-15,0.529,2.505,0.252,33.763,3.501,0.679,1.658,-0.013,-0.002,-0.046,-0.024,0.027,-0.091,-0.038,0.044,-0.031,-0.036,0.033,2.075,0.028,2.133,-0.043,3.067,2012-03-27,health_care_equipment_and_services
DXCM,MMSI,2017-03-15,0.608,3.287,0.775,6.557,3.501,0.593,1.97,0.042,0.034,-0.043,-0.005,-0.064,-0.038,0.026,0.002,0.035,-0.042,0.047,2.514,-0.103,4.997,-0.105,5.029,2012-03-27,health_care_equipment_and_services
ENSG,HUM,2017-03-15,0.627,3.39,6.291,43.498,3.501,0.958,2.1,-0.023,-0.024,0.03,-0.024,0.009,-0.017,0.012,-0.04,-0.011,0.047,0.03,2.886,-0.014,3.622,0.008,3.256,2012-03-27,health_care_equipment_and_services
ENSG,LH,2017-03-15,0.569,2.759,2.011,81.741,3.501,0.921,2.153,-0.026,-0.047,-0.01,-0.043,0.1,0.022,-0.056,-0.038,0.002,0.02,0.017,2.467,0.035,2.175,0.045,2.005,2012-03-27,health_care_equipment_and_services
ENSG,RMD,2017-03-15,0.667,2.525,0.928,36.287,3.501,0.726,1.639,0.019,-0.011,0.032,-0.011,0.015,-0.011,-0.012,0.0,-0.001,-0.001,0.044,1.949,0.04,2.003,-0.021,2.804,2012-03-27,health_care_equipment_and_services
EW,ISRG,2017-03-15,0.706,3.262,1.323,27.186,3.501,0.217,0.635,0.023,-0.018,0.026,-0.056,-0.017,-0.029,0.003,-0.001,0.001,-0.054,-0.015,3.688,-0.024,3.938,-0.068,5.174,2012-03-27,health_care_equipment_and_services
EW,LH,2017-03-15,0.608,2.638,1.409,82.865,3.501,0.62,1.04,0.005,-0.003,-0.025,0.026,-0.062,0.0,0.053,-0.081,-0.016,0.034,0.012,2.283,0.068,0.67,0.069,0.645,2012-03-27,health_care_equipment_and_services
EW,SYK,2017-03-15,0.647,3.741,1.646,50.524,3.501,0.749,2.189,0.042,0.043,-0.042,0.028,-0.001,-0.003,-0.004,0.009,-0.025,-0.0,0.014,3.338,0.041,2.584,0.014,3.331,2012-03-27,health_care_equipment_and_services
FMS,HSKA,2017-03-15,0.667,3.383,3.286,-86.653,3.501,0.496,1.635,0.018,0.002,0.002,0.032,-0.127,-0.036,0.143,0.087,0.053,0.068,-0.028,3.779,0.06,2.524,0.106,1.866,2012-03-27,health_care_equipment_and_services
FMS,MMSI,2017-03-15,0.745,2.729,0.83,-10.953,3.501,0.477,1.815,-0.024,0.058,0.041,0.047,-0.064,0.077,0.029,-0.05,0.037,0.112,0.034,2.054,-0.005,2.831,0.028,2.183,2012-03-27,health_care_equipment_and_services
HCA,IDXX,2017-03-15,0.51,3.067,0.91,18.081,3.501,0.974,1.471,-0.009,-0.017,-0.042,-0.019,0.004,-0.002,-0.022,0.014,-0.018,-0.023,0.009,2.967,-0.054,3.688,-0.031,3.427,2012-03-27,health_care_equipment_and_services
