ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,ENSG,2018-12-07,0.569,2.983,0.334,-3.663,4.697,0.659,0.236,-0.004,-0.01,-0.017,0.007,-0.005,-0.017,0.038,0.051,0.014,-0.021,0.011,2.866,-0.019,3.186,-0.082,3.86,2013-12-20,health_care_equipment_and_services
ABMD,AMED,2018-12-07,0.843,3.661,0.186,25.253,4.697,0.269,3.648,0.045,0.073,0.008,0.103,0.013,-0.054,-0.026,-0.017,0.009,0.006,0.064,2.69,0.023,3.313,0.053,2.865,2013-12-20,health_care_equipment_and_services
ABMD,FMS,2018-12-07,0.725,-3.499,0.024,38.242,4.697,0.311,-2.177,0.035,-0.025,-0.025,-0.001,-0.016,-0.045,0.037,-0.049,-0.018,-0.021,-0.034,-3.901,0.021,-3.243,0.06,-2.781,2013-12-20,health_care_equipment_and_services
ABMD,LH,2018-12-07,0.627,-2.622,0.167,115.496,4.697,0.029,-1.283,0.098,-0.011,0.002,0.021,-0.022,0.001,-0.027,-0.013,0.028,0.001,-0.079,-4.151,-0.006,-2.729,0.043,-1.788,2013-12-20,health_care_equipment_and_services
ABMD,MLAB,2018-12-07,0.706,2.563,0.269,85.313,4.697,0.195,0.448,0.025,0.011,0.01,0.03,-0.025,-0.027,0.045,0.042,0.102,0.084,0.012,2.326,-0.055,3.616,-0.049,3.503,2013-12-20,health_care_equipment_and_services
ABMD,STE,2018-12-07,0.824,2.504,0.14,52.631,4.697,0.689,0.999,0.038,-0.078,0.017,-0.042,-0.039,0.035,0.071,-0.034,-0.093,0.058,0.057,0.864,-0.008,2.727,-0.048,3.896,2013-12-20,health_care_equipment_and_services
ABT,QDEL,2018-12-07,0.529,-3.801,1.692,-43.558,4.697,0.0,-1.297,-0.014,0.008,0.0,0.016,0.009,-0.06,-0.021,-0.047,-0.043,0.022,0.017,-3.296,0.023,-3.112,0.025,-3.057,2013-12-20,health_care_equipment_and_services
ACHC,MDRX,2018-12-07,0.824,-2.539,0.026,11.699,4.697,0.712,-0.76,-0.021,0.023,0.028,0.074,-0.018,0.035,0.039,-0.022,0.007,-0.067,0.185,-0.944,0.195,-0.862,0.092,-1.744,2013-12-20,health_care_equipment_and_services
ADUS,LH,2018-12-07,0.51,-3.458,1.064,108.025,4.697,0.208,-2.343,0.14,0.017,-0.004,-0.024,0.018,-0.035,-0.02,0.033,-0.024,0.089,-0.016,-3.73,0.062,-2.417,0.104,-1.695,2013-12-20,health_care_equipment_and_services
ADUS,NEOG,2018-12-07,0.667,-3.35,0.41,11.812,4.697,0.397,-1.984,0.021,-0.025,0.021,0.015,-0.021,0.012,0.031,-0.026,-0.052,-0.033,0.016,-3.062,0.064,-2.222,0.088,-1.779,2013-12-20,health_care_equipment_and_services
ALGN,CNC,2018-12-07,0.627,3.988,0.131,21.071,4.697,0.404,2.788,0.002,0.036,-0.014,0.035,0.042,-0.008,-0.048,-0.005,-0.008,-0.008,0.066,2.622,0.082,2.275,0.145,0.979,2013-12-20,health_care_equipment_and_services
ALGN,FMS,2018-12-07,0.569,-3.664,0.034,37.013,4.697,0.303,-1.274,-0.008,-0.037,-0.032,0.034,0.09,-0.081,-0.126,0.006,0.006,-0.014,-0.015,-3.88,0.01,-3.516,0.031,-3.211,2013-12-20,health_care_equipment_and_services
ALGN,HUM,2018-12-07,0.686,2.931,0.499,139.385,4.697,0.162,1.246,-0.049,-0.021,0.008,-0.031,0.055,-0.036,-0.083,-0.075,-0.022,-0.061,0.058,1.645,0.054,1.735,0.125,0.17,2013-12-20,health_care_equipment_and_services
