ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABC,CUTR,2017-06-09,0.588,3.058,0.097,5.681,3.482,0.875,1.003,-0.029,0.04,0.015,0.047,-0.026,0.023,0.017,0.002,0.08,0.12,-0.101,4.064,-0.325,6.282,-0.52,8.212,2012-06-21,health_care_equipment_and_services
ABMD,ATRI,2017-06-09,0.608,3.094,1.673,237.834,3.482,0.618,0.96,-0.039,0.026,-0.008,0.012,-0.019,0.013,0.026,0.029,0.019,0.07,-0.119,6.472,-0.047,4.414,-0.068,5.01,2012-06-21,health_care_equipment_and_services
ABMD,IART,2017-06-09,0.647,2.605,0.187,18.384,3.482,0.73,0.928,0.006,0.002,0.006,-0.007,-0.007,-0.044,0.003,0.083,-0.085,-0.03,-0.022,3.255,0.061,0.846,0.033,1.637,2012-06-21,health_care_equipment_and_services
ABMD,LHCG,2017-06-09,0.569,2.66,0.237,18.836,3.482,0.709,1.249,-0.014,-0.016,0.061,0.001,-0.04,0.045,0.037,-0.096,0.029,-0.011,0.01,2.461,0.062,1.437,0.039,1.88,2012-06-21,health_care_equipment_and_services
ABT,MD,2017-06-09,0.608,-2.593,1.016,28.429,3.482,0.016,-1.709,0.017,0.009,-0.011,-0.028,0.004,-0.069,-0.055,-0.021,-0.064,-0.072,0.011,-2.429,-0.149,-4.891,-0.186,-5.477,2012-06-21,health_care_equipment_and_services
ACHC,ANTM,2017-06-09,0.549,2.793,0.053,126.267,3.482,0.612,2.491,-0.054,-0.027,0.026,-0.032,0.013,0.005,-0.01,-0.026,-0.013,0.049,-0.026,3.065,-0.029,3.098,-0.04,3.206,2012-06-21,health_care_equipment_and_services
ACHC,CUTR,2017-06-09,0.608,2.875,-0.073,17.654,3.482,0.839,2.76,0.057,-0.018,-0.107,-0.047,0.003,-0.029,-0.058,-0.102,-0.084,-0.133,-0.173,3.96,-0.477,5.87,-0.778,7.759,2012-06-21,health_care_equipment_and_services
AMED,AMN,2017-06-09,0.882,-3.692,0.724,1.361,3.482,0.617,-0.779,0.048,0.037,-0.041,0.02,-0.09,-0.037,0.109,0.098,0.044,0.015,0.039,-2.58,0.141,0.336,0.107,-0.646,2012-06-21,health_care_equipment_and_services
AMN,FMS,2017-06-09,0.941,2.76,0.311,28.365,3.482,0.631,0.569,-0.026,0.027,0.034,0.02,0.072,-0.024,-0.059,0.004,-0.102,-0.084,0.01,2.473,0.05,1.364,0.011,2.467,2012-06-21,health_care_equipment_and_services
ANTM,MD,2017-06-09,0.765,-2.65,0.128,51.126,3.482,0.522,-1.847,-0.025,-0.009,-0.001,-0.01,0.004,0.001,0.011,-0.018,-0.017,0.051,0.016,-2.465,-0.178,-4.732,-0.19,-4.872,2012-06-21,health_care_equipment_and_services
ATEC,QDEL,2017-06-09,0.824,2.663,0.333,18.937,3.482,0.923,0.79,0.071,0.079,-0.059,0.027,-0.053,-0.01,0.041,-0.013,-0.067,-0.022,-0.07,3.465,-0.283,5.897,-0.393,7.156,2012-06-21,health_care_equipment_and_services
ATRI,USPH,2017-06-09,0.667,-3.615,0.155,-9.136,3.482,0.118,-0.854,-0.02,0.022,-0.023,0.002,0.054,0.032,-0.062,-0.056,-0.027,-0.053,-0.116,-7.717,-0.077,-6.355,-0.12,-7.866,2012-06-21,health_care_equipment_and_services
BDX,ISRG,2017-06-09,0.647,3.144,0.576,-14.02,3.482,0.139,1.029,0.054,-0.017,-0.016,-0.029,-0.024,0.054,0.014,-0.093,0.051,0.014,-0.003,3.272,0.0,3.126,-0.036,4.786,2012-06-21,health_care_equipment_and_services
CI,MD,2017-06-09,0.824,-3.002,0.183,44.393,3.482,0.023,-2.034,0.023,0.039,-0.04,-0.025,-0.064,-0.054,0.008,0.019,0.033,-0.047,0.012,-2.827,-0.178,-5.495,-0.2,-5.804,2012-06-21,health_care_equipment_and_services
CNC,MD,2017-06-09,0.745,-2.896,0.687,46.821,3.482,0.32,-1.871,0.003,0.041,-0.037,0.045,0.033,-0.109,-0.079,0.027,-0.052,-0.038,0.004,-2.842,-0.182,-5.396,-0.22,-5.905,2012-06-21,health_care_equipment_and_services
CVS,STE,2017-06-09,0.569,2.757,0.208,46.114,3.482,0.716,1.851,0.001,0.007,0.009,-0.001,0.025,-0.023,-0.027,-0.023,0.022,-0.037,-0.027,3.188,-0.067,3.847,-0.079,4.032,2012-06-21,health_care_equipment_and_services
DVA,SNN,2017-06-09,0.647,2.512,0.159,17.962,3.482,0.006,0.165,0.019,0.018,0.02,0.066,-0.048,0.017,0.039,-0.001,0.055,0.065,0.015,2.031,-0.05,4.135,-0.074,4.887,2012-06-21,health_care_equipment_and_services
DXCM,FMS,2017-06-09,0.824,3.309,0.613,26.817,3.482,0.58,1.135,-0.022,0.031,-0.028,0.01,-0.074,0.007,0.036,-0.022,0.01,-0.024,0.017,2.917,0.054,2.055,0.016,2.951,2012-06-21,health_care_equipment_and_services
DXCM,HOLX,2017-06-09,0.51,3.049,1.215,14.073,3.482,0.581,1.203,0.002,-0.006,0.008,-0.031,-0.087,0.088,0.102,-0.018,0.013,0.031,0.014,2.751,0.108,0.799,0.1,0.975,2012-06-21,health_care_equipment_and_services
DXCM,HUM,2017-06-09,0.824,2.687,4.369,91.533,3.482,0.88,1.582,0.013,0.018,0.002,0.048,-0.016,-0.043,0.038,-0.006,0.016,-0.031,-0.023,3.014,-0.074,3.759,-0.08,3.849,2012-06-21,health_care_equipment_and_services
DXCM,MMSI,2017-06-09,0.608,3.479,0.847,6.135,3.482,0.834,3.366,-0.023,-0.021,0.014,-0.004,-0.004,-0.081,0.028,0.002,-0.046,-0.016,-0.05,4.076,-0.124,4.966,-0.116,4.872,2012-06-21,health_care_equipment_and_services
DXCM,NEOG,2017-06-09,0.647,2.585,0.448,11.833,3.482,0.835,1.338,-0.016,-0.038,0.003,-0.049,-0.008,-0.009,-0.014,-0.011,-0.012,0.02,0.004,2.532,0.007,2.488,-0.016,2.828,2012-06-21,health_care_equipment_and_services
ENSG,STE,2017-06-09,0.529,2.716,1.172,40.213,3.482,0.904,1.747,-0.007,-0.023,-0.001,-0.02,0.043,-0.031,-0.063,-0.035,-0.021,-0.034,-0.006,2.822,-0.064,3.893,-0.063,3.871,2012-06-21,health_care_equipment_and_services
EW,ISRG,2017-06-09,0.667,3.02,1.569,22.049,3.482,0.479,1.985,-0.072,-0.007,0.045,0.006,-0.025,0.036,0.033,0.039,0.022,0.005,-0.013,3.358,-0.018,3.488,-0.096,5.488,2012-06-21,health_care_equipment_and_services
HOLX,LHCG,2017-06-09,0.98,3.33,1.539,-15.616,3.482,0.236,0.539,-0.012,0.025,-0.051,-0.0,-0.005,-0.003,0.023,-0.017,0.017,0.013,0.004,3.195,-0.053,5.223,-0.066,5.689,2012-06-21,health_care_equipment_and_services
HOLX,MMSI,2017-06-09,0.51,2.553,0.814,-7.78,3.482,0.237,0.824,0.051,-0.038,0.032,0.022,-0.052,0.009,0.065,0.0,0.024,0.003,-0.044,3.78,-0.166,7.166,-0.154,6.842,2012-06-21,health_care_equipment_and_services
HSIC,OMI,2017-06-09,0.667,-2.808,0.187,19.634,3.482,0.669,-0.577,-0.005,0.057,-0.006,0.013,-0.023,0.021,0.005,-0.036,-0.013,0.023,0.004,-2.675,-0.047,-4.284,-0.063,-4.789,2012-06-21,health_care_equipment_and_services
IART,USPH,2017-06-09,1.0,-3.359,1.448,0.034,3.482,0.886,-0.679,-0.013,0.041,0.025,-0.003,0.001,-0.026,-0.003,0.06,-0.029,-0.019,-0.037,-4.72,0.007,-3.119,-0.043,-4.949,2012-06-21,health_care_equipment_and_services
ISRG,TFX,2017-06-09,0.529,-2.501,2.17,-1.616,3.482,0.129,-0.741,0.011,-0.048,0.015,-0.028,-0.018,-0.006,0.003,-0.013,-0.005,0.0,0.003,-2.385,0.009,-2.103,0.005,-2.3,2012-06-21,health_care_equipment_and_services
LH,MMSI,2017-06-09,0.784,2.628,0.353,-22.198,3.482,0.125,1.035,0.015,-0.002,0.017,-0.027,0.005,0.026,0.009,0.041,0.005,0.001,0.01,2.344,-0.008,2.849,-0.003,2.72,2012-06-21,health_care_equipment_and_services
MD,MOH,2017-06-09,0.588,2.965,0.847,-0.141,3.482,0.818,0.709,-0.014,-0.038,0.04,-0.002,0.016,-0.018,-0.018,-0.042,-0.031,-0.021,-0.003,3.01,-0.011,3.148,-0.075,4.193,2012-06-21,health_care_equipment_and_services
OMI,SLP,2017-06-09,0.549,3.113,0.413,-5.151,3.482,0.131,2.475,-0.024,-0.017,0.019,0.018,0.021,0.026,-0.027,-0.026,-0.013,-0.027,-0.047,3.814,-0.113,4.806,-0.162,5.527,2012-06-21,health_care_equipment_and_services
UNH,USPH,2017-06-09,0.961,-2.523,0.409,2.323,3.482,0.595,-0.403,-0.061,-0.037,0.027,-0.017,0.04,0.012,-0.038,-0.084,-0.025,0.008,-0.033,-3.742,-0.056,-4.598,-0.094,-5.971,2012-06-21,health_care_equipment_and_services
ACN,TTEC,2017-06-09,0.569,4.181,0.14,11.746,4.852,0.109,3.58,-0.003,0.064,0.025,0.073,-0.01,-0.002,0.019,0.0,0.004,0.012,-0.014,4.534,0.008,3.992,0.053,2.846,2012-06-21,software_and_services
ADBE,CTXS,2017-06-09,0.549,-2.627,0.504,13.371,4.852,0.003,-0.323,-0.007,-0.001,0.065,0.013,0.032,0.003,-0.052,-0.001,0.008,-0.007,-0.015,-3.377,-0.05,-5.048,-0.081,-6.578,2012-06-21,software_and_services
