ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACHC,CYH,2020-11-16,0.529,3.432,0.042,2.466,4.44,0.3406066,0.9554305,0.07435880608753917,-0.03340380733698855,-0.0026832625363755634,-0.05000941357372811,0.01151336068835715,0.08796562993815478,0.012982502514805436,-0.030116201379196322,0.054247675327773935,0.04335021299501073,-0.002,3.446,-0.164,4.941,-0.036,3.759,2015-12-01,health_care_equipment_and_services
ACHC,NTUS,2020-11-16,0.725,-2.551,0.521,12.184,4.44,0.8611254,-1.2389611,-0.10002916134398221,-0.08834823850480453,-0.09886679677501893,0.022962733579386867,-0.06448567952300696,-0.10859440027221981,0.1261951291241914,-0.06280548218679631,0.04551821626438864,0.11730406073944016,-0.085,-3.271,0.03,-2.296,0.007,-2.489,2015-12-01,health_care_equipment_and_services
ALGN,MODV,2020-11-16,0.765,3.347,0.139,31.089,4.44,0.9364439,1.9453309,0.030922369862635815,-0.040700001906998844,-0.02613666601694313,-0.10529504881685005,-0.0021484252406268945,0.032198230221788075,0.020025790082602603,-0.02288042835973037,-0.005258850999570028,0.03156232458117933,0.011,3.145,-0.113,5.516,-0.097,5.2,2015-12-01,health_care_equipment_and_services
AMEH,ANTM,2020-11-16,1.0,2.696,0.066,256.119,4.44,0.31996363,0.49126413,-0.0164283404328546,0.024499353494135102,0.014017768736464084,0.026997262014860274,-0.008317590146124994,0.025408131269355982,0.02532861103617665,0.008340682533132898,0.040345447136499166,0.06209450646495475,0.066,1.873,0.026,2.369,0.109,1.336,2015-12-01,health_care_equipment_and_services
AMEH,ISRG,2020-11-16,0.725,2.714,-0.164,180.226,4.44,0.8188059,1.6120929,-0.028517647429594343,-0.01582357495680974,-0.02642232947093925,-0.017878174615040508,0.016231089091170853,-0.008718885452650937,-0.024735291750499815,-0.008877391295525063,-0.03442556532898072,-0.027526360688153565,-0.01,2.803,-0.029,2.976,-0.016,2.856,2015-12-01,health_care_equipment_and_services
AMEH,MODV,2020-11-16,0.824,4.483,0.51,59.926,4.44,0.96960807,0.19164316,0.027114240741192275,0.03306298841608192,0.050776529979202276,0.03930803167939735,0.011969547737014379,-0.0036408022127801644,0.002297275308608686,-0.06175717147084957,-0.021722344320743218,-0.021821105126090427,-0.048,4.99,-0.246,7.068,-0.255,7.161,2015-12-01,health_care_equipment_and_services
AMEH,STAA,2020-11-16,0.765,3.374,-0.13,37.408,4.44,0.9434144,0.5872888,0.07074811746143886,0.017794956130701728,0.0034191840108936437,0.004466079495072506,-0.09169403550920559,0.052983765655181786,0.07537150075456911,0.0003515886691556628,0.06300039149609699,0.044539669123716694,0.006,3.339,-0.138,4.182,-0.513,6.375,2015-12-01,health_care_equipment_and_services
AMEH,UNH,2020-11-16,0.667,3.131,-0.718,264.563,4.44,0.8532857,1.7428466,0.013838575114403864,-0.005919170019904268,-0.06996667234076905,-0.00645661000520495,-0.020975485004371373,0.05391961661655448,0.053631791555413616,-0.05738963504744131,0.08012671493866286,0.06407385196579173,0.049,2.608,0.003,3.104,0.068,2.403,2015-12-01,health_care_equipment_and_services
AMN,ANTM,2020-11-16,0.588,2.654,0.254,243.049,4.44,0.13064346,0.48526242,0.028436927009736393,-0.04491373605222885,0.05187412015293996,-0.0033784914505116726,-0.07294846246861621,0.08193210345854855,0.10536134855054613,-0.013024090063546686,0.10233739856079302,0.09824368636622499,0.069,1.755,0.034,2.212,0.113,1.171,2015-12-01,health_care_equipment_and_services
AMN,ISRG,2020-11-16,0.608,2.63,0.577,144.86,4.44,0.7813061,1.5755554,0.019794775543869936,0.03722403289042017,0.009027272600625276,-0.008582110701449588,0.007433748261194782,-0.017800384628777487,-0.03264984602803848,0.038068339695461764,-0.045292979015915974,-0.04725957926455957,0.006,2.568,0.002,2.61,0.017,2.457,2015-12-01,health_care_equipment_and_services
