ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,OPCH,2021-01-29,0.51,2.518,-0.005,13.972,3.92,0.81925714,0.6903034,-0.012638716587758279,0.026832480206991034,0.028517437264981703,0.025529860864098714,0.0005426058345155104,0.034499943315011515,0.03156838876459415,0.01005621838038051,0.006027131095032388,0.0074119141415029816,-0.056,2.897,0.053,2.161,-0.028,2.703,2016-02-12,health_care_equipment_and_services
ABT,STE,2021-01-29,0.627,-2.839,1.711,-0.478,3.92,0.4418308,-0.26412767,0.042654210816832246,3.3014852675228194e-05,-0.03028489079085638,-0.0019156376585786792,0.09065839261627151,-0.021083464778197374,-0.06728220991762901,0.008406416567001642,-0.04976125487717047,-0.008619299974459487,-0.018,-3.724,0.026,-1.573,0.074,0.837,2016-02-12,health_care_equipment_and_services
ALGN,MODV,2021-01-29,0.706,2.507,0.223,9.874,3.92,0.57118845,1.0192157,0.015684035389751442,0.0003099154391241378,-0.05317617921190416,0.05468855659732698,0.004486673801529308,0.017170571392537397,-0.01755681902310018,-0.0012442274714624057,-0.005038686474160771,0.012871866465234262,0.121,-0.143,0.051,1.393,0.124,-0.199,2016-02-12,health_care_equipment_and_services
AMEH,MODV,2021-01-29,0.725,3.379,1.869,41.195,3.92,0.9878257,0.1085432,0.013334638188280975,-0.03527959279674948,0.00016864368157228025,-0.049045089396653294,-0.007781321387192616,-0.016987049577231447,0.005886187518683041,0.033708918706320534,-0.010063103746082686,0.048949836198851245,0.156,2.003,0.1,2.494,0.165,1.923,2016-02-12,health_care_equipment_and_services
AMEH,STAA,2021-01-29,0.667,3.584,0.799,25.198,3.92,0.97745365,0.44048887,0.0015814898814851246,-0.04674849220311073,0.004588265738973702,-0.037712827468845245,0.010702185478364105,-0.005549224563740526,-0.005924931516815911,-0.013242046871979536,-0.003425529569474052,0.005378864430687477,0.012,3.499,0.01,3.51,-0.235,5.279,2016-02-12,health_care_equipment_and_services
ATEC,SYK,2021-01-29,0.588,-2.726,7.127,150.04,3.92,0.48853552,-0.49867663,0.03191429942996796,0.04756681996209534,-0.04551496946506194,-0.004174183785913705,-0.016966959640201177,-0.0026079037732093567,-0.014426131590354305,-0.01573808274284451,-0.019648145057632994,-0.06470332717679629,0.032,-1.966,0.051,-1.519,0.105,-0.241,2016-02-12,health_care_equipment_and_services
ATRI,OMCL,2021-01-29,0.647,3.048,0.068,25.659,3.92,0.95634806,2.902323,-0.02037707515264917,-0.030425544107456848,0.01962478921087105,-0.06798071439197355,-0.018376972502112177,0.00974256358728777,0.07144618594614016,0.03400328963862218,0.040380107884908034,0.04437881030606473,-0.066,3.729,-0.078,3.852,-0.173,4.828,2016-02-12,health_care_equipment_and_services
BAX,CHE,2021-01-29,0.627,2.82,8.325,-246.539,3.92,5.271379e-06,1.1102387,0.016375402054183093,0.07183281252608853,0.04332565886933701,0.04869102299393386,0.032137257384868376,0.01258282676986205,-0.09739761596101498,0.028745429484710316,-0.0352203297537986,-0.04376022887923276,0.074,1.043,0.106,0.267,0.101,0.387,2016-02-12,health_care_equipment_and_services
BAX,CYRX,2021-01-29,0.667,3.755,0.766,-36.955,3.92,0.80050695,-0.01735957,0.03962168278453037,0.01786859980741068,-0.018399927284695323,-0.02780246537544049,-0.07857053396167898,-0.005472234306055122,0.10656862947936599,-0.040915008106729996,0.04902078338651668,0.05819645740638169,0.079,2.96,0.175,2.005,0.147,2.287,2016-02-12,health_care_equipment_and_services
BDX,CYRX,2021-01-29,0.608,3.114,0.253,-37.325,3.92,0.9094197,2.9945328,-0.0358197631162747,-0.020380863041990167,0.0060296846064030254,0.018297681347340198,-0.02020773919764058,-0.0516534275928178,0.0005221388666229161,0.04709242526349777,0.016006979599934096,-0.04193649552688899,0.038,2.739,0.09,2.23,0.066,2.467,2016-02-12,health_care_equipment_and_services
