ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,PODD,2019-06-03,0.549,3.932,0.196,21.422,4.28,0.3592975,2.7189245,-0.016606183551753084,0.045104305620822724,-0.11969819014170119,0.056219486731230936,0.03533676173355716,0.05667740130953807,-0.04113305726266487,-0.05332154947256354,0.0013687023552294785,-0.02906735954528529,-0.061,4.977,-0.151,6.533,-0.363,10.163,2014-06-16,health_care_equipment_and_services
ABMD,RMD,2019-06-03,0.647,3.183,0.158,46.774,4.28,0.6761171,0.85369414,0.0031599428710240604,0.03284596478628812,0.05023391679936417,0.01660551481204175,0.02347537066469872,-0.02624295826238004,-0.013672216151565142,0.0041852720867172795,0.0016042063867994323,-0.038602034311895156,-0.068,4.666,-0.18,7.088,-0.245,8.493,2014-06-16,health_care_equipment_and_services
ABMD,STE,2019-06-03,0.686,3.482,0.159,51.949,4.28,0.820118,0.2740621,0.0007513954926025519,-0.05292394422154085,-0.02937858580843406,-0.04748928133848618,0.07359514983094932,0.04582082508889461,-0.03742532260855496,-0.0013771148163304507,0.06114956251763651,0.012040609601973952,-0.098,5.063,-0.139,5.736,-0.18,6.401,2014-06-16,health_care_equipment_and_services
ACHC,DVA,2019-06-03,0.549,-2.591,0.414,48.17,4.28,0.8801873,-1.0712101,0.004493783656561308,-0.0960654918522008,0.0439575428450592,-0.07453552063041168,0.0196052454117348,-0.018955423099765792,0.003589828244239983,0.009322170914688,-0.027477871327369726,-0.017986602899382125,0.186,-0.876,0.262,-0.174,0.234,-0.433,2014-06-16,health_care_equipment_and_services
ADUS,STAA,2019-06-03,0.706,-2.772,0.698,-11.093,4.28,0.18807343,-1.2624236,0.03073255321412542,0.01937563813911764,-0.01036647312322926,-0.02529447750872747,-0.04432566943232883,0.03822669813345216,0.026564216496009173,0.02377394904136718,0.031709656758772735,0.028204146275755362,0.018,-2.513,0.044,-2.145,-0.09,-4.056,2014-06-16,health_care_equipment_and_services
ALGN,CYRX,2019-06-03,0.627,3.503,0.045,-1.512,4.28,0.0834129,1.0591764,0.003502677348823351,0.01103522585958419,0.0030937218740698263,0.012328772633904764,-0.06268720707247671,-0.008478171644012157,0.03133794989418284,0.034151990753136706,0.007738936827502977,-0.028198650456643045,-0.092,5.159,-0.234,7.723,-0.314,9.152,2014-06-16,health_care_equipment_and_services
ALGN,PODD,2019-06-03,0.922,3.226,0.232,18.191,4.28,0.6704445,1.1407068,0.0011733772263529702,-0.024064670680795056,-0.04806140448676648,-0.03275995578255999,-0.039748395447572145,0.11999104987885724,0.08052931889038063,-0.08430103258641604,-0.06340303145484774,-0.14733241325455865,-0.072,4.832,-0.183,7.288,-0.389,11.863,2014-06-16,health_care_equipment_and_services
ALGN,STE,2019-06-03,0.745,2.644,0.183,50.472,4.28,0.87224704,2.3648548,-0.05928386380512105,0.007921138439676663,-0.03697177223703005,-0.02659968979749592,-0.01390846296755148,-0.027720673295358596,0.016965685354488776,0.0006939998537630313,0.0014497373028187687,0.022866834025022133,-0.105,4.43,-0.163,5.43,-0.211,6.244,2014-06-16,health_care_equipment_and_services
AMEH,PODD,2019-06-03,0.686,2.733,2.877,27.565,4.28,0.71303755,0.6528352,0.016204805667666383,-0.037704355551034435,0.039196996955888276,-0.019942531611013097,-0.003709970156778458,0.06963610807792966,0.022146780513262517,-0.0049761196258791525,-0.030008886695366385,-0.006813883918397967,-0.068,3.548,-0.101,3.951,-0.224,5.438,2014-06-16,health_care_equipment_and_services
AMEH,SLP,2019-06-03,0.569,2.69,0.591,6.842,4.28,0.8043527,1.0901476,0.017574585772386783,-0.007217303087017813,-0.018335802835840066,0.013896832230260272,0.0037663403457598088,-0.0603839051305925,-0.012913937676973531,-0.037780041628035,-0.034204564260148285,0.04612221135130618,-0.147,4.469,-0.535,9.165,-0.292,6.222,2014-06-16,health_care_equipment_and_services
AMEH,STE,2019-06-03,0.51,2.906,2.411,55.968,4.28,0.8507557,1.424993,-0.041638825214133424,0.0024506694125060857,0.10944102548221324,0.0378193709462937,0.04546019585828047,-0.03675059211918289,-0.04908200509790014,-0.01932558696466727,-0.056897394600731246,0.02786436072118173,-0.103,4.327,-0.101,4.297,-0.07,3.874,2014-06-16,health_care_equipment_and_services
