ticker_x,ticker_y,trade_date,adf_pass_rate,last_residual,beta,intercept,residual_mean_max,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABMD,QDEL,2020-05-28,0.569,4.378,0.013,58.274,5.22,0.86019015,3.9261832,0.0730204936714943,-0.015824566698645418,0.008738731001657465,0.002991450169767504,-0.012044216456959314,0.004821495771300362,0.02121828310082255,0.015018821207010497,0.0017836520611603285,-0.0047460746419740844,-0.315,6.585,-0.51,7.955,-0.321,6.629,2015-06-11,health_care_equipment_and_services
ABT,SLP,2020-05-28,0.529,3.466,0.567,-15.012,5.22,0.22660448,0.9679331,0.033887068059773214,-0.035219138747295396,0.0040008380350214255,-0.03714090977819463,-0.016862237158065,0.05855408280501003,-0.013352327570387132,0.039293374850304846,0.02656870229440071,-0.026416318432566553,-0.12,6.871,-0.108,6.53,-0.053,4.977,2015-06-11,health_care_equipment_and_services
ADUS,BSX,2020-05-28,0.765,-2.723,0.271,17.766,5.22,0.71378136,-0.67735535,-0.024264690028878565,-0.03065994682129724,-0.03330288290254117,0.028712903623024,0.04498718178201036,-0.038617465904718554,-0.08076511665234529,0.06901582048186068,-0.10316737495972483,-0.07123085161930832,-0.033,-3.587,0.03,-1.931,0.045,-1.538,2015-06-11,health_care_equipment_and_services
ADUS,CNMD,2020-05-28,0.627,-3.197,0.826,20.251,5.22,0.7432594,-1.4355358,-0.057484734253554805,0.028420689409834526,0.04689834297842408,0.033234348945781665,0.0007581066446218233,0.006222379433355071,0.014291036065889343,-0.07863295093549634,0.022371494107232395,0.00949821446269383,-0.0,-3.202,0.084,-1.722,0.097,-1.5,2015-06-11,health_care_equipment_and_services
ADUS,HCA,2020-05-28,0.863,-2.899,0.963,50.961,5.22,0.5747934,-1.2855611,-0.049275366485898094,-0.007977798073215747,0.021507881012281918,0.013684213688961352,-0.030753368108037245,0.020751145000047894,0.03229880958012937,0.02275617843795754,0.08873274334670271,0.06542194641783729,-0.048,-3.683,0.089,-1.436,0.124,-0.857,2015-06-11,health_care_equipment_and_services
ADUS,USPH,2020-05-28,0.706,-3.541,0.953,35.825,5.22,0.77722627,-2.8838015,0.006012480604305959,0.009713747887846869,-0.0003157269435085986,0.002531394983101933,-0.06568997573065963,0.011629546722764212,0.03223235685969971,0.024147987871335538,0.005064977718559321,-0.042945487473465334,0.037,-3.127,0.061,-2.862,0.066,-2.809,2015-06-11,health_care_equipment_and_services
ALGN,HUM,2020-05-28,0.608,2.939,0.22,229.193,5.22,0.8718821,1.7665927,0.037883267270783366,-0.0100759606580101,0.0070379455672943845,0.02437454965393203,-0.004807955672549329,-0.006566431041714641,0.012071966158444233,0.008124422391424309,-0.010159460522310516,-0.012754769032830132,0.07,2.118,0.06,2.236,0.024,2.662,2015-06-11,health_care_equipment_and_services
ALGN,MODV,2020-05-28,0.725,2.887,0.083,41.763,5.22,0.8901392,0.41665563,-0.008695554785608017,-0.031283907781051425,-0.09161913110482721,0.011687705535290182,0.007888815331730487,0.0340232629271286,-0.051498170944931254,0.004847225343464701,-0.005151824850681731,-0.03417713777146822,0.054,1.9,0.016,2.593,-0.112,4.941,2015-06-11,health_care_equipment_and_services
ALGN,QDEL,2020-05-28,0.784,4.414,0.063,45.671,5.22,0.9650049,4.0070496,-0.019698848244498614,0.010442704931751961,-0.011708519154119048,0.0438160544746453,0.021931604713274613,-0.012726484944534728,-0.0012247768069328427,0.020140677407426595,-0.01640538893809549,-0.01698112037965668,-0.289,6.622,-0.462,7.944,-0.287,6.604,2015-06-11,health_care_equipment_and_services
AMED,ATRC,2020-05-28,0.588,2.99,0.131,13.58,5.22,0.3995915,0.88068557,0.09645166506759603,0.11218872000302356,0.09860228030202867,0.01829667727606241,-0.060124375437475855,0.2018431584846612,0.06658284460455607,-0.06812872577650808,0.09064024609520842,0.07070800587129394,0.09,0.999,0.095,0.885,0.206,-1.547,2015-06-11,health_care_equipment_and_services
AMED,DXCM,2020-05-28,0.627,3.182,0.398,-9.534,5.22,0.41251665,0.81126124,0.02203576646166233,0.016745040819300866,0.02889356906138763,-0.016047885247917462,-0.03627449022602132,0.027445800112728833,0.016853772960347086,-0.03229847925231146,0.02931954705919713,-0.012639480138159185,0.003,3.109,-0.027,3.777,0.029,2.535,2015-06-11,health_care_equipment_and_services
AMEH,HUM,2020-05-28,0.824,2.812,3.223,230.807,5.22,0.9041487,1.2140224,-0.041904614438842275,-0.0699135192613712,0.040331273267107455,-0.01230541411999356,-0.019222416920544837,0.018066370419435415,0.05326985919902211,-0.0158126254201607,0.010729809830279928,0.03736025917028484,0.043,2.304,0.024,2.528,0.002,2.79,2015-06-11,health_care_equipment_and_services
AMEH,QDEL,2020-05-28,0.824,4.387,1.289,40.193,5.22,0.9924137,3.1058087,0.01871231579254242,0.06779169643895834,-0.021483135836427237,0.032786863607845176,-0.017293319982050605,0.026250603340627014,0.04802200756644375,-0.027799568836718015,0.023934505736770473,0.01285693421255068,-0.301,6.828,-0.471,8.204,-0.289,6.729,2015-06-11,health_care_equipment_and_services
AMEH,SLP,2020-05-28,0.51,2.971,0.238,19.076,5.22,0.9752656,0.12371714,-0.04727030804228659,0.019417258029622114,-0.003770438023579509,0.02057593022237042,-0.06074256669113117,-0.03523862881877903,0.09715851289574398,-0.044895968240906296,-0.057046856764549,-0.02335569193079797,-0.204,4.264,-0.297,4.858,-0.22,4.367,2015-06-11,health_care_equipment_and_services
AMN,HUM,2020-05-28,0.529,3.842,2.485,150.5,5.22,0.8706778,1.5812933,0.014424729476120801,0.04060412709130679,-0.005724051893936619,0.013612415633235604,0.025383305646978178,-0.0020158920512542942,-0.05327746218429702,0.007033441495858075,0.0013872359700644165,0.007254681040344954,0.047,3.155,0.074,2.758,0.033,3.362,2015-06-11,health_care_equipment_and_services
AMN,QDEL,2020-05-28,0.647,4.759,0.725,22.552,5.22,0.9656117,0.85731864,-0.012353793966701524,-0.023826511786913834,-0.008997761206656145,0.0249390474476862,0.010222988824278086,-0.03557561818696486,-0.01590543904514899,-0.012138533566487305,-0.012653456543070755,-0.004177611411261336,-0.275,7.117,-0.407,8.239,-0.253,6.924,2015-06-11,health_care_equipment_and_services
AMN,RMD,2020-05-28,0.51,2.831,1.846,10.11,5.22,0.61285007,1.8611864,0.009809231593895459,0.08501439193900183,-0.05240172220628434,0.009763035909073374,-0.0038470672113031616,0.08183836367433715,-0.007455897753065728,0.01400633746259008,0.06309919638391623,0.05092786842550926,-0.125,4.205,-0.112,4.063,-0.035,3.222,2015-06-11,health_care_equipment_and_services
