ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,ACM,2022-04-20,0.684,0.0,3.285,2.047,-4.279,4.368,4.022,0.198,1.728,0.037,0.032,-0.046,0.04,0.023,-0.011,-0.02,0.003,0.003,-0.012,0.037,2.274,0.027,2.554,0.024,2.612,2015-05-11,capital_goods
ABB,LECO,2022-04-20,0.592,1.0,2.036,3.189,19.62,4.368,4.022,0.053,0.258,0.012,-0.024,0.018,-0.024,-0.015,-0.018,0.0,-0.025,-0.02,0.011,-0.028,3.222,-0.029,3.303,-0.025,3.099,2015-05-11,capital_goods
ABB,WSO,2022-04-20,0.605,1.0,2.071,8.157,-4.104,4.368,4.022,0.182,0.272,-0.021,-0.004,-0.003,0.013,0.014,0.003,0.018,0.042,0.011,0.024,0.036,0.668,0.026,1.042,0.002,1.982,2015-05-11,capital_goods
ACM,ETN,2022-04-20,0.842,0.333,-2.724,2.163,2.817,4.368,4.022,0.172,-0.956,-0.013,0.022,0.004,0.017,-0.027,0.108,0.055,-0.031,0.011,0.035,0.03,-1.619,0.026,-1.763,0.032,-1.553,2015-05-11,capital_goods
ACM,FERG,2022-04-20,0.711,0.667,-2.861,2.118,-1.876,4.368,4.022,0.208,-0.596,0.047,-0.031,-0.027,-0.053,-0.04,-0.019,0.059,-0.011,0.017,0.016,0.004,-2.728,0.008,-2.588,0.001,-2.818,2015-05-11,capital_goods
ACM,HUBB,2022-04-20,0.934,0.167,-2.225,2.171,40.162,4.368,4.022,0.617,-0.464,-0.023,0.003,0.04,0.046,0.01,-0.06,-0.016,0.011,0.01,-0.007,0.056,-0.043,0.042,-0.584,0.074,0.683,2015-05-11,capital_goods
ACM,PH,2022-04-20,0.553,0.333,-2.681,3.944,31.141,4.368,4.022,0.293,-1.305,-0.012,-0.035,0.032,-0.023,-0.023,0.009,0.01,-0.025,-0.053,-0.006,0.025,-1.911,0.017,-2.169,0.032,-1.687,2015-05-11,capital_goods
AER,CW,2022-04-20,0.816,0.667,4.125,1.179,60.354,4.368,4.022,0.019,1.369,0.014,-0.015,-0.056,-0.028,-0.007,0.001,0.011,0.003,0.023,-0.008,0.043,2.997,0.052,2.769,0.048,2.866,2015-05-11,capital_goods
AER,RTX,2022-04-20,0.737,0.333,4.207,0.826,34.599,4.368,4.022,0.229,2.227,0.031,0.044,0.02,0.053,0.006,0.009,-0.023,0.036,0.078,0.009,0.055,2.874,0.007,4.046,0.014,3.859,2015-05-11,capital_goods
AGCO,DCI,2022-04-20,0.618,0.667,-2.622,0.186,35.876,4.368,4.022,0.02,-0.747,-0.007,-0.014,0.005,-0.026,0.01,0.0,0.006,0.008,-0.005,0.008,0.011,-2.376,-0.001,-2.633,0.085,-0.795,2015-05-11,capital_goods
