ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,GD,2020-08-19,0.513,0.0,-2.734,4.329,81.317,5.265,4.535,0.026,-1.884,-0.03,-0.021,0.035,0.108,0.259,-0.063,-0.171,-0.003,-0.118,-0.061,-0.029,-3.182,-0.052,-3.538,-0.023,-3.085,2013-09-09,capital_goods
ABB,HII,2020-08-19,0.776,0.0,-2.693,4.302,111.289,5.265,4.535,0.02,-1.732,0.033,-0.01,-0.007,-0.033,-0.041,-0.01,0.014,0.006,0.018,-0.026,-0.039,-3.104,-0.057,-3.3,-0.018,-2.886,2013-09-09,capital_goods
ABB,NDSN,2020-08-19,0.789,1.0,2.104,4.55,40.692,5.265,4.535,0.772,1.741,0.011,0.02,-0.078,-0.001,-0.066,-0.01,0.045,-0.024,-0.001,-0.015,0.031,1.633,-0.008,2.224,0.019,1.812,2013-09-09,capital_goods
ACM,ETN,2020-08-19,0.513,1.0,2.803,1.348,25.127,5.265,4.535,0.255,1.888,-0.002,-0.012,-0.025,0.008,0.009,-0.009,0.001,-0.024,0.025,0.012,-0.006,2.92,0.02,2.382,-0.003,2.862,2013-09-09,capital_goods
ACM,HII,2020-08-19,0.671,0.0,-2.3,2.969,93.057,5.265,4.535,0.224,-1.258,0.023,-0.004,0.013,-0.02,-0.054,0.021,0.023,-0.013,0.018,-0.003,-0.061,-3.015,-0.135,-3.887,-0.122,-3.731,2013-09-09,capital_goods
ACM,HUBB,2020-08-19,0.987,1.0,2.433,2.206,33.554,5.265,4.535,0.337,0.769,0.02,0.077,0.046,-0.006,-0.043,0.028,0.047,-0.025,0.035,0.057,0.036,1.455,0.065,0.675,0.062,0.752,2013-09-09,capital_goods
ACM,ITW,2020-08-19,0.592,0.667,2.956,2.817,36.616,5.265,4.535,0.489,1.662,-0.008,0.012,-0.006,-0.009,-0.006,0.024,-0.002,-0.04,0.04,0.063,0.003,2.887,0.046,1.995,0.059,1.719,2013-09-09,capital_goods
ACM,NDSN,2020-08-19,0.816,0.667,3.239,2.959,27.704,5.265,4.535,0.565,2.497,-0.052,-0.041,0.02,0.01,0.04,0.003,-0.029,0.031,-0.051,0.04,0.051,2.372,0.059,2.23,0.106,1.417,2013-09-09,capital_goods
AER,DE,2020-08-19,0.605,0.333,2.751,0.805,95.151,5.265,4.535,0.095,2.275,0.008,0.064,-0.014,0.07,0.041,0.008,-0.034,-0.002,0.027,0.008,-0.153,4.08,-0.224,4.692,-0.272,5.103,2013-09-09,capital_goods
AER,EME,2020-08-19,0.579,1.0,2.523,0.766,35.267,5.265,4.535,0.078,1.385,-0.034,0.036,-0.0,0.002,-0.019,-0.016,0.006,0.017,-0.036,-0.056,0.033,2.008,0.026,2.119,-0.025,2.919,2013-09-09,capital_goods
AER,FERG,2020-08-19,0.842,0.0,3.569,0.415,46.586,5.265,4.535,0.24,2.865,-0.036,-0.035,0.008,-0.008,0.026,-0.006,-0.028,0.041,-0.044,-0.022,0.003,3.536,-0.081,4.485,-0.046,4.096,2013-09-09,capital_goods
AER,GGG,2020-08-19,0.539,0.0,2.349,0.189,31.795,5.265,4.535,0.126,2.089,-0.017,-0.026,0.028,-0.009,0.002,0.001,-0.004,-0.023,0.007,-0.009,-0.076,2.95,-0.13,3.378,-0.145,3.495,2013-09-09,capital_goods
AER,TREX,2020-08-19,0.539,0.0,2.877,-0.175,40.861,5.265,4.535,0.154,2.782,0.003,0.044,-0.008,-0.046,-0.029,0.047,0.086,0.01,0.005,0.075,0.122,2.25,-0.025,3.006,-0.007,2.914,2013-09-09,capital_goods
AME,BA,2020-08-19,0.513,0.0,-2.802,3.625,5.829,5.265,4.535,0.012,-0.592,0.01,0.0,-0.011,0.033,0.045,-0.016,-0.033,-0.012,-0.024,-0.034,-0.014,-2.91,-0.05,-3.172,-0.045,-3.136,2013-09-09,capital_goods
BWXT,WSO,2020-08-19,0.697,0.667,5.299,1.562,62.443,5.265,4.535,0.932,5.17,-0.033,-0.044,0.016,0.005,-0.033,0.001,0.016,-0.053,-0.007,-0.019,0.023,4.804,0.013,5.013,0.01,5.077,2013-09-09,capital_goods
CMI,OSK,2020-08-19,0.882,0.333,-3.44,0.44,8.329,5.265,4.535,0.297,-1.395,0.035,0.003,-0.002,-0.041,-0.033,0.056,0.104,-0.028,0.062,0.033,-0.012,-3.801,-0.018,-3.953,-0.065,-5.319,2013-09-09,capital_goods
CR,DCI,2020-08-19,0.513,1.0,2.376,0.293,23.439,5.265,4.535,0.558,1.488,-0.026,0.01,0.011,0.009,-0.026,0.018,0.026,-0.045,0.0,-0.007,0.007,2.263,-0.02,2.713,-0.021,2.723,2013-09-09,capital_goods
CR,ETN,2020-08-19,0.526,0.5,3.055,0.21,56.864,5.265,4.535,0.678,2.558,0.051,0.013,0.029,0.013,-0.017,-0.004,0.019,-0.024,-0.028,0.003,-0.035,3.476,-0.073,3.93,-0.132,4.628,2013-09-09,capital_goods
CR,HUBB,2020-08-19,0.513,0.0,2.631,0.331,86.48,5.265,4.535,0.754,1.747,-0.024,-0.033,0.034,-0.014,-0.019,0.016,0.02,-0.029,0.013,0.014,0.021,2.375,-0.021,2.889,-0.057,3.339,2013-09-09,capital_goods
CR,NDSN,2020-08-19,0.658,0.0,3.067,0.02,129.205,5.265,4.535,0.692,2.553,-0.076,-0.088,0.009,-0.034,0.008,0.07,-0.032,-0.016,0.038,-0.032,0.057,2.566,-0.018,3.227,-0.0,3.071,2013-09-09,capital_goods
CW,WSO,2020-08-19,0.592,0.0,5.271,0.538,82.837,5.265,4.535,0.711,0.618,0.017,0.025,-0.03,0.048,-0.055,0.034,0.039,-0.02,0.012,0.052,0.013,5.053,0.006,5.174,0.044,4.545,2013-09-09,capital_goods
DCI,ETN,2020-08-19,0.763,0.0,2.947,1.428,8.438,5.265,4.535,0.838,2.033,-0.019,-0.008,0.003,0.01,-0.016,-0.002,0.011,0.008,-0.003,-0.029,-0.033,3.85,-0.041,4.081,-0.065,4.747,2013-09-09,capital_goods
DCI,NDSN,2020-08-19,0.671,0.0,3.166,2.827,4.771,5.265,4.535,0.857,2.959,0.085,0.119,-0.003,0.005,-0.033,-0.003,0.104,-0.059,-0.125,0.061,0.019,2.814,-0.009,3.333,0.028,2.638,2013-09-09,capital_goods
DCI,RRX,2020-08-19,0.539,0.333,2.905,1.065,22.523,5.265,4.535,0.8,1.205,0.033,0.031,-0.041,0.023,0.011,-0.019,-0.025,-0.022,-0.013,-0.009,-0.03,3.778,-0.022,3.565,-0.137,6.934,2013-09-09,capital_goods
DOV,LHX,2020-08-19,0.632,0.5,-2.287,2.005,-11.404,5.265,4.535,0.174,-0.646,0.025,-0.019,0.025,-0.034,-0.041,0.004,0.035,-0.032,-0.014,-0.004,0.0,-2.282,-0.035,-3.325,-0.031,-3.22,2013-09-09,capital_goods
EMR,FLS,2020-08-19,0.526,0.0,-2.329,0.321,21.245,5.265,4.535,0.195,-1.755,0.124,0.089,-0.039,-0.009,-0.111,0.023,0.075,-0.053,0.029,0.037,-0.028,-2.572,-0.035,-2.628,0.014,-2.212,2013-09-09,capital_goods
ETN,RTX,2020-08-19,0.829,0.0,-3.563,0.608,25.786,5.265,4.535,0.536,-3.476,-0.046,-0.002,-0.024,0.076,0.02,-0.062,-0.113,0.046,-0.081,-0.061,-0.009,-3.705,-0.038,-4.188,-0.019,-3.866,2013-09-09,capital_goods
FERG,HXL,2020-08-19,0.605,0.0,-3.049,0.593,20.273,5.265,4.535,0.533,-2.811,-0.016,0.05,0.028,0.053,-0.025,-0.0,0.062,0.028,-0.019,0.022,-0.014,-3.166,-0.087,-3.759,0.068,-2.491,2013-09-09,capital_goods
FERG,SPR,2020-08-19,0.579,0.0,-2.656,0.288,49.403,5.265,4.535,0.008,-2.651,0.005,-0.02,-0.028,-0.003,0.113,-0.067,-0.079,0.04,-0.118,-0.118,0.018,-2.616,-0.078,-2.834,0.222,-2.153,2013-09-09,capital_goods
FERG,WSO,2020-08-19,0.605,1.0,4.024,1.65,32.636,5.265,4.535,0.246,0.931,-0.013,-0.033,0.011,-0.006,0.005,-0.007,0.013,-0.031,-0.021,0.031,0.006,3.792,0.05,2.215,0.054,2.053,2013-09-09,capital_goods
FLS,SNA,2020-08-19,0.553,1.0,2.226,1.492,84.324,5.265,4.535,0.062,0.246,0.047,0.011,0.025,-0.075,-0.037,0.067,0.13,-0.057,0.094,0.078,0.002,2.183,-0.039,3.145,-0.088,4.308,2013-09-09,capital_goods
HII,ITW,2020-08-19,0.539,0.0,3.874,0.335,68.815,5.265,4.535,0.861,3.825,0.027,-0.0,-0.024,-0.012,0.012,0.005,-0.007,-0.023,0.011,0.011,-0.03,4.3,-0.051,4.595,-0.06,4.715,2013-09-09,capital_goods
HII,NDSN,2020-08-19,0.618,0.0,3.788,0.283,75.084,5.265,4.535,0.699,0.131,-0.019,-0.002,0.062,0.015,-0.022,-0.008,0.033,-0.021,-0.004,0.031,0.033,3.41,-0.031,4.138,0.0,3.784,2013-09-09,capital_goods
HII,PH,2020-08-19,0.605,1.0,4.326,0.574,44.692,5.265,4.535,0.208,2.401,0.011,-0.019,0.022,-0.024,-0.028,0.058,0.028,-0.015,0.014,0.054,-0.034,4.978,-0.083,5.896,-0.197,8.041,2013-09-09,capital_goods
HII,WSO,2020-08-19,0.645,0.0,5.305,0.271,89.0,5.265,4.535,0.9,0.52,0.035,0.027,0.0,0.05,0.018,0.07,0.01,-0.035,-0.026,0.042,0.009,5.169,0.009,5.173,0.022,4.974,2013-09-09,capital_goods
HUBB,MTZ,2020-08-19,0.592,0.0,-2.009,0.492,-8.148,5.265,4.535,0.0,-0.966,-0.027,-0.004,0.053,0.028,0.09,-0.025,-0.064,0.048,-0.072,-0.023,-0.003,-2.06,0.0,-2.003,0.044,-1.261,2013-09-09,capital_goods
HUBB,NDSN,2020-08-19,0.737,0.0,2.279,1.419,-25.921,5.265,4.535,0.612,1.229,0.032,-0.031,-0.073,-0.053,-0.097,0.022,0.11,0.032,0.032,0.05,0.012,1.925,-0.002,2.337,0.04,1.098,2013-09-09,capital_goods
HUBB,PCAR,2020-08-19,0.961,0.5,2.867,0.524,1.482,5.265,4.535,0.855,0.791,0.014,-0.033,-0.012,0.029,0.057,0.011,-0.05,-0.01,0.039,0.049,0.007,2.528,-0.011,3.393,0.031,1.421,2013-09-09,capital_goods
