ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,ETN,2020-09-02,0.5,1.0,2.112,2.085,31.084,4.936,4.572,0.714,1.426,-0.03,0.023,0.044,0.01,-0.033,0.057,0.01,-0.008,0.066,0.027,0.019,1.767,-0.023,2.537,-0.079,3.565,2013-09-23,capital_goods
ABB,GD,2020-09-02,0.513,0.0,-2.311,3.776,92.113,4.936,4.572,0.008,-1.483,0.009,-0.012,0.019,0.005,-0.001,-0.014,0.015,0.015,0.03,-0.017,-0.054,-3.084,-0.053,-3.068,-0.008,-2.431,2013-09-23,capital_goods
ABB,HII,2020-09-02,0.763,0.0,-2.753,3.412,128.651,4.936,4.572,0.032,-1.739,0.022,-0.021,0.025,-0.007,-0.007,-0.006,-0.035,-0.025,-0.011,-0.021,-0.031,-3.029,0.006,-2.703,0.043,-2.361,2013-09-23,capital_goods
ACM,ETN,2020-09-02,0.513,0.833,3.151,1.366,24.816,4.936,4.572,0.357,2.291,-0.018,-0.016,-0.048,-0.009,-0.025,0.011,0.012,0.038,0.032,0.022,0.058,1.9,0.055,1.975,0.027,2.573,2013-09-23,capital_goods
ACM,HII,2020-09-02,0.658,0.0,-2.747,2.778,99.449,4.936,4.572,0.233,-1.669,-0.011,-0.022,-0.003,-0.005,0.06,0.022,-0.007,0.011,0.034,0.006,-0.077,-3.587,-0.089,-3.711,-0.094,-3.767,2013-09-23,capital_goods
ACM,HUBB,2020-09-02,0.987,1.0,2.639,2.226,33.147,4.936,4.572,0.404,0.925,-0.03,-0.092,-0.04,-0.003,0.008,-0.001,0.008,-0.015,0.049,-0.051,0.092,0.129,0.068,0.777,0.088,0.248,2013-09-23,capital_goods
ACM,ITW,2020-09-02,0.592,0.5,3.017,2.852,36.01,4.936,4.572,0.565,2.009,0.024,0.013,-0.017,0.036,0.035,-0.004,-0.029,0.008,0.025,0.02,0.071,1.539,0.066,1.644,0.109,0.751,2013-09-23,capital_goods
ACM,NDSN,2020-09-02,0.816,0.5,2.63,2.986,27.441,4.936,4.572,0.609,1.822,0.007,0.01,0.02,0.014,-0.0,0.002,0.009,0.017,0.011,-0.016,0.065,1.552,0.072,1.433,0.123,0.574,2013-09-23,capital_goods
AER,CAT,2020-09-02,0.513,0.0,2.473,0.922,70.843,4.936,4.572,0.252,1.801,-0.014,0.03,-0.018,0.119,0.009,-0.014,-0.006,-0.011,0.003,0.017,-0.021,2.67,-0.103,3.448,-0.1,3.417,2013-09-23,capital_goods
AER,DE,2020-09-02,0.605,0.333,3.458,0.582,107.118,4.936,4.572,0.15,3.276,0.036,0.01,0.026,-0.005,0.009,-0.004,-0.009,-0.015,0.011,0.033,-0.044,3.859,-0.074,4.135,-0.161,4.926,2013-09-23,capital_goods
AER,EME,2020-09-02,0.579,0.833,2.631,0.723,37.577,4.936,4.572,0.115,1.461,0.054,-0.029,0.024,0.003,0.012,-0.005,0.008,-0.026,-0.018,0.007,0.053,1.828,0.033,2.13,-0.036,3.172,2013-09-23,capital_goods
AER,FERG,2020-09-02,0.829,0.0,3.296,0.336,50.797,4.936,4.572,0.299,2.573,0.0,-0.013,-0.031,-0.021,0.005,0.015,0.026,-0.059,0.015,-0.019,-0.031,3.623,-0.029,3.601,-0.133,4.702,2013-09-23,capital_goods
