ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,GD,2020-08-05,0.513,0.0,-3.158,4.993,68.391,5.027,5.22,0.044,-2.293,-0.031,-0.021,-0.029,-0.008,-0.029,-0.017,0.006,0.05,-0.029,0.011,0.022,-2.79,-0.031,-3.67,-0.027,-3.602,2013-08-23,capital_goods
ABB,HII,2020-08-05,0.789,0.167,-2.319,5.299,91.883,5.027,5.22,0.015,-1.379,-0.053,-0.056,-0.017,0.003,-0.03,0.02,0.024,-0.018,-0.014,-0.029,-0.075,-3.252,-0.105,-3.635,-0.056,-3.025,2013-08-23,capital_goods
ABB,NDSN,2020-08-05,0.789,1.0,2.052,4.071,49.374,5.027,5.22,0.758,1.539,-0.013,-0.036,-0.048,-0.031,-0.012,-0.008,0.044,-0.003,0.01,-0.004,0.02,1.764,0.009,1.921,-0.017,2.295,2013-08-23,capital_goods
ACM,ETN,2020-08-05,0.5,1.0,2.189,1.327,25.562,5.027,5.22,0.164,1.273,-0.02,-0.008,0.038,0.016,0.001,-0.014,-0.017,0.029,-0.021,-0.02,-0.051,3.27,-0.012,2.446,-0.025,2.719,2013-08-23,capital_goods
ACM,ITW,2020-08-05,0.592,0.833,2.531,2.774,37.462,5.027,5.22,0.42,1.255,-0.02,-0.026,0.01,-0.035,-0.037,0.042,0.062,-0.023,0.041,-0.033,-0.028,3.125,0.019,2.138,0.013,2.249,2013-08-23,capital_goods
ACM,MDU,2020-08-05,0.566,0.0,-2.029,0.268,13.943,5.027,5.22,0.137,-0.469,0.008,0.007,0.005,-0.032,-0.014,0.027,0.046,-0.005,0.038,0.034,0.054,-0.941,-0.031,-2.646,-0.011,-2.251,2013-08-23,capital_goods
ACM,NDSN,2020-08-05,0.816,0.833,3.016,2.894,29.061,5.027,5.22,0.515,1.976,0.029,0.019,0.014,-0.024,-0.013,0.011,0.008,-0.013,0.01,0.043,0.02,2.669,0.055,2.056,0.071,1.782,2013-08-23,capital_goods
AER,DE,2020-08-05,0.605,0.333,2.611,0.995,84.915,5.027,5.22,0.056,2.195,-0.001,-0.028,-0.029,-0.074,0.007,-0.003,-0.02,-0.027,-0.014,-0.0,-0.139,3.82,-0.227,4.579,-0.285,5.085,2013-08-23,capital_goods
AER,EME,2020-08-05,0.566,1.0,2.472,0.809,32.961,5.027,5.22,0.043,1.318,-0.008,-0.018,-0.02,0.006,0.001,-0.013,0.008,-0.039,-0.01,0.036,-0.009,2.622,-0.001,2.484,-0.012,2.661,2013-08-23,capital_goods
AER,FERG,2020-08-05,0.855,0.0,3.24,0.489,42.629,5.027,5.22,0.181,2.324,-0.012,-0.021,-0.045,-0.019,-0.018,0.005,0.005,0.03,-0.018,0.014,-0.076,4.106,-0.105,4.443,-0.159,5.065,2013-08-23,capital_goods
AER,GGG,2020-08-05,0.539,0.0,2.177,0.243,28.862,5.027,5.22,0.086,1.93,-0.003,0.017,0.053,0.043,-0.036,0.017,0.068,-0.003,0.02,-0.007,-0.072,2.742,-0.133,3.219,-0.161,3.438,2013-08-23,capital_goods
AER,TREX,2020-08-05,0.539,0.0,2.75,-0.081,35.802,5.027,5.22,0.119,2.627,-0.026,0.003,-0.007,0.002,-0.004,-0.011,0.017,-0.044,-0.034,0.001,-0.02,2.853,-0.107,3.298,-0.022,2.865,2013-08-23,capital_goods
AME,BA,2020-08-05,0.513,0.0,-2.713,3.92,-14.06,5.027,5.22,0.017,-0.62,0.001,0.011,-0.012,-0.039,0.04,-0.018,-0.053,0.002,-0.059,-0.044,-0.035,-2.99,-0.057,-3.17,-0.102,-3.528,2013-08-23,capital_goods
BWXT,WSO,2020-08-05,0.697,0.833,6.096,1.504,64.632,5.027,5.22,0.902,5.747,-0.042,-0.016,0.014,-0.055,0.053,-0.02,-0.044,0.022,-0.043,-0.0,-0.013,6.43,0.002,6.041,-0.007,6.261,2013-08-23,capital_goods
CMI,OSK,2020-08-05,0.882,0.5,-2.792,0.48,2.909,5.027,5.22,0.3,-0.874,0.04,0.011,-0.039,-0.004,-0.02,0.006,-0.001,0.024,0.031,-0.036,-0.033,-3.824,-0.073,-5.06,-0.135,-6.974,2013-08-23,capital_goods
CR,DCI,2020-08-05,0.5,1.0,2.486,0.314,21.767,5.027,5.22,0.568,1.555,0.02,0.038,-0.025,-0.01,-0.035,0.001,0.044,-0.037,-0.018,0.029,0.039,1.82,-0.037,3.13,-0.008,2.618,2013-08-23,capital_goods
CR,ETN,2020-08-05,0.526,0.333,2.775,0.26,52.908,5.027,5.22,0.69,2.216,-0.013,0.006,0.007,0.003,-0.011,0.018,0.018,-0.038,0.039,-0.036,-0.062,3.536,-0.104,4.052,-0.152,4.637,2013-08-23,capital_goods
CR,HUBB,2020-08-05,0.526,0.0,2.377,0.39,81.721,5.027,5.22,0.781,1.561,0.007,-0.049,-0.076,-0.049,-0.007,-0.009,-0.009,0.031,-0.007,0.017,-0.053,3.051,-0.031,2.771,-0.106,3.726,2013-08-23,capital_goods
CR,NDSN,2020-08-05,0.671,0.0,3.045,0.165,117.701,5.027,5.22,0.711,2.629,0.001,0.006,-0.019,0.011,0.002,-0.002,-0.021,0.001,-0.007,0.008,0.041,2.667,-0.001,3.059,-0.019,3.217,2013-08-23,capital_goods
