ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,MIDD,2020-05-11,0.592,0.167,-3.343,1.934,82.164,4.636,4.989,0.476,-2.639,-0.021,0.013,-0.003,0.004,-0.018,0.036,0.028,0.056,0.051,0.035,0.12,-2.652,0.017,-3.245,0.303,-1.6,2013-05-30,capital_goods
ABB,NDSN,2020-05-11,0.776,1.0,2.555,4.023,45.35,4.636,4.989,0.465,2.139,-0.023,-0.032,-0.01,-0.061,-0.012,0.069,-0.029,0.029,0.046,-0.003,-0.066,3.4,0.024,2.254,-0.014,2.731,2013-05-30,capital_goods
ACM,MDU,2020-05-11,0.566,0.833,-2.61,0.316,12.297,4.636,4.989,0.005,-0.516,0.071,-0.042,-0.044,-0.051,0.016,-0.028,-0.02,-0.006,0.011,-0.013,-0.011,-2.845,-0.0,-2.616,0.052,-1.542,2013-05-30,capital_goods
ACM,NDSN,2020-05-11,0.75,0.833,2.459,2.684,30.913,4.636,4.989,0.046,1.423,0.059,-0.045,-0.071,-0.088,0.114,-0.123,-0.11,0.079,-0.065,-0.056,-0.043,3.138,-0.063,3.463,-0.091,3.901,2013-05-30,capital_goods
AER,FERG,2020-05-11,0.855,0.167,3.153,0.917,20.144,4.636,4.989,0.001,1.363,-0.003,-0.022,-0.032,-0.044,-0.032,-0.05,-0.013,-0.021,-0.022,-0.014,-0.032,3.601,-0.126,4.91,-0.164,5.434,2013-05-30,capital_goods
AER,GGG,2020-05-11,0.539,0.0,2.406,0.568,11.666,4.636,4.989,0.0,2.244,0.029,0.008,0.005,-0.004,0.031,-0.002,-0.004,0.006,-0.02,0.018,-0.039,2.737,-0.029,2.649,-0.1,3.259,2013-05-30,capital_goods
AER,TREX,2020-05-11,0.539,0.0,4.084,0.593,0.28,4.636,4.989,0.027,0.751,-0.01,0.004,0.03,-0.037,-0.029,0.028,0.059,0.014,0.009,0.01,0.017,3.96,-0.045,4.417,-0.099,4.825,2013-05-30,capital_goods
AGCO,ESLT,2020-05-11,0.868,1.0,3.015,2.047,4.279,4.636,4.989,0.208,0.988,-0.0,0.023,0.008,0.034,0.013,0.017,-0.025,0.034,-0.04,-0.031,0.017,2.661,0.054,1.922,0.161,-0.246,2013-05-30,capital_goods
AME,BA,2020-05-11,0.513,0.0,-3.745,4.991,-81.223,4.636,4.989,0.004,-0.608,0.02,-0.003,0.038,-0.029,0.039,-0.05,-0.026,0.021,-0.001,0.015,0.047,-3.267,0.057,-3.173,-0.053,-4.276,2013-05-30,capital_goods
BA,ITT,2020-05-11,0.553,0.0,2.431,0.095,22.893,4.636,4.989,0.369,1.409,-0.025,0.001,-0.024,-0.022,0.01,-0.01,-0.017,0.018,0.015,-0.013,-0.036,2.82,-0.024,2.687,-0.118,3.706,2013-05-30,capital_goods
CMI,MIDD,2020-05-11,0.526,0.333,-3.533,0.084,108.372,4.636,4.989,0.779,-2.798,-0.003,-0.013,0.002,-0.028,0.004,0.007,0.003,-0.031,0.007,0.02,0.224,-2.561,0.166,-2.814,0.537,-1.202,2013-05-30,capital_goods
CMI,NDSN,2020-05-11,0.711,1.0,2.308,0.949,-4.83,4.636,4.989,0.239,0.77,0.024,-0.019,0.013,0.016,-0.001,0.024,-0.006,-0.021,-0.005,-0.029,-0.047,3.666,-0.022,2.936,0.036,1.29,2013-05-30,capital_goods
CMI,OSK,2020-05-11,0.842,1.0,-3.513,0.581,-10.409,4.636,4.989,0.098,-0.615,-0.001,0.008,0.016,0.014,-0.005,-0.037,0.012,0.01,-0.029,0.037,0.036,-2.297,0.003,-3.398,-0.06,-5.511,2013-05-30,capital_goods
CMI,PWR,2020-05-11,0.868,1.0,-2.406,0.213,5.281,4.636,4.989,0.56,-0.423,-0.034,-0.022,-0.003,-0.01,-0.026,0.007,0.01,0.022,0.011,0.011,0.054,-0.695,0.018,-1.834,0.079,0.13,2013-05-30,capital_goods
CR,DCI,2020-05-11,0.5,0.333,2.895,0.439,11.977,4.636,4.989,0.688,1.808,0.013,0.04,0.043,0.026,-0.002,-0.024,0.026,-0.007,-0.008,0.004,-0.004,2.972,0.021,2.498,-0.026,3.383,2013-05-30,capital_goods
CR,ETN,2020-05-11,0.566,0.0,2.684,0.549,30.331,4.636,4.989,0.91,2.465,0.016,0.013,0.03,-0.009,-0.004,0.014,0.007,0.032,0.019,0.042,-0.056,3.462,-0.03,3.104,-0.113,4.261,2013-05-30,capital_goods
CR,HUBB,2020-05-11,0.605,0.0,2.007,0.675,59.462,4.636,4.989,0.899,1.414,-0.032,-0.017,0.056,-0.059,-0.036,-0.019,0.014,-0.019,-0.013,-0.019,-0.033,2.439,-0.01,2.137,-0.105,3.389,2013-05-30,capital_goods
CR,NDSN,2020-05-11,0.75,0.0,4.226,1.159,40.022,4.636,4.989,0.872,0.961,0.014,-0.039,0.017,-0.015,-0.001,-0.022,-0.019,-0.008,0.002,0.043,-0.087,5.421,-0.066,5.137,-0.095,5.54,2013-05-30,capital_goods
CW,WSO,2020-05-11,0.592,1.0,3.824,0.767,53.41,4.636,4.989,0.253,0.728,0.006,-0.009,-0.008,-0.004,-0.037,0.012,0.035,-0.011,0.027,0.006,-0.047,5.264,-0.114,7.342,-0.281,12.474,2013-05-30,capital_goods
DCI,NDSN,2020-05-11,0.763,0.333,3.666,2.885,-2.27,4.636,4.989,0.537,1.961,-0.062,-0.074,0.053,-0.004,-0.023,-0.014,0.024,0.028,0.001,0.017,-0.06,5.233,-0.063,5.302,-0.051,5.006,2013-05-30,capital_goods
EME,LMT,2020-05-11,0.5,0.0,3.571,3.673,20.821,4.636,4.989,0.801,2.887,-0.025,-0.019,0.014,-0.023,0.008,-0.022,0.001,0.005,-0.023,0.025,0.01,3.392,0.049,2.716,0.086,2.059,2013-05-30,capital_goods
