ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,GD,2020-09-17,0.513,0.0,-2.646,3.227,102.841,4.76,3.897,0.0,-1.832,-0.014,0.023,0.048,0.025,-0.152,0.032,0.126,0.001,0.108,0.011,-0.015,-2.838,0.024,-2.335,0.03,-2.268,2013-10-07,capital_goods
ABB,HII,2020-09-17,0.75,0.0,-2.558,2.495,146.677,4.76,3.897,0.051,-1.519,-0.016,-0.017,0.05,-0.014,-0.022,-0.029,0.006,0.028,-0.002,-0.049,-0.02,-2.716,0.044,-2.204,0.105,-1.721,2013-10-07,capital_goods
ACM,ETN,2020-09-17,0.513,0.667,2.807,1.37,24.963,4.76,3.897,0.45,2.027,-0.022,-0.002,0.025,-0.022,-0.003,0.013,-0.002,-0.064,-0.009,0.038,0.029,2.205,0.009,2.616,-0.005,2.906,2013-10-07,capital_goods
ACM,HII,2020-09-17,0.645,0.0,-2.728,2.541,107.451,4.76,3.897,0.238,-1.661,-0.016,-0.031,-0.019,-0.076,-0.03,0.029,0.043,-0.018,0.0,0.015,-0.075,-3.496,-0.058,-3.321,0.023,-2.493,2013-10-07,capital_goods
ACM,ITW,2020-09-17,0.592,0.333,2.685,2.869,35.96,4.76,3.897,0.63,1.718,-0.014,-0.017,-0.013,0.033,-0.008,0.004,0.022,-0.015,0.018,-0.001,0.037,1.93,0.059,1.481,0.055,1.559,2013-10-07,capital_goods
ACM,NDSN,2020-09-17,0.816,0.333,2.3,2.998,27.672,4.76,3.897,0.652,1.615,-0.055,-0.03,0.031,0.021,0.037,-0.013,-0.021,0.02,-0.005,-0.009,0.017,2.03,0.062,1.301,0.072,1.124,2013-10-07,capital_goods
AER,CAT,2020-09-17,0.513,0.0,2.564,0.779,78.468,4.76,3.897,0.281,1.955,0.064,0.003,0.057,-0.012,-0.063,0.0,0.137,-0.042,-0.009,0.073,-0.091,3.411,-0.065,3.167,-0.088,3.384,2013-10-07,capital_goods
AER,DE,2020-09-17,0.605,0.167,3.264,0.333,120.37,4.76,3.897,0.19,2.841,-0.043,-0.01,0.016,0.003,0.018,-0.016,-0.013,-0.018,-0.038,0.049,-0.094,4.074,-0.158,4.633,-0.163,4.675,2013-10-07,capital_goods
AER,FERG,2020-09-17,0.816,0.0,3.079,0.259,54.882,4.76,3.897,0.331,2.332,-0.038,-0.028,0.03,-0.001,0.002,-0.02,-0.027,0.05,-0.035,0.006,-0.071,3.784,-0.064,3.714,-0.172,4.796,2013-10-07,capital_goods
AER,GGG,2020-09-17,0.539,0.0,2.485,0.07,38.181,4.76,3.897,0.194,2.125,0.006,-0.0,0.008,0.012,0.013,0.006,-0.014,-0.047,0.003,-0.005,-0.077,3.086,-0.114,3.382,-0.135,3.545,2013-10-07,capital_goods
AME,BA,2020-09-17,0.5,0.0,-2.473,3.024,47.143,4.76,3.897,0.0,-2.459,0.0,-0.017,0.037,-0.045,0.15,-0.056,-0.127,0.02,-0.091,-0.101,-0.048,-2.774,-0.039,-2.717,0.03,-2.282,2013-10-07,capital_goods
AOS,HII,2020-09-17,0.513,0.0,-2.386,1.728,112.819,4.76,3.897,0.092,-1.271,-0.01,-0.049,0.001,0.058,0.007,0.022,-0.01,-0.017,-0.022,0.055,-0.026,-2.639,0.027,-2.129,0.088,-1.545,2013-10-07,capital_goods
BWXT,WSO,2020-09-17,0.697,0.333,3.93,1.645,59.734,4.76,3.897,0.963,3.453,0.008,0.015,-0.003,-0.016,-0.014,0.044,-0.031,-0.008,0.068,0.016,-0.016,4.205,-0.011,4.117,0.04,3.22,2013-10-07,capital_goods
CMI,OSK,2020-09-17,0.868,0.0,-2.414,0.367,18.275,4.76,3.897,0.198,-0.987,0.04,0.017,-0.033,0.012,-0.028,0.005,0.044,-0.049,-0.013,-0.0,-0.023,-2.965,-0.05,-3.619,0.018,-1.981,2013-10-07,capital_goods
CMI,PWR,2020-09-17,0.895,1.0,2.579,0.193,8.322,4.76,3.897,0.403,0.425,-0.01,0.013,-0.042,0.015,0.017,-0.011,-0.038,0.002,-0.024,-0.026,-0.078,6.019,-0.141,8.758,-0.146,8.985,2013-10-07,capital_goods
CR,ETN,2020-09-17,0.513,0.667,3.012,0.074,67.536,4.76,3.897,0.622,2.316,0.036,-0.024,-0.054,-0.0,-0.023,0.039,0.006,0.003,0.045,0.013,-0.039,3.434,-0.115,4.249,-0.086,3.944,2013-10-07,capital_goods
CR,NDSN,2020-09-17,0.632,0.0,2.292,-0.276,152.471,4.76,3.897,0.61,1.45,0.002,0.012,0.052,0.059,-0.01,0.009,0.014,-0.016,-0.002,0.005,-0.076,2.873,-0.083,2.926,-0.031,2.526,2013-10-07,capital_goods
CW,WSO,2020-09-17,0.592,0.0,4.034,0.446,95.082,4.76,3.897,0.778,0.698,-0.027,-0.042,-0.023,-0.038,0.157,-0.04,-0.091,-0.032,-0.095,0.003,-0.019,4.272,0.023,3.748,0.057,3.316,2013-10-07,capital_goods
DCI,ETN,2020-09-17,0.737,0.0,3.578,1.473,6.883,4.76,3.897,0.853,3.143,0.012,0.011,0.01,0.014,-0.015,0.003,0.023,0.004,0.02,0.023,-0.005,3.713,-0.027,4.266,0.006,3.438,2013-10-07,capital_goods
DCI,NDSN,2020-09-17,0.658,0.0,2.71,2.878,3.562,4.76,3.897,0.884,2.348,0.04,0.021,0.007,0.045,-0.006,0.036,-0.016,-0.047,0.039,0.066,-0.023,3.097,0.012,2.5,0.072,1.478,2013-10-07,capital_goods
DCI,RRX,2020-09-17,0.526,0.0,3.772,1.052,23.584,4.76,3.897,0.846,2.334,0.028,0.004,-0.019,-0.032,-0.037,0.004,0.071,-0.068,0.043,0.029,0.01,3.515,-0.084,6.013,-0.05,5.092,2013-10-07,capital_goods
DOV,LHX,2020-09-17,0.605,0.167,-2.31,1.921,-5.22,4.76,3.897,0.226,-0.782,-0.085,-0.017,-0.034,-0.007,-0.032,-0.021,-0.006,0.026,-0.049,-0.059,-0.021,-2.91,-0.014,-2.706,-0.025,-3.019,2013-10-07,capital_goods
EME,LMT,2020-09-17,0.5,0.0,2.11,3.149,66.742,4.76,3.897,0.906,1.678,0.008,0.004,-0.021,-0.03,0.013,0.0,-0.022,0.023,-0.008,-0.017,0.019,1.838,0.105,0.593,0.166,-0.275,2013-10-07,capital_goods
EMR,FLS,2020-09-17,0.5,0.0,-2.363,0.311,21.394,4.76,3.897,0.253,-1.857,-0.275,-0.034,0.114,0.148,-0.253,0.079,0.189,-0.078,0.072,0.091,-0.009,-2.432,0.04,-2.047,0.087,-1.673,2013-10-07,capital_goods
ESLT,SWK,2020-09-17,0.5,0.167,2.48,0.589,55.231,4.76,3.897,0.525,0.822,0.04,-0.004,0.047,0.044,-0.019,-0.018,0.002,0.018,-0.008,-0.07,-0.064,3.67,-0.1,4.349,-0.078,3.94,2013-10-07,capital_goods
ETN,RTX,2020-09-17,0.803,0.0,-2.785,0.45,36.866,4.76,3.897,0.417,-2.326,-0.002,-0.041,-0.044,-0.041,0.001,0.014,0.007,0.028,-0.001,0.003,-0.027,-3.14,0.003,-2.745,0.029,-2.4,2013-10-07,capital_goods
FERG,HXL,2020-09-17,0.579,0.0,-2.522,0.414,31.81,4.76,3.897,0.413,-2.245,0.015,0.024,0.042,0.091,-0.019,0.011,0.03,0.003,0.022,0.018,-0.086,-3.063,0.08,-2.017,0.011,-2.451,2013-10-07,capital_goods
FERG,SPR,2020-09-17,0.579,0.0,-2.154,-0.013,68.955,4.76,3.897,0.098,-1.989,0.03,-0.03,-0.047,-0.027,0.266,-0.07,-0.155,0.025,-0.084,-0.07,-0.074,-2.22,0.601,-1.618,0.839,-1.405,2013-10-07,capital_goods
