ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,CR,2018-10-05,0.605,0.0,3.406,4.871,-27.551,4.143,3.599,0.077,1.927,0.04,0.028,-0.056,0.063,-0.055,-0.02,0.062,0.018,-0.003,0.027,-0.016,3.93,0.001,3.39,0.041,2.028,2011-10-24,capital_goods
ABB,DCI,2018-10-05,0.684,0.5,4.439,2.425,-7.912,4.143,3.599,0.037,2.085,0.024,0.069,-0.055,0.068,0.013,0.02,-0.004,-0.004,-0.014,-0.018,-0.015,4.984,-0.018,5.107,0.049,2.655,2011-10-24,capital_goods
ABB,ETN,2018-10-05,0.882,0.0,3.599,3.39,-2.386,4.143,3.599,0.189,1.742,-0.028,0.001,0.002,0.034,0.003,-0.069,-0.007,0.02,-0.039,-0.037,0.032,2.257,0.012,3.082,0.05,1.519,2011-10-24,capital_goods
ABB,HEI,2018-10-05,0.592,0.0,3.307,5.266,-53.162,4.143,3.599,0.306,2.866,-0.023,-0.029,0.022,0.009,0.011,0.006,-0.008,0.053,-0.0,-0.052,-0.032,3.888,-0.044,4.098,-0.013,3.551,2011-10-24,capital_goods
ABB,HEI-A,2018-10-05,0.592,0.0,3.024,4.426,-44.929,4.143,3.599,0.291,2.429,-0.013,-0.058,0.032,-0.041,-0.004,0.024,-0.004,0.036,-0.005,-0.054,-0.037,3.707,-0.051,3.96,-0.018,3.357,2011-10-24,capital_goods
ABB,HUBB,2018-10-05,0.724,1.0,2.396,3.758,27.311,4.143,3.599,0.191,0.399,0.01,-0.012,0.045,0.023,0.053,-0.015,-0.019,-0.028,0.011,-0.025,0.056,0.436,0.041,0.938,0.071,-0.097,2011-10-24,capital_goods
ACM,HII,2018-10-05,0.592,1.0,2.452,9.647,-154.183,4.143,3.599,0.33,1.242,-0.01,0.044,-0.032,0.05,0.029,0.036,-0.048,0.011,-0.028,-0.013,0.05,1.635,0.044,1.746,0.043,1.758,2011-10-24,capital_goods
ACM,WWD,2018-10-05,0.724,1.0,2.038,2.723,-28.276,4.143,3.599,0.29,0.975,-0.003,-0.02,0.026,-0.062,-0.069,-0.016,0.074,-0.02,-0.005,0.017,0.0,2.03,-0.043,2.87,-0.051,3.034,2011-10-24,capital_goods
AER,TXT,2018-10-05,0.553,1.0,2.177,1.385,-15.498,4.143,3.599,0.182,0.511,0.011,-0.008,-0.014,-0.021,-0.059,0.067,0.088,-0.033,0.023,0.016,0.059,-0.133,0.066,-0.404,0.033,0.858,2011-10-24,capital_goods
AOS,LII,2018-10-05,0.855,0.0,4.648,3.192,8.099,4.143,3.599,0.612,2.927,0.035,-0.011,0.001,-0.016,0.014,0.019,0.002,0.019,0.012,0.016,-0.031,5.851,-0.061,7.026,-0.065,7.181,2011-10-24,capital_goods
