ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,PNR,2022-02-22,0.671,0.0,-2.737,1.889,1.939,3.072,3.088,0.223,-0.727,-0.023,0.02,0.024,-0.027,0.006,0.002,0.002,0.002,0.034,-0.029,-0.017,-3.306,0.009,-2.433,0.0,-2.722,2015-03-13,capital_goods
ACM,GNRC,2022-02-22,0.513,0.333,-2.264,8.672,-217.105,3.072,3.088,0.037,-0.945,-0.007,-0.058,-0.045,-0.07,0.001,0.0,-0.017,0.018,-0.008,-0.003,-0.013,-2.492,-0.06,-3.288,-0.034,-2.84,2015-03-13,capital_goods
ACM,HUBB,2022-02-22,0.987,0.833,-3.178,2.328,33.637,3.072,3.088,0.677,-0.574,-0.017,0.025,-0.015,-0.0,-0.01,-0.052,0.003,-0.013,0.036,0.036,-0.025,-4.253,0.037,-1.574,0.049,-1.066,2015-03-13,capital_goods
AOS,BWXT,2022-02-22,0.816,0.0,-2.178,0.121,48.056,3.072,3.088,0.048,-1.128,0.034,0.029,-0.033,-0.001,-0.011,0.041,0.014,-0.048,0.038,0.082,0.248,-0.245,0.248,-0.249,0.168,-0.873,2015-03-13,capital_goods
BLDR,ETN,2022-02-22,0.539,0.0,-2.17,1.799,45.554,3.072,3.088,0.593,-1.075,-0.023,0.015,0.031,0.006,-0.025,0.007,0.05,0.011,0.004,0.023,-0.022,-2.783,0.035,-1.195,-0.003,-2.262,2015-03-13,capital_goods
BLDR,HUBB,2022-02-22,0.553,0.0,-2.745,1.786,83.73,3.072,3.088,0.648,-1.447,-0.058,-0.022,-0.023,-0.034,-0.008,0.019,0.016,0.006,0.053,0.047,-0.011,-3.018,0.099,-0.308,0.078,-0.82,2015-03-13,capital_goods
BLDR,SWK,2022-02-22,0.737,0.0,-2.809,1.316,109.752,3.072,3.088,0.469,-1.578,-0.049,0.037,0.032,0.033,-0.071,0.003,0.044,0.027,0.111,0.039,-0.088,-4.147,-0.023,-3.157,-0.124,-4.683,2015-03-13,capital_goods
CAE,RTX,2022-02-22,0.684,0.0,2.41,1.566,38.105,3.072,3.088,0.453,1.094,-0.004,-0.003,-0.007,-0.002,-0.025,0.019,0.025,-0.027,0.04,0.023,-0.057,3.62,-0.047,3.42,-0.008,2.591,2015-03-13,capital_goods
CAT,FERG,2022-02-22,0.75,0.0,2.102,0.766,-22.092,3.072,3.088,0.135,0.841,-0.062,-0.073,-0.021,-0.039,-0.0,0.001,-0.018,0.004,-0.06,0.043,0.092,0.019,0.118,-0.574,0.143,-1.137,2015-03-13,capital_goods
DCI,DE,2022-02-22,0.513,1.0,2.434,11.067,-347.552,3.072,3.088,0.108,1.135,0.007,-0.01,-0.012,-0.035,-0.016,0.005,0.009,0.019,0.003,0.008,-0.097,4.325,-0.072,3.84,-0.018,2.775,2015-03-13,capital_goods
DCI,ITT,2022-02-22,0.658,1.0,2.088,2.22,-45.884,3.072,3.088,0.06,0.755,-0.011,0.059,0.016,0.009,0.085,-0.024,-0.042,0.035,-0.049,-0.02,0.025,1.381,0.051,0.662,0.048,0.736,2015-03-13,capital_goods
DCI,SNA,2022-02-22,0.513,0.667,2.327,4.48,-62.324,3.072,3.088,0.196,0.775,0.044,-0.009,-0.026,-0.023,0.018,0.004,-0.015,-0.014,-0.017,0.002,-0.009,2.578,-0.046,3.657,-0.039,3.443,2015-03-13,capital_goods
ETN,TREX,2022-02-22,0.671,1.0,-2.497,0.882,-25.801,3.072,3.088,0.017,-0.731,-0.02,0.032,0.038,0.002,-0.009,0.038,-0.001,0.058,-0.015,-0.036,-0.066,-4.079,-0.086,-4.543,-0.048,-3.634,2015-03-13,capital_goods
