ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,GD,2020-10-01,0.513,0.0,-2.705,2.749,112.177,4.497,3.607,0.012,-1.885,-0.02,0.018,-0.025,0.049,-0.187,0.06,0.148,-0.05,0.087,0.047,-0.01,-2.822,0.057,-2.061,0.025,-2.418,2013-10-21,capital_goods
ABB,HII,2020-10-01,0.737,0.0,-2.721,1.757,161.249,4.497,3.607,0.084,-1.678,0.055,-0.044,-0.043,-0.047,0.016,0.019,-0.011,0.01,0.003,0.051,0.053,-2.361,0.128,-1.86,0.148,-1.723,2013-10-21,capital_goods
ACM,HII,2020-10-01,0.632,0.0,-3.183,2.245,117.541,4.497,3.607,0.244,-2.27,-0.124,-0.063,-0.013,0.007,0.114,-0.04,-0.096,-0.009,-0.028,-0.064,0.006,-3.127,0.007,-3.119,0.059,-2.639,2013-10-21,capital_goods
ACM,MDU,2020-10-01,0.566,0.0,-2.391,0.232,15.148,4.497,3.607,0.202,-0.67,0.028,0.042,0.021,0.033,-0.004,-0.013,0.015,0.007,0.027,0.015,0.022,-1.964,0.009,-2.223,0.071,-1.022,2013-10-21,capital_goods
AER,CAT,2020-10-01,0.513,0.0,2.065,0.639,85.848,4.497,3.607,0.288,1.434,0.012,0.005,-0.002,-0.01,-0.015,-0.023,0.023,0.014,0.004,0.038,-0.074,2.697,-0.122,3.109,-0.143,3.283,2013-10-21,capital_goods
AER,DE,2020-10-01,0.605,0.0,2.946,0.069,134.299,4.497,3.607,0.203,2.333,0.005,-0.013,0.041,-0.003,0.008,0.026,0.024,-0.047,0.027,0.058,-0.031,3.203,-0.16,4.25,-0.224,4.772,2013-10-21,capital_goods
AER,FERG,2020-10-01,0.803,0.0,2.986,0.17,59.537,4.497,3.607,0.34,2.223,0.01,-0.014,-0.045,0.001,-0.022,0.03,-0.0,0.019,-0.035,-0.003,0.001,2.974,-0.089,3.838,-0.158,4.491,2013-10-21,capital_goods
AER,GGG,2020-10-01,0.539,0.0,2.347,0.004,41.661,4.497,3.607,0.195,1.838,0.017,-0.018,-0.023,-0.041,-0.015,0.015,0.015,0.008,0.007,0.007,-0.009,2.412,-0.098,3.101,-0.177,3.706,2013-10-21,capital_goods
AER,TREX,2020-10-01,0.539,0.0,2.11,-0.455,55.755,4.497,3.607,0.185,1.609,-0.002,-0.006,-0.013,-0.028,-0.012,0.027,0.016,-0.024,0.027,-0.023,0.073,1.79,-0.111,2.598,-0.311,3.476,2013-10-21,capital_goods
AOS,HII,2020-10-01,0.513,0.0,-2.781,1.643,116.808,4.497,3.607,0.066,-1.64,-0.04,-0.036,-0.027,0.023,-0.045,0.026,0.05,-0.022,0.034,0.027,0.045,-2.383,0.099,-1.901,0.127,-1.648,2013-10-21,capital_goods
BWXT,WSO,2020-10-01,0.697,0.167,3.54,1.683,58.429,4.497,3.607,0.971,2.998,0.001,-0.025,-0.023,-0.008,0.004,-0.005,-0.012,-0.05,0.005,0.001,0.01,3.373,0.015,3.295,0.032,3.027,2013-10-21,capital_goods
CAT,FERG,2020-10-01,0.513,1.0,2.482,0.4,21.139,4.497,3.607,0.274,0.781,-0.035,0.013,0.01,0.017,0.002,-0.012,-0.008,-0.053,-0.028,0.018,0.031,1.831,-0.002,2.514,-0.033,3.187,2013-10-21,capital_goods
CMI,OSK,2020-10-01,0.855,0.0,-2.692,0.33,23.475,4.497,3.607,0.116,-1.157,-0.036,-0.02,-0.02,0.025,-0.017,-0.022,0.008,-0.038,-0.039,0.004,-0.072,-4.212,0.012,-2.444,0.045,-1.739,2013-10-21,capital_goods
