ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,CR,2018-09-21,0.605,0.167,2.369,4.814,-26.682,4.389,3.382,0.089,1.0,0.001,0.019,0.017,-0.005,0.028,0.03,-0.074,-0.044,-0.02,-0.005,-0.02,3.082,-0.046,4.041,0.005,2.204,2011-10-10,capital_goods
ABB,DCI,2018-09-21,0.684,0.667,4.256,2.374,-7.073,4.389,3.382,0.011,1.49,0.004,-0.006,0.006,-0.017,0.0,0.035,0.022,-0.025,-0.007,0.022,-0.006,4.486,-0.042,5.984,0.031,2.976,2011-10-10,capital_goods
ABB,ETN,2018-09-21,0.895,0.0,2.829,3.362,-2.023,4.389,3.382,0.201,1.035,0.048,-0.006,0.009,0.023,0.024,0.055,-0.002,-0.033,-0.001,0.022,0.006,2.573,0.002,2.745,0.016,2.084,2011-10-10,capital_goods
ABB,HEI,2018-09-21,0.592,0.0,2.927,5.163,-51.694,4.389,3.382,0.3,2.292,0.005,-0.003,-0.021,0.022,0.019,-0.0,-0.01,0.044,-0.001,-0.045,-0.046,3.84,-0.054,3.996,-0.046,3.842,2011-10-10,capital_goods
ABB,HEI-A,2018-09-21,0.592,0.0,2.747,4.348,-43.812,4.389,3.382,0.281,2.044,-0.007,-0.036,-0.048,-0.017,0.004,0.004,-0.002,-0.022,-0.03,-0.017,-0.043,3.608,-0.043,3.612,-0.051,3.771,2011-10-10,capital_goods
ABB,HUBB,2018-09-21,0.711,1.0,2.856,3.698,28.316,4.389,3.382,0.218,0.306,-0.004,-0.016,0.029,-0.007,-0.006,-0.0,0.002,0.033,-0.038,-0.034,0.014,2.302,0.066,0.309,0.085,-0.415,2011-10-10,capital_goods
ACM,HII,2018-09-21,0.579,1.0,2.208,9.714,-157.63,4.389,3.382,0.277,0.966,0.032,-0.04,0.021,-0.026,-0.08,0.032,0.03,0.008,-0.085,0.013,-0.002,2.244,0.037,1.591,-0.009,2.356,2011-10-10,capital_goods
ACM,NDSN,2018-09-21,0.566,1.0,2.247,5.72,-89.453,4.389,3.382,0.292,0.982,-0.051,-0.004,-0.005,-0.015,0.008,0.01,0.01,-0.013,-0.02,-0.025,0.034,1.638,0.03,1.712,-0.041,2.976,2011-10-10,capital_goods
ACM,WWD,2018-09-21,0.711,1.0,2.246,2.732,-28.845,4.389,3.382,0.268,0.883,-0.039,-0.004,-0.03,0.007,-0.01,-0.024,-0.007,-0.009,-0.004,-0.014,-0.002,2.297,-0.026,2.78,-0.069,3.649,2011-10-10,capital_goods
AGCO,ESLT,2018-09-21,0.566,1.0,2.15,2.681,-39.822,4.389,3.382,0.017,0.399,0.055,-0.024,-0.002,-0.006,-0.002,-0.006,-0.009,-0.023,0.012,0.001,-0.01,2.424,0.04,1.02,-0.004,2.271,2011-10-10,capital_goods
AOS,LII,2018-09-21,0.868,0.0,2.457,3.179,8.222,4.389,3.382,0.567,0.877,-0.037,0.054,-0.038,0.013,-0.011,0.072,0.034,-0.052,0.006,0.022,-0.057,5.064,-0.1,7.005,-0.112,7.529,2011-10-10,capital_goods
BWXT,OC,2018-09-21,0.711,0.0,-2.411,0.905,16.858,4.389,3.382,0.639,-1.607,-0.041,0.018,0.014,-0.008,0.019,0.036,0.009,0.029,0.037,0.009,-0.052,-3.288,0.089,-0.922,0.07,-1.24,2011-10-10,capital_goods
CAE,HEI-A,2018-09-21,0.566,0.667,3.306,4.32,-24.08,4.389,3.382,0.045,0.766,0.028,-0.014,0.022,0.004,0.015,0.04,0.003,-0.023,0.015,-0.003,-0.009,3.715,0.048,1.099,0.039,1.532,2011-10-10,capital_goods
CMI,ETN,2018-09-21,0.618,0.0,3.306,0.395,13.348,4.389,3.382,0.23,2.529,-0.032,-0.022,0.056,-0.0,-0.024,-0.098,-0.01,0.011,-0.03,-0.08,0.052,1.64,0.088,0.481,0.093,0.324,2011-10-10,capital_goods
CMI,HEI-A,2018-09-21,0.5,0.0,2.942,0.471,-19.217,4.389,3.382,0.01,0.331,0.008,-0.016,0.037,-0.006,-0.009,0.012,0.063,-0.079,0.034,0.057,0.008,2.836,0.057,2.153,0.037,2.436,2011-10-10,capital_goods
CMI,HUBB,2018-09-21,0.947,0.833,3.559,0.447,43.788,4.389,3.382,0.195,1.512,-0.031,-0.011,0.056,-0.009,-0.01,0.008,-0.013,0.025,0.015,0.014,0.052,1.835,0.142,-1.169,0.152,-1.523,2011-10-10,capital_goods
CMI,PCAR,2018-09-21,0.711,1.0,3.161,0.285,17.334,4.389,3.382,0.168,0.371,0.022,-0.022,-0.051,-0.027,0.012,-0.058,-0.017,0.026,-0.039,-0.036,0.072,-0.604,0.09,-1.57,0.073,-0.699,2011-10-10,capital_goods
CMI,TT,2018-09-21,0.553,0.0,2.878,0.424,2.633,4.389,3.382,0.182,2.249,0.01,0.016,0.015,0.034,0.02,-0.031,-0.024,0.003,-0.029,0.019,0.029,2.187,0.002,2.831,0.018,2.447,2011-10-10,capital_goods
CR,OSK,2018-09-21,0.75,0.0,-2.79,1.094,-12.877,4.389,3.382,0.318,-1.161,0.007,-0.049,0.009,-0.012,-0.032,0.014,0.038,0.017,0.014,-0.016,-0.031,-3.794,0.011,-2.422,0.076,-0.367,2011-10-10,capital_goods
DCI,LECO,2018-09-21,0.868,0.833,-4.218,2.004,-6.362,4.389,3.382,0.026,-0.879,-0.024,-0.026,-0.016,-0.044,-0.008,-0.024,-0.015,-0.022,-0.054,0.028,0.0,-4.214,-0.018,-5.219,0.059,-0.944,2011-10-10,capital_goods
DCI,NDSN,2018-09-21,0.553,0.667,-2.825,3.627,-36.742,4.389,3.382,0.049,-0.806,0.008,0.049,-0.011,-0.021,0.026,0.009,-0.006,0.004,0.056,-0.003,0.003,-2.716,-0.01,-3.198,0.079,0.231,2011-10-10,capital_goods
DCI,OSK,2018-09-21,0.553,0.0,-3.828,2.173,-24.71,4.389,3.382,0.147,-2.101,-0.002,-0.011,0.035,0.024,0.018,-0.028,-0.014,0.001,0.005,0.047,-0.014,-4.259,0.009,-3.552,0.097,-0.906,2011-10-10,capital_goods
DCI,PWR,2018-09-21,0.895,0.667,-4.113,0.751,2.408,4.389,3.382,0.108,-1.773,-0.008,-0.038,0.063,-0.01,-0.064,0.014,0.047,0.01,-0.047,-0.002,0.03,-3.199,0.043,-2.784,0.075,-1.802,2011-10-10,capital_goods
DE,HEI-A,2018-09-21,0.776,0.0,2.941,0.483,-10.757,4.389,3.382,0.5,1.788,0.002,-0.0,0.006,0.047,-0.001,0.024,-0.004,0.043,0.053,-0.021,0.019,2.43,0.032,2.083,0.071,1.028,2011-10-10,capital_goods
DE,TREX,2018-09-21,0.737,0.0,2.782,0.269,-8.592,4.389,3.382,0.303,1.737,-0.027,-0.008,0.026,-0.004,0.023,0.035,-0.012,-0.06,0.002,0.016,0.097,0.668,0.091,0.78,0.124,0.067,2011-10-10,capital_goods
ESLT,FBHS,2018-09-21,0.553,0.333,-2.303,0.263,26.218,4.389,3.382,0.075,-0.64,0.006,-0.057,-0.02,-0.114,-0.011,0.01,0.017,-0.001,-0.011,0.016,-0.066,-4.001,-0.088,-4.55,-0.153,-6.231,2011-10-10,capital_goods
ETN,GWW,2018-09-21,0.526,0.0,2.241,2.07,86.926,4.389,3.382,0.115,1.95,0.043,0.043,-0.068,-0.01,-0.018,0.032,0.019,-0.015,-0.028,0.035,0.106,0.738,0.049,1.543,0.071,1.235,2011-10-10,capital_goods
ETN,OSK,2018-09-21,0.737,0.0,-2.283,1.539,-37.223,4.389,3.382,0.198,-1.139,-0.008,0.01,0.017,0.017,-0.009,0.007,-0.001,-0.026,-0.009,-0.005,-0.0,-2.295,0.061,-0.482,0.078,0.027,2011-10-10,capital_goods
FBHS,LII,2018-09-21,0.553,0.0,2.715,4.114,-68.724,4.389,3.382,0.204,2.515,0.041,-0.039,-0.004,-0.045,0.072,0.01,-0.087,-0.036,-0.029,-0.012,-0.04,3.479,-0.108,4.789,-0.144,5.493,2011-10-10,capital_goods
HEI-A,IEX,2018-09-21,0.829,0.667,-2.113,1.772,28.995,4.389,3.382,0.235,-0.353,0.006,-0.034,0.032,-0.074,0.012,0.002,-0.019,0.025,-0.028,-0.038,-0.039,-4.284,-0.013,-2.844,-0.019,-3.173,2011-10-10,capital_goods
HEI-A,ITW,2018-09-21,0.737,0.0,-2.429,1.539,49.112,4.389,3.382,0.106,-1.885,0.014,-0.006,0.022,0.017,-0.001,0.047,-0.018,0.039,0.02,-0.02,-0.038,-3.204,0.016,-2.094,0.003,-2.367,2011-10-10,capital_goods
HEI-A,LHX,2018-09-21,0.895,0.167,-2.74,2.039,21.0,4.389,3.382,0.652,-0.91,-0.079,0.042,0.091,0.053,0.033,-0.019,-0.033,0.015,-0.011,0.044,0.061,0.018,0.017,-1.963,-0.012,-3.283,2011-10-10,capital_goods
HII,HON,2018-09-21,0.539,0.5,2.131,0.417,38.231,4.389,3.382,0.243,0.616,0.001,0.005,-0.057,-0.027,0.011,0.005,-0.003,-0.043,-0.006,-0.001,0.016,1.385,-0.013,2.743,-0.004,2.327,2011-10-10,capital_goods
HII,TREX,2018-09-21,0.658,0.0,2.533,0.156,-6.936,4.389,3.382,0.447,1.781,0.035,0.02,-0.019,0.021,-0.047,0.034,0.077,-0.047,-0.022,0.023,0.085,0.927,0.053,1.534,0.016,2.227,2011-10-10,capital_goods
HON,SWK,2018-09-21,0.5,0.0,-2.257,1.087,-2.668,4.389,3.382,0.014,-1.133,0.04,-0.007,0.009,0.027,0.039,-0.057,-0.045,-0.016,-0.095,0.024,-0.07,-5.336,-0.04,-4.036,-0.022,-3.233,2011-10-10,capital_goods
HUBB,OSK,2018-09-21,0.737,0.833,-2.585,1.289,-69.428,4.389,3.382,0.004,-0.741,-0.025,-0.043,-0.023,-0.053,0.012,-0.013,0.008,0.003,0.027,0.018,0.005,-2.42,0.118,1.192,0.137,1.808,2011-10-10,capital_goods
HXL,TREX,2018-09-21,0.513,0.333,2.663,0.832,-24.402,4.389,3.382,0.094,0.917,0.001,-0.015,0.007,0.008,-0.026,-0.002,0.008,-0.045,-0.021,0.006,0.047,1.258,0.027,1.862,0.021,2.048,2011-10-10,capital_goods
IEP,ITT,2018-09-21,0.697,0.667,2.282,0.607,20.483,4.389,3.382,0.911,1.876,0.047,-0.019,0.003,-0.001,-0.003,-0.023,-0.017,-0.036,-0.059,-0.006,0.134,0.459,0.079,1.21,0.102,0.901,2011-10-10,capital_goods
ITW,TREX,2018-09-21,0.592,0.0,3.157,0.271,-10.913,4.389,3.382,0.664,2.988,0.013,0.012,-0.006,0.049,-0.024,0.021,0.001,0.045,0.038,-0.006,0.057,2.221,0.095,1.592,0.083,1.796,2011-10-10,capital_goods
LHX,TREX,2018-09-21,0.553,0.0,2.653,0.26,-7.058,4.389,3.382,0.819,1.349,0.02,-0.02,0.021,0.022,-0.012,0.014,0.019,-0.024,-0.038,-0.019,0.139,-1.437,0.079,0.32,0.045,1.341,2011-10-10,capital_goods
LII,MAS,2018-09-21,0.539,0.0,-2.206,0.168,5.936,4.389,3.382,0.458,-0.729,0.018,0.044,-0.03,-0.004,0.006,-0.04,0.023,-0.031,0.018,0.006,-0.061,-4.586,-0.096,-5.956,-0.111,-6.544,2011-10-10,capital_goods
