ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACM,OSK,2021-06-07,0.592,0.5,2.149,1.424,21.93,3.767,3.639,0.004,0.675,0.002,0.047,0.036,0.044,0.016,-0.005,-0.015,-0.02,0.01,-0.022,0.022,1.456,0.058,0.304,0.09,-0.714,2014-06-25,capital_goods
AER,FERG,2021-06-07,0.592,0.0,2.957,0.127,71.512,3.767,3.639,0.846,0.138,-0.002,-0.015,0.026,0.016,-0.017,0.007,0.027,0.061,0.051,-0.029,-0.031,3.186,-0.022,3.115,-0.055,3.356,2014-06-25,capital_goods
AER,SNA,2021-06-07,0.513,0.0,3.559,1.106,98.824,3.767,3.639,0.906,0.162,0.004,-0.02,0.007,-0.0,-0.008,-0.002,0.007,-0.05,0.037,-0.006,0.051,2.878,0.074,2.577,0.058,2.795,2014-06-25,capital_goods
AME,SNA,2021-06-07,0.526,0.0,2.532,1.02,64.064,3.767,3.639,0.053,1.885,0.021,-0.021,-0.013,-0.026,0.012,-0.019,-0.019,0.031,-0.017,-0.022,0.06,1.178,0.073,0.902,0.056,1.288,2014-06-25,capital_goods
AOS,PNR,2021-06-07,0.618,1.0,2.704,0.795,2.089,3.767,3.639,0.031,1.987,0.002,-0.003,-0.022,-0.011,0.025,-0.014,-0.024,-0.032,0.002,-0.002,0.023,2.106,-0.039,3.704,-0.038,3.686,2014-06-25,capital_goods
BA,SNA,2021-06-07,0.592,0.0,3.656,0.02,146.19,3.767,3.639,0.981,0.137,0.024,0.036,0.009,0.072,0.022,-0.012,-0.073,-0.036,-0.04,-0.042,0.096,2.731,0.108,2.613,0.087,2.819,2014-06-25,capital_goods
BLDR,ETN,2021-06-07,0.566,0.833,3.661,1.987,38.895,3.767,3.639,0.548,0.843,-0.033,-0.108,-0.032,-0.023,-0.001,-0.012,-0.022,-0.004,-0.074,-0.045,-0.013,4.195,-0.017,4.354,0.023,2.756,2014-06-25,capital_goods
BLDR,FERG,2021-06-07,0.868,1.0,4.209,1.961,33.418,3.767,3.639,0.821,0.178,-0.04,0.009,0.089,0.026,0.001,-0.019,-0.005,0.031,0.009,-0.07,-0.007,4.485,0.036,2.669,0.079,0.884,2014-06-25,capital_goods
BLDR,PNR,2021-06-07,0.513,0.0,3.373,0.696,26.692,3.767,3.639,0.432,1.518,-0.028,0.006,-0.006,0.03,0.004,0.008,-0.013,-0.019,0.014,0.005,0.006,3.203,-0.038,4.386,-0.001,3.388,2014-06-25,capital_goods
BWXT,PNR,2021-06-07,0.5,0.0,3.171,0.631,7.771,3.767,3.639,0.62,2.776,0.0,-0.016,0.017,0.014,-0.012,-0.027,-0.042,0.057,-0.037,-0.011,-0.036,3.762,-0.135,5.41,-0.119,5.142,2014-06-25,capital_goods
