ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ABB,MIDD,2020-04-27,0.605,0.333,-4.024,1.704,87.215,4.672,4.227,0.438,-3.468,-0.003,-0.045,-0.011,-0.024,-0.012,0.023,0.012,-0.025,-0.007,0.004,0.192,-2.979,0.161,-3.147,0.21,-2.881,2013-05-15,capital_goods
ABB,NDSN,2020-04-27,0.763,1.0,2.42,4.458,36.126,4.672,4.227,0.4,1.864,-0.022,-0.048,-0.06,-0.062,-0.014,0.012,0.028,-0.038,-0.029,0.031,-0.041,2.943,-0.028,2.783,0.008,2.311,2013-05-15,capital_goods
ACM,NDSN,2020-04-27,0.737,0.667,2.15,2.726,28.704,4.672,4.227,0.012,1.144,0.033,-0.009,-0.021,-0.003,0.086,-0.045,-0.066,0.07,-0.023,-0.038,-0.019,2.436,-0.085,3.455,-0.111,3.848,2013-05-15,capital_goods
AER,CAT,2020-04-27,0.513,0.0,2.991,2.084,9.107,4.672,4.227,0.0,2.036,-0.005,-0.028,0.013,-0.041,-0.033,0.019,0.003,-0.019,0.036,0.008,0.077,2.267,0.029,2.718,-0.108,4.009,2013-05-15,capital_goods
AER,DE,2020-04-27,0.579,0.0,2.897,2.291,16.377,4.672,4.227,0.003,2.523,-0.062,0.023,0.086,0.123,-0.17,0.094,0.181,-0.091,0.07,0.089,0.041,2.544,0.004,2.863,-0.148,4.162,2013-05-15,capital_goods
AER,FERG,2020-04-27,0.855,0.333,3.745,0.994,16.181,4.672,4.227,0.001,1.493,-0.038,-0.01,0.029,0.006,0.003,0.005,-0.007,0.037,-0.018,-0.019,-0.034,4.206,-0.036,4.238,-0.205,6.553,2013-05-15,capital_goods
AER,GGG,2020-04-27,0.539,0.0,3.018,0.636,8.13,4.672,4.227,0.0,2.979,0.03,0.015,-0.001,0.015,0.035,0.009,-0.007,-0.013,-0.014,0.023,0.055,2.556,0.052,2.576,-0.103,3.887,2013-05-15,capital_goods
AER,TREX,2020-04-27,0.539,0.167,3.706,0.726,-6.599,4.672,4.227,0.084,0.192,0.045,0.0,0.0,-0.011,-0.026,0.03,0.043,0.02,0.019,0.021,-0.163,4.789,-0.171,4.844,-0.334,5.927,2013-05-15,capital_goods
AGCO,ESLT,2020-04-27,0.868,1.0,2.94,2.115,-0.05,4.672,4.227,0.118,0.809,-0.043,0.005,-0.018,0.049,0.022,0.022,-0.043,0.025,-0.04,-0.031,0.028,2.345,0.012,2.69,0.098,0.865,2013-05-15,capital_goods
AME,BA,2020-04-27,0.513,0.0,-3.687,5.113,-87.945,4.672,4.227,0.0,-0.397,0.052,-0.011,-0.009,0.033,0.013,0.025,0.019,-0.043,0.029,0.012,-0.079,-4.526,0.011,-3.575,-0.055,-4.268,2013-05-15,capital_goods
