TFC_NBHC,-0.69001234
SMFG_NBTB,-0.75304145
SAN_NWBI,-0.37773606
PACW_NWG,-0.8484756
PACW_OFG,-3.0375385
PB_PACW,0.7660124
SRCE_PACW,0.7608599
TOWN_PACW,2.0573401
SFNC_PFBC,-1.8900731
VLY_PFBC,-1.7099622
TCBK_PFC,1.1631074
SHG_PFS,-1.2675177
STBA_SAN,0.39954463
TRMK_SAN,0.3017929
SFNC_SBCF,-1.3125707
TCBK_SBCF,0.4035494
SIVB_SFBS,-2.6478627
TOWN_SFNC,1.4091696
UCBI_SFNC,1.7472066
SYBT_SIVB,3.1383085
TBBK_SIVB,1.0531443
WD_SIVB,0.8012779
TFC_TCBK,-1.4971285
WSFS_TCBK,-1.4619162
