ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ANSS,CRM,2018-08-23,0.569,0.0,2.856,0.67,12.802,4.042,3.834,0.046,1.133,-0.064,-0.003,0.043,-0.026,0.016,0.021,-0.022,0.046,0.017,-0.057,-0.022,3.811,-0.036,4.428,0.032,1.475,2013-09-09,software_and_services
ANSS,NICE,2018-08-23,0.608,0.833,2.63,0.491,17.745,4.042,3.834,0.013,0.503,-0.01,0.005,0.073,-0.023,0.027,0.052,0.03,-0.003,0.023,-0.026,0.024,1.414,-0.024,3.871,-0.039,4.655,2013-09-09,software_and_services
BLKB,CRM,2018-08-23,0.686,0.0,3.691,1.147,2.835,4.042,3.834,0.06,2.517,-0.064,-0.058,0.049,0.026,0.034,0.019,-0.025,0.018,-0.031,-0.035,-0.033,4.693,-0.091,6.48,-0.035,4.759,2013-09-09,software_and_services
BLKB,DSGX,2018-08-23,0.98,1.0,2.834,0.262,3.44,4.042,3.834,0.494,0.415,-0.021,0.005,0.028,-0.008,-0.09,-0.016,0.06,-0.045,-0.048,0.031,-0.003,2.936,-0.076,5.872,-0.027,3.891,2013-09-09,software_and_services
BLKB,GPN,2018-08-23,0.961,1.0,2.55,1.027,5.206,4.042,3.834,0.705,0.082,-0.034,0.033,-0.01,-0.026,-0.001,0.005,0.004,-0.018,-0.008,-0.049,-0.021,3.528,-0.101,7.213,-0.061,5.373,2013-09-09,software_and_services
BLKB,V,2018-08-23,0.863,0.5,3.531,1.145,3.602,4.042,3.834,0.143,1.123,-0.009,0.044,0.031,0.074,0.029,-0.014,-0.065,0.102,0.014,-0.022,-0.018,4.256,-0.111,8.105,-0.103,7.783,2013-09-09,software_and_services
CSGS,EGHT,2018-08-23,0.608,0.167,3.336,0.412,-0.901,4.042,3.834,0.44,2.791,-0.008,-0.022,0.03,-0.004,-0.032,-0.005,-0.005,-0.044,-0.09,-0.064,0.086,2.206,0.108,1.913,0.129,1.636,2013-09-09,software_and_services
CTSH,SSNC,2018-08-23,0.529,0.0,3.387,0.799,-13.206,4.042,3.834,0.057,0.951,0.015,0.013,-0.023,-0.022,-0.026,0.073,0.052,-0.003,0.008,0.046,0.028,2.391,0.032,2.263,0.054,1.448,2013-09-09,software_and_services
CTSH,WNS,2018-08-23,0.784,0.0,2.712,0.807,-15.717,4.042,3.834,0.054,0.588,0.081,-0.02,-0.038,0.019,-0.029,-0.032,0.022,-0.029,-0.021,0.043,0.024,1.859,0.011,2.334,-0.019,3.376,2013-09-09,software_and_services
DOX,DSGX,2018-08-23,0.882,1.0,2.949,0.966,-30.343,4.042,3.834,0.016,0.306,-0.018,-0.01,0.016,-0.003,0.004,0.022,-0.044,-0.011,-0.014,-0.011,0.007,2.646,0.01,2.489,0.068,-0.183,2013-09-09,software_and_services
DOX,GPN,2018-08-23,0.725,1.0,2.827,3.825,-129.538,4.042,3.834,0.161,0.152,0.018,0.039,-0.014,0.015,-0.016,0.051,0.024,0.043,0.014,0.031,-0.005,3.084,-0.003,2.989,0.049,0.206,2013-09-09,software_and_services
DOX,NICE,2018-08-23,0.804,0.5,3.839,3.157,-101.291,4.042,3.834,0.341,0.955,-0.03,-0.041,-0.012,0.028,-0.055,-0.06,-0.089,0.109,-0.098,-0.034,0.017,3.055,0.007,3.524,0.014,3.187,2013-09-09,software_and_services
DOX,V,2018-08-23,0.549,0.5,3.443,4.218,-144.013,4.042,3.834,0.449,0.724,-0.014,-0.013,0.037,-0.023,-0.022,0.045,0.022,-0.056,0.017,-0.017,-0.003,3.579,-0.011,3.944,0.021,2.473,2013-09-09,software_and_services
DSGX,JKHY,2018-08-23,0.725,0.333,3.615,3.745,5.005,4.042,3.834,0.57,0.948,-0.017,0.039,-0.018,0.077,-0.049,0.037,0.022,-0.053,-0.002,0.068,-0.002,3.712,-0.019,4.532,-0.012,4.179,2013-09-09,software_and_services
EBIX,FICO,2018-08-23,0.843,0.0,3.79,1.883,29.566,4.042,3.834,0.821,2.86,0.002,-0.029,0.016,0.0,0.02,-0.035,-0.037,0.079,0.011,0.021,-0.013,4.174,-0.065,5.681,-0.037,4.871,2013-09-09,software_and_services
