ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,EXLS,2021-05-21,0.588,1.0,2.526,1.828,10.301,3.937,3.903,0.187,0.904,-0.049,0.01,0.026,0.037,-0.088,0.037,0.106,-0.058,0.057,0.009,-0.054,3.902,-0.09,4.804,-0.205,7.753,2016-06-06,software_and_services
ACIW,IT,2021-05-21,0.804,0.5,3.907,3.783,27.823,3.937,3.903,0.402,1.487,-0.058,-0.027,-0.007,-0.04,0.171,-0.054,-0.134,0.052,-0.145,-0.06,-0.036,4.883,-0.114,7.029,-0.267,11.251,2016-06-06,software_and_services
ACIW,ORCL,2021-05-21,0.608,0.667,2.955,1.125,18.021,3.937,3.903,0.633,1.343,0.008,-0.04,-0.053,-0.032,-0.012,0.016,0.024,0.004,-0.007,0.003,-0.011,3.213,-0.141,6.233,-0.159,6.659,2016-06-06,software_and_services
ACN,ORCL,2021-05-21,0.686,0.667,3.16,0.176,19.045,3.937,3.903,0.124,0.726,0.055,0.007,-0.023,-0.015,-0.017,0.014,0.035,-0.059,-0.036,0.017,0.006,2.912,-0.049,5.246,-0.01,3.602,2016-06-06,software_and_services
ADP,IT,2021-05-21,0.725,0.0,2.908,0.982,-1.675,3.937,3.903,0.252,1.211,0.048,0.02,-0.033,0.045,0.014,-0.012,-0.031,0.04,0.018,-0.049,-0.013,3.277,-0.039,4.023,-0.127,6.554,2016-06-06,software_and_services
ADSK,ORCL,2021-05-21,0.51,0.167,3.47,0.115,31.19,3.937,3.903,0.263,2.055,-0.019,-0.02,-0.035,-0.053,-0.004,0.019,0.05,0.004,-0.025,0.016,0.008,3.267,-0.079,5.554,-0.037,4.435,2016-06-06,software_and_services
ANSS,EXLS,2021-05-21,0.549,0.0,3.032,0.121,37.913,3.937,3.903,0.223,1.175,-0.019,-0.016,-0.002,0.013,-0.003,0.0,0.009,-0.003,0.001,0.034,-0.038,3.76,-0.023,3.474,-0.116,5.265,2016-06-06,software_and_services
APPS,EXLS,2021-05-21,0.608,1.0,2.528,0.386,60.699,3.937,3.903,0.37,0.337,0.022,0.0,0.02,-0.04,0.017,-0.022,-0.039,-0.004,-0.039,-0.039,-0.022,2.983,-0.049,3.528,-0.204,6.714,2016-06-06,software_and_services
APPS,ORCL,2021-05-21,0.667,0.667,3.381,0.268,48.497,3.937,3.903,0.113,0.601,-0.001,0.012,0.005,-0.023,-0.026,0.035,0.022,-0.004,-0.003,0.03,0.031,2.609,-0.121,6.345,-0.144,6.915,2016-06-06,software_and_services
AZPN,EXLS,2021-05-21,0.549,0.667,3.021,0.472,12.974,3.937,3.903,0.03,0.599,-0.01,0.013,0.043,0.058,0.007,0.002,-0.0,-0.103,-0.067,-0.001,-0.049,4.277,-0.031,3.802,-0.163,7.196,2016-06-06,software_and_services
AZPN,IT,2021-05-21,0.569,0.0,3.682,0.766,57.752,3.937,3.903,0.664,2.552,-0.034,0.025,-0.031,-0.019,-0.096,0.02,0.07,0.011,0.122,0.026,-0.031,4.275,-0.067,4.963,-0.241,8.309,2016-06-06,software_and_services
AZPN,ORCL,2021-05-21,0.647,0.667,3.458,0.304,18.166,3.937,3.903,0.312,1.552,0.029,0.078,0.023,0.035,0.024,0.034,-0.028,-0.033,0.05,0.016,-0.006,3.606,-0.09,5.693,-0.122,6.48,2016-06-06,software_and_services
