ticker_x,ticker_y,trade_date,adf_pass_rate,adf_pass_rate_recent,last_residual,beta,intercept,residual_mean_max,residual_quantile,betas_rsquared,arima_forecast,corr_smb,corr_hml,corr_rmw,corr_cma,corr_vix,corr_oil,corr_sp500,corr_usd,corr_yield,corr_copper,return_one_month,residual_one_month,return_two_month,residual_two_month,return_three_month,residual_three_month,data_window_start,subindustry
ACIW,ADP,2021-12-23,0.784,0.0,2.826,3.039,67.326,4.148,4.164,0.855,2.603,0.027,0.033,-0.018,-0.025,-0.038,0.03,0.05,0.058,0.095,-0.012,0.052,2.08,0.108,1.272,0.045,2.175,2017-01-09,software_and_services
ACIW,EXLS,2021-12-23,0.588,0.0,2.602,1.921,16.837,4.148,4.164,0.515,2.588,0.029,-0.007,-0.041,-0.032,0.01,0.007,-0.026,0.013,0.003,-0.069,0.079,1.845,0.096,1.678,-0.007,2.67,2017-01-09,software_and_services
ACIW,PAYX,2021-12-23,0.725,0.0,2.945,1.69,28.704,4.148,4.164,0.965,0.421,0.011,-0.009,-0.002,-0.033,0.058,-0.033,-0.072,0.133,0.006,-0.109,0.059,2.19,0.08,1.93,0.004,2.899,2017-01-09,software_and_services
ACIW,WEX,2021-12-23,0.667,1.0,-2.713,5.08,15.758,4.148,4.164,0.186,-0.903,0.012,0.021,-0.049,0.003,0.021,-0.042,-0.004,0.052,-0.029,-0.079,0.075,-1.557,0.101,-1.159,0.166,-0.16,2017-01-09,software_and_services
ACN,DSGX,2021-12-23,0.608,1.0,-3.432,0.24,-2.669,4.148,4.164,0.175,-0.674,-0.009,0.033,0.093,0.104,0.002,0.005,0.005,-0.003,0.028,0.016,0.017,-2.632,0.056,-0.813,0.062,-0.512,2017-01-09,software_and_services
ACN,LPSN,2021-12-23,0.588,0.0,-3.597,0.162,6.666,4.148,4.164,0.007,-2.54,0.032,0.036,-0.001,0.025,-0.012,-0.011,-0.014,0.079,0.028,-0.053,0.034,-3.256,0.023,-3.36,0.001,-3.591,2017-01-09,software_and_services
ACN,MANH,2021-12-23,0.745,0.833,-4.572,0.553,-27.783,4.148,4.164,0.205,-1.044,-0.006,-0.018,-0.008,-0.041,-0.014,0.016,0.015,-0.033,0.005,0.039,0.022,-3.594,0.07,-1.506,0.061,-1.883,2017-01-09,software_and_services
ACN,ORCL,2021-12-23,0.647,0.0,-2.835,0.23,9.142,4.148,4.164,0.001,-0.536,0.02,0.024,-0.008,0.037,0.0,-0.005,-0.01,0.014,0.003,0.013,0.039,-1.194,0.029,-1.635,0.052,-0.662,2017-01-09,software_and_services
ACN,OTEX,2021-12-23,0.765,0.833,-3.709,0.077,25.217,4.148,4.164,0.159,-0.578,-0.009,-0.011,0.062,-0.005,-0.008,-0.003,0.038,-0.037,0.012,0.003,0.045,-2.249,0.029,-2.769,0.016,-3.202,2017-01-09,software_and_services
ADSK,LPSN,2021-12-23,0.667,0.667,-2.607,0.201,-1.047,4.148,4.164,0.609,-0.625,-0.024,0.016,0.002,-0.016,-0.017,-0.012,0.003,0.023,-0.026,0.018,0.021,-2.344,0.011,-2.474,0.019,-2.37,2017-01-09,software_and_services
